UM42006061419931000101199511011997081919930505ハートステイジ　　　　　　　　　　　ﾊｰﾄｽﾃｲｼﾞ                            Heart Stage(IRE)                                            0                   00210311402898Cacoethes                           12410653Heartbreak                          11401308Alydar                              12408780Careless Notion                     11300627Stage Door Johnny                   12408988Royal Folly                         11300169Raise a Native                      12402849Sweet Tooth                         11300071Jester                              12408779Miss Uppity                         11300557Prince John                         12403512Peroxide Blonde                     11300670Tom Fool                            12403825Golden Sari                         100297本郷一彦　　　　　　　　　　360825Z. Hashimoto                                                          愛　　　　　　　　　643005橋本　善吉　　　　　　　　　　　　　　　　　　　　　　　　　　　000597500000000000000005150000000000000096000000000000007002004003003013004002003002002003000000000000000000001001001001001002001000000000000001000000000000000000002000001001001000000001001000000000000000000000000000000001001001001003002000000000000000000000000000000000000000000000000000002001001001001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000002001000000000002000000001001000001000001001000000000002000001001001000000000000000000000001005006004032
UM12004020219931026991199510121996011219930429グリーンカンザシ　　　　　　　　　　ｸﾞﾘｰﾝｶﾝｻﾞｼ                          Green Kanzashi(JPN)                                         0                   00210111201143アウザール　　　　　　　　　　　　　12215597チヤンスポート　　　　　　　　　　　11401139Shergar                             12405123Galletto                            11200335レイズアボーイ　　　　　　　　　　　12201441フアンシミン　　　　　　　　　　　　11300798Great Nephew                        12405121Sharmeen                            11300096Nijinsky                            12405122Gaia                                11300169Raise a Native                      12401799Masked Lady                         11300317Determine                           12300461Fanciful Miss                       200181坂田正行　　　　　　　　　　300465北陽ファーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　434800伊吹　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419931027011199602081998052319930501カムイフラダンス　　　　　　　　　　ｶﾑｲﾌﾗﾀﾞﾝｽ                           Kamui Hula Dance(JPN)                                       0                   00210111201262キャロルハウス　　　　　　　　　　　12233476ミリオンオリンピア　　　　　　　　　11300458Lord Gayle                          12407830Tuna                                11200291ノーザンテースト　　　　　　　　　　12216157シヤダイノラリーン　　　　　　　　　11300055Sir Gaylord                         12402775Sticky Case                         11400485Silver Shark                        12301502Vimelette                           11300102Northern Dancer                     12302035Lady Victoria                       11200154エルセンタウロ　　　　　　　　　　　12203060ギヤラントノラリーン　　　　　　　　200345領家政蔵　　　　　　　　　　300465北陽ファーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　936006川尻　哲夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000093400000000000000000000000000000000020000000000000001000000002004009001000000002004009000000000000000000000000000001001005000000000000001001000000000000000000001000000001001003000000000000001000000000000000000000000000000001002004000000000000000002000000000000000000000000000000000000001000000000002003000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002005000000000000000001000000000000000000000000000001000002001000000000002001000000000000000000001002008005016
UM42006061419931027021199506291999031719930411イブキパーシヴ　　　　　　　　　　　ｲﾌﾞｷﾊﾟｰｼｳﾞ                          Ibuki Perceive(JPN)                                         0                   00210711401191Caerleon                            12234803ノエシス　　　　　　　　　　　　　　11300096Nijinsky                            12405309Foreseer                            11401456Persepolis                          12410140Proskona                            11300102Northern Dancer                     12401042Flaming Page                        11300158Round Table                         12405308Regal Gleam                         11401146Kalamoun                            12406064Perlita                             11400948Mr. Prospector                      12409333Konafa                              200343橋口弘次　　　　　　　　　　300465北陽ファーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　434800伊吹　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　001334000000000000000075680000000000000230000000000000003003002001000007003003002001000006000000000000000000002003001001000005001000001000000001000000000000000000000000000000000000000000000000000000000000000000000000003002002000000005000001000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003003002001000005000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000009006000016
UM42006061419931027031199512271998013019930409イブキベクター　　　　　　　　　　　ｲﾌﾞｷﾍﾞｸﾀｰ                           Ibuki Vector(JPN)                                           0                   05210311200984グリーンマウント　　　　　　　　　　12231585ミリオンエクレール　　　　　　　　　11301153Lyphard                             12403770Green Valley                        11200834ミスターシービー　　　　　　　　　　12222942ダイナエクレール　　　　　　　　　　11300102Northern Dancer                     12403380Goofed                              11300017Val de Loir                         12403771Sly Pola                            11200414トウシヨウボーイ　　　　　　　　　　12213194シービークイン　　　　　　　　　　　11200499ダンサーズイメージ　　　　　　　　　12209489デユテイマリー　　　　　　　　　　　200378沖芳夫　　　　　　　　　　　300465北陽ファーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　434800伊吹　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000145900000000000000000000000000000000006500000000000001003002001001009000003002001001009000000000000000000000000000000000000000000000000000001000000000000000000000002001000001006000001001001000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000003002000000004000000000000000003000000000001001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000003002001001007000000000000000001000000000000000000003007006000017
UM12004020219931027291199510051996091819930410ホッカイパリシ　　　　　　　　　　　ﾎｯｶｲﾊﾟﾘｼ                            Hokkai Palissy(JPN)                                         0                   03210311201085ウインドストース　　　　　　　　　　12220473ノルトブレーメン　　　　　　　　　　11200414トウシヨウボーイ　　　　　　　　　　12210616ホツカイフアイブ　　　　　　　　　　11100872エタン　　　　　　　　　　　　　　　12205615ヴエイグリーキンキー　　　　　　　　11100795テスコボーイ　　　　　　　　　　　　12104558ソシアルバターフライ　　　　　　　　11100936ヴエンチア　　　　　　　　　　　　　12104504ユウカリ　　　　　　　　　　　　　　11300494Native Dancer                       12404164Mixed Marriage                      11300351Espresso                            12401505Kinky                               100192柴田欣也　　　　　　　　　　500325北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　476800北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219931027341199512071996092019930422ホッカイラシーヌ　　　　　　　　　　ﾎｯｶｲﾗｼｰﾇ                            Hokkai Racine(JPN)                                          0                   03210311201085ウインドストース　　　　　　　　　　12228863ホツカイスーパー　　　　　　　　　　11200414トウシヨウボーイ　　　　　　　　　　12210616ホツカイフアイブ　　　　　　　　　　11200252ハイセイコー　　　　　　　　　　　　12213400ホンチヨウ　　　　　　　　　　　　　11100795テスコボーイ　　　　　　　　　　　　12104558ソシアルバターフライ　　　　　　　　11100936ヴエンチア　　　　　　　　　　　　　12104504ユウカリ　　　　　　　　　　　　　　11100457チヤイナロツク　　　　　　　　　　　12104634ハイユウ　　　　　　　　　　　　　　11100863パーシア　　　　　　　　　　　　　　12105900リユウポート　　　　　　　　　　　　100370二本柳俊　　　　　　　　　　500325北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　476800北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219931027351199512071996031719930427ホッカイロンサール　　　　　　　　　ﾎｯｶｲﾛﾝｻｰﾙ                           Hokkai Ronsard(JPN)                                         0                   00210311201331ダンスオブライフ　　　　　　　　　　12227067ホツカイセレナード　　　　　　　　　11300096Nijinsky                            12406593Spring Is Here                      11200611ノノアルコ　　　　　　　　　　　　　12217036ホツカイプリンセス　　　　　　　　　11300102Northern Dancer                     12401042Flaming Page                        11300852In Reality                          12403796First Feather                       11300497Nearctic                            12302452Seximee                             11200058シルバーシヤーク　　　　　　　　　　12200935オプアート　　　　　　　　　　　　　200229田中耕太　　　　　　　　　　500325北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　476800北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001001
UM12004020219931027361199512141996041019930420ホッカイフロリアン　　　　　　　　　ﾎｯｶｲﾌﾛﾘｱﾝ                           Hokkai Florian(JPN)                                         0                   00210311201354リンドシェーバー　　　　　　　　　　12221839ホツカイテスコ　　　　　　　　　　　11401308Alydar                              12408008Bersid                              11100795テスコボーイ　　　　　　　　　　　　12200935オプアート　　　　　　　　　　　　　11300169Raise a Native                      12402849Sweet Tooth                         11402163Cool Moon                           12408007Polondra                            11300558Princely Gift                       12302027Suncourt                            11300199Ambiopoise                          12300132Art Dancer                          100383伊藤正徳　　　　　　　　　　500325北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　476800北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000048000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000001001000002
UM12004020219931027401199512211996081819930329ホッカイルフラン　　　　　　　　　　ﾎｯｶｲﾙﾌﾗﾝ                            Hokkai Lefrane(JPN)                                         0                   00210711201048ベリフア　　　　　　　　　　　　　　12233027ミスヘニーペニー　　　　　　　　　　11301153Lyphard                             12405102Belga                               11300671Tom Rolfe                           12409405Pennyworth                          11300102Northern Dancer                     12403380Goofed                              11300167Le Fabuleux                         12405101Belle de Retz                       11300581Ribot                               12402266Pocahontas                          11300877Key to the Mint                     12403466Missy Baba                          100274野平祐二　　　　　　　　　　500325北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　421002石田　宏　　　　　　　　　　　　　　　　　　　　　　　　　　　　000091400000000000000000000000000000000000000000000000000003001001002003000003001001002003000000000000000000000000000000000001000000000000000001000000000000000000000001001001001001000002000000001000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000003001001001000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000002001000001001000001000001001000000000000000000000005003002000010
UM12004020219931027411199510051996112819930528タケイシキャロット　　　　　　　　　ﾀｹｲｼｷｬﾛｯﾄ                           Takeishi Carrot(JPN)                                        0                   03210411200881ニホンピロウイナー　　　　　　　　　12217085キクノサツキ　　　　　　　　　　　　11200463ステイールハート　　　　　　　　　　12211231ニホンピロエバート　　　　　　　　　11100744フイダルゴ　　　　　　　　　　　　　12201741キクノフラワー　　　　　　　　　　　11300397Habitat                             12403254A 1                                 11100457チヤイナロツク　　　　　　　　　　　12102916ライトフレーム　　　　　　　　　　　11301147Arctic Star                         12403464Miss France                         11100499エイトラツクス　　　　　　　　　　　12105959キクノスズラン　　　　　　　　　　　100394中野渡清　　　　　　　　　　710325本間牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　329006盛　秀次　　　　　　　　　　　　　　　　　　　　　　　　　　　　000031000000000000000000000000000000000000000000000000000000002000001011000000002000001011000000000000000000000000002000001007000000000000000000000000000000000000000000000000000003000000000000000001000000000000000000000000001000001005000000000000000001000000001000000000000000000000000001000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000001007000000000000000000000000000000000000000000000000000001000000000000000003000000000000000000000000006008014
UM12004020219931027421199602151996082119930421プルメリアサークル　　　　　　　　　ﾌﾟﾙﾒﾘｱｻｰｸﾙ                          Plumeria Circle(JPN)                                        0                   03210311201040ミユゲロワイヤル　　　　　　　　　　12233565キクノナイスデイ　　　　　　　　　　11200707リアルシヤダイ　　　　　　　　　　　12217565ベニスズラン　　　　　　　　　　　　11200444ナイスダンサー　　　　　　　　　　　12217085キクノサツキ　　　　　　　　　　　　11301372Roberto                             12302584Desert Vixen                        11200063ボールドアンドエイブル　　　　　　　12200409ハクスイ　　　　　　　　　　　　　　11300102Northern Dancer                     12403493Nice Princess                       11100744フイダルゴ　　　　　　　　　　　　　12201741キクノフラワー　　　　　　　　　　　100424蛯名信広　　　　　　　　　　710325本間牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　946002喜田　啓照　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219931027451199512271996070319930407ローランキララ　　　　　　　　　　　ﾛｰﾗﾝｷﾗﾗ                             Loulan Kirara(JPN)                                          0                   03210311200834ミスターシービー　　　　　　　　　　12220966メイジホリデイ　　　　　　　　　　　11200414トウシヨウボーイ　　　　　　　　　　12213194シービークイン　　　　　　　　　　　11200444ナイスダンサー　　　　　　　　　　　12212121メイジガルボ　　　　　　　　　　　　11100795テスコボーイ　　　　　　　　　　　　12104558ソシアルバターフライ　　　　　　　　11100861トピオ　　　　　　　　　　　　　　　12106057メイドウ　　　　　　　　　　　　　　11300102Northern Dancer                     12403493Nice Princess                       11101013フアバージ　　　　　　　　　　　　　12201806メイジポピー　　　　　　　　　　　　100394中野渡清　　　　　　　　　　710325本間牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　226002斉藤　敏博　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219931027481199606061996091119930418ポットブラッキー　　　　　　　　　　ﾎﾟｯﾄﾌﾞﾗｯｷｰ                          Pot Blacky(JPN)                                             0                   03210311201023ブラツクスキー　　　　　　　　　　　12228872ポツトアイドル　　　　　　　　　　　11200415マルゼンスキー　　　　　　　　　　　12214512スタームーン　　　　　　　　　　　　11200715アンバーシヤダイ　　　　　　　　　　12206596セーヌ　　　　　　　　　　　　　　　11300096Nijinsky                            12205156シル　　　　　　　　　　　　　　　　11200028シヤトーゲイ　　　　　　　　　　　　12108283ブラツクバトー　　　　　　　　　　　11200291ノーザンテースト　　　　　　　　　　12203046クリアアンバー　　　　　　　　　　　11100997プライアデイーズ　　　　　　　　　　12106222ホウラン　　　　　　　　　　　　　　200331吉岡八郎　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　377800ポット牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000003000000000000000003000000000000000000000000000000000002000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000001002000003
UM12004020219931027501199603211996080219930317ポットメリーギャル　　　　　　　　　ﾎﾟｯﾄﾒﾘｰｷﾞｬﾙ                         Pot Merry Gal(JPN)                                          0                   00210311201260マークオブディスティンクション　　　12231027ポットアビリティ　　　　　　　　　　11400879Known Fact                          12409045Ghislaine                           11200662モンテプリンス　　　　　　　　　　　12219158マリンランバー　　　　　　　　　　　11300852In Reality                          12404279Tamerett                            11300879Icecapade                           12404214Cambretta                           11200138シーホーク　　　　　　　　　　　　　12204725モンテオーカン　　　　　　　　　　　11101013フアバージ　　　　　　　　　　　　　12211387アオイランバー　　　　　　　　　　　200362橋田満　　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　749001壺山　佐夜子　　　　　　　　　　　　　　　　　　　　　　　　　　000020500000000000000000000000000000000000000000000000000000001001000002000000001001000002000000000000000000000000001000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000001000000002000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000004000000004
UM12004020219931027521199601111996062719930322ポットギャロップ　　　　　　　　　　ﾎﾟｯﾄｷﾞｬﾛｯﾌﾟ                         Pot Gallop(JPN)                                             0                   00210111201143アウザール　　　　　　　　　　　　　12233479ポットウオーマー　　　　　　　　　　11401139Shergar                             12405123Galletto                            11200558ターゴワイス　　　　　　　　　　　　12221373ポツトスピード　　　　　　　　　　　11300798Great Nephew                        12405121Sharmeen                            11300096Nijinsky                            12405122Gaia                                11300158Round Table                         12302438Matriarch                           11200045アローエクスプレス　　　　　　　　　12205950マサリオン　　　　　　　　　　　　　200375野村彰彦　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　377800ポット牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000005000000000000000005000000000000000000000000000000000000000000000000000002000000000000000000000000000000000003000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000002000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000001000000000000000002000000000000000000000000003002005
UM12004020219931027531199512071996111519930413ポットギャラリー　　　　　　　　　　ﾎﾟｯﾄｷﾞｬﾗﾘｰ                          Pot Gallery(JPN)                                            0                   03210311200948ウインザーノツト　　　　　　　　　　12233480ポットカラミティー　　　　　　　　　11100576パーソロン　　　　　　　　　　　　　12210362サンサン　　　　　　　　　　　　　　11200441ノーザンデイクテイター　　　　　　　12217169ポツトローラ　　　　　　　　　　　　11300150Milesian                            12404038Paleo                               11300137Bald Eagle                          12301117Sail Navy                           11300102Northern Dancer                     12403329Dictates                            11101013フアバージ　　　　　　　　　　　　　12107034オンデイーヌ　　　　　　　　　　　　200398梅内忍　　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　377800ポット牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　000072500000000000000000000000000000000000000000000000000003002001001012000003000001001009000000000000000000000000000000000001000000000000000000000000000000000000000003000000001006000000000001000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000001001004000001000000000002000001000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000003000001001008000000000000000000000000000000000000000009004001019
UM42006061419931027551199512141996122019930418ポットリファーズ　　　　　　　　　　ﾎﾟｯﾄﾘﾌｧｰｽﾞ                          Pot Lyphard's(JPN)                                          0                   00210111200991リフアーズスペシヤル　　　　　　　　12226974ポツトジユンレデイ　　　　　　　　　11301153Lyphard                             12405069My Bupers                           11200460ゲイルーザツク　　　　　　　　　　　12214604カスタウエイカテイ　　　　　　　　　11300102Northern Dancer                     12403380Goofed                              11300259Bupers                              12405068Princess Revoked                    11400153Faberge                             12403383Green as Grass                      11300100Never Say Die                       12302092Ardent Dancer                       200329山本正司　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　377800ポット牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　000050000000000000000000000000000000000020000000000000001000000000000011001000000000000011000000000000000000001000000000000002000000000000000003000000000000000000000000000000000006000000000000000000000000000000000000000000000000000004000000000000000000001000000000000001000000000000000000000000000000000004000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000005000000000000000000000000000000000000000000000000000003000000000000000003000000000000000000000002005005012
UM12004020219931027561199508031996082519930328ポットパインバレー　　　　　　　　　ﾎﾟｯﾄﾊﾟｲﾝﾊﾞﾚｰ                        Pot Pine Valley(JPN)                                        0                   00210111201234クリエイター　　　　　　　　　　　　12233478ポットチェリー　　　　　　　　　　　11300149Mill Reef                           12408885Chalon                              11200941サクラユタカオー　　　　　　　　　　12205950マサリオン　　　　　　　　　　　　　11300101Never Bend                          12403460Milan Mill                          11300397Habitat                             12408884Areola                              11100795テスコボーイ　　　　　　　　　　　　12207268アンジエリカ　　　　　　　　　　　　11100857ミンシオ　　　　　　　　　　　　　　12108682セントミドリ　　　　　　　　　　　　200307松永善晴　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　377800ポット牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　000043900000000000000000000000000000000000000000000000000001001000002007000001001000002007000000000000000000000001000000001003000000001000000000000000000000000000000000000000000003000000000000001001000000000000000000000001001000001003000000000000000000000000000000000000000000000000000000000000000000000001000000000000001002000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000001001000000002000000000000000000000000000000001003000000000000000001000000000000000000001002004004011
UM12004020219931027571199601181996071219930423ポットルシオン　　　　　　　　　　　ﾎﾟｯﾄﾙｼｵﾝ                            Pot Rousillon(JPN)                                          0                   00210311201238ルション　　　　　　　　　　　　　　12226975ポツトテスコレデイ　　　　　　　　　11400450Riverman                            12408636Belle Dorine                        11100795テスコボーイ　　　　　　　　　　　　12205950マサリオン　　　　　　　　　　　　　11300101Never Bend                          12402429River Lady                          11401412Marshua's Dancer                    12408635Palsy Walsy                         11300558Princely Gift                       12302027Suncourt                            11100857ミンシオ　　　　　　　　　　　　　　12108682セントミドリ　　　　　　　　　　　　200307松永善晴　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　377800ポット牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219931027591199504201996120719930226ポットグローリアス　　　　　　　　　ﾎﾟｯﾄｸﾞﾛｰﾘｱｽ                         Pot Glorious(JPN)                                           0                   00210311201166キンググローリアス　　　　　　　　　12223801ポツトブルーム　　　　　　　　　　　11401762Naevus                              12407959Glorious Natalie                    11200441ノーザンデイクテイター　　　　　　　12108682セントミドリ　　　　　　　　　　　　11400948Mr. Prospector                      12407066Mudville                            11401055Reflected Glory                     12407958Blue Eyed Blonde                    11300102Northern Dancer                     12403329Dictates                            11100273トサミドリ　　　　　　　　　　　　　12103461ミスリオン　　　　　　　　　　　　　200203須貝彦三　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　377800ポット牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　000013000000000000000000000000000000000000000000000000000000001000000001000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000002002
UM12004020219931027781199506291996080319930403ハッピーアウィン　　　　　　　　　　ﾊｯﾋﾟｰｱｳｨﾝ                           Happy A Win(JPN)                                            0                   00210411201225ファストトパーズ　　　　　　　　　　12228386ハマノバレンタイン　　　　　　　　　11401068Far North                           12404821Pink Topaze                         11200219ダイアトム　　　　　　　　　　　　　12213635ヒカリイズミ　　　　　　　　　　　　11300102Northern Dancer                     12403885Fleur                               11301209Djakao                              12402247Pink Silk                           11300611Sicambre                            12400756Dictaway                            11100752ワイルドベイ　　　　　　　　　　　　12102205ライジングマンナン　　　　　　　　　100214高木嘉夫　　　　　　　　　　500427前川　義則　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　713005田島　榮二郎　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000005000000000000000005000000000000000000000000000000000001000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000003000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000003000000000000000001000000000000000000000000000005005
UM12004020219931027821199506151996030819930304ブランドターボ　　　　　　　　　　　ﾌﾞﾗﾝﾄﾞﾀｰﾎﾞ                          Brand Turbo(JPN)                                            0                   01210311201225ファストトパーズ　　　　　　　　　　12223849ヒロノターボー　　　　　　　　　　　11401068Far North                           12404821Pink Topaze                         11200501ソーブレスド　　　　　　　　　　　　12105118ケンモアー　　　　　　　　　　　　　11300102Northern Dancer                     12403885Fleur                               11301209Djakao                              12402247Pink Silk                           11300558Princely Gift                       12302030Lavant                              11100263ヒンドスタン　　　　　　　　　　　　12100296ブランドパプース　　　　　　　　　　200419松元茂樹　　　　　　　　　　430329前野　博幸　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　888002鍋島　隆司　　　　　　　　　　　　　　　　　　　　　　　　　　　000020900000000000000000000000000000000000000000000000000000001000001004000000001000001004000000000000000000000000001000001001000000000000000000000000000000000000000000000000000002000000000000000001000000000000000000000000001000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001001000000000000000000000000000000000000000000000000000001000000000000000002000000000000000000000002000004006
