RAA20160316201603155418050450000はりまや盃（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(FOUR-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                           はりまや盃（中央交流はりまや盃（はりま0000E 140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000500000001250000006000000040000000250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,3,5,11,6,4,8,10,12,9,7                                            201,2,3,6,5,11,8,10,4,12,9,7                                            30(1,2),3,11,5,6,8,10,12,7,4,9                                          403,2,8,10,11,5,12,7,9,(1,6),4                                          0
RAA20160316201603155418050550000黒船賞（中央交流）　Ｊｐｎ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　KUROFUNE SHO                                                                                                                                                                                                                                                                                                                                                            黒船賞（中央交流）　黒船賞（中央黒船賞0000C 140002000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0021000000048500000270000001900000010500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,6,12,2,11,1,8,10,9,4,7,5                                            203,6,12,2,(1,11),8,10,4,9,7,5                                          30(6,10),3,12,2,1,(8,9,11),4,7,5                                        406,12,10,2,9,3,8,1,4,5,(7,11)                                          0
RAA20160322201603215419020340000Ｃ３－４　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３－４　Ｃ３　　　Ｃ３－４　ＣＣ３－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,(1,8),(2,3),4,5,9,10                                              206,7,(1,3,8),2,4,5,9,10                                                30(6,7),8,3,5,2,(1,9),4,10                                              40(7,8),6,3,5,9,2,4,1,10                                                0
RAA20160302201603015418021250000ファイナルレース　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ファイナルレース　Ｃファイナルレファイ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001211111020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,9,10,(3,12),8,4,2,6,11,1                                            205,9,10,12,(2,3),8,4,6,11,1                                            305,9,10,12,2,3,8,4,6,11,1                                              405,12,2,9,11,3,10,8,6,4,1                                              0
RAA20160314201603135418040420000Ｃ３－１２　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３－１２　Ｃ３　　Ｃ３－１２　Ｃ３－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,10,4,6,(2,11),5,9,1,7,3                                             208,10,(4,6),11,2,5,9,1,7,3                                             308,6,(10,11),4,(2,5),7,9,(1,3)                                         408,6,11,4,10,7,3,2,(1,5,9)                                             0
RAA20160327201603265419030810000ローゼンホーマ特別　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ローゼンホーマ特別　ローゼンホーローゼ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,9,(2,8),6,3,(5,11),12,4,10,1                                        207,9,8,2,6,3,5,11,12,4,1,10                                            30(7,9),8,2,6,5,(3,11),12,4,1,10                                        408,7,9,(5,6),11,(4,12),2,10,3,1                                        0
RAA20160328201603275419041120000行水の池特別　Ａ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     行水の池特別　Ａ　　行水の池特別行水の0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,(1,8),3,(6,7),4,9                                                 202,5,(1,8),(3,7),6,4,9                                                 302,(1,3,5,8),7,6,4,9                                                   402,1,(3,6),8,7,5,4,9                                                   0
RAA20160314201603135418041120000スイートピー特別　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          スイートピー特別　Ｃスイートピースイー0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000300000001500000010000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001210103030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,9,(7,11,12),10,5,6,1,2                                              208,(7,9),12,11,5,10,6,1,2                                              308,9,(7,12),11,5,10,6,2,1                                              4011,12,8,7,9,5,6,10,1,2                                                0
RAA20160322201603215419020740000土佐春花賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOSA HARUHANA SHO                                                                                                                                                                                                                                                                                                                                                       土佐春花賞　　　　　土佐春花賞　土佐春0000D 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    00008000000020000000100000000600000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,11,6,5,(1,9),(2,8),3,7,4                                           2010,11,5,6,1,9,8,2,3,7,4                                               3010,11,5,6,1,9,(2,8),7,3,4                                             4010,6,11,5,1,7,2,9,8,4,3                                               0
