RAA20161123201611224618021050000加賀四湯賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          加賀四湯賞（中央交流加賀四湯賞（加賀四0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000800000001600000007200000056000000320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,10,11,6,(2,8),(4,9),7,1,3                                           205,10,11,6,(2,8),9,4,7,1,3                                             3010,(5,11),6,(2,8),4,9,7,(1,3)                                         4010,11,5,2,6,8,4,1,3,9,7                                               0
RAA20161109201611084617020150000サラ系一般　Ｃ２６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２６　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    000020000000040000000180000001400000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010203000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(2,3),8,6,(4,10),9,1,5,7                                              202,3,(6,8),4,1,10,9,5,7                                                302,(3,8),6,4,1,(5,10),9,7                                              40(2,8),4,(1,6),3,5,10,9,7                                              0
RAA20161114201611134617030820000サラ系一般　Ｂ２４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂ２４　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000230000000460000002000000016000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,5,9,11,10,7,1,4,(2,6),3                                             208,5,9,11,1,(7,10),4,6,2,3                                             30(5,8),11,10,(7,9),1,6,4,2,3                                           405,8,(7,11),10,9,4,(1,2),6,3                                           0
RAA20161123201611224618020950000古代のガラス玉賞　Ｂ１４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     古代のガラス玉賞　Ｂ古代のガラス古代の0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000270000000540000002400000018000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,9,10,12,(5,8),6,1,7,4,11,3                                          202,9,10,12,8,5,(6,7),1,3,4,11                                          302,9,10,(8,12),(5,6),3,(1,7),(4,11)                                    40(2,9),8,(5,10),(6,12),(1,3),4,(7,11)                                  0
RAA20161107201611064617010420000サラ系一般　Ｃ２９　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２９　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    00002000000004000000018000000140000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101020300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,(7,8),2,(4,5),1,6,(3,9)                                            2010,(7,8),2,(4,5),1,6,3,9                                              3010,8,7,2,4,(3,5,6),1,9                                                4010,7,8,2,6,3,5,4,1,9                                                  0
RAA20161107201611064617010620000サラ系一般　Ｃ２７　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２７　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000200000000400000001800000014000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,(3,4),6,7,(1,5),8,9                                                 202,3,4,1,(5,6),7,8,9                                                   302,3,4,1,5,8,6,7,9                                                     402,3,4,1,5,8,9,6,7                                                     0
RAA20161109201611084617021150000こまつ松竹大歌舞伎特別　Ｂ２１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          こまつ松竹大歌舞伎特こまつ松竹大こまつ0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    000026000000052000000230000001800000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010304000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(6,9),7,(2,3),(4,10),1,5,8                                            20(6,9),2,3,7,10,1,4,5,8                                                306,9,(2,10),5,3,1,4,(7,8)                                              40(6,10),9,5,1,2,3,8,(4,7)                                              0
RAA20161123201611224618020250000サラ系一般　Ｃ２５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２５　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000200000000400000001800000014000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,9,10,2,3,7,4,8,1,5                                                  206,(9,10),2,3,7,4,8,1,5                                                306,10,(2,9),7,8,4,3,1,5                                                406,10,(2,7),4,8,9,3,1,5                                                0
RAA20161107201611064617010820000いどり祭特別　Ｂ１１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          いどり祭特別　Ｂ１１いどり祭特別いどり0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0000350000000700000003100000024000000140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001211112030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,8,10,(1,6,12),(2,4),(5,9),3                                         207,8,10,(1,6,12),9,(3,4),5,2                                           307,10,4,(1,8,12),9,(2,5),3,6                                           407,(2,4),(1,10),(9,12),3,5,8,6                                         0
RAA20161109201611084617020950000サラ系一般　Ｂ１４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂ１４　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000270000000540000002400000018000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111113040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,9,10,(1,7,11),(4,5,6),8,2                                           20(3,9),10,(1,7,11),6,4,5,8,2                                           30(3,9,10,11),7,1,(4,5),6,(2,8)                                         403,(9,11),7,5,10,1,4,(2,6,8)                                           0
RAA20161121201611204618010120000サラ系一般　Ｃ２１２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２１２サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000400000001800000014000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,(2,5),9,8,4,1,(6,7)                                                 203,(5,8,9),2,4,6,1,7                                                   303,9,2,8,4,1,5,6,7                                                     40(3,9),8,2,4,1,5,7,6                                                   0
