RAA20160321201603204621010320000Ｃ２－７　Ｃ２７　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－７　Ｃ２７　　Ｃ２－７　ＣＣ２－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000400000001800000014000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,6,7,5,3,(2,9),10,1,4                                                208,6,7,5,9,3,10,2,1,4                                                  308,6,7,5,3,9,10,2,1,4                                                  408,6,7,3,5,10,9,2,1,4                                                  0
RAA20160328201603274621031120000げんぞまいり特別　Ｃ１１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          げんぞまいり特別　Ｃげんぞまいりげんぞ0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    000022000000044000000190000001500000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(6,11),(2,3,9),4,(8,10),7,5,1                                         206,11,(2,3),10,8,9,4,7,5,1                                             3011,3,8,6,(2,10),(7,9),4,(1,5)                                         40(8,11),(2,3),10,6,(1,5,9),7,4                                         0
RAA20160321201603204621010720000うまきち結婚記念ＣＢ１－３　Ｂ１３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     うまきち結婚記念ＣＢうまきち結婚うまき0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00002700000005400000024000000180000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111120400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,11,4,9,6,(3,5),1,7,2,8                                             2010,11,4,6,9,5,3,1,(2,7),8                                             3010,11,4,6,5,3,9,1,2,7,8                                               4010,11,4,6,5,3,1,2,9,7,8                                               0
RAA20160328201603274621030420000体験会来年度も開催感謝記念　Ｃ１４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     体験会来年度も開催感体験会来年度体験会0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00002100000004200000018000000140000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,7,8,(6,9),1,4,5,3,2                                                2010,7,1,6,8,4,9,5,3,2                                                  307,10,1,6,4,5,(8,9),3,2                                                407,10,1,4,5,6,2,(8,9),3                                                0
