RAA20160719201607184203010140000ドリームＣｈ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD NEWCOMER                                                                                                                                                                                                                                                                                                                                                   ドリームＣｈ　　　　ドリームＣｈドリー0000  110004000000000000000サラ系２歳　新馬　　　　　　　　　　　　　　　　　　　　　　080000002300    0002500000007500000042500000325000002500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305,7,1,8,4,3,6,2                                                       405,7,1,8,3,4,6,2                                                       00                                                                      00                                                                      0
RAA20160719201607184203010940000大宮夏まつり開催記念　Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     大宮夏まつり開催記念大宮夏まつり大宮夏0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    00011000000033000000187000001430000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121210200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,9,2,12,3,1,8,5,6,7,4,11                                            2010,12,9,2,3,1,8,5,6,4,7,11                                            3010,2,9,12,8,3,1,6,5,4,11,7                                            4010,2,9,8,12,6,3,4,1,5,11,7                                            0
RAA20160720201607194203020150000ドリームＣｈ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD NEWCOMER                                                                                                                                                                                                                                                                                                                                                   ドリームＣｈ　　　　ドリームＣｈドリー0000  110004000000000000000サラ系２歳　新馬　　　　　　　　　　　　　　　　　　　　　　080000002300    0002500000007500000042500000325000002500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000505051020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305,4,3,2,1                                                             405,4,3,2,1                                                             00                                                                      00                                                                      0
