HN120021220110000010000000000000000000ブラオンジヤツク　　　　　　　　　　ﾌﾞﾗｵﾝｼﾞﾔﾂｸ                              Brown Jack                                                                      1931110400000秋田県　　　　　　　1110000112100173
HN120021220110000110000000000000000000アヅマダケ　　　　　　　　　　　　　ｱﾂﾞﾏﾀﾞｹ                                 Azumadake                                                                       1934110400000千葉県　　　　　　　1100000612005025
HN120021220110000210000000000000000000ペリオン　　　　　　　　　　　　　　ﾍﾟﾘｵﾝ                                   Perion                                                                          1916110331921英　　　　　　　　　1130138912407861
HN120021220110000310000000000000000000コイワヰ　　　　　　　　　　　　　　ｺｲﾜｲ                                    Koiwai                                                                          1908110310000岩手県　　　　　　　1140245712000096
HN120021220110000410000000000000000000オセロ　　　　　　　　　　　　　　　ｵｾﾛ                                     Othello                                                                         1930110410000秋田県　　　　　　　1130149300000000
HN120021220110000510000000000000000000第六シアンモア　　　　　　　　　　　                                                                                                                        1929110300000岩手県　　　　　　　1110000112000034
HN120021220110000710000000000000000000ゼヤンク　　　　　　　　　　　　　　ｾﾞﾔﾝｸ                                   The Yank                                                                        1921110330000英　　　　　　　　　1130149100000000
HN120021220110000810000000000000000000ロツキーモアー　　　　　　　　　　　ﾛﾂｷｰﾓｱｰ                                                                                                                 1936110000000　　　　　　　　　　1110000112000013
HN120021220110000910000000000000000000ブラツクスミス　　　　　　　　　　　ﾌﾞﾗﾂｸｽﾐｽ                                                                                                                1913110030000英　　　　　　　　　1130149900000000
HN120021220111000010000000000000000000シアンモア　　　　　　　　　　　　　ｼｱﾝﾓｱ                                   Shian Mor                                                                       1924110431925英　　　　　　　　　1130089912402134
HN120021220111000110000000000000000000ステーツマン　　　　　　　　　　　　ｽﾃｰﾂﾏﾝ                                  Statesman                                                                       1930110430000英　　　　　　　　　1130091912403900
HN120021220111000310000000000000000000グランドパーク　　　　　　　　　　　ｸﾞﾗﾝﾄﾞﾊﾟｰｸ                              Grand Park                                                                      1939110400000新冠町　　　　　　　1100000812000037
HN120021220111000610000000000000000000クラツクセフト　　　　　　　　　　　ｸﾗﾂｸｾﾌﾄ                                 Clack Theft                                                                     1945110300000豊浦町　　　　　　　1110017912000175
HN120021220111000810000000000000000000タケサト　　　　　　　　　　　　　　ﾀｹｻﾄ                                    Takesato                                                                        1944110400000千葉県　　　　　　　1110017512100001
HN120021220111000910000000000000000000ゲイタイム　　　　　　　　　　　　　ｹﾞｲﾀｲﾑ                                  Gay Time                                                                        1949110130000英　　　　　　　　　1130058612400711
HN120021220111001010000000000000000000ナカヒカリ　　　　　　　　　　　　　ﾅｶﾋｶﾘ                                   Nakahikari                                                                      1941110400000千葉県　　　　　　　1110017512000201
HN120021220111001210000000000000000000ウラレレ　　　　　　　　　　　　　　ｳﾗﾚﾚ                                    Ulalele                                                                         1949110330000米　　　　　　　　　1130022912403906
HN120021220111001510000000000000000000スミダガワ　　　　　　　　　　　　　ｽﾐﾀﾞｶﾞﾜ                                 Sumidagawa                                                                      1948110300000静内町　　　　　　　1110017912100122
HN120021220111001610000000000000000000ハロウエー　　　　　　　　　　　　　ﾊﾛｳｴｰ                                   Harroway                                                                        1940110430000英　　　　　　　　　1130104112301098
HN120021220111001710000000000000000000ゼコツブ　　　　　　　　　　　　　　ｾﾞｺﾂﾌﾞ                                  The Cob                                                                         1941110130000愛　　　　　　　　　1130052612403910
HN120021220111001810000000000000000000クモハタ　　　　　　　　　　　　　　ｸﾓﾊﾀ                                    Kumohata                                                                        1936110100000千葉県　　　　　　　1100000612000354
HN120021220111001910000000000000000000イブキヤマ　　　　　　　　　　　　　ｲﾌﾞｷﾔﾏ                                  Ibukiyama                                                                       1939110400000白老町　　　　　　　1110001112000307
HN120021220111002210000000000000000000アヅマライ　　　　　　　　　　　　　ｱﾂﾞﾏﾗｲ                                  Azumarai                                                                        1943110100000岩手県　　　　　　　1110000212000166
HN120021220111002310000000000000000000グランドライト　　　　　　　　　　　ｸﾞﾗﾝﾄﾞﾗｲﾄ                               Grand Lite                                                                      1939110300000青森県　　　　　　　1110017512100133
HN120021220111002410000000000000000000ヒノマル　　　　　　　　　　　　　　ﾋﾉﾏﾙ                                    Hinomaru                                                                        1948110100000千葉県　　　　　　　1110019212100129
HN120021220111002710000000000000000000ロイヤルウツド　　　　　　　　　　　ﾛｲﾔﾙｳﾂﾄﾞ                                                                                                                1950110430000新　　　　　　　　　1130069212403917
HN120021220111002910000000000000000000ヤスヒサ　　　　　　　　　　　　　　ﾔｽﾋｻ                                    Yasuhisa                                                                        1943110300000白老町　　　　　　　1110001112100470
HN120021220111003110000000000000000000トキツ　　　　　　　　　　　　　　　ﾄｷﾂ                                     Tokitsu                                                                         1950110300000浦河町　　　　　　　1110000212100051
HN120021220111003210000000000000000000イエトモ　　　　　　　　　　　　　　ｲｴﾄﾓ                                    Ietomo                                                                          1947110300000門別町　　　　　　　1110017912100171
HN120021220111003310000000000000000000カバーラツプ二世　　　　　　　　　　                                                                                                                        1952110430000米　　　　　　　　　1130029712403930
HN120021220111003410000000000000000000フアイナルスコア　　　　　　　　　　ﾌｱｲﾅﾙｽｺｱ                                Final Score                                                                     1950110330000新　　　　　　　　　1130107812403932
HN120021220111003510000000000000000000オーエンス　　　　　　　　　　　　　ｵｰｴﾝｽ                                   Owens                                                                           1946110300000岩手県　　　　　　　1110000312100048
HN120021220111003710000000000000000000ガイセンモン　　　　　　　　　　　　ｶﾞｲｾﾝﾓﾝ                                                                                                                 1951110330000仏　　　　　　　　　1130108712403942
HN120021220111003910000000000000000000ブゼンツヨハタ　　　　　　　　　　　ﾌﾞｾﾞﾝﾂﾖﾊﾀ                               Buzen Tsuyohata                                                                 1953110300000青森県　　　　　　　1110018112100444
HN120021220111004210000000000000000000アヤノボル　　　　　　　　　　　　　ｱﾔﾉﾎﾞﾙ                                  Aya Noboru                                                                      1955110300000千葉県　　　　　　　1110007312100666
HN120021220111004310000000000000000000ヒロバンザイ　　　　　　　　　　　　ﾋﾛﾊﾞﾝｻﾞｲ                                Hiro Banzai                                                                     1950110100000早来町　　　　　　　1110019312100268
HN120021220111004610000000000000000000オーロイ　　　　　　　　　　　　　　ｵｰﾛｲ                                    Auroy                                                                           1957110330000英　　　　　　　　　1130002812403968
HN120021220111005010000000000000000000テユーダーペリオツド　　　　　　　　ﾃﾕｰﾀﾞｰﾍﾟﾘｵﾂﾄﾞ                           Tudor Period                                                                    1957110230000英　　　　　　　　　1130052212400630
HN120021220111005110000000000000000000シゲミノル　　　　　　　　　　　　　ｼｹﾞﾐﾉﾙ                                  Shigeminoru                                                                     1956110300000浦河町　　　　　　　1110007912100691
HN120021220111005410000000000000000000タカマガハラ　　　　　　　　　　　　ﾀｶﾏｶﾞﾊﾗ                                 Takamagahara                                                                    1957110100000長野県　　　　　　　1110008212101220
HN120021220111005510000000000000000000トラツクマスター　　　　　　　　　　ﾄﾗﾂｸﾏｽﾀｰ                                Track Master                                                                    1952110430000新　　　　　　　　　1130112512404020
HN120021220111005710000000000000000000マツカゼオー　　　　　　　　　　　　ﾏﾂｶｾﾞｵｰ                                 Matsukaze O                                                                     1957110100000三石町　　　　　　　1110027312100063
HN120021220111005910000000000000000000ハローモア　　　　　　　　　　　　　ﾊﾛｰﾓｱ                                   Harrow More                                                                     1956110100000静内町　　　　　　　1110016112100193
HN120021220111006810000000000000000000リユウライト　　　　　　　　　　　　ﾘﾕｳﾗｲﾄ                                  Ryu Lite                                                                        1958110400000浦河町　　　　　　　1110007912100448
HN120021220111006910000000000000000000ヒカルポーラ　　　　　　　　　　　　ﾋｶﾙﾎﾟｰﾗ                                 Hikaru Pola                                                                     1959110300000浦河町　　　　　　　1110026312101408
HN120021220111007210000000000000000000シオカゼニツポン　　　　　　　　　　ｼｵｶｾﾞﾆﾂﾎﾟﾝ                              Shiokaze Nippon                                                                 1959110100000千葉県　　　　　　　1110008012101288
HN120021220111007310000000000000000000テイトオー　　　　　　　　　　　　　ﾃｲﾄｵｰ                                   Teito O                                                                         1963110400000静内町　　　　　　　1110036112101515
HN120021220111007410000000000000000000グレイモナーク　　　　　　　　　　　ｸﾞﾚｲﾓﾅｰｸ                                Grey Monarch                                                                    1955110730000英　　　　　　　　　1130004812404096
HN120021220111007510000000000000000000ダテホープ　　　　　　　　　　　　　ﾀﾞﾃﾎｰﾌﾟ                                 Date Hope                                                                       1960110400000門別町　　　　　　　1110007912101124
HN120021220111008110000000000000000000テインホイツスル　　　　　　　　　　ﾃｲﾝﾎｲﾂｽﾙ                                Tin Whistle                                                                     1957110430000愛　　　　　　　　　1130070912301179
HN120021220111008210000000000000000000バーボンプリンス　　　　　　　　　　ﾊﾞｰﾎﾞﾝﾌﾟﾘﾝｽ                             Bourbon Prince                                                                  1957110330000米　　　　　　　　　1130055912403442
HN120021220111008310000000000000000000マツチウオン　　　　　　　　　　　　ﾏﾂﾁｳｵﾝ                                  Match Won                                                                       1964110130000英　　　　　　　　　1130047212300409
HN120021220111008410000000000000000000イチミドリ　　　　　　　　　　　　　ｲﾁﾐﾄﾞﾘ                                  Ichi Midori                                                                     1959110400000浦河町　　　　　　　1110027312101382
HN120021220111008610000000000000000000トピオ　　　　　　　　　　　　　　　ﾄﾋﾟｵ                                    Topyo                                                                           1964110430000仏　　　　　　　　　1130036512404154
HN120021220111008710000000000000000000ロドリゴ　　　　　　　　　　　　　　ﾛﾄﾞﾘｺﾞ                                  Rodrigo                                                                         1965110330000愛　　　　　　　　　1130006512404163
HN120021220111009110000000000000000000キヨサチ　　　　　　　　　　　　　　ｷﾖｻﾁ                                    Kiyosachi                                                                       1963110110000静内町　　　　　　　1130038612102775
HN120021220111009310000000000000000000プリンシパルボーイ　　　　　　　　　ﾌﾟﾘﾝｼﾊﾟﾙﾎﾞｰｲ                            Principal Boy                                                                   1965110330000英　　　　　　　　　1140070512300180
HN120021220111009410000000000000000000サトヒカル　　　　　　　　　　　　　ｻﾄﾋｶﾙ                                   Satohikaru                                                                      1964110300000三石町　　　　　　　1110055712102110
HN120021220111009510000000000000000000メジロタイヨウ　　　　　　　　　　　ﾒｼﾞﾛﾀｲﾖｳ                                Mejiro Taiyo                                                                    1964110100000三石町　　　　　　　1110045712102815
HN120021220111009610000000000000000000ダマン　　　　　　　　　　　　　　　ﾀﾞﾏﾝ                                    Daman                                                                           1963110330000愛　　　　　　　　　1130017612404179
HN120021220111009710000000000000000000ヒカルタカイ　　　　　　　　　　　　ﾋｶﾙﾀｶｲ                                  Hikaru Takai                                                                    1964110300000新冠町　　　　　　　1110005612103447
HN120021220111009910000000000000000000ハツライオー　　　　　　　　　　　　ﾊﾂﾗｲｵｰ                                  Hatsurai O                                                                      1962110300000様似町　　　　　　　1110045712101145
HN120021220111010110000000000000000000トモズル　　　　　　　　　　　　　　ﾄﾓｽﾞﾙ                                   Tomozuru                                                                        1965110400000新冠町　　　　　　　1110045812102323
HN120021220111010410000000000000000000バダクシヤーン　　　　　　　　　　　ﾊﾞﾀﾞｸｼﾔｰﾝ                               Badakshaan                                                                      1965110330000仏　　　　　　　　　1130006312404189
HN120021220111010510000000000000000000ライトワールド　　　　　　　　　　　ﾗｲﾄﾜｰﾙﾄﾞ                                Light World                                                                     1965110100000静内町　　　　　　　1110050112102868
HN120021220111010810000000000000000000アズテツク　　　　　　　　　　　　　ｱｽﾞﾃﾂｸ                                  Aztec                                                                           1965110100000苫小牧市　　　　　　1110005612102089
HN120021220112000010000000019631000890スピードシンボリ　　　　　　　　　　ｽﾋﾟｰﾄﾞｼﾝﾎﾞﾘ                             Speed Symboli                                                                   1963110400000新冠町　　　　　　　1110049212103130
HN120021220112000110000000000000000000スーパーサム　　　　　　　　　　　　ｽｰﾊﾟｰｻﾑ                                 Super Sam                                                                       1962110430000英　　　　　　　　　1130018112404167
HN120021220112000210000000000000000000グレートホワイトウエー　　　　　　　ｸﾞﾚｰﾄﾎﾜｲﾄｳｴｰ                            Great White Way                                                                 1964110330000米　　　　　　　　　1130029612403286
HN120021220112000310000000000000000000アイグル　　　　　　　　　　　　　　ｱｲｸﾞﾙ                                   Aegle                                                                           1967110430000仏　　　　　　　　　1140087112300111
HN120021220112000410000000000000000000ソウタロウ　　　　　　　　　　　　　ｿｳﾀﾛｳ                                   Sotaro                                                                          1968110100000浦河町　　　　　　　1110068912101466
HN120021220112000610000000000000000000ウイロウイツク　　　　　　　　　　　ｳｲﾛｳｲﾂｸ                                 Willowick                                                                       1967110730000米　　　　　　　　　1130004812404256
HN120021220112000710000000000000000000アカネテンリユウ　　　　　　　　　　ｱｶﾈﾃﾝﾘﾕｳ                                Akane Tenryu                                                                    1966110400000三石町　　　　　　　1110045712104685
HN120021220112000810000000000000000000ダイシンボルガード　　　　　　　　　ﾀﾞｲｼﾝﾎﾞﾙｶﾞｰﾄﾞ                           Daishin Volgard                                                                 1966110100000浦河町　　　　　　　1110053412101004
HN120021220112000910000000000000000000ワイルドモア　　　　　　　　　　　　ﾜｲﾙﾄﾞﾓｱ                                 Wild More                                                                       1966110400000浦河町　　　　　　　1110026312103910
HN120021220112001010000000000000000000クリシバ　　　　　　　　　　　　　　ｸﾘｼﾊﾞ                                   Kurishiba                                                                       1967110100000室蘭市　　　　　　　1110068512103127
HN120021220112001110000000000000000000シユンサクオー　　　　　　　　　　　ｼﾕﾝｻｸｵｰ                                 Shunsaku O                                                                      1966110110000様似町　　　　　　　1140039412104462
HN120021220112001210000000000000000000パールトン　　　　　　　　　　　　　ﾊﾟｰﾙﾄﾝ                                  Pearlton                                                                        1967110100000門別町　　　　　　　1110044912102637
HN120021220112001810000000000000000000スマノオー　　　　　　　　　　　　　ｽﾏﾉｵｰ                                   Sumano O                                                                        1966110100000新冠町　　　　　　　1110027312101491
HN120021220112001910000000000000000000ホウヨウヒカル　　　　　　　　　　　ﾎｳﾖｳﾋｶﾙ                                 Hoyo Hikaru                                                                     1967110300000新冠町　　　　　　　1110005612104239
HN120021220112002010000000000000000000カヤエイコウ　　　　　　　　　　　　ｶﾔｴｲｺｳ                                  Kaya Eiko                                                                       1970110300000浦河町　　　　　　　1110090012103575
HN120021220112002110000000000000000000パツシングゴール　　　　　　　　　　ﾊﾟﾂｼﾝｸﾞｺﾞｰﾙ                             Passing Goal                                                                    1966110400000浦河町　　　　　　　1110061812104389
HN120021220112002310000000000000000000ハクホオシヨウ　　　　　　　　　　　ﾊｸﾎｵｼﾖｳ                                 Haku Hosho                                                                      1969110400000浦河町　　　　　　　1110026312105259
HN120021220112002410000000000000000000イシノヒカル　　　　　　　　　　　　ｲｼﾉﾋｶﾙ                                  Ishino Hikaru                                                                   1969110300000門別町　　　　　　　1110061912103257
HN120021220112002510000000000000000000シエスタイム　　　　　　　　　　　　ｼｴｽﾀｲﾑ                                  Shes Time                                                                       1967110100000浦河町　　　　　　　1110009112102817
HN120021220112002610000000000000000000ヒデハヤテ　　　　　　　　　　　　　ﾋﾃﾞﾊﾔﾃ                                  Hide Hayate                                                                     1969110300000浦河町　　　　　　　1110068012103858
HN120021220112002910000000000000000000ノーザンテースト　　　　　　　　　　ﾉｰｻﾞﾝﾃｰｽﾄ                               Northern Taste                                                                  1971110130000加　　　　　　　　　1130010212302035
