HN120021220110000080000000000000000000プライオリーパーク　　　　　　　　　ﾌﾟﾗｲｵﾘｰﾊﾟｰｸ                             Priory Park                                                                     1922110331925英　　　　　　　　　1130097112404341
HN120021220110000280000000000000000000ブレアーモアー　　　　　　　　　　　ﾌﾞﾚｱｰﾓｱｰ                                Blairmore                                                                       1900110131907英　　　　　　　　　1130140000000000
HN120021220110000380000000000000000000善祖　　　　　　　　　　　　　　　　                                                                                                                        1929110010000青森県　　　　　　　1130141100000000
HN120021220110000480000000000000000000メントナン　　　　　　　　　　　　　ﾒﾝﾄﾅﾝ                                   Maintenant                                                                      1927110190000米　　　　　　　　　1130149700000000
HN120021220110000580000000000000000000ルフエーヴル　　　　　　　　　　　　ﾙﾌｴｰｳﾞﾙ                                 Lefevre                                                                         1921110430000白　　　　　　　　　1130150100000000
HN120021220110000680000000000000000000クイツケロ　　　　　　　　　　　　　ｸｲﾂｹﾛ                                   Quickello                                                                       1924110430000英　　　　　　　　　1130107300000000
HN120021220110000780000000000000000000ブーム　　　　　　　　　　　　　　　ﾌﾞｰﾑ                                                                                                                    1937110000000　　　　　　　　　　1110001900000000
HN120021220110000880000000000000000000サイクリスト　　　　　　　　　　　　ｻｲｸﾘｽﾄ                                                                                                                  1915110030000英　　　　　　　　　1130149100000000
HN120021220110000980000000000000000000ラプトン　　　　　　　　　　　　　　ﾗﾌﾟﾄﾝ                                                                                                                   1922110000000　　　　　　　　　　1100001412000163
HN120021220111000080000000000000000000マルタケ　　　　　　　　　　　　　　ﾏﾙﾀｹ                                    Marutake                                                                        1936110100000白老町　　　　　　　1110001212005014
HN120021220111000580000000000000000000ヴイーノーピユロー　　　　　　　　　ｳﾞｲｰﾉｰﾋﾟﾕﾛｰ                             Vino Puro                                                                       1934110130000亜　　　　　　　　　1130099412403903
HN120021220111000780000000000000000000ハンレイ　　　　　　　　　　　　　　ﾊﾝﾚｲ                                    Hanrei                                                                          1947110300000千葉県　　　　　　　1110019212100381
HN120021220111000980000000000000000000ジンガロー　　　　　　　　　　　　　ｼﾞﾝｶﾞﾛｰ                                 Zingaro                                                                         1932110330000英　　　　　　　　　1130100112403905
HN120021220111001380000000000000000000スタープツシヤー　　　　　　　　　　ｽﾀｰﾌﾟﾂｼﾔｰ                               Star Pusher                                                                     1945110300000岩手県　　　　　　　1110000112000244
HN120021220111001480000000000000000000トリプリケート　　　　　　　　　　　ﾄﾘﾌﾟﾘｹｰﾄ                                Triplicate                                                                      1941110190000米　　　　　　　　　1130103400000000
HN120021220111001680000000000000000000ブリツカバツク　　　　　　　　　　　ﾌﾞﾘﾂｶﾊﾞﾂｸ                               Bric a Bac                                                                      1941110130000米　　　　　　　　　1130070312400335
HN120021220111001780000000000000000000レイモンド　　　　　　　　　　　　　ﾚｲﾓﾝﾄﾞ                                  Raymond                                                                         1930110330000愛　　　　　　　　　1130096312403913
HN120021220111001880000000000000000000センイウ　　　　　　　　　　　　　　ｾﾝｲｳ                                    Sen Iu                                                                          1942110100000岩手県　　　　　　　1110009612000079
HN120021220111001980000000000000000000ハタカゼ　　　　　　　　　　　　　　ﾊﾀｶｾﾞ                                   Hatakaze                                                                        1947110100000門別町　　　　　　　1110018112100200
HN120021220111002380000000000000000000ダイサンホウシユウ　　　　　　　　　ﾀﾞｲｻﾝﾎｳｼﾕｳ                              Daisan Hoshu                                                                    1950110100000浦河町　　　　　　　1110001212100444
HN120021220111002480000000000000000000ハクリヨウ　　　　　　　　　　　　　ﾊｸﾘﾖｳ                                   Hakuryo                                                                         1950110300000浦河町　　　　　　　1110000212100058
HN120021220111002680000000000000000000テルフジ　　　　　　　　　　　　　　ﾃﾙﾌｼﾞ                                                                                                                   1951110400000浦河町　　　　　　　1110001612100494
HN120021220111002780000000000000000000ダイヨシ　　　　　　　　　　　　　　ﾀﾞｲﾖｼ                                   Daiyoshi                                                                        1943110300000千葉県　　　　　　　1110017512100001
HN120021220111002880000000000000000000サチホマレ　　　　　　　　　　　　　ｻﾁﾎﾏﾚ                                   Sachihomare                                                                     1948110300000静内町　　　　　　　1110017712100327
HN120021220111002980000000000000000000カネリユー　　　　　　　　　　　　　ｶﾈﾘﾕｰ                                   Kaneryu                                                                         1951110300000千葉県　　　　　　　1110000712100026
HN120021220111003080000000000000000000ダイジヨウ　　　　　　　　　　　　　ﾀﾞｲｼﾞﾖｳ                                 Daijo                                                                           1951110300000三石町　　　　　　　1110018112100469
HN120021220111003280000000000000000000テツノチカラ　　　　　　　　　　　　ﾃﾂﾉﾁｶﾗ                                  Ready to Flight                                                                 1950110330000米　　　　　　　　　1140082212403927
HN120021220111003480000000000000000000フソウ　　　　　　　　　　　　　　　ﾌｿｳ                                     Fuso                                                                            1950110300000千葉県　　　　　　　1110001012100383
HN120021220111003680000000000000000000オーブリオン　　　　　　　　　　　　ｵｰﾌﾞﾘｵﾝ                                 Haut Brion                                                                      1953110430000仏　　　　　　　　　1130108612403940
HN120021220111003880000000000000000000エンシユウ　　　　　　　　　　　　　ｴﾝｼﾕｳ                                   Enshu                                                                           1954110310000門別町　　　　　　　1130038912101020
HN120021220111003980000000000000000000カネエイカン　　　　　　　　　　　　ｶﾈｴｲｶﾝ                                  Kane Eikan                                                                      1950110300000浦河町　　　　　　　1110000212100064
HN120021220111004080000000000000000000フエリオール　　　　　　　　　　　　ﾌｴﾘｵｰﾙ                                  Ferriol                                                                         1951110430000仏　　　　　　　　　1130108612300073
HN120021220111004180000000000000000000ホマレモン　　　　　　　　　　　　　ﾎﾏﾚﾓﾝ                                   Homaremon                                                                       1953110700000千葉県　　　　　　　1110005212100375
HN120021220111004280000000000000000000ムテキオー　　　　　　　　　　　　　ﾑﾃｷｵｰ                                   Muteki O                                                                        1952110730000新　　　　　　　　　1130110012403958
HN120021220111004580000000000000000000テイエポロ　　　　　　　　　　　　　ﾃｲｴﾎﾟﾛ                                  Tiepolo                                                                         1955110330000伊　　　　　　　　　1130024112403606
HN120021220111004680000000000000000000オンワードゼア　　　　　　　　　　　ｵﾝﾜｰﾄﾞｾﾞｱ                               Onward There                                                                    1954110100000青森県　　　　　　　1110013012100457
HN120021220111004880000000000000000000ハタリユウ　　　　　　　　　　　　　ﾊﾀﾘﾕｳ                                   Hataryu                                                                         1954110100000浦河町　　　　　　　1110018112100393
HN120021220111005080000000000000000000ミネノヒカリ　　　　　　　　　　　　ﾐﾈﾉﾋｶﾘ                                  Mineno Hikari                                                                   1955110300000青森県　　　　　　　1110009112100457
HN120021220111005180000000000000000000オンワードベル　　　　　　　　　　　ｵﾝﾜｰﾄﾞﾍﾞﾙ                               Onward Belle                                                                    1956110300000千葉県　　　　　　　1110008012100831
HN120021220111005280000000000000000000ピユアーゴールド　　　　　　　　　　ﾋﾟﾕｱｰｺﾞｰﾙﾄﾞ                                                                                                             1957110110000千葉県　　　　　　　1130046112101361
HN120021220111005380000000000000000000アズマテンラン　　　　　　　　　　　ｱｽﾞﾏﾃﾝﾗﾝ                                Azuma Tenran                                                                    1958110110000千葉県　　　　　　　1130065612101374
HN120021220111005480000000000000000000ヘリオス　　　　　　　　　　　　　　ﾍﾘｵｽ                                    Helios                                                                          1957110100000浦河町　　　　　　　1110026412101383
HN120021220111005580000000000000000000ケンマルチカラ　　　　　　　　　　　ｹﾝﾏﾙﾁｶﾗ                                 Kenmaru Chikara                                                                 1957110300000浦河町　　　　　　　1110026312100939
