UM42006061419871000331198905251990080319870321コウエイサイクル　　　　　　　　　　ｺｳｴｲｻｲｸﾙ                            Koei Cycle(JPN)                                             0                   00210511200421ラツキーソブリン　　　　　　　　　　12221952サイクルクイン　　　　　　　　　　　11300096Nijinsky                            12403579Sovereign                           11200502リイフオー　　　　　　　　　　　　　12214853テツノスミレ　　　　　　　　　　　　11300102Northern Dancer                     12401042Flaming Page                        11300529Pardao                              12403047Urshalim                            11301153Lyphard                             12302031Klaizia                             11100689ムーテイエ　　　　　　　　　　　　　12105174メラルダ　　　　　　　　　　　　　　200333吉永忍　　　　　　　　　　　500182伊東　政清　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　495005伊東　政清　　　　　　　　　　　　　　　　　　　　　　　　　　　000076000000000000000000128000000000000020000000000000001000001000000006001000001000000006000000000000000000001000001000000004000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000001000000000000004000000000000000000000000000000000000000000001000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000003000000000000000001000000000000000000000000000000000002000000000000000000000000000000000000003002001002008
UM12004020219871000381198906081989120819870415ハヤトエミー　　　　　　　　　　　　ﾊﾔﾄｴﾐｰ                              Hayato Emmie(JPN)                                           0                   03210311200747ヤマニンボールド　　　　　　　　　　12210165カリーナホリデー　　　　　　　　　　11200134ボールドリツク　　　　　　　　　　　12207128アンメンシヨナブル　　　　　　　　　11100744フイダルゴ　　　　　　　　　　　　　12107897プレイガイドアーサ　　　　　　　　　11300158Round Table                         12301338Two Cities                          11300112Buckpasser                          12300981Petticoat                           11301147Arctic Star                         12403464Miss France                         11100263ヒンドスタン　　　　　　　　　　　　12101152プレイガイドムーン　　　　　　　　　200375野村彰彦　　　　　　　　　　800187鹿屋吉田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　528009吉田　三郎　　　　　　　　　　　　　　　　　　　　　　　　　　　000028800000000000000000000000000000000000000000000000000001000001000001000001000001000001000000000000000000000001000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002000003
UM12004020219871000421198905251989111719870311タハラハッピー　　　　　　　　　　　ﾀﾊﾗﾊｯﾋﾟｰ                            Tahara Happy(JPN)                                           0                   03210111200780ハツピープログレス　　　　　　　　　12212976タハラクイーン　　　　　　　　　　　11200066フリートウイング　　　　　　　　　　12210837シングルワン　　　　　　　　　　　　11200008ズグ　　　　　　　　　　　　　　　　12202244オーネラエース　　　　　　　　　　　11300369Fleet Nasrullah                     12404253Akimbo                              11200085ヴイエナ　　　　　　　　　　　　　　12105736レスリーカリム　　　　　　　　　　　11300094Nasram                              12401703Lucerne                             11100618ヴイミー　　　　　　　　　　　　　　12101577ミスハンター　　　　　　　　　　　　200223武田作十　　　　　　　　　　300187田原牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　894009田原　幸男　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419871000431198905251992070419870518アルバーレディ　　　　　　　　　　　ｱﾙﾊﾞｰﾚﾃﾞｨ                           Alba Lady(JPN)                                              0                   00210311200042コントライト　　　　　　　　　　　　12224176マチカネゲンカイ　　　　　　　　　　11300100Never Say Die                       12402197Penitence                           11101013フアバージ　　　　　　　　　　　　　12203377ムーテイエジヨオー　　　　　　　　　11300493Nasrullah                           12402674Singing Grass                       11300537Petition                            12404244Bootless                            11300558Princely Gift                       12302536Spring Offensive                    11100689ムーテイエ　　　　　　　　　　　　　12104657フクリヨウ　　　　　　　　　　　　　200407高橋隆　　　　　　　　　　　300187田原牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　124002村田　茂樹　　　　　　　　　　　　　　　　　　　　　　　　　　　000234300000000000000000110000000000000040000000000000002002001003003016002002001003003016000000000000000000002002001002003013000000000000000000000000000000000000000000000000000003000000000001000000000000000000000000002002000002001005000000000000001003000000001000000003000000000000001002000000000001000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004002002001002003008000000000000000001000000000000000000000000000001000003000000000000000000000007016004027
UM12004020219871000451198905251989091019870326ホーザンビップ　　　　　　　　　　　ﾎｰｻﾞﾝﾋﾞｯﾌﾟ                          Hozan VIP(JPN)                                              0                   03210311200528ミヤジマレンゴ　　　　　　　　　　　12202331ミノカオー　　　　　　　　　　　　　11100922フオルテイノ　　　　　　　　　　　　12105572タカミヤジ　　　　　　　　　　　　　11100705シンドン　　　　　　　　　　　　　　12104705ミスマウンテン　　　　　　　　　　　11300048Grey Sovereign                      12402376Ranavalo                            11100289キンコウ　　　　　　　　　　　　　　12101474ナツサン　　　　　　　　　　　　　　11300722Hyperbole                           12404082Cotton Wool                         11100249ボストニアン　　　　　　　　　　　　12101155シウンザン　　　　　　　　　　　　　200354新井仁　　　　　　　　　　　600187松元　登　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　924002神田　通博　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002002
UM12004020219871000461198905251990051619870303カシノレディー　　　　　　　　　　　ｶｼﾉﾚﾃﾞｨｰ                            Kashino Lady(JPN)                                           0                   03210411200478ニツポーキング　　　　　　　　　　　12218080キシユウリマンド　　　　　　　　　　11200019プロント　　　　　　　　　　　　　　12108409ミスマルミチ　　　　　　　　　　　　11100960リマンド　　　　　　　　　　　　　　12108734フアストレデー　　　　　　　　　　　11300129Prince Taj                          12401531La Caravelle                        11100568ネヴアービート　　　　　　　　　　　12102996キユーピツト　　　　　　　　　　　　11300010Alcide                              12403231Admonish                            11100330ヤサカ　　　　　　　　　　　　　　　12100826カゾースクヰーン　　　　　　　　　　200203須貝彦三　　　　　　　　　　100188柏木　務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　514009柏木　務　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219871000481198905251990020719870218カシノスワプス　　　　　　　　　　　ｶｼﾉｽﾜﾌﾟｽ                            Kashino Swaps(JPN)                                          0                   00210111200554ジヤツジヤー　　　　　　　　　　　　12213228トキノスワプス　　　　　　　　　　　11300791Damascus                            12403346Face the Facts                      11100923テイツトフオアタツト　　　　　　　　12105663ヒカルコウエン　　　　　　　　　　　11300642Sword Dancer                        12401487Kerala                              11300296Court Martial                       12403082Vashti                              11300075Swaps                               12300438Explorer                            11100314オートキツ　　　　　　　　　　　　　12102415ダイコウエン　　　　　　　　　　　　200288福永甲　　　　　　　　　　　100188柏木　務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　514009柏木　務　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001
UM12004020219871000541198905251990052219870419ヘイワスワロー　　　　　　　　　　　ﾍｲﾜｽﾜﾛｰ                             Heiwa Swallow(JPN)                                          0                   03210711200528ミヤジマレンゴ　　　　　　　　　　　12216830ソロナスワロー　　　　　　　　　　　11100922フオルテイノ　　　　　　　　　　　　12105572タカミヤジ　　　　　　　　　　　　　11100800ハードリドン　　　　　　　　　　　　12201282ソロナヒメ　　　　　　　　　　　　　11300048Grey Sovereign                      12402376Ranavalo                            11100289キンコウ　　　　　　　　　　　　　　12101474ナツサン　　　　　　　　　　　　　　11300105Hard Sauce                          12301321Toute Belle                         11100361ソロナウエー　　　　　　　　　　　　12105206ヴイキユニア　　　　　　　　　　　　200360太宰義人　　　　　　　　　　440188釘田　義広　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　106002釘田　浩志　　　　　　　　　　　　　　　　　　　　　　　　　　　000014000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001
UM42006061419871000561198906151990050219870404ウィステリアガール　　　　　　　　　ｳｨｽﾃﾘｱｶﾞｰﾙ                          Wisteria Girl(JPN)                                          0                   03210511200478ニツポーキング　　　　　　　　　　　12218357ニツポースター　　　　　　　　　　　11200019プロント　　　　　　　　　　　　　　12108409ミスマルミチ　　　　　　　　　　　　11200142サンシー　　　　　　　　　　　　　　12104133ハクオーシアン　　　　　　　　　　　11300129Prince Taj                          12401531La Caravelle                        11100568ネヴアービート　　　　　　　　　　　12102996キユーピツト　　　　　　　　　　　　11300602Sanctus                             12403202Wordys                              11100010トシシロ　　　　　　　　　　　　　　12101259ハクテン　　　　　　　　　　　　　　200365崎山博樹　　　　　　　　　　730188園田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　536002藤本　昇　　　　　　　　　　　　　　　　　　　　　　　　　　　　000184100000000000000000896000000000000049500000000000002000000001000003002000000001000003000000000000000000002000000001000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000002000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000001000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003001002006
UM12004020219871000601198905251990080819870330マルシゲメーカー　　　　　　　　　　ﾏﾙｼｹﾞﾒｰｶｰ                           Marushige Maker(JPN)                                        0                   00210311200485フエートメーカー　　　　　　　　　　12220559マルシゲソブリン　　　　　　　　　　11300075Swaps                               12300001A-Bee Ba-Bee                        11200421ラツキーソブリン　　　　　　　　　　12210981フアインルーラー　　　　　　　　　　11300432Khaled                              12301948Iron Reward                         11400349Nadir                               12301224Stay Smoochie                       11300096Nijinsky                            12403579Sovereign                           11200042コントライト　　　　　　　　　　　　12202561フアインメロデー　　　　　　　　　　200128宇田明彦　　　　　　　　　　300187田原牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　240009坂東島　繁藤　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219871000611198905251989092219870412トレンディー　　　　　　　　　　　　ﾄﾚﾝﾃﾞｨｰ                             Trendy(JPN)                                                 0                   03210111200780ハツピープログレス　　　　　　　　　12218360フアインブルボン　　　　　　　　　　11200066フリートウイング　　　　　　　　　　12210837シングルワン　　　　　　　　　　　　11200222モバリツズ　　　　　　　　　　　　　12206243フアインパノラマ　　　　　　　　　　11300369Fleet Nasrullah                     12404253Akimbo                              11200085ヴイエナ　　　　　　　　　　　　　　12105736レスリーカリム　　　　　　　　　　　11300069Sing Sing                           12401972Musaka                              11100730サウンドトラツク　　　　　　　　　　12102524クロヴアーハネー　　　　　　　　　　200224武田博　　　　　　　　　　　000400新保　登代重　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　256009新保　松二　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000002
UM12004020219871000641198903291989092319870326ナンプウウイン　　　　　　　　　　　ﾅﾝﾌﾟｳｳｲﾝ                            Nampu Win(JPN)                                              0                   03210411200528ミヤジマレンゴ　　　　　　　　　　　12222261ナンプウサクラ　　　　　　　　　　　11100922フオルテイノ　　　　　　　　　　　　12105572タカミヤジ　　　　　　　　　　　　　11200402ライジン　　　　　　　　　　　　　　12211326ニユウテツト　　　　　　　　　　　　11300048Grey Sovereign                      12402376Ranavalo                            11100289キンコウ　　　　　　　　　　　　　　12101474ナツサン　　　　　　　　　　　　　　11100795テスコボーイ　　　　　　　　　　　　12105595モリノサワ　　　　　　　　　　　　　11100923テイツトフオアタツト　　　　　　　　12108831アンブレツト　　　　　　　　　　　　200212瀬戸口勉　　　　　　　　　　100400松元　義徳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　162005笠茂　重信　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002002
