03141601
1,アルミサエル,70.41,57.7,49.9,89
2,メイショウルナ,70.08,76.8,61.9,111
3,ブラックソヴリン,70.92,42.6,41.3,98
4,ナムラチーター,71.85,44.7,47.8,0
5,アワーズヒロイン,70.18,65.6,45.6,101
6,イケイケヒカル,71.35,46.4,60.0,0
7,ルミナスハート,71.82,40.0,52.9,0
8,モナルダ,70.77,56.4,53.6,104
9,キネオボヌール,71.34,35.4,45.5,97
10,アキノシャイン,71.91,34.8,51.1,87
11,フジノマユサン,71.67,25.9,55.4,87
12,ラインハート,70.79,66.3,46.2,106
13,サンメンフィス,70.83,60.6,39.4,107
14,ノスタルジック,70.65,57.8,56.2,99
15,ドヤガオ,70.78,61.9,40.1,102
16,サンバカーニバル,71.70,26.2,53.1,86
03141602
1,ラヴィオリ,69.13,43.9,57.8,94
2,コスモリュブリュー,68.87,61.4,45.1,103
3,アメノウズメ,68.92,51.4,44.9,94
4,エントラール,68.82,64.4,45.7,89
5,フヨウアーミーデー,68.90,65.4,48.9,107
6,ピアッジーネ,69.10,57.4,53.1,95
7,アイアンミライ,69.68,18.7,50.2,82
8,サトノアスカ,68.74,51.4,53.7,101
9,アストレア,69.53,26.1,47.7,84
10,モアアンドモア,70.93,43.9,55.9,94
11,ダイジョブダア,69.82,20.4,46.3,86
12,ウェザーストーム,69.14,70.4,46.2,104
13,グッドウェーブ,68.55,84.2,52.4,120
14,タカラジェニファ,70.00,83.7,51.0,119
15,バリングバー,68.99,41.3,49.8,104
16,カシマムンムーン,69.96,15.3,51.2,86
03141603
1,トーセンパピー,108.68,64.9,55.3,107
2,スタースパーダ,108.46,61.1,47.9,114
3,ダテノトライアンフ,108.89,48.0,51.4,103
4,マルクナッテ,110.20,38.1,46.7,97
5,ヴェアリアスサマー,108.29,62.0,54.1,117
6,エフティマルス,111.05,37.8,44.9,93
7,ジョックロック,108.77,55.7,52.7,110
8,デレペンテアスール,110.66,42.8,46.1,0
9,ペイシャンスオウ,111.46,29.3,47.4,84
10,アクシア,108.22,64.4,51.3,116
11,ジャリスコ,110.95,26.4,49.9,102
12,フィリグラーナ,109.93,55.8,55.3,107
13,セイカイリス,111.21,28.4,50.5,102
14,トウショウワイルド,109.67,67.2,50.8,106
15,サンレイサムライ,109.47,67.4,45.6,105
03141604
1,ビッグプレゼンター,187.89,,,100
2,トイボックス,188.83,,,103
3,チョイワルグランパ,186.28,,,90
4,エフティシリウス,186.99,,,102
5,ドリームセーリング,184.96,,,118
6,ヘリオスフィア,185.39,,,115
7,ティアップワンダー,190.04,,,95
8,グランデクロコ,188.03,,,92
9,ジョウショーキング,186.46,,,102
10,プレミアムウォーズ,186.62,,,108
11,ルーベル,187.15,,,99
12,ショウナンワヒネ,185.40,,,119
13,クラウンボースロン,191.65,,,0
14,シゲルウオザ,189.26,,,89
03141605
1,バトルランチャ,164.48,65.0,,96
2,ステイバンク,165.34,18.9,,88
3,スリースラッガー,165.23,42.6,,86
4,ギャングセブン,164.33,50.9,,96
5,カネコメシルキー,164.78,41.0,,93
6,スズカヴァンガード,163.04,70.9,,117
7,ファイントライ,164.72,42.0,,98
8,ウインゼーヴィント,166.72,15.8,,83
9,マイネグリンダ,165.49,39.3,,91
10,ヤマニンルポ,163.69,71.8,,100
11,クインズストーム,162.70,76.7,,111
12,アイリッシュギフト,164.57,35.7,,101
13,ダイナソア,164.11,77.3,,104
14,トミケンパシエンテ,164.25,65.9,,95
15,ルヴェソンヴェール,165.39,60.2,,107
16,グローバルメジャー,165.93,25.2,,83
03141606
1,ダイワゴージャス,71.54,22.9,51.5,96
2,ラブリードレス,70.06,15.9,47.1,82
3,ラヴィングルック,68.64,64.4,51.7,105
4,ロゼウイナー,69.27,32.5,43.0,82
5,ラダムドー,69.35,35.1,44.9,96
6,チリペッパー,69.42,41.4,54.9,89
7,ベルプラージュ,68.56,74.9,59.0,116
8,マコトシニョーラ,69.38,49.0,45.8,0
9,ピュアバンビーノ,68.99,42.6,51.4,92
10,ヨッテウタッテ,68.54,89.3,50.4,118
11,タガノエスガール,68.88,64.1,41.9,95
12,ヴァッフシュテルケ,68.57,78.7,51.0,104
13,エフティコゼット,69.80,23.2,60.5,87
14,セクシイガール,68.62,78.4,45.7,114
15,デルマブルマ,69.49,50.2,49.9,0
16,ワイレアゴールド,71.44,36.6,51.4,85
03141607
1,メイラード,158.47,44.6,,98
2,フォンテーヌブロー,157.64,72.7,,104
3,アーセナルゴール,159.93,48.9,,85
4,オンワードナルシス,159.82,44.1,,95
5,ナンヨーノキョー,160.21,32.6,,99
6,アプリコーゼ,157.43,76.3,,114
7,シェイクザバーレイ,159.40,57.6,,104
8,シンボリプロント,160.60,24.5,,89
9,メイショウビリーヴ,158.37,63.9,,108
10,ジョナパランセ,159.32,53.3,,101
11,ホクシン,159.88,28.4,,85
12,ナリタタイフーン,159.26,54.8,,99
13,ミッキーエール,159.87,57.1,,92
14,ハワイアンソルト,158.36,56.0,,89
15,ヤマカツティラノ,160.40,34.3,,88
03141608
1,ワンダーアベニール,70.47,20.7,50.6,91
2,ニザエモン,70.27,55.8,47.0,110
3,ナリタキャッツアイ,69.51,64.7,51.2,117
4,サンセルマン,69.70,50.3,55.7,125
5,スノークラフト,71.06,28.9,50.8,105
6,トウショウハマー,70.19,56.0,51.1,103
7,リーサムダイチ,70.29,51.0,44.7,89
8,エゾムサシ,70.37,57.7,46.0,90
9,ハヤブサフィーバー,69.93,72.2,51.4,124
10,ヨゾラニネガイヲ,70.32,51.2,52.7,112
11,ウインオーラム,69.54,76.0,49.1,130
12,エムオータイガー,70.26,25.4,55.4,91
13,クーデター,70.41,39.5,44.3,101
03141609
1,サンマルスピリット,108.87,29.2,48.9,105
2,ヒシラストガイ,108.35,66.6,51.5,113
3,コウユーアンドレ,108.32,54.1,54.6,95
4,クリスマスマーベル,108.96,39.3,50.6,95
5,アマカケル,108.63,52.7,51.7,90
6,ダイワプロシード,108.23,73.2,46.6,114
7,ブリリアントダンス,108.64,55.9,46.5,96
8,ローレルアルトス,108.07,40.3,50.1,97
9,ブリスコーラ,107.69,75.0,50.4,112
10,シュガーパイン,108.65,29.5,44.8,102
11,カレンシュガーレイ,108.76,40.2,52.6,90
12,ダノンキセキ,108.97,25.2,55.5,105
13,ピグマリオン,107.50,78.8,50.8,116
14,アストロフォンテン,109.42,29.6,46.0,86
15,ローレルベロボーグ,108.49,59.7,49.1,105
03141610
1,ナイトブルーミング,109.67,26.7,53.0,89
2,ユッカマウンテン,108.34,75.4,50.9,122
3,グレイスフラワー,109.14,68.7,55.0,99
4,ソロデビュー,109.13,41.8,52.4,95
