2014112405050701
1,ガルーダ,87.38,63.7,46.4
2,レジェンドパワー,89.28,35.5,46.2
3,リミットブレイク,87.05,69.2,48.6
4,メテオユニバンス,87.88,57.3,51.6
5,ナンヨーディンプル,90.21,39.6,46.0
6,エンジェルネネ,90.22,20.7,43.7
7,エアルコンクエスト,88.57,38.2,48.6
8,ミスタービン,89.12,42.6,52.5
9,アルノルフィーニ,88.28,66.4,47.2
10,ウインヴァンノ,89.25,42.6,46.9
11,コスモミザール,89.33,49.4,57.4
12,ナンゴクマーメイド,91.34,26.9,40.5
13,トーセンヌーヴォー,88.62,56.0,52.3
14,ストリートオベロン,87.78,65.0,58.4
15,マイネルアペックス,87.66,60.7,58.8
16,オーバーウェルム,87.09,65.3,54.9
2014112405050702
1,リニア,83.11,40.8,45.1
2,トウショウカウント,79.88,79.4,53.4
3,ビレッジキャロル,82.10,46.4,56.6
4,セイウンオセアン,82.12,61.8,43.0
5,スールキートス,83.04,29.7,53.9
6,マイネルヴィグール,81.95,29.1,42.5
7,ハッピーテティス,83.37,29.5,40.1
8,エメラルドビーム,81.70,67.4,57.3
9,プリンシアソーレ,83.02,41.3,56.9
10,カイマノア,81.29,66.5,53.6
11,デルタタイム,82.02,59.2,53.0
12,センコウノマイヒメ,84.24,41.2,50.2
13,キザシ,81.78,38.7,50.0
14,アウリン,81.40,56.4,50.5
15,ゴールドエッグ,80.77,71.6,49.6
16,トップオブザツリー,82.62,40.1,44.5
2014112405050703
1,マンゴジェリー,83.92,54.4,50.0
2,ディマンズ,83.50,44.6,61.7
3,ボンボンキャスト,82.99,70.2,52.1
4,サークルワルツ,84.23,29.9,35.8
5,コスモトリスタン,84.03,60.8,47.5
6,タカラドリーム,84.24,27.4,42.2
7,シーユーアゲン,84.20,54.6,52.5
8,シグラップジュエル,84.47,32.2,42.7
9,トーカティヴ,83.78,44.2,48.7
10,ペネトレイト,84.87,33.0,46.8
11,イキオイ,83.71,76.1,69.6
12,トゥルームーン,83.17,61.4,62.2
13,ジュンカイトー,84.80,14.6,67.2
14,ヘッドドレス,83.16,78.8,46.1
15,マタンギ,84.71,23.4,35.5
16,キリシマツバサ,84.41,50.0,53.5
17,トーセンコスモ,83.38,66.9,47.9
18,ユメノマイホーム,83.64,76.6,37.8
2014112405050704
1,ディーズフルムーン,97.91,36.5,37.6
2,レッドマジュール,97.47,52.1,70.1
3,メガミチャン,96.89,66.6,46.0
4,フランシスカ,97.49,44.6,57.9
5,ココクイーン,98.60,33.6,48.8
6,ステラレガーロ,97.60,40.6,45.3
7,ペイシャクィーン,97.90,36.8,40.1
8,アイスブラッサム,97.66,47.9,31.8
9,ナカヤマウインディ,98.24,38.5,33.8
10,ミストラ,96.90,45.0,58.1
11,ロッカフラベイビー,96.98,73.5,58.5
12,ホッコーヴァール,98.07,55.5,44.6
13,ナノハナ,98.56,33.6,53.7
14,エンパイアライン,97.48,66.3,48.9
15,ミガーナワン,97.38,59.9,54.6
16,ハクサンエルモ,97.33,67.6,54.7
17,ヴェールデローザ,96.93,65.0,59.1
18,エスティサヴィ,98.22,35.6,56.4
2014112405050705
1,ジュンツバサ,111.12,48.0,48.5
2,チャパラ,112.76,48.2,49.3
3,ワンダービート,112.93,38.6,45.5
4,カボスチャン,111.96,29.1,51.3
5,プレイヤーハウス,112.72,28.4,43.8
6,ビュトンドール,112.23,66.9,47.5
7,メイショウクロタカ,111.16,64.0,54.5
8,エイワカンベエ,112.36,53.1,51.3
9,グランシルク,111.17,62.4,54.7
10,アメリカンストーム,112.32,48.6,50.3
11,トラキアンコード,111.61,64.7,48.8
12,ダイワグローリー,112.68,56.7,57.9
13,ラフレシア,112.61,45.6,54.7
14,ウインセイヴィア,111.91,44.9,41.9
2014112405050706
1,メイショウカノン,85.29,52.1,52.9
2,ハットシテグー,86.30,37.8,63.6
3,ディアジースター,85.59,40.0,46.7
4,スズカアーサー,87.22,23.0,39.8
5,クロムレック,85.82,41.7,57.3
6,オニノシタブル,85.41,61.1,52.8
7,ニシノソラカラ,85.79,50.4,45.7
8,マハーシュリー,86.12,40.4,51.3
9,コンテベルデ,87.61,17.5,43.1
10,フロリダブルー,85.26,66.8,55.2
11,ツインプラネット,85.22,76.6,59.0
12,ノースエット,85.61,53.9,42.7
13,ブルーミーフラワー,85.20,66.3,49.5
14,ベリートゥベリー,85.17,74.8,43.5
15,ロマンシーズ,86.35,36.3,50.5
16,ドレッシースタイル,85.24,60.6,46.5
2014112405050707
1,ネオヴァンデロア,99.54,38.9,49.8
2,エストゥペンド,98.34,75.9,62.8
3,ヴェアリアスサマー,99.91,51.1,53.9
4,ヒアルロンサン,100.44,18.6,46.6
5,ファイアキング,99.80,31.1,44.0
6,クレイジージョー,98.40,63.0,54.9
7,クロスボウ,98.50,56.7,52.2
8,ゴールドリーガル,98.38,67.9,50.0
9,タマモマズルカ,98.46,78.6,53.3
10,ゼンノコリオリ,98.52,68.5,52.9
11,ナンヨーノキョー,100.21,26.3,49.1
12,ファイアボール,100.20,34.5,39.3
13,アビスコ,99.26,51.3,53.8
14,ハルズハッピー,100.02,35.8,44.3
15,トウショウプライド,99.29,52.2,42.4
16,ノーヒッター,98.99,49.0,50.7
2014112405050708
1,ゴールドメイン,146.99,41.4,52.3
2,マイネルクレイズ,147.22,37.7,47.2
3,カレングラスジョー,146.17,60.9,56.0
4,マイケルチョウサン,146.68,37.5,46.8
5,マイネルカーミン,148.51,26.9,50.0
6,カムイミンタラ,146.34,58.1,49.8
7,チェイスザゴールド,146.52,64.2,53.7
8,マジックポスト,148.69,16.8,49.2
9,マイネルゾンネ,147.93,16.0,42.2
10,ダークサイド,147.95,33.8,42.8
11,フジマサクラウン,147.32,56.6,55.3
12,ヴァーティカルサン,146.55,78.8,49.5
13,ローリングストーン,147.78,57.5,41.3
14,マテンロウボス,146.91,79.1,53.5
15,トップアート,147.05,59.2,56.8
16,タイセイグルーヴィ,147.20,74.7,53.5
2014112405050709
1,ボンジュールココロ,81.71,68.1,45.3
2,サンマルホウセキ,81.79,64.6,47.2
3,カフェブリリアント,81.87,70.1,44.4
4,スマイルシャワー,81.64,55.7,47.2
5,タガノスカイ,81.61,63.9,66.1
6,ニシノミチシルベ,81.92,55.8,53.6
7,ノボリレジェンド,82.16,26.3,62.5
8,ウエスタンメルシー,82.27,20.5,45.6
9,ダイワフェリス,81.91,33.7,39.7
10,レッドマニッシュ,82.17,47.2,48.2
11,ジーニマジック,81.47,72.5,62.0
12,サンブルエミューズ,81.59,59.1,65.6
13,ネロディアマンテ,81.96,25.2,43.8
14,ブルジュオン,82.12,46.4,54.7
15,デルフィーノ,81.63,42.4,59.7
16,アルマディヴァン,81.54,74.1,37.9
17,デイジーギャル,82.15,24.2,30.8
18,コレクターアイテム,81.93,49.3,45.8
2014112405050710
1,ブルーイングリーン,85.94,34.3,48.7
2,ヤマチョウフェア,85.38,49.2,48.2
3,ガッサンプレイ,85.31,55.8,42.1
4,タニセンジャッキー,85.44,38.4,51.0
5,デルマヌラリヒョン,85.20,72.0,59.8
6,スフィンクス,86.23,22.7,50.3
7,ダウトレス,85.14,58.5,45.9
8,ショウナンダイラ,85.12,59.9,59.5
9,オーゴンボルト,85.65,49.2,52.5
10,カシノスティーヴ,85.60,39.1,41.0
11,スワンボート,85.71,43.7,42.9
12,レッドファルクス,85.01,52.9,49.9
13,ラヴィアンクレール,85.21,59.6,53.5
14,ミステリートレイン,85.57,37.5,43.1
15,サノイチ,84.89,66.9,50.2
16,トーセンマイティ,85.13,59.6,61.4
2014112405050711
1,サトノクラウン,108.30,47.6,46.4
2,アヴニールマルシェ,107.57,66.8,55.4
3,グリュイエール,108.36,51.5,52.8
4,ペガサスボス,109.89,32.5,53.0
5,ストリートキャップ,109.06,44.0,41.9
6,グァンチャーレ,108.43,57.7,49.9
7,マイネルシュバリエ,108.64,35.1,47.2
8,ジャストドゥイング,108.53,66.3,51.4
9,クラージュシチー,108.66,57.5,51.4
10,エミネスク,108.47,50.6,46.9
11,ソールインパクト,108.85,55.9,56.6
12,ディアコンチェルト,109.16,26.4,45.2
13,スワーヴジョージ,108.27,57.3,51.9
2014112405050712
1,ロバーストナカヤマ,135.00,44.4,46.0
2,アビエイター,134.45,63.6,43.0
3,ランドントウォーク,136.66,19.4,52.2
4,メイスンキャプテン,135.06,51.9,45.6
5,フォルトファーレン,134.32,53.2,53.2
6,ボーイフレンド,135.34,51.0,45.8
7,デルマカマイタチ,135.95,40.5,44.8
8,フィーユブルー,135.47,65.7,54.4
9,キネオフォルツァ,134.55,71.8,61.9
10,トウショウマナーズ,135.56,35.7,41.5
11,レッドエンブレム,134.76,71.0,54.8
12,ヘルツフロイント,134.90,49.1,61.3
13,ドラゴンズタイム,133.40,60.0,52.7
14,マスソングウインド,136.72,21.8,42.9
2014112408050701
1,カシノゼウス,88.20,42.1,51.6
2,ラウレアプリティ,88.01,38.1,49.9
3,グラントウショウ,87.38,50.5,45.6
4,ファーマアイス,88.13,38.3,47.5
5,シゲルドンタク,88.04,26.7,48.3
6,ニホンピロサンダー,87.18,56.8,53.3
7,ノラネコ,88.59,22.4,50.4
8,ゲットミー,88.05,49.3,48.5
9,キタサンロングラン,87.46,59.2,47.7
10,モラルタ,86.86,53.3,49.8
11,ダイメイエンド,87.17,64.7,43.1
12,バーサーカー,86.92,58.1,54.4
13,アキトクレッセント,86.29,60.5,60.4
14,レッツイットラン,86.37,68.6,52.5
15,モズレッドファーム,87.37,60.4,46.9
2014112408050702
1,サンコールドウェル,75.65,27.6,48.9
2,アサケカペラ,73.98,70.2,52.1
3,スリーワイズ,75.21,26.5,59.1
4,セイユウサンクス,75.46,26.0,47.8
5,サノノゲーム,75.02,38.1,49.6
6,ファイアリシンゾウ,73.83,67.6,55.0
7,シュンイキ,74.77,42.9,38.9
8,シピオーネ,74.71,41.0,43.1
9,カシノランド,74.54,67.0,50.4
10,メイショウワダイコ,74.12,63.8,47.3
11,ハイイノベーション,75.08,48.7,49.4
12,サトノハーデス,74.21,71.2,55.4
13,ヴィクトリーノース,75.07,61.2,53.0
14,ネイバルエンスン,74.52,63.9,46.5
15,グロビュール,75.86,33.6,53.4
2014112408050703
1,ミュトスレディ,83.23,49.9,51.8
2,ナンシー,83.16,42.5,52.6
3,バイオレットフィズ,83.34,23.0,48.6
4,サンクボヌール,83.02,43.5,55.0
5,ノースファンタジー,82.73,73.3,54.6
6,タマモイヤリング,83.01,60.9,50.6
7,ラッフォルツァート,82.69,84.3,52.6
8,オウケンチョコ,82.77,54.7,46.2
