06144401
1,フジノキララ,75.01,19.7,47.8,84
2,ノーモアベット,73.47,77.9,55.6,111
3,ワインカラー,75.00,33.8,48.3,95
4,ナンゴクオージ,74.30,55.0,51.1,95
5,シゲルケンカマツリ,74.65,47.6,57.4,96
6,カイマノア,73.46,76.6,50.8,114
7,リンガスヴィグラス,73.99,49.2,50.1,112
8,ネイチャーシュシュ,74.83,46.0,49.8,93
9,レースノワエ,73.83,60.7,61.3,102
10,フレンドマキシマム,75.02,30.5,47.3,85
11,パパラヴズマンボ,74.57,56.5,43.7,102
12,フラワーフェスタ,75.49,33.4,43.5,98
13,ケイツーミネルバ,74.95,57.8,48.7,86
14,トゥルームーン,73.91,72.8,46.4,113
15,エイコオヴィグラス,74.41,43.7,48.5,97
16,ケイジースワロー,75.22,37.9,49.5,103
06144402
1,ブリエアヴェニール,119.65,54.1,44.7,103
2,コスモボアソルテ,118.26,70.3,49.3,121
3,マジックボックス,121.68,36.7,51.2,92
4,ノアロック,121.20,31.8,55.1,88
5,トーセンヌーヴォー,118.68,59.7,51.4,106
6,トーセンスラッガー,121.17,38.1,46.7,95
7,コスモデント,120.71,49.5,46.4,91
8,グラスエンプレス,121.14,48.2,47.7,98
9,ズコット,119.28,62.4,58.3,95
10,セイカアヴァンサ,119.66,61.5,44.1,94
11,クラウンリバティー,119.87,61.9,49.0,108
12,ユアーザワン,121.99,34.9,53.5,89
13,イシドールス,119.44,69.5,56.2,92
14,レアルイモン,121.43,38.6,48.1,85
15,デューテリウム,119.85,50.6,53.5,101
16,ディアスプレッド,122.09,31.5,44.6,82
06144403
1,コスモピンパーネル,95.26,62.0,55.3,117
2,エッケザックス,95.45,73.5,54.6,122
3,チャーミングマオ,94.92,57.2,56.1,110
4,ランデックヒルズ,95.53,37.4,41.9,95
5,ラトゥール,95.77,37.7,49.5,105
6,リュウノースジョイ,95.22,62.8,51.5,111
7,トーホウボルト,95.59,45.6,44.6,98
8,ナイトフォックス,95.09,81.2,52.3,122
9,ブラインドタッチ,95.91,40.8,48.1,111
10,マコトアルバトロス,95.38,38.1,48.9,111
11,エレガントカシマシ,98.11,13.4,44.3,95
12,マインドシフト,97.22,38.4,51.0,109
13,ゼイロングトゥビー,95.18,40.9,49.9,96
14,サイレンスムーン,96.52,57.5,50.4,120
15,アイリーグレイ,94.93,64.6,50.4,108
16,シゲルアバレマツリ,95.75,48.2,51.1,107
06144404
1,サウスポールツアー,112.50,41.5,48.1,101
2,ウイングチップ,111.35,65.9,52.1,100
3,アキタノユキ,111.29,69.5,46.2,112
4,トップインパクト,111.02,48.2,56.6,101
5,カシノリクノオウ,112.35,25.0,49.1,89
6,タマヨリモハヤク,111.92,35.8,52.5,98
7,メイショウスターク,111.83,48.1,55.0,94
8,ホーチャム,112.23,43.2,45.8,100
9,ボルゲーゼ,110.34,72.1,61.8,119
10,イアペトス,111.62,41.1,41.0,103
11,クラレンスハウス,111.66,52.4,56.1,104
12,マイネルヘルック,110.94,73.1,47.5,114
13,グランシルク,110.51,79.7,57.7,124
14,マイネルリザータ,112.13,53.6,43.2,99
15,サークルワルツ,112.76,25.5,38.5,87
16,メモリアルウッド,112.55,24.6,48.8,90
06144405
1,プラチナシェンロン,120.30,48.1,47.8,
2,トーセンクローチェ,121.12,42.0,46.7,
3,ミリノテツニー,120.36,54.7,47.0,
4,カイシンゲキ,120.40,48.1,50.1,
5,アンヴァリッド,119.70,53.8,51.9,
6,サンココモ,120.22,47.3,49.1,
7,タンジブル,120.15,45.5,51.6,
8,ムーンレンジャー,120.19,51.4,51.1,
9,マカワオクイーン,120.29,58.8,54.7,
06144406
1,レッドベリンダ,126.63,51.2,53.9,
2,コイオス,127.20,66.1,49.6,
3,フジサンブル,127.29,26.9,46.6,
4,グローリアスレイ,127.15,45.1,52.0,
5,ヒロノドラム,127.16,37.3,46.0,
6,ムーンセイル,126.98,55.1,52.1,
7,サブライムカイザー,126.23,62.2,53.5,
8,キングルアウ,126.73,68.0,57.1,
9,ラナチュール,127.63,20.9,50.2,
10,リキサンレーヴ,127.41,55.3,48.9,
11,シーサイドジャズ,126.13,65.2,48.4,
12,ホウザンゴッド,127.35,48.8,43.4,
13,エクソールナーレ,126.91,43.4,51.6,
14,シャドウキングマン,127.19,53.8,46.6,
06144407
1,スピリッツセカンド,117.12,63.2,46.8,113
2,イーデンホール,115.85,62.8,51.8,120
3,グラスエトワール,118.36,43.2,46.7,103
4,ウップスアデイジイ,118.35,37.7,48.3,91
5,キングノヨアケ,118.18,49.4,52.1,95
6,ノンコノユメ,117.75,55.4,46.7,107
7,ワトソンクリック,117.46,67.8,46.6,103
8,クロフネビームス,117.67,46.5,51.0,106
