2014021608020601
1,サージェントペパー,73.78,,56.2
2,カシノステイタス,75.24,,43.4
3,ジューンブライトン,73.98,,50.1
4,テンペラメントホル,74.32,,41.8
5,スウィフトシャドウ,73.97,,44.2
6,ホッコームサシ,73.58,,52.7
7,ハクユウジャック,75.03,,48.4
8,エイシンスペーシア,74.64,,53.8
9,マサノクリスタル,74.35,,44.5
10,エキゾチックマター,72.89,,59.0
11,ハードモンラッシェ,74.46,,52.5
12,タガノエークラス,72.77,,54.8
13,ライロア,73.59,,55.4
14,ペプチドムーン,73.75,,52.6
15,オグリキセキ,75.36,,42.2
16,シゲルウゴ,74.14,,48.3
2014021608020602
1,フミノオオゾラ,116.91,,44.6
2,デンコウヒノマル,115.94,,50.4
3,ウインクルミラクル,116.83,,40.0
4,リベリオン,116.26,,56.7
5,スワーヴカイザー,115.13,,58.0
6,ケルンウィナー,117.06,,44.4
7,セントコロナ,115.88,,52.5
8,キネオグランデ,115.10,,57.5
9,ロワサーブル,114.88,,49.1
10,ゼンノスサノヲ,115.95,,45.3
11,ヴォルスング,115.22,,48.4
12,エイシンヤノゴトク,116.98,,47.5
13,メイショウシシマル,116.55,,50.4
14,ケージーキンカメ,118.29,,51.8
15,タガノエッヴィーバ,114.70,,55.3
16,イントゥレジェンド,116.06,,48.0
2014021608020603
1,サンレイフレンチ,87.68,,49.4
2,パイレートクイーン,86.95,,58.3
3,ラインハート,85.84,,54.5
4,グランソレイユ,87.02,,50.5
5,メイズ,87.59,,45.1
6,メイショウブルック,87.15,,47.4
7,アグネスモバイル,86.08,,50.4
8,シセイタマテ,87.48,,52.4
9,ヒロノメビウス,87.16,,49.9
10,ピアノコンクール,88.50,,42.4
11,ダテノレスペデーザ,86.27,,53.8
12,ジョーリブラン,88.17,,51.1
13,スナークパール,89.16,,39.9
14,ウォーターヴォイス,87.95,,44.1
15,クレーンデュヴェル,89.50,,49.8
16,コリャコリャ,87.23,,61.1
2014021608020604
1,ナムラマンジロウ,203.80,,
2,ミルクディッパー,204.14,,
3,ゴールデンオブジェ,200.04,,
4,トラバント,202.38,,
5,アドマイヤバートン,200.43,,
6,アマノレインジャー,201.10,,
7,プレミアムパス,199.55,,
8,ソンブレロ,200.54,,
9,メイショウムシャ,199.14,,
10,ナシュワンヒーロー,199.16,,
11,キャッツインブーツ,204.03,,
12,アサクサライジン,204.21,,
13,エイシンオスマン,201.29,,
14,エリタージュ,201.68,,
2014021608020605
1,セフティーエムアイ,97.24,,44.6
2,インターンシップ,95.98,,60.8
3,シャンティ,97.41,,43.3
4,プリンセスゼット,97.17,,51.4
5,ワキノハクリュウ,96.86,,50.0
6,ムスカバード,97.07,,46.7
7,シアワセノキセキ,97.82,,49.6
8,エアマチュール,95.85,,59.8
9,ポイントパイパー,96.48,,43.9
10,ミントジュレップ,96.61,,48.2
11,エイシンホルン,98.59,,44.1
12,タガノエスガール,97.09,,41.4
13,プリモンディアル,95.54,,66.6
14,スリーアロー,97.40,,50.3
15,ビジュートウショウ,97.08,,46.8
16,プロミシングアイズ,96.57,,52.6
2014021608020606
1,コスモグラウベ,82.92,,48.9
2,フェルメッツァ,83.27,,55.3
3,オベーション,83.86,,44.5
4,ノボリレジェンド,84.46,,54.0
5,ロードフォワード,83.55,,49.5
6,ホッコーサラスター,83.57,,55.7
7,キンシノキセキ,82.55,,55.3
8,マイネヴァリエンテ,83.26,,45.9
9,インヴォーク,83.83,,48.6
10,ラブリープラネット,82.95,,56.0
11,テンシノホホエミ,83.10,,51.0
12,カシノヒカル,83.60,,41.5
13,ペプチドスピカ,84.44,,51.6
14,テイエムナデューラ,85.19,,41.6
15,ダイヤモンドハイ,83.31,,50.6
2014021608020607
1,ポレイア,113.59,,56.2
2,メテオーリカ,113.45,,53.1
3,トーブプリンセス,114.34,,47.4
4,スカイグラフィティ,114.75,,50.4
5,タマモアルバ,114.33,,50.6
6,テイエムナデシコ,114.94,,51.0
7,リンノナイナーズ,115.38,,50.0
8,ウインクルキラリ,115.54,,46.8
9,シンワウォッカ,113.76,,46.4
10,ビックセイラー,114.85,,52.2
11,ビコーワンダフル,116.27,,45.8
2014021608020608
1,コスモサリー,123.63,,48.4
2,シゲルラシンバンザ,125.23,,46.1
3,タイセイグルーヴィ,123.81,,50.3
4,アースザスリー,124.84,,49.8
5,シゲルジョウム,125.12,,49.1
6,ジェラルド,124.92,,50.6
7,タイセイボルト,123.39,,47.1
8,ジリオン,124.95,,49.7
9,デインツリー,124.41,,54.8
10,キングデザイヤー,124.13,,49.5
11,アドマイヤツヨシ,123.80,,55.8
12,ウエスタンディオ,124.88,,51.5
13,サンマルホーム,124.12,,47.2
2014021608020609
1,チャンピオンブルー,119.88,,49.6
2,アテンファースト,119.18,,44.6
3,サンライズスマート,118.56,,50.0
4,エクセルフラッグ,120.13,,47.7
5,グレートチャールズ,119.11,,42.8
6,マイネルアウストロ,120.80,,53.3
7,コスモシャンハイ,119.49,,54.6
8,ラインレグルス,119.14,,56.5
9,ブラインドサイド,120.12,,49.1
10,タガノビリーヴィン,119.43,,52.8
11,ローマンエンブレム,120.46,,49.1
12,レッドサクセサー,119.35,,0.0
13,ラフィングインメイ,118.94,,0.0
14,イスカンダル,119.44,,0.0
15,セルリアンサーロス,119.86,,0.0
16,リグヴェーダ,119.63,,0.0
2014021608020610
1,タツミリュウ,108.26,,
2,アイウォントユー,108.65,,
3,ヘミングウェイ,108.44,,
4,バッドボーイ,108.06,,
5,フサイチアソート,108.54,,
6,ティアーモ,108.07,,
7,マーティンボロ,108.41,,
8,マウントシャスタ,108.13,,
9,アドマイヤブルー,108.40,,
10,ミルドリーム,108.15,,
11,マイネマオ,108.10,,
2014021608020611
1,トレイルブレイザー,133.32,,
2,コウエイオトメ,134.06,,
3,ジェンティルドンナ,133.28,,
4,マイネオーチャード,133.92,,
5,ラキシス,133.33,,
6,アクションスター,134.27,,
7,ヒットザターゲット,133.64,,
8,コスモロビン,134.22,,
9,アンコイルド,133.69,,
10,トーセンラー,132.96,,
11,デスペラード,133.99,,
