05144301
1,クリエイトアゲン,89.36,40.7,45.4,86
2,ターンブルブルー,89.62,43.5,48.3,88
3,クリノホンイツ,90.30,37.1,49.9,86
4,メジャーフォルム,87.29,76.3,55.1,122
5,アンジュデトワール,88.25,65.3,52.2,103
6,タマモカチューシャ,89.38,53.6,44.0,92
7,ユウユウ,87.63,73.5,57.7,108
8,ミダレガミ,89.80,33.9,42.6,85
9,ポンテアンジェロ,90.08,36.1,52.7,101
10,アテイン,90.76,33.7,49.1,81
11,オーゴンマリア,89.16,60.5,43.7,105
12,テップシー,89.95,41.1,53.5,91
13,ドリームメモリー,87.97,67.3,57.8,110
14,ナンゴクマーメイド,90.43,45.6,42.1,102
15,ベニイモン,89.92,44.9,51.4,87
16,センコウノマイヒメ,89.18,46.1,54.4,96
05144302
1,シーユーアゲン,96.82,47.1,50.5,100
2,メモリアルウッド,97.22,27.2,47.7,84
3,モントレーベイ,96.68,45.0,55.0,91
4,カナラズカナラズ,97.58,26.6,51.3,87
5,マリンブルー,96.80,28.3,40.6,89
6,エンクエントロス,96.46,68.7,41.2,91
7,ムーンマジェスティ,96.27,61.7,36.7,108
8,トーセンギガ,96.65,48.6,49.6,87
9,スループオブウォー,96.43,61.9,62.1,102
10,ポントス,97.52,32.4,39.1,86
11,ジェンツィアーナ,96.22,63.5,55.1,100
12,シードパール,96.00,77.7,71.0,117
13,カンタベリーバロン,97.50,19.1,41.5,86
14,コスモミザール,96.45,48.1,42.4,102
15,ウインエスパシオ,96.87,74.7,54.3,113
16,ザキス,97.02,28.5,39.8,91
17,アンジェリー,96.30,57.2,54.3,100
18,ダノンプラチナ,95.93,82.8,67.9,120
05144303
1,ニシノオタケビ,110.58,84.9,53.2,126
2,エースオブエース,110.18,69.0,43.2,114
3,ロードトリニティ,111.90,51.1,51.6,99
4,ラプロムナード,112.68,14.0,46.6,80
5,ウインフォーエバー,111.65,77.0,50.5,116
6,ミヤビクロタカ,111.61,39.0,54.1,91
7,ウインミラージュ,111.67,28.3,49.9,91
8,ソヴリンマンボ,112.53,36.4,48.6,91
9,クラッチパット,111.30,67.5,52.9,96
10,デンバー,111.75,49.3,51.3,108
11,アキタノユキ,112.00,29.1,45.6,94
12,シゲルマツリダ,111.77,55.3,48.8,103
13,グリーングリーン,110.80,48.3,53.8,95
05144304
1,アップセッター,85.42,64.5,49.9,
2,アンワンワールド,85.48,48.9,46.3,
3,ハネムーンソング,85.41,40.3,57.4,
4,ハワイアンアイ,85.18,54.6,50.8,
