2014012606010901
1,オータムラヴ,73.32,,54.5
2,ノックアバウト,74.38,,43.9
3,ニシノモリンガ,73.74,,55.1
4,エックスハイト,74.45,,51.1
5,オキテスグメシ,74.46,,48.0
6,グットノイズ,74.30,,61.8
7,ハリケーンリリー,73.52,,47.1
8,ジョージバジー,75.20,,43.9
9,キングガンホー,73.67,,51.8
10,フィアスゴッド,74.85,,46.7
11,サビーナクレスタ,73.77,,48.6
12,ブランドアオモリ,73.44,,46.0
13,カヴァリエール,75.18,,42.1
14,ヴェアリアスサマー,73.61,,51.5
15,パイメイメイ,74.03,,47.6
16,スペクタキュラー,73.46,,60.3
2014012606010902
1,フクノブリューナク,119.16,,54.4
2,フユハナビ,120.74,,41.5
3,コスモアズライト,120.77,,45.9
4,ミヤビアンバー,118.65,,50.6
5,リネンプルーフ,120.67,,56.9
6,ランデックハーツ,120.03,,51.7
7,クラウンデピュティ,118.07,,57.1
8,マウントマズル,119.05,,51.2
9,ファインクリスエス,119.61,,53.2
10,エンジェルフォース,119.59,,46.0
11,ノースエット,118.76,,47.1
12,バルコドール,119.45,,39.5
13,デルマフクゾウ,120.41,,46.8
14,クラシックメタル,118.74,,55.1
15,シュタインベルガー,118.34,,60.0
16,ビックナダディー,121.34,,42.9
2014012606010903
1,ワッグルダンス,74.42,,52.4
2,ケラウズランブラ,74.79,,45.6
3,メデューサノヒトミ,74.16,,48.8
4,ティエスヴァレー,76.08,,47.2
5,カイトウショウジョ,75.51,,42.9
6,モナルダ,75.37,,61.4
7,ダイワゴージャス,74.53,,55.4
8,マリオンフォンテン,74.97,,55.0
9,キャレモンショコラ,74.30,,49.3
10,デルマノママナノダ,74.33,,44.6
11,シゲルミノ,75.18,,46.4
12,ナイスエモーション,75.02,,55.0
13,サンアグライア,74.43,,50.6
14,ダイワコンシード,74.14,,45.3
15,ベルモントビーナス,74.80,,51.5
16,リトルスカッシュ,74.84,,48.5
2014012606010904
1,レアメイキング,121.03,,45.5
2,ビビッドレッド,120.60,,46.7
3,グッドマッチ,120.74,,43.8
4,エンリルバローズ,119.96,,59.7
5,ブラウンサターン,120.67,,46.8
6,ラリホー,121.47,,44.1
7,トーセンパシュート,119.94,,56.1
8,クインズエッセンス,120.40,,52.7
9,ドラゴンミニストロ,121.24,,50.9
10,レンブラント,120.76,,50.3
11,ノアポルテ,121.36,,51.1
12,セイントパール,121.11,,53.4
13,ラモンターニュ,121.05,,46.5
14,コージャラティ,120.44,,50.7
15,アドマイヤダリヤ,120.03,,49.9
16,スカイダイヴァー,120.30,,51.6
2014012606010905
1,ロンギングケイシー,124.25,,59.7
2,ルヴェソンヴェール,124.62,,53.1
3,ドラゴンボーテ,125.80,,45.4
4,ザッツフェイマス,125.10,,45.7
5,ショウナンサバンナ,126.07,,46.0
6,ショウブキセキ,125.82,,47.8
7,リキマル,124.94,,46.4
8,ミラクルステイ,125.45,,52.6
9,ヤマニンジュニパー,125.57,,49.4
10,トゥーレドゥー,125.05,,47.9
11,エリーフェアリー,123.78,,45.2
12,ニシノカンザシ,124.93,,47.3
13,ストーリーセラー,123.84,,55.2
14,リムーブアゲン,124.57,,49.2
15,ブルーロータス,124.38,,62.3
16,ファイントライ,126.14,,46.9
2014012606010906
1,オメガファイター,73.45,,47.9
2,デルマダイコク,72.50,,60.8
3,ナムラケイオス,72.51,,55.6
4,アウトイン,74.29,,50.2
5,ドリームジェダイ,73.19,,51.1
6,トウショウハマー,73.59,,44.6
7,シゲルホウオウザ,73.44,,49.0
8,スワンボート,73.46,,46.0
9,ジョバイロ,72.94,,50.8
10,ピグマリオン,72.06,,56.3
11,ドラゴンビューティ,72.68,,42.4
12,セレブレートサマー,73.38,,43.7
13,ケイアイエイト,73.40,,59.1
14,トミケンスプリング,72.96,,43.3
15,ハイランドコンドル,74.36,,45.1
16,ピュアアイズ,74.43,,53.8
2014012606010907
1,メイスンキャプテン,157.59,,
2,ロックシンガー,158.69,,
3,ジャストザシーズン,159.53,,
4,マイネルボンド,159.48,,
5,アズマユニヴァース,159.35,,
