02142501
1,ルミノーソ,112.60,43.1,49.0,88
2,アルボルデヴィダ,113.15,28.5,52.1,101
3,イシドールス,112.43,47.8,51.9,107
4,シシャモショウグン,112.65,50.7,46.6,97
5,フィールドリアン,112.55,33.2,49.7,94
6,コスモデレガンス,112.41,54.9,48.8,94
7,サージェントバッジ,111.46,74.8,55.0,101
8,ナムラオツウ,112.79,43.2,58.2,95
9,トーセンアプローズ,112.75,30.4,46.4,93
10,マイネルポルトゥス,112.00,71.9,49.0,119
11,マイネルサクセサー,111.85,69.3,45.9,114
12,ジャジャンケン,112.52,51.4,47.4,113
02142502
1,ゴールデンフェザー,108.42,53.7,55.3,101
2,ロザリンド,108.91,56.0,53.7,106
3,ブルーナイル,109.90,31.0,46.4,91
4,チュチュモーヴ,108.88,51.2,50.7,101
5,ダンストゥゲザー,109.74,28.5,48.6,90
6,ウインバレリーナ,109.09,36.5,42.7,98
7,カネトシタシナミ,108.24,76.4,51.6,113
8,キョウワマロン,109.50,25.0,50.2,97
9,ノルウェーノモリ,108.97,53.5,49.5,102
10,モンシェル,109.59,30.2,48.9,87
11,ディアメドゥーサ,108.72,63.6,49.0,110
12,アイリッシュハープ,108.48,70.7,56.1,107
13,ノースファイヤー,107.57,73.0,47.3,126
02142503
1,ウールーシュヴァル,60.58,61.3,57.1,103
2,ヤマニンキュルミネ,60.46,69.3,56.7,107
3,テイエムトッピモン,60.68,53.5,45.6,89
4,エストスマイル,61.07,36.9,45.3,89
5,メイショウヴェスタ,61.50,39.9,48.6,87
6,キレイナオヒメサマ,61.26,25.6,49.9,95
7,コートリーラッシュ,60.77,42.4,56.1,107
8,ゲラーデ,61.00,30.0,43.5,91
9,アグネスモバイル,61.16,39.8,45.8,95
10,ブロンズテーラー,60.38,67.8,50.8,111
11,ホッコーホウオウ,60.75,71.4,47.4,95
12,ワンダーライツ,60.63,61.5,53.2,102
02142504
1,ホッコーゴウケン,107.64,64.5,53.6,110
2,トウショウエディタ,108.58,47.5,47.9,103
3,グリーンフラッシュ,108.49,37.2,51.5,102
4,ティーポイズン,107.08,68.7,54.4,121
5,ウォーターヴォイス,108.72,56.0,47.4,93
6,マイフリヴァ,108.44,57.4,47.6,111
7,ヤマカツサユリ,109.70,26.0,53.5,86
8,アスカノゲルニカ,109.24,21.1,48.2,98
9,ミッキーナイト,107.91,65.2,50.2,120
10,マッチレスヒーロー,108.35,59.2,47.7,109
11,サカジロハンサム,109.74,37.1,49.8,99
12,ヘクターザグレート,108.62,59.4,48.2,112
02142505
1,ラヴィングルック,70.43,42.7,50.2,94
2,ディアエトワール,69.99,79.8,46.8,120
3,ビューティガッキ,69.88,28.4,50.7,101
4,アロハエコモマイ,70.94,29.3,50.1,90
5,ファブラノヴァ,70.45,66.5,57.1,101
6,ノブシェンカー,69.98,27.5,47.0,98
7,カメレオンアミ,70.58,51.1,49.1,111
8,ベルプラージュ,70.55,57.3,52.6,115
9,クリノキングムーン,70.92,36.2,48.0,98
10,ヨイチスノー,71.26,20.9,47.5,90
11,エンジェルミディ,70.44,78.5,53.8,124
12,サウンドターゲット,70.81,54.4,49.1,105
13,シャノンラン,70.66,27.4,54.2,99
14,ファンタジックアイ,70.85,61.5,44.8,113
15,マコトシニョーラ,70.69,73.4,47.9,117
16,オートクレール,70.39,64.4,51.3,115
02142506
1,ウエスタンメグ,123.96,59.4,48.5,98
2,レインオーバー,124.31,55.6,55.9,100
3,サクラフェリシア,125.65,16.5,44.2,95
4,プラチナジュエリー,123.84,50.1,54.9,112
5,ケイクエスト,123.88,72.8,50.9,106
6,ヤマニンボレアル,125.53,46.8,44.3,93
7,ショウナンアトラス,124.76,66.5,55.8,107
8,デルマシシマル,124.71,76.0,51.3,116
9,リバージャイアント,125.76,16.2,42.3,85
10,コスモソラフネ,123.55,34.9,52.4,96
11,ライトパープル,123.18,80.5,50.8,120
12,フェンガリ,125.13,39.9,52.6,96
13,ビキニスタイル,123.75,62.4,56.8,109
14,フィラーレ,127.46,31.5,51.2,0
15,カワキタアロー,124.45,62.7,45.0,111
16,リネンプルーフ,124.83,27.4,43.2,87
02142507
1,ホッコーアムール,107.13,63.3,49.8,113
2,アイアムナチュラル,107.62,57.4,53.4,109
3,ディアポジション,106.92,48.5,53.0,113
4,サクラテイオー,107.61,38.8,51.4,93
5,デビルズハーツ,106.65,70.9,51.6,112
6,ピースオブウィーク,108.35,41.1,52.6,102
7,ヤマニンティグル,108.15,35.1,47.8,84
8,カトラス,106.88,75.3,51.1,101
9,トーアコナユキ,109.10,22.7,48.2,93
10,キセキノチャンス,107.16,74.7,49.7,109
11,トゥヴァビエン,107.73,56.7,50.9,99
12,サンマルヴィエント,108.13,37.8,44.9,88
13,セクシーボーイ,108.63,27.1,45.6,95
02142508
1,ブルーモントレー,59.95,41.9,58.7,99
2,トウショウハマー,59.74,48.5,43.8,106
3,ジツリキフォーティ,59.48,50.2,49.3,113
4,トウカイチャーム,59.42,73.3,54.4,105
5,スーパースター,59.84,32.9,45.3,102
6,デオヴォレンテ,59.46,57.2,47.0,115
7,モリトブイコール,59.57,75.2,49.6,109
8,ヒヅグータス,60.21,27.1,48.0,89
9,ミシックトウショウ,59.60,56.2,51.4,111
10,タマモエスカルゴ,60.83,17.7,47.3,94
11,サビーナクレスタ,59.90,54.1,51.0,101
12,サンマルヴィグラス,59.51,65.1,54.3,118
02142509
1,ラフェットデメール,107.43,45.6,47.7,102
2,マヤノカデンツァ,107.01,47.7,51.0,100
3,パラティーノ,106.93,54.1,53.4,105
4,キングスクルーザー,106.88,58.0,47.8,96
5,ショウナンガッチャ,106.25,73.9,55.3,111
6,タンスチョキン,107.29,46.7,51.5,104
7,ツクバインドラ,108.21,21.2,49.6,86
8,グランプレージョ,107.04,27.7,56.1,114
9,コンプリートゲーム,107.09,61.9,45.9,105
10,エイシンヴァラー,107.85,34.7,48.9,104
11,ダンディーライアン,107.25,39.3,48.2,105
12,サウザンドエース,106.60,76.5,47.1,123
13,コスモソーク,106.68,61.9,47.5,112
02142510
1,ストークス,163.83,46.3,,109
2,ストーンヘンジ,164.17,31.7,,95
3,カレンシュガーレイ,164.03,36.8,,105
4,マンノアクトレス,163.41,41.1,,100
5,ゴッドフロアー,164.39,37.2,,107
6,ギャングセブン,164.60,45.9,,103
7,アルティメイタム,164.59,75.0,,102
8,テンカイチ,163.53,26.5,,90
9,チェイスザゴールド,162.52,85.9,,120
10,イントレピッド,164.27,65.5,,111
11,セルリアンディンゴ,164.28,31.9,,110
12,スマッシュスマイル,164.00,67.4,,106
13,シーサイドバウンド,164.10,58.4,,112
02142511
1,エンターザスフィア,70.77,38.3,55.3,0
2,グランドポピー,71.42,51.3,45.6,103
3,スルターナ,71.45,50.4,48.0,106
4,トーセンラーク,71.48,33.5,44.8,108
5,キッズライトオン,71.75,57.9,44.4,104
6,タケデンタイガー,71.71,53.8,58.0,113
7,マコトダッソー,71.40,52.9,55.2,103
8,マイネルエスパス,71.02,70.4,47.7,105
9,クールホタルビ,71.22,74.1,49.2,103
10,タケルオウジ,70.81,28.5,43.9,0
11,ディアタイガ,71.83,37.6,44.5,98
12,アクティブミノル,71.21,65.2,58.6,104
13,アンブリカル,71.61,54.0,56.0,104
14,ティーズアライズ,70.92,18.0,43.6,0
15,カゼノトビラ,71.78,40.9,48.1,94
16,トウショウピスト,71.54,72.5,57.2,109
02142512
1,メイショウテッサイ,122.66,51.5,45.9,112
2,リメインサイレント,122.43,67.1,48.7,129
3,ディープストーリー,123.22,50.1,52.5,100
4,ロードエフォール,122.39,31.3,49.7,108
5,ジャイアントリープ,122.60,78.4,49.0,119
6,バロンドゥフォール,122.55,71.3,55.3,117
7,パープルタイヨー,123.59,9.9,49.5,84
8,ライズトゥフェイム,122.81,64.6,50.7,121
9,トレクァルティスタ,122.62,59.7,54.2,113
10,ヤマニンファラオ,122.44,17.7,48.9,91
11,コスモスターター,123.53,38.1,47.2,108
12,ラスカルトップ,122.99,59.5,48.5,109
03142501
1,ネブカドネザル,70.81,41.9,45.1,90
2,キャプレット,70.58,71.2,51.4,105
3,サークルワルツ,71.73,53.4,46.7,101
4,ヒノキノカホリ,70.84,30.5,50.6,98
5,トーセンペンタゴン,71.35,56.8,56.8,108
6,エアルコンクエスト,70.79,40.5,47.5,95
7,ナイアガラモンロー,70.68,85.6,52.6,108
8,イアペトス,71.28,35.3,44.9,100
9,ラプロムナード,72.58,28.8,46.1,92
10,パイナワレア,70.67,74.9,60.4,116
11,マニワプリンセス,71.09,30.6,48.0,104
03142502
1,ライトオブホープ,106.63,71.8,48.7,120
2,デルマコテツ,107.50,63.7,48.5,100
3,ミュゼキングダム,106.72,70.6,56.3,106
4,トウショウブランド,109.38,31.0,52.9,88
5,ダベンポート,109.04,40.2,45.7,102
6,ダノンブロンコ,108.70,39.4,50.5,102
7,キネオストレッタ,106.22,74.0,50.0,116
8,トウカイリーブル,106.59,66.0,45.7,115
9,ルミラークル,108.17,54.8,48.3,105
10,ドラゴンウォリアー,108.80,25.6,50.3,88
11,ショウナンララバイ,107.19,54.6,49.9,102
12,ニシノウィード,108.22,53.9,58.7,106
13,マーキーズシェイプ,109.46,44.0,41.6,93
14,リネンプロフィット,110.24,20.2,57.4,86
15,クリアレイク,108.13,39.4,45.6,87
03142503
1,イミラカチャ,69.95,61.7,46.8,104
2,エアマチルド,69.71,46.5,56.0,113
3,スリーパイン,69.70,55.7,42.4,108
4,パルティール,69.60,63.2,56.4,107
5,パニャニャン,72.02,26.8,50.6,0
6,バトルヴェルデ,69.42,70.5,50.8,112
7,メニアオバ,70.18,47.2,45.1,101
8,ヤマニンアタシャン,69.39,65.7,53.1,110
9,デンコウビリオネア,70.39,31.0,43.8,86
10,スイートジョジョ,70.14,39.4,54.8,97
11,ツリーチャイム,69.33,63.1,52.2,115
12,ワイエムテイラー,70.23,50.2,51.5,94
13,クロスカレント,71.47,34.7,53.7,0
14,オードヴィ,69.55,67.5,55.2,108
