2014111603040401
1,ルミノーソ,110.91,56.7,46.9
2,プレーケストーレン,109.94,68.5,46.5
3,アルター,108.95,63.2,58.5
4,スカーレットデビル,110.04,58.0,51.5
5,ディープブルー,110.39,63.1,51.1
6,モズレッドファーム,110.96,51.2,47.7
7,トーセンユニバース,110.70,34.1,53.5
8,ソワンドタイガー,111.23,43.4,52.8
9,オルグ,111.01,47.1,55.7
10,テイケイネクサス,109.80,67.4,45.3
11,ハイヴォルテージ,111.73,33.1,49.6
12,アングルゴア,111.21,,43.7
13,テップシー,111.20,44.6,51.1
14,スリーキーノート,111.86,34.4,50.2
15,ミューズデュナミス,111.64,34.5,45.9
2014111603040402
1,ラクリモーサ,107.61,65.3,52.1
2,グリューネヴォッヘ,107.35,64.8,52.9
3,エヴォリューション,107.63,64.0,52.9
4,チャードリー,108.53,37.1,52.7
5,レディーピンク,109.35,17.8,48.1
6,ヒラボクレジーナ,107.95,52.4,45.7
7,マミーテイラー,108.48,38.9,57.2
8,ドリームティアラ,107.83,59.7,54.0
9,ブルーバレット,108.13,71.1,47.4
10,ハルシュタット,108.56,30.8,49.6
11,マスタープラチナム,108.40,27.4,42.8
12,ヒムカ,107.29,61.7,51.7
13,ディオーサシチー,108.35,49.7,48.4
14,レイズアセイル,108.44,45.9,49.5
15,クリノアマダブラム,107.16,62.6,45.2
2014111603040403
1,アビエイター,107.79,42.9,43.9
2,バイタルフォルム,107.17,61.7,50.0
3,オーシャンドライブ,106.93,76.6,69.3
4,マツリダジャパン,108.11,46.6,48.6
5,トーセンミラージュ,107.62,64.8,50.3
6,ショウナンサンタ,107.67,46.6,49.7
7,オメガベントレー,108.62,28.1,45.9
8,パラティーノ,108.12,40.3,50.7
9,ポルスターシャイン,107.76,55.2,48.6
10,ヴァリュービジョン,108.84,18.1,47.3
11,マッチレスヒーロー,107.13,73.4,48.3
12,ナリタムーンライト,107.45,58.4,51.0
13,イノセンテス,106.86,68.3,50.6
14,サマーラヴ,107.85,45.3,46.2
15,ウエスタンソーレ,108.83,22.8,49.6
2014111603040404
1,ハギノセゾン,188.44,,
2,ダークルーラ,188.98,,
3,シンチノクリチャン,198.53,,
4,メイショウセイウン,186.43,,
5,ウメジマダイオー,185.76,,
6,テイエムスラッガー,186.78,,
7,エルインペレイター,186.72,,
8,クレバーアポロ,186.85,,
9,テイエムオドロキ,187.71,,
10,ヤマニンルポ,187.69,,
11,ヘリオスフィア,186.66,,
12,テイエムマッチョ,189.48,,
13,プロフェッサー,185.16,,
14,クラバウターマン,189.13,,
2014111603040405
1,ゲンキチハヤブサ,68.86,74.0,56.1
2,アスカアンジュ,69.71,16.2,49.8
3,エースナンバー,69.09,68.2,49.7
4,ミスチフウイッチ,69.21,42.9,49.0
5,チャーミングマオ,69.19,37.9,45.4
6,シャンパンサーベル,69.04,70.5,53.6
7,テイエムマンゲツ,69.15,63.4,51.3
8,ハーティタイトル,69.18,62.0,48.7
9,リベルテラミューズ,69.24,30.8,49.1
10,フォレスタレガーロ,69.20,44.8,62.1
11,イワヌガハナ,69.31,41.1,54.4
12,イシス,69.06,70.6,51.6
13,クリノスイートピー,70.41,45.6,48.8
14,マコトカンパネッロ,69.25,48.5,45.2
15,アンダリューサイト,69.39,41.7,44.4
16,ジョーハリス,69.51,41.0,40.6
2014111603040406
1,オフビート,109.96,56.9,47.4
2,ウインエスパシオ,109.97,79.8,53.7
3,モノクロームシチー,110.38,35.4,48.0
4,マイネルヘルック,109.79,69.4,47.7
5,ハーツジュニア,109.89,57.5,53.4
6,トミケンシェルフ,111.27,19.9,50.9
7,アキトオリオン,109.81,81.1,63.1
8,ムーンビューティ,110.64,34.2,43.9
9,ソヴリンマンボ,111.86,17.6,45.2
10,マゼンタ,110.54,47.3,44.4
11,レディームーン,109.98,41.5,48.9
12,カノンブルー,110.22,57.3,49.6
13,ロードグリッター,110.14,63.0,54.1
14,タマモエトワール,110.76,38.4,49.7
2014111603040407
1,カシノリーベ,71.03,18.2,52.7
2,アイディンビュー,70.20,35.7,45.5
3,ラッキーマイラブ,69.77,48.6,47.2
4,クインズパール,69.84,57.6,55.1
5,タッチシタイ,68.85,79.2,41.8
6,オリエンタルエジル,70.17,33.8,55.6
7,エルウェーオージャ,69.65,59.3,51.1
8,ドナエテルニテ,70.51,45.0,46.2
9,ポロタン,69.70,50.0,46.6
10,スノークラフト,69.82,49.9,51.4
11,サマーハピネス,69.56,60.1,49.1
12,サーシスリーフ,69.76,60.1,45.3
13,アワーズヒロイン,70.26,45.4,48.6
14,ミシックトウショウ,69.52,58.8,52.7
15,スペクタキュラー,70.45,26.1,57.5
16,チェリーミルズ,68.88,71.5,53.6
2014111603040408
1,ステラストリーム,160.82,66.1,
2,アルティメイタム,160.59,53.2,
3,スリーヴェローチェ,160.84,66.8,
4,マイネルアクロス,159.99,59.8,
5,ミッキーサクセス,160.73,45.0,
6,セルリアンディンゴ,162.86,26.6,
7,ルー,161.73,49.5,
8,カネトシエターナル,161.22,19.3,
9,シークレットパス,160.95,38.6,
10,レイズアスピリット,159.76,61.8,
11,サトノフラクタル,161.99,26.3,
12,ストーリーセラー,160.12,82.9,
13,ウインステージ,160.29,55.2,
14,コスモミレディー,160.24,48.1,
2014111603040409
1,ミキノグランプリ,69.66,52.8,49.0
2,トウショウハマー,69.42,64.9,50.9
3,ホワイトポピー,69.91,27.4,50.3
4,カッサイ,69.52,51.4,44.9
5,シゲルビッチュウ,70.30,21.6,44.4
6,プレミアムゴールド,69.65,34.3,46.6
7,ジェイケイホーム,69.73,31.7,52.1
8,ドンマネー,69.18,51.2,50.3
9,ディアゴッホ,69.41,69.0,50.2
10,プリュム,68.80,62.9,60.7
11,ギャラクシーエクス,69.67,56.0,52.8
12,ラフジェントリー,69.37,56.1,46.6
13,オリオンザプラズマ,69.53,52.0,44.6
14,セイウンチカラ,69.31,66.9,49.0
15,ベストリーダー,70.40,31.2,55.9
16,シュナップス,69.26,69.8,51.6
2014111603040410
1,アミーキティア,69.07,54.6,44.9
2,グラスエトワール,69.74,19.3,49.8
3,ヴァリアントアロー,69.13,51.1,50.3
4,ショウナンライコウ,69.55,70.6,55.6
5,アルマクレヨン,69.46,70.8,55.2
6,リッパーザウィン,69.28,78.8,52.2
7,トーセンペンタゴン,70.18,51.8,44.7
8,トロピカルガーデン,69.97,59.3,45.5
9,ノーブルヴィーナス,69.79,48.5,43.9
10,ハタノヴォラーレ,69.65,57.0,42.3
11,ヴィクトリースノー,69.53,40.1,46.5
12,ペイシャオブロー,69.56,47.5,49.8
13,クラウンノキミ,70.48,17.9,61.8
14,ヒマラヤテンカ,69.72,32.9,52.4
15,グランドポピー,69.10,72.7,43.9
16,ハタノガイスト,69.70,26.3,61.1
2014111603040411
1,ミトラ,119.95,69.8,45.7
2,コスモバルバラ,120.28,27.4,47.9
3,ダイワファルコン,119.58,75.6,48.6
4,メイショウナルト,120.05,62.8,55.0
5,フィロパトール,120.36,35.8,53.3
6,ムーンリットレイク,120.15,26.5,63.1
7,ミキノバンジョー,120.26,36.5,44.4
8,ナカヤマナイト,120.04,65.9,46.1
9,フラアンジェリコ,120.09,39.7,47.5
10,マジェスティハーツ,120.03,59.1,50.9
11,アロマカフェ,120.16,64.3,50.2
12,トーセンジャガー,120.29,31.1,44.1
13,アンコイルド,119.82,51.6,52.1
14,リルダヴァル,119.94,28.0,49.2
15,ウインマーレライ,119.87,65.8,45.8
16,サクラアルディート,120.48,59.4,56.1
2014111603040412
1,ダンツアトラス,69.23,55.5,48.8
2,ユキノマルガリータ,69.83,16.5,45.9
3,ラパージュ,68.80,74.5,54.9
4,ハッシュ,69.06,70.0,57.2
5,コスモマイルール,69.57,28.2,57.6
6,アローズグリーム,69.29,43.0,42.8
7,ヒシワイルド,69.38,54.3,44.2
8,トップルビー,68.91,53.8,46.1
9,グレンデール,69.91,47.8,51.2
10,グレイスフルデイズ,69.22,55.4,43.9
11,ゴールドアロー,69.64,19.0,44.5
12,ブルーヴァルキリー,69.54,39.7,46.8
13,ナンプー,69.55,43.0,50.3
14,ボストンサクラ,69.20,71.7,52.9
15,サザンライツ,69.66,69.0,60.8
16,ラブリープラネット,69.21,57.7,52.1
2014111605050401
1,ウインディバイン,97.61,15.8,48.5
2,リッコデラコルト,96.93,48.3,54.4
3,トリルビー,96.82,40.7,59.5
4,ラマハデスヌーダ,97.59,22.3,35.9
5,マイネルリザータ,97.44,27.4,45.5
6,アサクサリーダー,96.39,75.7,63.9
7,ラッシュアタック,96.74,70.0,50.1
8,トキワ,96.49,83.2,48.0
9,マインドシフト,96.90,60.5,58.5
10,カラッカゼ,96.34,66.3,52.3
11,バリュープラン,97.30,25.1,43.0
12,イアペトス,97.65,49.5,40.3
13,アドラビリティ,96.83,62.6,61.9
14,アラビアンハート,96.87,45.4,46.3
15,ランバイワイルド,96.95,51.0,50.5
16,レオクイック,97.07,48.0,46.1
17,ヤマニンシャンデル,96.67,57.3,45.1
2014111605050402
1,カゼノゴトク,90.31,27.3,46.6
2,サンタナブルー,88.89,60.2,51.6
3,ラパンルージュ,88.94,58.1,41.8
4,ジェットコルサ,88.35,71.3,59.9
5,サノノゲーム,89.62,34.7,55.8
6,ワイルドテイスト,88.84,64.0,55.1
7,カンタベリーヒメ,91.16,29.9,45.0
8,ヴァーサス,89.15,36.2,61.3
