12,ラフィネシチー,87.07,,50.6
13,クリノジュロウジン,87.74,,43.0
14,エイシンキサナドゥ,85.97,,58.3
15,グラナディラ,86.88,,50.6
2013120109050210,阪神,2000,芝,良
1,エアポートメサ,121.34,,48.9
2,タンスチョキン,122.57,,45.3
3,シャイニーハーツ,121.00,,48.9
4,ウエスタンレベッカ,121.54,,47.9
5,アイファーファルコ,121.02,,51.0
6,ヒロノプリンス,121.16,,51.0
7,サダムロードショー,121.19,,52.4
8,コモノドラゴン,121.31,,50.4
9,タガノレイヨネ,120.88,,53.2
10,ウインアルザス,121.08,,48.3
11,セトノフラッパー,121.93,,47.2
12,マイネルシュライ,121.46,,54.7
13,ニシノテキーラ,121.33,,50.3
14,ヤマニンファラオ,122.62,,50.1
15,タイキプレミアム,121.35,,50.2
2013120109050211,阪神,1800,ダート,良
1,ローマンレジェンド,110.75,,57.0
2,グレープブランデー,110.97,,51.7
3,メーデイア,112.76,,43.0
4,エスポワールシチー,111.36,,43.2
5,クリソライト,111.93,,47.3
6,ホッコータルマエ,111.66,,50.8
7,ブライトライン,110.94,,43.0
8,ワンダーアキュート,111.39,,51.6
9,ナイスミーチュー,111.26,,57.6
10,パンツオンファイア,112.83,,48.0
11,ソリタリーキング,111.50,,48.0
12,ベルシャザール,110.85,,52.9
13,グランドシチー,110.84,,45.4
14,ニホンピロアワーズ,111.12,,57.4
15,インカンテーション,111.46,,53.5
16,テスタマッタ,111.95,,49.5
2013120109050212,阪神,1600,芝,良
1,メジャーアスリート,93.94,,56.6
2,ロードロックスター,94.42,,44.2
3,ロードエアフォース,94.74,,48.8
4,クッカーニャ,93.73,,50.5
5,オリービン,93.70,,56.0
6,ゼンノルジェロ,93.79,,50.5
7,ツルミプラチナム,94.20,,49.9
8,アルティシムス,94.05,,54.3
9,タマモマーブル,94.66,,48.5
10,オースミレジスタ,94.97,,49.6
11,オースミナイン,93.86,,56.8
12,イセノスバル,95.43,,40.3
13,ノーブルディード,94.06,,45.4
14,プリンセスジャック,94.40,,54.2
15,ショウナンマハ,94.60,,44.3
