03143101
1,ウォンテッド,181.26,,,93
2,サンマルボス,181.49,,,106
3,オベロン,181.07,,,107
4,カシノデューク,181.09,,,105
5,ホッコーゼニト,180.76,,,115
6,カリスマミッキー,180.62,,,123
7,テーオーゼウス,180.45,,,101
8,リアルブラック,180.98,,,91
9,エムエムベレッタ,181.67,,,94
10,ヤマニンアーマー,181.25,,,90
11,チョイワルグランパ,180.49,,,116
12,ビコーピリラニ,182.15,,,88
13,レッドグルーヴァー,181.43,,,101
14,テーオーダンシング,180.83,,,105
03143102
1,ラッシュダンス,111.82,43.2,55.2,88
2,トップリバティ,111.28,59.2,52.8,104
3,ワトソンクリック,109.78,71.6,43.0,119
4,ノースウィナー,110.06,65.5,51.8,112
5,オヤカタ,110.59,56.1,48.2,102
6,ロイヤルパンプ,110.02,56.0,54.3,100
7,コスモエポール,112.73,22.9,48.3,87
8,ネコソラ,110.55,61.2,47.4,100
9,プレーケストーレン,111.17,55.2,46.4,103
10,オープンマーケット,111.39,23.0,47.1,96
11,コスモプリシオーソ,110.91,42.1,50.9,99
12,アラビアンローズ,111.54,51.0,47.4,98
13,ルーヴルヴォイス,111.96,36.9,47.4,84
14,パルパルパピヨン,111.99,50.3,60.0,102
15,ミスエリカ,110.80,55.1,49.8,100
03143103
1,タイキグラミー,107.66,71.8,51.8,117
2,ヤマニンアリエッタ,107.94,54.5,44.8,107
3,スプリングデジレ,108.80,36.8,47.3,95
4,メイショウマツシマ,108.25,42.4,47.5,87
5,ハイキートーン,107.45,53.3,50.6,97
6,パーティブロッサム,108.64,30.1,51.1,100
7,ヒラリアス,108.33,31.6,49.0,100
8,ノースファイヤー,107.48,69.0,49.8,110
9,ニーレンベルギア,108.82,45.9,53.2,93
10,プラウドレガシー,108.34,40.5,46.0,81
11,ピッツネイル,108.44,42.0,53.7,82
12,レイヨンヴェール,108.07,73.4,54.9,116
13,オクリモノ,108.03,47.0,51.7,104
14,ラフェットデメール,107.96,60.9,48.6,97
03143104
1,エトラ,187.17,,,89
2,ツクバヤマノオー,186.60,,,100
3,トーセンエスプリ,185.59,,,96
4,スティルレーベン,184.50,,,96
5,ジョーマダガスカル,183.65,,,107
6,トーアイタダキ,185.94,,,99
7,フレンドワン,187.05,,,87
8,プコナコナ,187.88,,,85
9,ホクレア,183.21,,,115
10,カントリースノー,183.06,,,119
11,テイエムオドロキ,186.11,,,87
12,ラノララク,186.32,,,103
13,クラウンビション,188.07,,,94
03143105
1,ヤマニンナジャーハ,112.12,50.4,60.7,
2,バラブシュカ,112.05,60.0,46.3,
3,クレオール,111.45,50.0,53.7,
4,オーゴンダーク,112.80,34.1,48.2,
5,ダークネブラス,111.51,65.0,57.4,
6,キングダッシュ,111.78,63.9,51.3,
7,ボンヌジュルネ,111.88,39.6,46.4,
8,オフビート,112.09,43.0,46.2,
9,モノクロームシチー,112.04,47.7,46.7,
10,ビービージェミニ,112.35,29.6,49.9,
11,テイエムフタエマル,112.02,57.6,45.5,
12,セイユウムサシ,112.01,58.5,47.7,
03143106
1,ハルコマチ,70.19,38.2,48.7,99
2,ラッキーマイラブ,70.39,31.0,47.5,95
3,ジョープラチネラ,70.88,20.9,52.5,77
4,グラントリノ,70.65,26.9,47.8,92
5,カッサイ,69.90,65.2,47.7,108
6,レディー,70.12,54.7,50.4,99
7,チュウワベイビー,70.21,43.5,53.5,100
8,アイムオンファイア,70.52,35.1,41.2,89
9,トウカイチャーム,70.02,76.5,63.0,107
10,ダイワコンシード,69.74,68.9,46.5,115
11,ホワイトポピー,70.15,57.1,52.5,105
12,デイブレイク,70.50,52.4,49.4,99
13,マンリー,69.21,78.9,49.2,115
03143107
1,ノーブリー,69.38,73.0,53.4,113
2,ダイヤモンドハイ,69.27,71.4,51.6,118
3,テツナゴオ,69.71,38.6,48.8,96
4,ドリームマークス,69.64,22.1,56.5,94
5,タカラジェニファ,69.41,78.2,57.4,118
6,シニョリーナ,69.47,56.7,44.4,102
7,ビップイシマツ,69.78,32.8,45.6,100
8,ミッキーマンデー,69.08,64.7,46.0,123
9,モエレマリーア,69.48,43.0,51.4,96
10,インヴォーク,69.28,64.0,46.2,116
11,キョウエイダルク,69.36,63.6,44.4,108
12,ヨゾラニネガイヲ,69.90,17.1,58.2,85
13,メイショウカイモン,69.70,48.7,47.1,86
14,ベイビーイッツユー,69.66,32.6,55.4,86
15,アポロデイライト,69.59,37.8,54.6,96
16,スピードルーラー,69.49,54.8,38.9,96
03143108
1,テンカイチ,120.98,70.3,49.6,104
2,セフィーロ,121.24,41.1,60.0,95
3,マクベスバローズ,121.25,75.8,48.1,100
4,クリノメダリスト,122.06,17.5,44.2,82
5,カンタベリーマーチ,121.85,33.8,45.8,0
6,ゴースルー,121.49,30.6,41.1,97
7,タイセイポラリス,121.74,46.4,49.7,99
8,フェアープライド,121.40,48.7,57.1,97
9,ヤマニンボワラクテ,120.75,64.1,50.3,86
10,ジョウノムサシ,122.00,27.3,49.0,93
11,トウケイゴールド,121.32,78.0,53.8,100
12,マツリダジャパン,122.31,36.6,45.5,94
13,ジリオン,120.51,75.1,50.2,101
14,ナインテイルズ,121.16,50.8,49.3,97
15,スイートクラウン,121.47,49.4,45.8,93
16,トーセンゴージャス,122.12,53.7,60.7,100
03143109
1,オリエンタルエジル,70.38,27.8,53.0,85
2,レイズオブザサン,70.62,33.9,46.6,87
3,エトルアンフルール,69.94,63.0,45.8,108
4,カシノスティーヴ,69.35,67.3,48.8,115
5,テルミドール,71.27,31.7,46.9,88
6,オリオンザプラズマ,69.88,56.5,50.7,102
7,フレイヤ,70.19,54.7,53.2,89
8,ジギースンナー,70.16,50.4,49.3,101
9,ヒカリユニキャスト,70.58,23.0,53.4,94
10,イキ,69.45,62.8,53.8,117
11,イッセキニチョウ,69.92,57.9,47.4,98
12,プレフェリート,69.90,68.3,53.9,113
13,ゼンノヒストリエ,69.44,67.4,56.3,119
14,アスキットキング,70.44,34.6,40.9,91
03143110
1,ヘイハチスカイ,69.66,45.9,37.0,96
2,ダイヤハート,69.85,22.9,49.6,90
3,マジカルビアンカ,69.40,51.2,51.6,101
4,ワープドライブ,69.62,55.5,51.6,106
5,サンキストロード,69.47,64.6,62.2,114
6,アスペンサミット,69.54,48.2,49.3,120
7,メイショウアサツユ,69.63,18.5,45.2,94
8,ケントヒーロー,69.31,68.8,48.1,110
9,ワキノコクリュウ,69.52,84.2,50.1,110
10,オフェーリアシチー,69.72,31.6,49.0,95
11,シセイカスガ,69.67,61.7,49.7,98
12,ヴィスビー,69.88,32.7,48.4,94
13,リネンヴィヴィッド,69.81,40.0,48.0,102
14,ハプスブルク,69.58,53.2,47.3,89
15,マイネヴァリエンテ,69.16,77.3,61.0,123
16,アブソリュカフェ,69.56,43.1,51.8,105
03143111
1,クリノサンタクルス,121.02,47.4,47.3,96
2,メイショウエゾフジ,120.13,67.7,53.1,114
3,セレブリティモデル,121.07,25.2,54.9,91
4,ブライトボーイ,121.27,69.8,53.5,119
5,ラストシャングリラ,121.19,67.1,48.0,113
6,イタリアンネオ,120.97,75.3,53.7,105
7,シュピッツェ,120.70,51.2,50.5,93
8,エレガンテココ,122.13,8.5,43.8,90
9,アルティスト,121.57,26.8,45.8,88
10,クロニクルスカイ,121.21,60.6,49.4,106
03143112
1,ワンダフルニュース,107.64,,44.6,104
2,クレバーカイザー,107.65,41.8,51.9,95
3,ショウナンアトラス,107.52,32.5,48.1,102
4,リンガスクリフ,107.57,58.4,48.3,107
5,ラクリモーサ,107.56,58.4,54.7,121
6,ヴィクトリーケルブ,108.32,20.0,55.2,92
7,バイタルフォルム,107.28,61.0,52.9,111
8,コスモラヴモア,107.54,63.2,47.2,110
9,ゼンノコリオリ,107.19,66.6,49.2,116
10,レオネプチューン,107.59,47.6,47.8,103
05144401
1,リンカーンハート,89.26,35.9,50.9,85
2,ガルーダ,88.83,44.9,44.2,100
3,トウショウチャート,88.33,73.7,47.8,112
4,サンアルパイン,88.92,49.2,48.4,96
5,サクラモチ,88.91,54.8,43.9,97
6,アルタイル,88.82,65.9,54.5,108
7,アップリズム,89.58,39.1,52.1,91
8,ワタシダイナマイト,89.03,56.8,52.1,103
9,アドニスステラ,89.28,39.8,44.8,86
10,ノーフェイト,89.02,62.9,50.9,106
11,アポロエース,89.42,45.3,52.0,99
12,マイネルアペックス,88.22,63.6,58.6,109
13,トミケンモヴェール,89.39,26.6,47.5,91
14,クラウンリバティー,88.66,56.7,47.4,108
15,ワイルドテイスト,88.42,35.1,50.9,104
16,レースノワエ,87.85,49.0,54.0,103
05144402
1,フロイラインシチー,95.89,52.9,51.7,102
2,シゲルオフネマツリ,96.45,28.6,41.8,85
3,クラウンロベルト,95.87,70.6,57.8,110
4,ヤマニンシャンデル,95.65,43.5,42.5,107
5,ナイトフォックス,94.57,77.2,53.2,114
6,クリノトイトイ,97.12,36.5,44.8,90
7,ソールインパクト,94.62,83.2,62.0,132
8,サトノハンナ,96.39,31.8,57.6,96
9,シテール,97.14,25.9,41.7,92
10,アイナ,95.35,59.1,50.1,107
11,ゴールデンコリーダ,95.31,36.4,52.3,99
12,ラインレジェンド,95.34,56.1,50.8,111
13,アサクサリーダー,95.55,55.2,54.1,109
14,ポントス,97.06,26.2,42.6,89
15,コマクサ,96.32,43.8,42.9,98
16,コスモピンパーネル,95.01,72.3,54.1,104
05144403
1,ブラウンゴッデス,82.52,53.7,48.2,
2,トウショウカプリス,82.86,57.7,40.6,
3,イプノーズ,82.93,37.3,46.4,
4,クラウンエンジェル,82.81,39.6,47.5,
5,ナリタスターワン,82.36,70.2,59.8,
6,シグラップジュエル,85.73,20.6,44.0,
7,カニングウーマン,82.98,31.1,50.7,
8,ユメガアナタニ,82.90,58.9,48.3,
9,カポスクオーラ,82.13,52.9,56.4,
10,マリオーロ,82.43,69.2,58.2,
11,カンヌ,82.14,54.2,42.3,
12,テイエムスサノオー,83.36,42.3,45.4,
13,ファイアリシンゾウ,82.92,75.0,44.4,
14,シーセクション,82.64,48.0,60.0,
15,クラウンシトラス,82.99,45.2,51.2,
16,アルファキンバレー,83.01,48.4,45.1,
17,オレンジガーネット,83.05,44.7,61.5,
05144404
1,トーセンシーギリア,124.44,60.9,53.7,
2,スズカハイヤー,125.65,51.6,53.8,
3,アルトサックス,126.35,51.8,46.0,
4,ボルドネス,124.79,47.9,56.3,
5,コアプライド,124.75,54.8,48.2,
6,ヴェラヴァルスター,124.91,53.3,49.8,
7,ジョッセルフェルト,125.60,44.7,46.7,
8,キジャナ,125.05,42.9,50.0,
9,ペルセヴェランテ,124.88,62.2,52.7,
10,インスタントリー,125.95,37.0,48.5,
11,ジャンゴ,125.22,42.3,44.3,
05144405
1,タイセイボルト,134.69,49.2,50.8,105
2,ユールドゥー,135.94,21.7,46.3,87
3,エフティマルス,134.82,32.5,50.7,94
4,スワーヴカイザー,133.65,59.9,51.5,105
5,ウェルヴァースト,133.89,62.3,51.5,107
6,トウショウマナーズ,135.18,41.0,43.6,101
7,アクシア,134.38,60.3,55.6,108
8,メジャーステップ,133.17,71.4,49.7,119
9,アイソレーション,133.64,71.9,50.4,110
10,トミケンブリランテ,136.17,29.4,49.9,88
05144406
1,エフティコゼット,87.71,28.0,43.2,75
2,フェアリーガーデン,86.24,40.9,49.7,92
3,コスモイノセント,86.87,32.3,45.8,87
4,ヤマトダイアンサス,86.48,60.8,49.4,108
5,カシノリーベ,87.89,17.5,56.4,87
6,レッドファルクス,85.66,65.0,53.7,100
7,トーセンマイティ,85.67,73.8,58.1,114
8,マンハッタンヘンジ,86.36,40.2,49.2,95
9,ヒマラヤタカコ,86.11,54.7,49.8,97
10,オニノシタブル,85.28,74.9,60.7,97
11,アサクサゴールド,86.34,52.7,46.0,110
12,ゴールドキセキ,85.46,62.7,55.3,107
13,シゲルホウオウザ,85.63,60.5,50.2,94
14,ポールシッター,86.28,43.8,41.4,94
15,クリノグランデ,87.19,23.4,41.2,86
16,カリスマアキラ,85.96,68.1,50.0,99
05144407
1,ナムラショウリ,98.93,36.0,54.6,103
2,ディアイッセイ,99.36,32.4,46.4,93
3,キネオレジェンド,99.37,25.3,50.9,103
4,シンボリハミルトン,98.72,39.1,53.9,110
5,ヤンキーソヴリン,98.38,70.7,50.7,118
6,ライトオブホープ,98.91,55.5,44.7,109
7,メガオパールカフェ,98.61,56.0,48.1,109
8,コスモジグ,99.26,40.6,52.2,93
9,トミケンスラーヴァ,98.98,57.8,49.2,105
10,ジュルヴォアソング,99.07,67.6,49.2,105
11,プレジールシチー,98.68,68.3,50.0,125
05144408
1,リーサルウェポン,81.77,39.8,56.5,100
2,アルマディヴァン,81.33,80.4,48.8,123
3,ブルジュオン,81.90,65.6,58.5,105
4,マンボネフュー,81.27,84.1,51.9,119
5,プロスペラスマム,82.04,8.7,41.5,92
6,エバーダンシング,81.65,33.7,46.1,108
7,ヤサカオディール,81.97,38.4,48.1,104
8,ナオミノユメ,81.61,62.3,53.0,95
9,ゴールドカルラ,81.95,20.9,49.2,95
10,トーセンシルエット,81.73,58.4,49.2,94
11,ルミニズム,81.39,66.1,51.8,114
12,ラインロバート,82.37,23.4,45.8,86
13,キネオピューマ,81.37,75.5,50.2,90
14,シーギリヤガール,81.62,35.0,47.2,92
15,サンマルホウセキ,81.57,57.0,52.4,108
05144409
1,ストロングトリトン,99.94,63.1,51.8,107
2,トーセンミッション,99.67,57.3,44.5,104
3,ディアタイガ,101.34,29.2,48.5,99
4,ヘニースウィフト,99.97,57.7,56.2,109
5,リヴゴーシュ,100.50,28.0,50.1,107
6,スピリッツセカンド,100.46,30.8,47.8,102
7,レンイングランド,99.46,62.9,46.9,110
8,ディアドムス,100.39,53.6,46.6,99
9,クイーンマグノリア,101.10,39.4,49.9,102
10,タイセイアニマート,101.14,38.2,49.4,105
11,ノースヒーロー,101.15,41.3,47.3,90
12,スマートボムシェル,100.36,64.8,52.3,100
13,デヴァスタシオン,99.99,58.9,51.0,105
