2014110803040101
1,トーセンラブリー,109.81,53.1,56.1
2,ミヤコエンパイア,110.57,71.6,56.5
3,テンマイキララ,111.27,57.5,51.1
4,マーガレットペスカ,111.40,55.6,53.1
5,ヨザクラフブキ,112.28,50.7,45.7
6,ブラウンウィナー,110.94,52.5,45.9
7,ファストクリス,111.65,42.3,44.8
8,オフィール,110.38,37.2,51.8
9,ナンヨーネイプ,113.66,22.9,55.3
10,ネイチャーシュシュ,111.78,45.5,45.0
11,アイスキャンドル,111.49,49.5,47.0
12,ディーバスター,110.17,57.9,49.2
13,バラブシュカ,111.44,61.8,46.4
14,プラムチャン,110.76,59.2,50.9
15,ドリームマオ,112.19,32.0,51.3
2014110803040102
1,エイプリルラヴ,69.56,38.4,51.1
2,パイナワレア,68.98,57.6,56.3
3,カゼニモマケズ,69.19,36.8,44.6
4,ジャミールカズマ,69.67,74.4,50.1
5,アラビアンハート,69.47,54.9,45.2
6,セイカヒカワザカ,69.46,19.1,50.9
7,タイセイボニータ,69.39,73.8,54.0
8,ケイツーミネルバ,69.51,33.0,45.8
9,ロードワイルド,69.29,70.0,46.4
10,ベーリングメファ,69.21,83.7,51.6
11,サウスリュウセイ,71.63,21.2,47.9
12,アーススカイ,69.68,62.2,43.5
13,ハッピーノリチャン,69.34,36.7,66.7
14,カスミチャン,69.45,61.7,47.1
15,プラセンタ,71.30,31.9,48.4
16,ヴィブラート,69.36,43.7,50.3
2014110803040103
1,ラインレジェンド,122.76,65.8,56.3
2,スイートカリヨン,123.16,65.4,50.4
3,ニシキオーカン,123.38,45.0,51.1
4,クピド,122.98,47.0,47.6
5,インディケーション,122.91,52.4,67.5
6,ウイングジャパン,123.22,72.6,45.6
7,ウイングアクティブ,123.57,60.4,52.1
8,クリムゾンスカイ,123.31,41.5,48.8
9,シャオシンジュ,123.47,37.9,47.1
10,ハーブガーデン,123.84,28.8,50.0
11,テイエムソラトブ,123.23,63.4,46.1
12,ニシノマジック,123.50,42.4,49.8
13,パレスヘイロー,123.94,31.3,44.4
14,デンバー,124.14,36.6,47.6
15,トーセンエクレール,123.13,52.8,53.7
16,アミフジタイカン,123.56,55.9,41.9
2014110803040104
