2014102603030401
1,オルフィーク,70.52,63.7,55.4
2,サンコールドウェル,72.48,27.8,51.7
3,サノノゲーム,70.69,40.2,47.5
4,シゲルオハシリサン,70.68,64.7,52.3
5,キタノスバル,71.47,39.4,37.8
6,ウリボー,70.18,74.0,53.3
7,ツバサ,71.67,24.6,54.8
8,トリアンドルス,70.62,63.0,48.2
9,トウショウカウント,70.25,70.9,56.5
10,カンタベリーヒメ,71.26,41.1,49.3
11,デルマゴシンゾサン,70.92,56.6,45.6
12,タケルラグーン,71.02,66.1,58.8
13,ペイシャンスイット,71.48,31.8,50.6
14,シーキングザライト,70.60,63.9,42.6
15,セイウンアワード,71.86,44.0,51.1
16,ユキノマイクイーン,73.05,27.3,44.6
2014102603030402
1,ゴールデンボーダー,109.97,69.1,54.1
2,ファストクリス,111.52,18.8,43.3
3,アプリケーション,111.21,24.9,44.1
4,グリシーヌシチー,109.22,65.3,52.2
5,ミヤコエンパイア,110.79,54.1,36.9
6,レーヴラヴィッサン,110.53,54.5,56.1
7,アヴェントゥリーナ,110.59,43.6,56.2
8,フローリアンヌ,109.30,67.0,49.7
9,トラストルシファー,109.84,54.4,58.9
10,ダンスアンドボイス,110.11,40.8,44.4
11,カノンブルー,110.66,37.1,51.1
12,ノンリケット,110.48,45.8,48.8
13,エスティエッキー,110.56,65.1,55.4
14,ゼイロングトゥビー,110.19,56.5,47.3
15,レディームーン,110.47,37.7,49.7
16,ウインフォーエバー,110.25,64.5,51.8
2014102603030403
1,トウカイエントリー,107.52,67.5,54.8
2,ニューハウン,107.42,76.7,56.7
3,モンプレジール,107.71,47.1,42.3
4,マヴェリックブルー,108.89,25.7,49.2
5,ローレルアルトス,107.62,60.2,52.1
6,ダンツトーラス,107.29,68.0,46.4
7,ジュガンティーヤ,108.00,51.6,47.2
8,ゼンノブショウ,109.08,23.5,49.9
9,ゲームフェイス,107.91,64.0,53.9
10,アチーヴ,107.72,49.8,52.4
11,ラブインザミスト,109.63,21.0,47.5
12,エヴリシーズン,107.53,47.9,48.5
13,トーセンミラージュ,107.86,65.7,53.6
14,クルトメッシュ,108.31,30.5,45.3
2014102603030404
1,メイショウムシャ,184.40,,
2,スリーロンドン,185.21,,
3,ヘンリーフォンテン,189.06,,
4,ブリリアントダンス,185.76,,
5,クレバーアポロ,185.68,,
6,テイエムスラッガー,185.27,,
7,スズカホープ,185.70,,
8,コウヨウレジェンド,184.62,,
9,ヤマニンルポ,185.50,,
10,オーパルス,184.00,,
11,ドリームヒーロー,185.28,,
12,ライクアラヴァー,187.71,,
13,ボンジュールショウ,188.06,,
14,エルインペレイター,185.62,,
2014102603030405
1,シャトージョイナー,72.32,26.5,48.7
2,ハッピーホリハル,69.88,59.8,47.4
3,マテルドロローザ,72.60,32.5,42.6
4,カプリオーレ,69.38,60.0,57.0
5,ケイツーミネルバ,69.53,43.3,45.6
6,ワンダーセーハ,69.60,49.3,50.6
7,ダイシンバルカン,69.31,62.5,62.8
8,フェービー,69.67,50.9,45.4
9,ゴールドペガサス,69.81,53.3,51.1
10,マインドブロウ,69.89,61.6,52.0
11,ハイピュアリティ,69.07,52.8,54.9
12,デルマジュゲム,69.94,55.7,50.4
13,カレリア,69.73,48.7,40.7
14,フクムスメ,69.80,45.5,55.0
15,アドゥナステラ,69.61,41.0,50.7
16,トーセンコスモ,70.15,55.7,45.2
2014102603030406
1,ケイツーウラノス,108.99,20.4,45.8
2,ワンダーストラ,108.23,39.0,42.1
3,オクリモノ,108.26,43.5,51.9
4,メイショウエジソン,107.85,48.3,49.5
5,ゼンノコンゴウ,107.94,59.6,48.5
6,リアルエンブレム,108.35,48.2,52.6
7,オーシャンドライブ,107.51,80.1,67.0
8,プラスワン,108.32,25.3,52.8
9,プラウドウルフ,108.75,34.5,45.0
10,ペガサスヒルズ,108.80,67.7,50.1
11,ナリタムーンライト,108.07,67.1,51.2
12,シャドウシティー,107.66,71.6,48.6
13,トウショウアミラル,108.09,43.9,44.9
2014102603030407
1,テナンゴ,162.09,69.7,
2,ジンライムデザイア,163.47,40.8,
3,ブルーホール,161.53,69.6,
4,コスモナーダム,162.91,17.7,
5,ウインステージ,161.66,58.7,
6,クリノメダリスト,161.95,17.4,
7,スズカローラー,162.62,69.6,
8,ショウナンアバロン,163.34,71.9,
9,ケンブリッジベスト,163.77,46.8,
10,ナンヨーケンゴー,161.55,53.1,
11,ダンツキャッチ,162.32,56.1,
12,ダベンポート,164.01,40.8,
13,タイヨウロマン,162.23,37.0,
2014102603030408
1,ネーラペルレ,70.30,52.7,50.3
2,ガッダムアスカ,70.24,38.3,52.2
3,アンクト,70.40,37.2,55.4
4,セカイノカナ,70.28,31.9,48.0
5,ドラゴンビューティ,70.06,45.1,44.2
