2014021005010301
1,ニットギブソン,86.60,,49.2
2,ドスコイサーファー,87.15,,41.9
3,ディアポジション,86.09,,64.5
4,マルケットリー,88.04,,52.9
5,サトノスティング,87.51,,48.3
6,アルディバイン,86.40,,55.8
7,ナイルエクスプレス,86.79,,49.0
8,ディアジースター,87.20,,47.1
9,シップウ,86.73,,42.6
10,ラッシュレイン,88.88,,44.2
11,バトルクルーク,88.82,,51.0
12,オールマイラブ,88.28,,49.5
13,キョウエイマグマ,86.26,,56.5
14,アサカバハムート,88.69,,49.8
15,ジュガンティーヤ,88.09,,51.3
16,ジュングラルプス,88.89,,46.4
2014021005010302
1,プレストウィック,138.46,,48.2
2,ホワイトスネーク,137.90,,44.6
3,フクノブリューナク,137.07,,49.4
4,スカイダイヴァー,136.53,,54.7
5,フェバリットブルー,137.96,,49.1
6,グレイトフル,138.15,,42.8
7,メイクザカット,136.57,,52.0
8,ユーカリノカゼ,138.13,,48.2
9,フェスティヴイェル,135.91,,54.3
10,バルコドール,136.22,,42.5
11,タイセイデューク,137.38,,46.3
12,キープシャイニング,137.30,,55.9
13,バロンドール,137.31,,52.0
14,コスモパトラ,137.08,,45.5
15,ドラムメジャー,137.12,,53.2
16,ドラゴンキック,136.20,,61.3
2014021005010303
1,アントファガスタ,101.80,,41.9
2,スプレンドオリオン,101.33,,58.3
3,ジギースンナー,102.72,,47.8
4,フジケンシン,101.91,,46.2
5,コスモナチュラル,101.30,,49.8
6,エクセレントミノル,101.44,,53.6
7,グランミリュー,101.17,,51.7
8,スパイラルネビュラ,100.85,,43.7
9,ブライティアスワン,102.05,,53.2
10,デルマジャイアン,101.45,,54.5
11,ハードマティーニ,101.49,,51.4
12,ペイグラブル,101.82,,50.1
13,シュンドルボン,101.73,,47.9
14,タカラフローリック,101.89,,51.7
15,トーアコナユキ,102.81,,49.1
16,ノルウェーノモリ,102.66,,49.0
2014021005010304
1,ウインエレメント,82.31,,59.7
2,エタニティタイム,82.81,,43.1
3,アンジェリック,82.39,,53.8
4,ニシノスコーピオン,82.76,,48.3
5,オートクレール,83.24,,49.3
6,サムソンズライト,82.63,,50.8
7,モントボーゲン,81.90,,59.7
8,エントラール,82.87,,45.0
9,ブランシェトワール,82.59,,48.1
10,ラストシャングリラ,83.53,,47.2
11,アスリート,83.59,,43.8
12,プリュヴィオーズ,83.29,,47.1
13,ケルシャンス,82.67,,57.2
14,ハクサンストリート,82.71,,55.2
15,シンボリネルソン,82.90,,45.7
16,メイショウボイス,82.56,,45.9
2014021005010305
1,マサノマリリン,109.33,,56.5
2,リスクオン,110.25,,46.7
3,アースプレイ,109.65,,47.6
4,ウインシビュラ,110.89,,51.4
5,アヴェクトワ,111.82,,48.3
6,トーセンマルシェ,109.78,,51.5
7,サンファーゴ,111.93,,51.7
8,モンレーヴリアン,110.81,,51.4
9,ピアノフィニッシュ,110.58,,49.2
10,ミュゼミランダ,109.71,,52.0
11,ヴェルジョワーズ,109.79,,48.0
12,ラフィナート,110.34,,53.9
13,イトハユリ,110.11,,53.1
14,ウインステージ,110.64,,40.8
15,ノーブルスワン,112.20,,51.3
16,トーセンミルキー,110.39,,46.6
2014021005010306
1,ナスノケリー,97.37,,52.4
2,マローブルー,95.99,,60.6
3,ママアルパ,96.58,,50.0
4,ネオリアリズム,96.39,,55.1
5,ピクシーハット,97.51,,46.8
6,シングンジョーカー,97.78,,44.1
7,パリカラノテガミ,97.57,,47.3
8,メイショウアガサ,96.91,,51.9
9,ダイワナッティー,97.42,,51.5
10,ワードオブコマンド,97.07,,42.8
11,ダブルコーク,96.72,,54.2
12,ビューティフルラン,96.93,,54.4
13,クイックデピュティ,98.50,,49.9
14,カガフローライト,97.67,,44.3
15,コンテッサ,97.58,,45.4
16,シレーナ,97.05,,49.2
2014021005010307
1,ビックセイラー,135.04,,49.4
2,ヴィアレーギア,133.93,,54.5
3,レッドエンブレム,133.05,,56.8
4,バンクシー,132.39,,43.3
5,ジャーラベンナ,132.78,,48.9
6,シンボリパソドブレ,135.50,,47.0
7,ナンヨーノキョー,135.30,,51.6
8,ウェルウィッチア,133.45,,54.5
9,フォンテーヌブロー,134.55,,51.5
10,トウショウマナーズ,133.33,,46.8
11,ステップアヘッド,134.45,,52.4
12,デルマカマイタチ,134.28,,45.2
13,ピースオブウィーク,134.22,,50.6
14,ジャングルパサー,135.56,,50.5
15,マイネルボンド,133.86,,47.0
2014021005010308
1,アルマベルヴァ,98.79,,50.3
2,テイエムブシドー,100.59,,42.5
3,アイアイエンデバー,99.01,,53.3
4,マルマロス,98.44,,49.5
5,フィールザロマンス,100.00,,50.2
6,ヤマトツバキ,99.93,,51.3
7,プリンセスカママル,99.07,,62.3
8,マスタープラチナム,100.12,,51.8
9,サンマルスピリット,99.02,,46.8
10,パリソワール,99.98,,55.7
11,ネオヴァンデロア,98.85,,52.1
12,コトノクリチャン,101.42,,49.5
13,トロワボヌール,99.85,,41.8
14,トウショウアミラル,99.60,,45.0
