HR22002122019871010050401010707000000000000000000000000000000000000000000000000000000000000000000000000400000017001                          04000000130010700000016002                                       4700000043002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401021010000000000000000000000000000000000000000000000000000000000000000000000000700000064003                          070000001800301000000130010200000071009                          1700000041002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401031414000000000000000000000000000000000000000000000000000000000000000000000000800000026001                          080000001300110000000320070900000020003                          5600000073002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22004041219871010050401040808000000000000000000000000000000000000000000000000000000000000000000000000600000130006                          060000002400601000000170030500000016002                          1600000288012                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401050909000000000000000000000000000000000000000000000000000000000000000000000000200000013001                          020000001100106000000250060100000040008                          2600000094005                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401060808000000000000000000000000000000000000000000000000000000000000000000000000200000087005                          020000002000508000000130020400000018004                          2800000134007                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401071111000000000000000000000000000000000000000000000000000000000000000000000000500000032001                          050000001300103000000170031000000016002                          3500000097003                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401080707000000000000000000000000000000000000000000000000000000000000000000000000200000017001                          02000000120010400000025004                                       2400000066003                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401091010000000000000000000000000000000000000000000000000000000000000000000000000200000014001                          020000001100109000000370080300000063010                          2800000090004                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401100808000000000000000000000000000000000000000000000000000000000000000000000000700000015001                          070000001100104000000190050500000018004                          4700000079004                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871010050401110808000000000000000000000000000000000000000000000000000000000000000000000000200000026001                          020000001300101000000330070500000036008                          1200000246012                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
HR22002122019871011050402011010000000000000000000000000000000000000000000000000000000000000000000000000100000014001                          010000001100108000000260060900000021004                          1700000059002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402020909000000000000000000000000000000000000000000000000000000000000000000000000800000016001                          080000001200104000000320060300000018003                          4800000143007                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402031010000000000000000000000000000000000000000000000000000000000000000000000000400000035002                          040000001500203000000170030700000024005                          3400000107004                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22004041219871011050402040707000000000000000000000000000000000000000000000000000000000000000000000000300000074003                          03000000240020400000032004                                       3400000181006                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402050606000000000000000000000000000000000000000000000000000000000000000000000000200000014001                          02000000110010500000023004                                       2500000049003                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402060707000000000000000000000000000000000000000000000000000000000000000000000000700000039002                          07000000220020600000023004                                       6700000083004                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402070606000000000000000000000000000000000000000000000000000000000000000000000000600000019001                          06000000120010500000015002                                       5600000031001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402080808000000000000000000000000000000000000000000000000000000000000000000000000200000023001                          020000001200108000000180040600000015003                          2800000090003                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402091313000000000000000000000000000000000000000000000000000000000000000000000000500000155008                          050000006001104000000400071200000022002                          4400000574024                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402101212000000000000000000000000000000000000000000000000000000000000000000000001200000037002                          120000001400208000000250060700000011001                          6800000037001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871011050402110808000000000000000000000000000000000000000000000000000000000000000000000000100000035003                          010000001400205000000150030600000021005                          1500000067003                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
HR22002122019871017050403010808000000000000000000000000000000000000000000000000000000000000000000000000700000055004                          070000001300304000000110010600000011002                          4700000089005                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403020909000000000000000000000000000000000000000000000000000000000000000000000000700000015001                          070000001000205000000100010600000024006                          5700000017001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403031414000000000000000000000000000000000000000000000000000000000000000000000000100000071004                          010000002800413000001650140500000025003                          1800000141007                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403041010000000000000000000000000000000000000000000000000000000000000000000000000300000037002                          030000001600307000000130011000000034008                          3700000057001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403051111000000000000000000000000000000000000000000000000000000000000000000000000100000025001                          010000001300105000000390080800000017002                          1500000240013                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403060909000000000000000000000000000000000000000000000000000000000000000000000000700000075004                          070000003000406000000460080400000045007                          6700000628020                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403070808000000000000000000000000000000000000000000000000000000000000000000000000200000034001                          020000001500303000000140010400000019005                          2300000072001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22004041219871017050403080808000000000000000000000000000000000000000000000000000000000000000000000000200000016001                          020000001200107000000180030400000045008                          2700000059002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403090707000000000000000000000000000000000000000000000000000000000000000000000000500000020001                          05000000120010700000013002                                       5700000030001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403100707000000000000000000000000000000000000000000000000000000000000000000000000400000018001                          04000000130010200000024003                                       2400000058002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871017050403110808000000000000000000000000000000000000000000000000000000000000000000000000800000138008                          080000003300806000000140010500000021005                          6800000180009                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
HR22002122019871018050404010808000000000000000000000000000000000000000000000000000000000000000000000000100000019001                          010000001200103000000680080500000026006                          1300000393016                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404021010000000000000000000000000000000000000000000000000000000000000000000000000300000096003                          030000001600304000000170040100000010001                          3400000267007                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404030707000000000000000000000000000000000000000000000000000000000000000000000000600000019001                          06000000130010500000014002                                       5600000025001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22004041219871018050404040707000000000000000000000000000000000000000000000000000000000000000000000000200000024001                          02000000140010600000033006                                       2600000127007                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404050909000000000000000000000000000000000000000000000000000000000000000000000000800000018001                          080000001000103000000120030700000012002                          3800000045002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404060909000000000000000000000000000000000000000000000000000000000000000000000000800000076005                          080000002400501000000190020600000021004                          1800000172008                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404070808000000000000000000000000000000000000000000000000000000000000000000000000400000016001                          040000001100108000000250060300000022004                          4800000133006                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404080707000000000000000000000000000000000000000000000000000000000000000000000000100000013001                          01000000100010600000022003                                       1600000050002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404090808000000000000000000000000000000000000000000000000000000000000000000000000500000018001                          050000001000101000000120020200000014003                          1500000038001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404101212000000000000000000000000000000000000000000000000000000000000000000000000400000059003                          040000001800308000000170020300000016001                          4600000169011                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871018050404111212000000000000000000000000000000000000000000000000000000000000000000000000900000058004                          090000001800408000000170030200000015002                          6700000097005                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
HR22002122019871024050405010707000000000000000000000000000000000000000000000000000000000000000000000000100000050004                          01000000230030400000017002                                       1400000073005                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405020808000000000000000000000000000000000000000000000000000000000000000000000000700000031002                          070000001100203000000100010600000013003                          3700000029001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405030909000000000000000000000000000000000000000000000000000000000000000000000000500000026001                          050000001200201000000110010400000015003                          1500000044001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22004041219871024050405041313000000000000000000000000000000000000000000000000000000000000000000000000900000558010                          090000010501005000000290060400000027004                          4600000072002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405050808000000000000000000000000000000000000000000000000000000000000000000000000400000028002                          040000001100206000000430070800000010001                          4600000666015                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405061111000000000000000000000000000000000000000000000000000000000000000000000000200000168007                          020000004300606000000220040100000066008                          2600000405015                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405070909000000000000000000000000000000000000000000000000000000000000000000000000400000059003                          040000001900303000000250060700000012001                          3400000359013                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405081111000000000000000000000000000000000000000000000000000000000000000000000000200000116007                          020000003700703000000270050800000049010                          2300000398020                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405091616000000000000000000000000000000000000000000000000000000000000000000000000900000023001                          090000001400101000000320071600000030006                          1500000115005                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405100808000000000000000000000000000000000000000000000000000000000000000000000000300000061004                          030000001700404000000150010800000017003                          3400000098001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871024050405111010000000000000000000000000000000000000000000000000000000000000000000000000900000031001                          090000001400110000000290070100000019004                          8800000145006                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
HR22002122019871025050406011212000000000000000000000000000000000000000000000000000000000000000000000000900000016001                          090000001100111000000140020700000019004                          7800000032001                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871025050406021212000000000000000000000000000000000000000000000000000000000000000000000001200000024001                          120000001400111000000240060200000021004                          8800000136006                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871025050406030909000000000000000000000000000000000000000000000000000000000000000000000000500000026002                          050000001100106000000150040800000012002                          5600000099005                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22004041219871025050406040505000000000000000000000000000000000000000000000000000000000000000000000000200000012001                          02000000100010300000020003                                       2300000040002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871025050406050808000000000000000000000000000000000000000000000000000000000000000000000000300000046003                          030000001400307000000120010400000015004                          3700000057002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871025050406060606000000000000000000000000000000000000000000000000000000000000000000000000300000059004                          03000000350040200000044005                                       2300000248013                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871025050406070909000000000000000000000000000000000000000000000000000000000000000000000000500000022001                          050000001200103000000160030200000012002                          3500000092003                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871025050406080707000000000000000000000000000000000000000000000000000000000000000000000000400000026002                          04000000150010600000023003                                       4600000089005                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122019871025050406091414000000000000000000000000000000000000000000000000000000000000000000000001000000190006                          100000005000801000000910120400000021002                          1600001090026                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
