RAA20090811200908104808011240000ＪＢＣカウントダウン８５獅子座特別　Ｂ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        ＪＢＣカウントダウンＪＢＣカウンＪＢＣ0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    000035000000091000000380000002800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121212204000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                      00                                                                      00                                                                      00                                                                      0
RAA20090813200908124808021260000東海クイーンＣ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        東海クイーンＣ　　　東海クイーン東海ク0000D 000000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    000240000000552000001920000012000000096000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121212101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                      00                                                                      00                                                                      00                                                                      0
RAA20090815200908144808040780000フレッシュゴールド（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        フレッシュゴールド（フレッシュゴフレッ0000  000000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    000170000000425000001700000010200000068000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080808103000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                      00                                                                      00                                                                      00                                                                      0
RAA20090811200908104808010440000サラ３歳３組　３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ３歳３組　３　　サラ３歳３組サラ３0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00002300000005900000025000000180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010090920400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,9,6,3,5,2,4,1,8                                                    2010,9,6,3,2,4,5,1,8                                                    3010,9,6,3,2,1,4,5,8                                                    4010,3,9,6,1,4,2,5,8                                                    0
RAA20090813200908124808020860000祝！聡・あゆみ結婚記念Ｃ　Ｂ６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     祝！聡・あゆみ結婚記祝！聡・あゆ祝！聡0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000180000000460000001900000014000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,2,8,3,1,7,9,4                                                     205,6,8,2,3,1,7,9,4                                                     305,6,3,8,2,1,9,7,4                                                     405,6,3,8,1,2,9,7,4                                                     0
RAA20090815200908144808040680000フレッシュゴールド（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            フレッシュゴールド（フレッシュゴフレッ0000  110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    0001700000004250000017000000102000000680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000302,6,8,4,7,3,1,5                                                       402,6,7,8,4,5,3,1                                                       00                                                                      00                                                                      0
RAA20090826200908254809010250000サラ２歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            サラ２歳　　　　　　サラ２歳　　サラ２0000  110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    0000370000000960000004000000029000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000706061010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306,7,5,3,2,4                                                           407,6,3,5,2,4                                                           00                                                                      00                                                                      0
RAA20090829200908284809040480000フレッシュゴールド（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            フレッシュゴールド（フレッシュゴフレッ0000  110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    0001700000004250000017000000102000000680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308,6,1,3,4,9,7,2,5                                                     408,1,6,3,4,7,2,9,5                                                     00                                                                      00                                                                      0
RAA20090829200908284809040980000孔雀草特別　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          孔雀草特別　Ｃ１　　孔雀草特別　孔雀草0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000210000000540000002300000016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,10,2,7,3,8,9,6,1,4                                                  205,10,2,7,3,8,9,6,1,4                                                  305,10,2,7,3,8,9,6,1,4                                                  405,10,2,3,7,8,6,9,1,4                                                  0
RAA20090811200908104808010140000サラ３歳６組　６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ３歳６組　６　　サラ３歳６組サラ３0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000230000000590000002500000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,1,8,4,9,2,3,7,10,5                                                  206,8,1,9,4,2,3,7,5,10                                                  306,8,9,1,4,2,3,7,5,10                                                  406,8,1,9,2,7,3,4,5,10                                                  0
RAA20090815200908144808040180000種瀬帆香出生・駿介兄ちゃん記念　１２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          種瀬帆香出生・駿介兄種瀬帆香出生種瀬帆0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    0000230000000590000002500000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308,2,5,6,7,9,1,4,3                                                     408,2,5,6,7,4,9,3,1                                                     00                                                                      00                                                                      0
RAA20090827200908264809021060000名古屋ＣｈＣマスカット賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               名古屋ＣｈＣマスカッ名古屋ＣｈＣ名古屋0000E 120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000470000001170000004700000028000000180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,10,9,3,1,4,7,5,6,2                                                  2010,9,8,4,3,5,1,7,6,2                                                  3010,9,4,8,5,3,1,7,2,6                                                  4010,9,4,8,5,3,1,7,2,6                                                  0
RAA20090828200908274809030170000サラ３歳９組　９　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ３歳９組　９　　サラ３歳９組サラ３0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000230000000590000002500000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,8,10,9,4,7,5,2,6                                                  201,3,8,9,10,4,7,5,2,6                                                  301,3,8,9,10,7,4,5,2,6                                                  401,3,10,8,9,4,5,7,2,6                                                  0
RAA20090828200908274809030470000サラ３歳６組　６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ３歳６組　６　　サラ３歳６組サラ３0000  120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000230000000590000002500000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,1,4,8,6,10,2,7,5,3                                                  209,1,4,8,6,10,2,5,7,3                                                  309,1,4,8,6,10,2,5,7,3                                                  409,1,4,6,8,10,3,2,5,7                                                  0
RAA20090815200908144808040480000サラＣ４組　Ｃ４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラＣ４組　Ｃ４　　サラＣ４組　サラＣ0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000170000000440000001800000013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,5,3,10,9,11,2,6,7,8                                               201,4,3,5,10,9,11,2,6,8,7                                               301,4,3,5,10,9,2,11,6,8,7                                               401,4,3,10,5,9,6,2,11,8,7                                               0
