RAA20090623200906225305021040000西日本ＧＰ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        西日本ＧＰ　　　　　西日本ＧＰ　西日本0000D 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　225000002400    000250000000575000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000090909101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                      00                                                                      00                                                                      00                                                                      0
RAA20090608200906075304020120000サラ系一般　Ｃ１２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１２　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000420000002200000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,7,2,3,(1,6)                                                       204,5,7,2,3,1,6                                                         304,5,7,3,2,1,6                                                         40(4,5),(3,7),2,1,6                                                     0
RAA20090608200906075304020820000高知・福山連携いろは丸シリーズ六戦　Ｃ７　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     高知・福山連携いろは高知・福山連高知・0000  000003000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000420000002200000011000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,3,(1,5),8,7,4                                                     202,6,3,5,1,(7,8),4                                                     302,6,3,5,(7,8),1,4                                                     403,6,2,5,8,7,4,1                                                       0
RAA20090622200906215305010620000サラ系一般　Ｃ１１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１１　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000420000002200000011000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,4,7,1,5,3,8                                                       202,6,7,1,4,5,3,8                                                       305,6,2,7,1,8,3,4                                                       405,6,8,2,7,1,3,4                                                       0
RAA20090623200906225305020440000高知・福山連携明光丸シリーズ四戦　Ｃ６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     高知・福山連携明光丸高知・福山連高知・0000  000003000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000420000002200000011000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,7,8,2,(4,6),5,1                                                     203,7,8,2,6,4,5,1                                                       307,3,8,6,2,4,1,5                                                       407,3,8,6,2,4,1,5                                                       0
