RAA20090302200903015418040220000サラ系一般　Ｅロ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｅロ　　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,5,9,7,11,(2,6),3,10,1,4                                             208,5,9,7,11,2,6,3,10,1,4                                               308,9,5,11,7,6,2,1,3,10,4                                               409,8,5,11,1,7,6,3,(2,10),4                                             0
RAA20090302200903015418040720000サラ系一般　Ｂロ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂロ　　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000110000000280000001400000009000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,8,9,(1,11),10,5,7,6,2,3                                             204,8,1,9,11,10,5,7,6,3,2                                               304,(1,8),9,11,(5,10),7,3,6,2                                           404,1,(5,10,11),8,7,(3,6),9,2                                           0
RAA20090316200903145418050910000シリーズ第２戦　Ｂ４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     シリーズ第２戦　Ｂ４シリーズ第２シリー0000  000003000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000110000000280000001400000009000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,6,7,9,8,10,4,5,2                                                  201,3,6,(7,9),8,10,(4,5),2                                              30(1,3,7,8,9),6,10,5,4,2                                                407,(1,8,9,10),(4,6),5,(2,3)                                            0
RAA20090316200903155418060620000サラ系一般　Ｂ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂ３　　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000110000000280000001400000009000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,9,(1,7),4,(2,3,5),6                                                 208,9,(1,4),(2,7),(3,5),6                                               30(4,8),1,9,2,(5,7),3,6                                                 40(4,8),1,2,5,9,7,3,6                                                   0
RAA20090316200903155418061120000ファイナルレース　Ｅ４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ファイナルレース　Ｅファイナルレファイ0000  000003000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,10,(3,7),8,9,4,2,6,1                                                205,10,3,7,8,(4,9),6,2,1                                                309,5,6,(4,8),3,(7,10),1,2                                              404,5,9,(3,8),6,(2,7,10),1                                              0
RAA20090323200903225419020220000サラ系３歳　１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　１　　　サラ系３歳　サラ系0000  120003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707073040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,(2,4),7,(5,6)                                                     201,3,(2,4),7,5,6                                                       301,3,(4,7),2,5,6                                                       40(1,7),3,5,(2,4),6                                                     0
RAA20090328200903275419030280000サラ系一般　Ｅ４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｅ４　　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000807071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,1,7,2,3,6,5                                                         208,(1,7),(2,3),6,5                                                     30(1,7,8),(5,6),3,2                                                     40(1,7),(3,6),5,8,2                                                     0
RAA20090328200903275419031180000ファイナルレース　Ｂ５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ファイナルレース　Ｂファイナルレファイ0000  000003000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000110000000280000001400000009000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,8,9,5,(4,6),3,11,1,10,2                                             207,8,9,5,6,4,3,(1,11),(2,10)                                           307,8,9,5,6,4,1,3,11,(2,10)                                             409,(5,8),(4,7),1,6,3,11,(2,10)                                         0
RAA20090329200903285419040510000サラ系３歳　１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　１　　　サラ系３歳　サラ系0000  120003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707072010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,6,1,(2,4),5,3                                                       207,6,1,2,4,5,3                                                         307,6,1,(2,4),5,3                                                       40(6,7),1,5,4,3,2                                                       0
RAA20090321200903205419011080000黒船賞（中央交流）　Ｊｐｎ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　KUROFUNE SHO                                                                                                                                                                                                                                                                                                                                                            黒船賞（中央交流）　黒船賞（中央黒船賞0000C 140002000000000000000サラ系４歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　140000002400    0030000000075000000300000001800000012000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,11,12,9,10,(7,8),1,2,6,4,5                                          203,(11,12),9,(7,8,10),2,1,6,4,5                                        303,(7,8,12),(9,11),10,(1,6),2,4,5                                      408,(1,3),7,6,(9,10,12),2,(4,11),5                                      0
RAA20090315200903145418050410000サラ系一般　Ｄイ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｄイ　　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,9,(6,10),5,1,11,(2,3),8,7                                           204,9,6,10,5,2,1,11,3,8,7                                               304,9,6,(1,2,10),5,3,11,8,7                                             409,4,(2,5),6,(1,10),3,8,11,7                                           0
RAA20090321200903205419010980000オッズパーク特別　Ｄ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          オッズパーク特別　Ｄオッズパークオッズ0000E 000003000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000300000001500000010000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,(2,7),4,3,6,5,1                                                     208,2,7,4,3,(5,6),1                                                     308,(2,7),4,3,5,1,6                                                     404,(5,8),(2,3,7),6,1                                                   0
