RAA20091112200911073608040110000Ｃ２十三組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２十三組　　　　　Ｃ２十三組　Ｃ２十0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,1,(4,5,7),6,9,2,8                                                   203,1,4,5,7,6,9,8,2                                                     30(1,3),4,5,7,6,8,9,2                                                   401,3,4,6,8,5,7,9,2                                                     0
RAA20091112200911083608050920000埋蔵文化財調査センターレースＣ１二組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     埋蔵文化財調査センタ埋蔵文化財調埋蔵文0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000180000000360000001800000013000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,5,1,9,3,7,10,4,2,8                                                  206,5,1,9,3,4,7,10,2,8                                                  306,5,3,9,1,4,7,10,2,8                                                  403,6,5,1,4,9,7,10,2,8                                                  0
RAA20091115200911143609010510000ホープフル（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            ホープフル（中央認定ホープフル（ホープ0000  110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0001200000002760000015600000108000000600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,6,4,7,8,10,5,1,9,2                                                  203,6,4,7,8,5,1,10,9,2                                                  303,6,4,5,(1,8),7,2,9,10                                                403,(4,5,6),1,2,7,8,10,9                                                0
RAA20091124200911213609040610000Ｃ２六組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２六組　　　　　　Ｃ２六組　　Ｃ２六0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,6,9,2,5,4,1,10,7,8                                                  203,6,9,2,4,5,1,7,8,10                                                  306,3,9,5,2,4,1,8,7,10                                                  403,6,9,5,2,4,1,10,7,8                                                  0
RAA20091123200911223609050320000フューチャー（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD NEWCOMER                                                                                                                                                                                                                                                                                                                                                   フューチャー（中央認フューチャーフュー0000  110000000000000000000サラ系２歳　新馬　　　　　　　　　　　　　　　　　　　　　　085000002400    0001700000003910000022100000153000000850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309,7,3,8,4,6,5,(1,2)                                                   409,7,3,8,4,1,6,2,5                                                     00                                                                      00                                                                      0
RAA20091130200911283610010810000秀衡街道レースＢ２九組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     秀衡街道レースＢ２九秀衡街道レー秀衡街0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000220000000440000002200000016000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,6,9,8,4,10,2,7,3,5                                                  201,6,9,8,4,2,10,3,7,5                                                  301,6,9,8,4,10,2,7,3,5                                                  408,9,6,1,4,10,7,2,5,3                                                  0
RAA20091130200911293610020520000Ｃ２三組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三組　　　　　　Ｃ２三組　　Ｃ２三0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,8,9,10,5,6,7,1,2                                                  203,8,9,5,10,4,6,1,7,2                                                  303,8,9,5,10,4,(1,6),2,7                                                403,9,8,5,10,4,1,6,2,7                                                  0
RAA20091104200911033608030350000２歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            ２歳　　　　　　　　２歳　　　　２歳　0000  110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000720000001440000007200000051000000210000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,5,9,10,1,8,6,7,4                                                  202,3,5,1,9,10,6,8,7,4                                                  302,3,5,1,9,10,6,7,8,4                                                  402,3,5,1,9,(4,6,10),7,8                                                0
RAA20091112200911033608030750000Ｂ２三組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｂ２三組　　　　　　Ｂ２三組　　Ｂ２三0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000220000000440000002200000016000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,3,1,9,10,2,4,8,5                                                  206,7,3,1,2,9,4,10,5,8                                                  306,7,3,4,9,(1,2),(5,8,10)                                              406,7,3,4,9,2,1,5,8,10                                                  0
RAA20091201200911303610030840000Ｂ２三組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｂ２三組　　　　　　Ｂ２三組　　Ｂ２三0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000220000000440000002200000016000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,3,10,4,5,2,1,9,7,6                                                  208,3,10,5,4,2,1,9,7,6                                                  303,5,4,2,10,1,8,9,6,7                                                  403,2,4,5,1,10,9,6,7,8                                                  0
RAA20091112200911073608040810000Ｃ１六組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１六組　　　　　　Ｃ１六組　　Ｃ１六0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000180000000360000001800000013000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,1,6,10,3,5,7,9,8                                                  202,4,1,6,10,3,5,7,9,8                                                  302,4,10,1,3,6,9,5,7,8                                                  402,4,10,1,3,9,6,5,7,8                                                  0
RAA20091124200911233609060840000気仙スギレースＣ１五組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     気仙スギレースＣ１五気仙スギレー気仙ス0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000180000000360000001800000013000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,8,(7,9),5,2,10,4,3,1                                                206,8,9,5,7,2,4,10,3,1                                                  306,8,9,5,7,2,10,4,3,1                                                  406,8,5,9,2,7,4,10,3,1                                                  0
RAA20091109200911083608051020000栗駒賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP OP)                                                                                                                                                                                                                                                                                                                                       栗駒賞　　　　　　　栗駒賞　　　栗駒賞0000E 000000000000000000000サラ系一般　ＯＰ　　　　　　　　　　　　　　　　　　　　　　140000002400    0001500000003000000015000000105000000450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,2,1,8,5,3,6,7,4                                                     209,2,1,3,8,6,5,7,4                                                     30(1,2,9),6,3,8,5,7,4                                                   401,2,6,9,(3,8),5,7,4                                                   0
RAA20091102200911013608010620000Ｃ２六組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２六組　　　　　　Ｃ２六組　　Ｃ２六0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,9,10,5,1,8,7,2,3,4                                                  206,9,10,5,1,7,8,2,3,4                                                  306,9,5,10,1,7,8,2,3,4                                                  406,9,5,10,1,7,2,8,3,4                                                  0
RAA20091112200911033608030150000Ｃ２九組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２九組　　　　　　Ｃ２九組　　Ｃ２九0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,10,6,5,4,1,8,7,3,9                                                  202,10,6,1,4,5,3,7,8,9                                                  302,6,1,10,4,3,5,7,9,8                                                  402,6,1,4,(3,10),9,7,5,8                                                0
RAA20091116200911143609010610000葉山めがね橋レースＣ２七組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     葉山めがね橋レースＣ葉山めがね橋葉山め0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,8,4,9,10,3,5,7,1                                                  202,6,8,4,9,3,7,10,5,1                                                  302,6,8,4,3,9,7,10,5,1                                                  402,6,8,4,3,9,10,7,5,1                                                  0
RAA20091123200911223609051020000不来方賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　KOZUKATA SHO                                                                                                                                                                                                                                                                                                                                                            不来方賞　　　　　　不来方賞　　不来方0000D 120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　200000002400    0007000000016100000091000000630000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,2,3,9,1,11,7,10,4,8,12                                            205,6,2,3,9,11,1,4,10,7,8,12                                            305,2,3,6,(7,11),1,4,9,8,10,12                                          405,2,3,11,6,7,1,4,8,10,9,12                                            0
RAA20091130200911283610010410000Ｃ２七組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２七組　　　　　　Ｃ２七組　　Ｃ２七0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,3,6,8,9,2,1,10,5,4                                                  207,3,6,8,9,1,2,10,5,4                                                  307,3,8,6,1,9,2,10,5,4                                                  407,3,8,6,1,9,2,10,5,4                                                  0
RAA20091124200911233609061040000住田町文化産業まつりレースＡ一組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     住田町文化産業まつり住田町文化産住田町0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　180000002400    0000580000001160000005800000041000000170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606062020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,1,4,5,6                                                           202,3,1,4,5,6                                                           30(1,2,3,5),4,6                                                         40(1,5),4,2,3,6                                                         0
