RAA20111108201111075314020640000福山・高知連携宇治島シリーズ八戦　Ｃ１四　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     福山・高知連携宇治島福山・高知連福山・0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　113000002400    0000120000000240000001200000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,3,1,8,5,6,7,9                                                     202,4,3,8,1,5,9,7,6                                                     302,3,4,8,1,7,(5,9),6                                                   403,2,(1,8),7,4,5,9,6                                                   0
RAA20111114201111135314041020000広島県馬主会会長賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               広島県馬主会会長賞　広島県馬主会広島県0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　180000002400    0000180000000360000001800000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,5,4,7,3,6,2,1                                                       208,(5,7),4,3,2,6,1                                                     308,7,(2,3),4,5,6,1                                                     408,2,(4,7),6,1,3,5                                                     0
RAA20111128201111275315040120000「おはようモーニングとく戦」　Ｃ１三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     「おはようモーニング「おはようモ「おは0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000120000000240000001200000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,4,6,3,1,7,2,5                                                       208,4,6,3,(1,7),(2,5)                                                   308,4,7,1,5,(2,3,6)                                                     408,4,7,5,1,2,3,6                                                       0
