RAA20110531201105303502030740000カシオペア賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          カシオペア賞（中央交カシオペア賞カシオ0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　170000001100    0001000000002000000010000000070000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,7,(2,8),3,10,1,6,9,5                                                204,7,2,8,3,10,1,6,9,5                                                  304,7,8,2,10,3,9,1,5,6                                                  407,4,3,2,8,(1,9,10),6,5                                                0
RAA20110531201105303502030940000アンバー賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               アンバー賞（中央交流アンバー賞（アンバ0000E 120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    00010000000020000000100000000700000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101020400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003010,9,(2,5),6,4,7,1,3,8                                                40(2,4),10,9,(6,7),3,5,8,1                                              00                                                                      00                                                                      0
RAA20110530201105283502011110000乳頭山レースＢ１二組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     乳頭山レースＢ１二組乳頭山レース乳頭山0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0000240000000480000002400000017000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304,8,7,(1,3),2,9,6,10,5                                                404,3,1,8,6,7,2,9,10,5                                                  00                                                                      00                                                                      0
