RAA20110212201102115519031080000佐賀記念（中央交流）　Ｊｐｎ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　SAGA KINEN                                                                                                                                                                                                                                                                                                                                                              佐賀記念（中央交流）佐賀記念（中佐賀記0000C 140002000000000000000サラ系４歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　200000002400    0025000000075000000250000001500000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,9,8,10,3,6,2,1,11,7,12,4                                            205,3,9,8,10,6,2,1,11,7,12,4                                            305,3,9,10,8,2,6,1,11,7,12,4                                            405,9,3,10,2,8,1,6,11,7,12,4                                            0
RAA20110206201102055519010410000Ｃ２－１９組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－１９組　Ｃ２　Ｃ２－１９組Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000150000000350000001400000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,3,1,5,7,4,2,6                                                       208,3,1,7,5,2,4,6                                                       308,3,1,7,4,5,2,6                                                       408,3,4,1,7,2,5,6                                                       0
RAA20110220201102195520010410000Ｃ２－１８組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－１８組　Ｃ２　Ｃ２－１８組Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000150000000350000001400000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,6,3,1,5,8,2,7                                                       204,6,3,8,5,1,2,7                                                       304,6,3,8,5,1,2,7                                                       408,6,4,3,1,5,2,7                                                       0
RAA20110227201102265520030310000Ｃ２－２７組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－２７組　Ｃ２　Ｃ２－２７組Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　130000002400    00001500000003500000014000000080000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,4,6,8,9,1,7,2,5,3                                                  2010,6,8,4,1,7,9,2,5,3                                                  3010,6,8,4,5,7,1,9,2,3                                                  406,10,8,4,5,7,3,2,1,9                                                  0
RAA20110221201102205520020120000Ｃ２－２５組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－２５組　Ｃ２　Ｃ２－２５組Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000150000000350000001400000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,2,5,6,1,8,3,7                                                       204,5,2,6,1,8,3,7                                                       304,5,2,6,1,8,3,7                                                       404,5,2,6,3,1,8,7                                                       0
RAA20110207201102065519020920000日峯特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               日峯特別　　　　　　日峯特別　　日峯特0000E 120002000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　175000002400    0000450000001040000004100000023000000140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,8,6,9,7,4,3,1,5                                                     202,8,6,9,3,7,4,5,1                                                     302,6,3,5,9,8,4,1,7                                                     402,6,5,3,9,1,4,8,7                                                     0
RAA20110220201102195520010610000３歳－２組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳－２組　　　　　３歳－２組　３歳－0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000690000002700000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,4,7,6,1,8,5                                                       202,3,4,7,6,8,1,5                                                       302,3,7,6,4,8,5,1                                                       402,7,3,6,8,5,4,1                                                       0
RAA20110221201102205520020920000飛燕賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　HIEN SHO                                                                                                                                                                                                                                                                                                                                                                飛燕賞　　　　　　　飛燕賞　　　飛燕賞0000D 120004000000000000000サラ系３歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　180000002400    0001000000002300000009000000050000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,7,5,8,3,9,1,6,2                                                     204,7,5,8,3,9,6,1,2                                                     304,7,5,8,3,9,6,2,1                                                     407,4,5,8,3,9,6,2,1                                                     0
RAA20110214201102135519051020000宝満山特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          宝満山特別　　　　　宝満山特別　宝満山0000E 130002000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　180000002400    0001000000002300000009000000050000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,11,5,7,10,3,4,8,2,9,1                                               206,11,5,7,3,10,4,8,2,9,1                                               306,11,5,3,7,4,1,2,9,8,10                                               406,5,2,11,3,4,7,1,8,9,10                                               0
RAA20110227201102265520031010000嘉瀬川特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP OP)                                                                                                                                                                                                                                                                                                                                       嘉瀬川特別　　　　　嘉瀬川特別　嘉瀬川0000E 130002000000000000000サラ系３歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　200000002400    0000650000001500000005900000033000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,7,3,4,8,6,2,5,1                                                     209,7,3,4,8,6,2,5,1                                                     309,7,6,8,3,4,2,5,1                                                     409,7,8,6,2,3,4,5,1                                                     0
RAA20110212201102115519030780000Ｃ２－４組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－４組　Ｃ２　　Ｃ２－４組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000150000000350000001400000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909094020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,8,9,3,5,2,7,1,4                                                     206,9,8,3,5,7,2,1,4                                                     306,9,8,3,5,7,1,2,4                                                     406,9,3,8,5,7,1,2,4                                                     0
RAA20110207201102065519020720000３歳－３組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳－３組　　　　　３歳－３組　３歳－0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000280000000640000002500000014000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,2,6,7,5,1,9,3,4                                                     208,6,7,2,5,1,9,4,3                                                     308,7,6,2,5,9,1,4,3                                                     408,2,7,5,9,6,1,4,3                                                     0
