RAA20111210201112095412010980000サラ系一般　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１　　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,6,9,1,11,5,7,2,10,3,8                                               204,6,9,1,5,11,2,7,3,10,8                                               304,(6,9),1,(5,11),2,7,10,3,8                                           404,9,6,5,(1,11),2,7,10,3,8                                             0
RAA20111225201112245413010510000サラ系一般　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１　　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000908081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,(4,7),3,8,2,9,6                                                     201,4,7,3,2,8,9,6                                                       301,4,7,3,(2,8),9,6                                                     40(1,4),3,7,(2,6),8,9                                                   0
RAA20111210201112095412011180000ファイナルレース　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ファイナルレース　Ｃファイナルレファイ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,3,9,(5,8),7,4,2,1                                                   206,3,9,(5,8),4,7,(1,2)                                                 306,(7,9),(5,8),3,4,1,2                                                 406,9,(7,8),4,5,3,2,1                                                   0
RAA20111225201112245413010610000クリスマスイブ特別　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          クリスマスイブ特別　クリスマスイクリス0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000300000001500000010000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,7,9,4,2,5,8,3,6                                                     201,7,4,9,2,5,8,3,6                                                     301,(4,7),5,9,2,8,3,6                                                   401,9,4,5,2,(3,7),6,8                                                   0
RAA20111218201112175412030110000サラ系一般　Ｃ３ニ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３ニ　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,9,7,1,8,2,6,5,3                                                     204,9,7,1,2,8,6,5,3                                                     304,9,7,8,2,1,6,5,3                                                     404,7,2,(6,9),8,1,5,3                                                   0
RAA20111226201112255413020220000サラ系一般　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３　　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000090000000230000001100000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,10,3,5,6,4,(8,9),7                                                201,2,10,3,5,6,4,9,8,7                                                  301,2,10,3,(4,5),9,6,7,8                                                401,2,5,10,3,4,7,9,6,8                                                  0
RAA20111211201112105412020510000未来へつなげよう特別　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     未来へつなげよう特別未来へつなげ未来へ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,5,8,1,6,7,4,(2,9)                                                   203,5,8,1,(6,7),4,2,9                                                   303,8,1,7,4,6,5,9,2                                                     408,(1,3,7),4,6,9,2,5                                                   0
RAA20120101201112315413030710000高知県知事賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　KOCHIKENCHIJI SHO                                                                                                                                                                                                                                                                                                                                                       高知県知事賞　　　　高知県知事賞高知県0000D 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　240000002400    000135000000338000001620000010800000068000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121212101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(7,8),12,10,(3,9,11),4,1,5,6,2                                        20(7,8),12,10,9,11,3,1,4,5,2,6                                          30(8,10,12),11,9,(5,7),1,3,6,4,2                                        4010,12,(9,11),8,3,6,4,5,7,(1,2)                                        0
