RAA20110812201108115606041070000大隅特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          大隅特別（中央交流）大隅特別（中大隅特0000E 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0005000000015000000050000000300000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,8,4,2,9,6,(1,5),7,10                                                203,8,4,2,9,5,6,1,7,10                                                  303,8,9,4,6,7,2,5,1,10                                                  403,9,8,7,6,4,2,10,1,5                                                  0
RAA20110825201108245607021060000霧島賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　OPEN(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                               霧島賞（中央交流）　霧島賞（中央霧島賞0000D 130000000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0008000000024000000080000000480000003200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001211111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,7,9,12,8,6,3,11,1,4,5                                               202,7,9,12,6,8,1,11,3,4,5                                               302,7,9,12,6,8,1,11,3,4,5                                               40(2,6),7,9,1,12,8,4,11,3,5                                             0
RAA20110806201108055606030780000Ｃ－２組　Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ－２組　Ｃ　　　　Ｃ－２組　ＣＣ－２0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000003000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,6,2,3,4,1,5                                                         207,2,6,3,4,1,5                                                         307,6,2,3,1,4,5                                                         407,2,6,3,1,5,4                                                         0
RAA20110813201108125606050980000夏休み特選Ｃ－１組　Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     夏休み特選Ｃ－１組　夏休み特選Ｃ夏休み0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000150000000300000001500000004000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,5,6,7,2,1                                                         203,4,6,5,7,2,1                                                         303,4,6,5,2,7,1                                                         403,4,5,6,7,2,1                                                         0
RAA20110825201108245607020660000Ｃ－３組　Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ－３組　Ｃ　　　　Ｃ－３組　ＣＣ－３0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000003000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,9,6,1,7,4,5,8,2                                                     203,9,6,1,7,4,5,8,2                                                     303,9,6,7,1,4,5,8,2                                                     403,9,6,7,4,1,5,8,2                                                     0
RAA20110825201108245607020860000洞が岳Ｃ　Ｂ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          洞が岳Ｃ　Ｂ　　　　洞が岳Ｃ　Ｂ洞が岳0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    00002000000005000000020000000060000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,4,6,8,2,9,7,3,1,5                                                  204,10,6,2,8,3,9,1,7,5                                                  304,10,2,6,8,3,1,7,9,5                                                  404,8,10,3,1,2,6,5,9,7                                                  0
RAA20110806201108055606031180000菜切川Ｃ　Ｂ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          菜切川Ｃ　Ｂ　　　　菜切川Ｃ　Ｂ菜切川0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000200000000500000002000000006000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,7,8,4,1,6,3,5                                                       202,7,(4,8),1,6,5,3                                                     302,7,8,4,1,6,5,3                                                       402,7,4,8,5,6,1,3                                                       0
RAA20110813201108125606050780000Ｃ－１１組　Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ－１１組　Ｃ　　　Ｃ－１１組　Ｃ－１0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000003000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,6,3,5,2,1,4                                                         207,6,3,5,2,1,4                                                         307,6,5,3,2,1,4                                                         407,6,5,2,3,1,4                                                         0
RAA20110820201108195607011180000マリーゴールド特選Ｃ－１０組　Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     マリーゴールド特選Ｃマリーゴールマリー0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000003000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000706062020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,6,7,3,2                                                           204,5,6,7,3,2                                                           304,5,6,7,3,2                                                           404,5,7,6,3,2                                                           0
RAA20110827201108265607031080000孔雀草特選Ｃ－９組　Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     孔雀草特選Ｃ－９組　孔雀草特選Ｃ孔雀草0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000003000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,7,3,1,2,6,5,9,8                                                     204,7,3,2,1,6,5,9,8                                                     304,7,3,2,1,6,5,9,8                                                     404,1,3,2,7,6,5,9,8                                                     0
RAA20110806201108055606031080000阿蘇根子岳Ｃ　Ａ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          阿蘇根子岳Ｃ　Ａ　　阿蘇根子岳Ｃ阿蘇根0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000300000000750000003000000009000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,8,9,7,6,5,1,3                                                     202,4,9,8,7,6,5,3,1                                                     302,4,9,8,5,7,6,3,1                                                     409,2,5,4,8,6,3,1,7                                                     0
RAA20110812201108115606040470000Ｃ－１２組　Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ－１２組　Ｃ　　　Ｃ－１２組　Ｃ－１0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606061010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,5,2,6,1                                                           203,4,2,5,6,1                                                           303,4,2,5,6,1                                                           403,4,5,2,1,6                                                           0
RAA20110820201108195607010880000レイジングスピリッツ記念Ｃ－１２組　Ｃ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     レイジングスピリッツレイジングスレイジ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000003000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707072020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,2,7,1,6,3                                                         204,5,7,2,6,1,3                                                         304,5,7,2,6,1,3                                                         404,7,5,6,2,1,3                                                         0
