RAA20070323200703215419040860000はりまや盃（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(FOUR-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                           はりまや盃（中央交流はりまや盃（はりま0000E 140003000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00005000000012500000060000000400000002500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121210100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,9,3,8,1,4,10,5,6,2,7,11                                            2012,9,3,8,1,4,5,6,10,2,7,11                                            3012,9,8,3,4,5,1,10,6,2,7,11                                            405,8,9,1,4,12,10,3,7,2,11,6                                            0
RAA20091223200703215419041060000黒船賞（中央交流）　Ｊｐｎ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　KUROFUNE SHO                                                                                                                                                                                                                                                                                                                                                            黒船賞（中央交流）　黒船賞（中央黒船賞0000C 140002000000000000000サラ系４歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　140000002400    0030000000090000000360000002400000015000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,11,9,2,10,1,3,12,7,6,5,4                                            208,11,1,2,9,10,3,12,7,6,5,4                                            308,11,(1,2),9,10,3,6,4,7,12,5                                          409,11,2,10,3,6,8,5,7,1,12,4                                            0
