O11201809082018090906040209090819381313777301016803020000130300001304016803050000130600001307000013080000130900560210001101110168031200001313000013                                                                                                                        010010024801020000000013030000000013040000000013050010001201060000000013070010002401080000000013090000000013100000000013110000000013120000000013130000000013                                                                                                                                                                                             120000033130000033140000033150000033160014707170000033180000033         230000033240000033250014707260007304270014707280000033         340000033350000033360000033370000033380000033440000033450000033460004901470000033480004901550000033560004901570007304580000033660000033670007304680014707770000033780000033880000033000000000210000000003100000000019
O11201809082018090906040209090819431313777301022406020448090300890404022406050049030600400207022406080448090900890410002901110448091204480913044809                                                                                                                        010029023305020000000013030034028006040011001701050011004801060000000013070018012704080152140008090054046607100011003501110000000013120000000013130000000013                                                                                                                                                                                             120000033130022409140000033150000033160022409170000033180022409         230000033240022409250011206260011206270022409280000033         340000033350000033360000033370000033380000033440000033450000033460005601470005601480007403550000033560007403570011206580000033660000033670007403680022409770000033780000033880000033000000000560000000017500000000029
O11201809082018090906040209090819491313777301068411020097040300240104034209050136060601240507027307081368130900590310003802110273071204561013068411                                                                                                                        010044027308020016007604030024013605040011002301050014006303060000000013070028015906080142095609090035021207100011003601110000000013120142095609130142095609                                                                                                                                                                                             120000033130076715140000033150000033160076715170000033180076715         230000033240019107250019107260012705270019107280000033         340000033350076715360000033370076715380038313440000033450038313460002301470009503480019107550000033560010904570015306580076715660000033670008502680025511770000033780025511880000033000000001710000000023900000000099
O11201809082018090906040209090819541313777301088811020118040300280104012605050126050601480707025308080888110900410210004903110296101202530813088811                                                                                                                        010064011508020020003205030015002403040011001401050018003004060212039211070023003806080143026310090046008207100013001902110418077613120064011508130212039211                                                                                                                                                                                             120000033130021808140021808150109220160109220170109220180054617         230000033240027312250021808260012103270015606280109220         340000033350054617360109220370036414380054617440000033450036414460002601470012103480027312550000033560015606570013605580109220660000033670010902680021808770000033780036414880000033000000002220000000029300000000141
O11201809082018090906040209090820001313777301084811020169060300400204014105050133040602120807021208080848110900240110005903110318101201690613084811                                                                                                                        010103016310020032004808030023003506040015002002050028004207060396063413070021003205080019002704090014001701100018002603110200032111120092014509130265042512                                                                                                                                                                                             120000033130032711140032711150163524160081719170163524180081719         230000033240032711250027210260013604270023309280163524         340000033350081719360081719370054518380081719440018108450040815460002401470014805480040815550163524560010902570016307580032711660000033670011603680014805770000033780040815880000033000000003180000000047900000000211
O11201809082018090906040209090820051313777301105612020211080300300204016607050158060602640907013704080792110900250110007303110396101201500513105612                                                                                                                        010112017310020033005008030019002603040015002002050029004307060434066813070023003306080020002805090014001801100019002803110220033812120091013909130112017310                                                                                                                                                                                             120000033130036512140036512150182924160091419170182924180091419         230000033240036512250026109260013005270026109280182924         340000033350091419360091419370060918380091419440009602450036512460002501470014006480045716550182924560011403570018208580030411660000033670011403680015207770000033780045716880000033000000003960000000050900000000236
O11201809082018090906040209090820111313777301120013020240090300340204018907050180060602761007013804080900120900230110008103110189071201560513045011                                                                                                                        010117018010020032004708030019002703040016002102050030004407060185028312070023003306080020002804090014001801100020002804110230035213120095014509130117018010                                                                                                                                                                                             120113125130045214140045214150113125160075419170113125180075419         230113125240032312250022609260011904270022609280075419         340000033350045214360075419370075419380075419440011302450037713460002901470015006480056518550226329560011904570015006580025111660226329670011302680016108770000033780045214880000033000000004500000000053300000000292
O11201809082018090906040209090820161313777301082413020242090300380204018707050128050602941007010504080686120900260110006603110206081201520613051511                                                                                                                        010128018212020038005308030017002202040017002302050036004907060074010509070026003606080023003105090015001901100018002404110074010509120105015011130143020413                                                                                                                                                                                             120132926130053119140044318150132926160088621170132926180088621         230088621240026510250026510260011503270020409280088621         340265829350033214360026510370033214380088621440012604450037916460003301470013906480066420550265829560012604570015607580029513660265829670010202680017708770000033780037916880000033000000005150000000061700000000343
O11201809082018090906040209090820221313777301036912020268090300450204017907050078040602030807012005080369120900280110007203110295101201470613032811                                                                                                                        010140024512020040006808030019002902040020003205050019003102060069012009070028004607080027004406090011001201100019003102110080013910120095016611130174030413                                                                                                                                                                                             120157327130052418140052418150157327160104824170078620180078620         230104824240031413250026212260012504270024211280078620         340314629350031413360020910370039316380104824440014907450039316460003701470014907480078620550314629560013105570014907580034915660314629670010102680012103770000033780013606880000033000000007390000000092300000000406
O11201809082018090906040209090820271313777301043913020184070300490204020609050078040602000807010005080270100900320110005303110334111201750613039012                                                                                                                        010123021112020042007008030019003002040021003305050020003104060064010809070024003806080028004507090011001301100019003002110084014310120099017111130182031313                                                                                                                                                                                             120168927130056318140056318150168927160112624170067520180084421         230112624240022511250022511260012504270025913280084421         340337929350033714360018710370037515380112624440016008450042217460003701470014606480084421550337929560012905570016008580037515660337929670010502680011203770000033780014606880337929000000008780000000095200000000436
