O11201809082018090906040203090819351616777301000016020000160300001604000016050000160600001607000016080000160900001610000016110016011200001613001601140000161500001616000016                                                                                                010010001001020000000016030000000016040000000016050000000016060000000016070000000016080000000016090000000016100000000016110000000016120000000016130000000016140000000016150000000016160000000016                                                                                                                                                110000036120000036130000036140000036150000036160000036170000036180000036220000036230000036240000036250000036260000036270000036280000036330000036340000036350000036360000036370000036380000036440000036450000036460000036470000036480000036550000036560000036570000036580000036660000036670000036680000036770000036780000036880000036000000000040000000000100000000000
O11201809082018090906040203090819401616777301000016020000160300001604003901050056020601960807039209080000160901300610005602110056021203920913006505140130061503920916039209                                                                                                010058029608020000000016030058029608040012002901050014004202060023009805070000000016080000000016090058029608100032014807110018007403120058029608130018007403140023009805150000000016160000000016                                                                                                                                                110000036120000036130013104140000036150000036160013104170000036180013104220000036230000036240013104250000036260006502270013104280013104330000036340000036350000036360000036370013104380000036440000036450000036460000036470000036480013104550000036560000036570013104580000036660000036670006502680004301770000036780013104880000036000000000490000000003700000000017
O11201809082018090906040203090819461616777301000016020000160301180704004901050084040600980607059212080000160901971010004901110065031201180713008404140148091505921216029611                                                                                                010144059212020000000016030022007404040019005902050025008405060020006503070000000016080000000016090144059212100017004901110033011807120074029611130033011807140040014809150040014809160028009806                                                                                                                                                110000036120051914130051914140000036150000036160008604170000036180051914220000036230005101240025911250051914260010305270017306280051914330000036340000036350000036360000036370051914380051914440000036450000036460000036470017306480025911550000036560017306570051914580025911660017306670006403680005702770000036780017306880000036000000000740000000007400000000067
O11201809082018090906040203090819511616777301136014020272100300680304009005050170080601230707045312081360140903401110008504110042011200500213009005140170081513601416045312                                                                                                010084011912020242034416030015001801040025003305050035004807060019002502070124017613080124017613090124017613100023003104110031004306120021002803130039005408140064009010150064009010160039005408                                                                                                                                                110000036120113122130028210140022609150000036160012506170000036180113122220000036230011305240056517250037715260005101270008704280056517330000036340000036350056517360028210370113122380037715440000036450000036460113122470028210480028210550000036560014107570056517580056517660018808670005902680008003770000036780028210880000036000000001700000000013100000000146
O11201809082018090906040203090819571616777301213614020427110300520204012505050152070601780807071212082136140903051010011204110054031200260113013306140267091521361416071212                                                                                                010112019314020034005607030017002502040028004505050041006808060024003804070166028615080166028615090086014612100030004806110011001301120020003203130051008610140086014612150059009911160045007609                                                                                                                                                110000036120161922130040410140032309150000036160017907170000036180161922220161922230016106240080919250040410260006202270012405280053916330000036340161922350080919360040410370161922380053916440000036450000036460161922470040410480040410550000036560020208570053916580080919660002801670008003680010104770000036780040410880000036000000002670000000021600000000209
O11201809082018090906040203090820021616777301234415020468110300550304012304050156070601560707078112081172140902130910012304110054021200260113014606140293101523441516078112                                                                                                010085013914020041006607030019002702040030004705050049008009060022003303070205033716080138022715090045007208100032005006110012001401120023003504130049008009140055008912150062010113160049008009                                                                                                                                                110000036120198424130028309140039612150000036160019807170000036180066119220198424230019807240099221250039612260006402270015206280066119330000036340198424350099221360049615370198424380033010440000036450000036460099221470049615480049615550198424560010405570049615580033010660003201670008603680009404770000036780039612880000036000000002930000000025700000000256
O11201809082018090906040203090820081616777301356016020142050300490304018709050237120601971007089013081780150901610710017808110042021200380113013104140197101501480616118614                                                                                                010049008309020065011112030012001401040029004704050040006607060021003303070056009511080052008810090071012213100030005005110015002002120030005005130071012213140079013515150088015116160040006607                                                                                                                                                110000036120227826130032511140045514150020708160017507170227826180075922220227826230022709240113923250045514260006102270016206280056916330000036340113923350056916360056916370227826380032511440000036450000036460113923470056916480056916550227826560011905570056916580028410660003601670008403680009404770000036780037913880000036000000004450000000045600000000294
O11201809082018090906040203090820131616777301202816020162060300510304021310050253120601930907067614081352150901690710016907110042021200380113014405140225111501300416045013                                                                                                010019002703020084012913030013001601040037005606050052008010060022003204070055008312080046007009090100015414100040006007110016002202120036005505130052008010140100015414150123019116160040006007                                                                                                                                                110000036120145725130041613140058216150024208160013205170291428180072818220291428230029109240145725250036412260006202270017107280072818330000036340145725350041613360072818370097123380041613440000036450000036460097123470072818480072818550291428560014506570058216580029109660003701670006903680008504770291428780032311880000036000000005070000000057800000000376
O11201809082018090906040203090820191616777301146615020169070300530304022010050258120601460507073314081466150901760810018309110037011200410213015706140231111501370416036613                                                                                                010020003103020082014113030013001701040039006607050055009311060021003404070055009311080048008209090105018215100041006808110013001601120036006005130053008910140105018215150096016614160037006206                                                                                                                                                110000036120159625130045615140053216150026608160014505170319328180053216220319328230031911240159625250031911260006002270018707280053216330000036340159625350039913360063820370079823380039913440000036450319328460106424470063820480063820550319328560014505570053216580029009660003801670007203680008604770319328780029009880319328000000005500000000068400000000412
O11201809082018090906040203090820241616777301168016020186080300600304020109050280120601620607072015080387130901220410021010110032011200440213018007140265111501520516042014                                                                                                010021003303020083014313030014001802040034005605050057009712060022003604070054009311080052008910090096016614100044007409110012001501120037006206130039006507140114019816150096016614160040006708                                                                                                                                                110000036120199526130049815140066518150033209160012005170399130180066518220133024230039913240199526250036210260006303270023408280036210330399130340199526350044314360057017370099723380049815440000036450399130460133024470066518480079822550399130560015906570066518580036210660004701670006804680005502770399130780016607880199526000000006300000000074800000000515
O11201809082018090906040203090820301616777301180016020145060300650304021609050284110601500707077115080415140901310410021609110031011200470213019208140284111501310416033713                                                                                                010021003303020086014714030014001802040035005705050057009511060022003504070057009511080052008810090100017015100043007109110013001501120038006307130040006708140119020316150068011513160036006006                                                                                                                                                110000036120210427130052616140070120150035009160012705170420830180070120220105224230042013240210427250035009260006203270023308280035009330420830340140226350046715360042013370105224380052616440000036450420830460084122470060118480084122550420830560015506570060118580038212660004801670007004680005302770420830780017507880210427000000006750000000076800000000543
O11201809082018090906040203090820351616777301202116020126060300730304022409050319120601550707075815080466140901120410022409110034011200420213020908140303111501160516037913                                                                                                010022003503020073012514030014001902040033005405050058009911060023003604070058009911080052008810090100017115100046007709110012001501120033005505130043007308140108018416150066011313160039006507                                                                                                                                                110000036120265829130040812140088622150031209160013906170088622180088622220132926230053117240177227250040812260006103270026508280044316330531631340177227350037911360040812370059018380066419440000036450531631460075920470075920480106325550531631560012305570040812580035410660005101670006804680005402770531631780018907880265829000000007580000000083900000000686
O11201809082018090906040203090820411616777301225016020140070300700304016809050232100601500807084415080519140901220510024111110036011200470213011404140321121501270616042213                                                                                                010023003703020074013114030014001802040031005205050045007809060023003903070060010512080056009711090107018815100042007207110012001501120034005806130045007809140107018815150065011413160042007207                                                                                                                                                110000036120276229130039412140092022150030609160014506170092022180092022220138126230050217240138126250042514260006003270025108280036810330552531340184128350039412360042514370061318380069019440000036450552531460069019470078921480092022550552531560012805570042514580036810660005001670006904680005502770552531780019007880276229000000008440000000092700000000713
O11201809082018090906040203090820461616777301118516020148080300740304015409050245110601140407088915080547140901200510018710110037011200480213012005140338121501340716044413                                                                                                010022003403020089014615030015001902040031004806050052008410060026004105070069011212080066010811090081013214100024003804110013001601120036005607130045007208140128020916150077012713160048007709                                                                                                                                                110000036120193728130038712140096824150030509160014906170096824180083021220116226230041514240116226250041514260006003270023208280036310330581231340193728350041514360036310370052818380072620440000036450581231460064519470083021480083021550581231560013505570041514580038712660005001670007104680005702770581231780018707880290630000000008890000000103700000000750
O11201809082018090906040203090820521616777301135216020169090300710304017610050279120601280507062415080245110901240410012805110034011200550213013707140386131501530816047714                                                                                                010022003803020090016815030015002102040031005506050051009310060027004705070070012912080065012011090082015314100024004004110011001301120036006307130045008008140130024216150079014613160048008609                                                                                                                                                110000036120202228130040412140101125150031909160015106170101125180086623220075820230040412240121327250043315260005702270021608280037911330606831340202228350043315360035610370055118380075820440000036450606831460067419470086623480075820550606831560013705570043315580040412660005001670007104680005803770606831780018907880303430000000010140000000119500000000783
O11201809082018090906040203090820571616777301120316020196090300650304020910050320120601330407068715080283110901480610014505110026011200630213015707140458131501780816053414                                                                                                010025004203020100017915030016002302040033005607050057010211060028004705070075013413080072013012090087015714100026004504110011001301120035006108130031005306140140025216150039006709160055009710                                                                                                                                                110000036120170628130045516140113726150034110160016606170113726180097524220075820230042615240085321250040112260005001270021308280035911330682734340227529350048717360028409370062018380085321440000036450341330460068219470097524480085321550341330560014205570040112580040112660005102670006904680006303770341330780020007880341330000000012030000000134300000000881
O11201809082018090906040203090821031616777301132216020215090300690204022010050352120601460607070515080311110901390510015507110025011200690213009404140480131501920816058714                                                                                                010029004904020118021116030016002502040038006608050066011711060029004904070088015813080085015312090103018515100030005106110011001201120036006207130018002803140095017014150045007909160064011410                                                                                                                                                110000036120145828130042815140104127150033110160016506170091124180091124220081020230042815240081020250038312260005001270022008280034711330729234340182329350042815360027009370052018380081020440000036450243030460066219470091124480081020550364631560014505570038312580040514660005402670007104680006403770364631780020807880364631000000013220000000159600000000941
O11201809082018090906040203090821081616777301160616020237090300740304025610050313110601620607085615080356120901390510018607110029011200380213009804140558131502330816067614                                                                                                010030005405020123023616030015002302040039007108050069013011060028005004070093017614080084015913090071013412100031005706110011001201120033006107130018003003140100019015150046008609160067012710                                                                                                                                                110000036120116527130029112140116527150021407160014806170090621180090621220090621230045317240090621250038814260005501270024010280034013330816034340204029350028111360021407370054418380081620440000036450272030460074119470102026480090621550408031560013105570040815580042916660005902670007604680006703770408031780022009880408031000000016060000000178300000001053
O11201809082018090906040203090821141616777301164716020235080300740304025310050321110601560607087815080366120901430510019007110029011200390213010104140549131502390916065814                                                                                                010030005505020124023916030015002202040038007008050069013211060028005004070093017914080082015613090071013512100032005806110011001201120034006107130018003103140097018615150047008709160068012910                                                                                                                                                110000036120120927130030212140120927150022209160015106170094021180094021220094021230047017240094021250040314260005401270024110280033813330846334340211529350029111360021707370056418380084620440000036450282130460070519470105726480094021550423131560012605570040314580042316660005802670007604680006603770423131780021707880423131000000016470000000180900000001092
