O112018090820180909060402110908070515157773010000150200001503000015040000150513200606066005070000150800001509010103100040021100001512000015130220041400001515001201                                                                                                        010077144006020000000015030000000015040000000015050077144006060029048004070041072005080000000015090010007201100010002701110000000015120000000015130000000015140000000015150010001401                                                                                                                                                                     120031307130062712140000035150000035160062712170000035180062712220000035230062712240062712250005702260031307270000035280031307330000035340062712350062712360000035370005702380000035440062712450031307460062712470010405480003901550000035560062712570005702580062712660000035670000035680031307770000035780012506880000035000000001650000000018000000000081
O112018090820180909060402110908071015157773010366070202150403000015040366070501660306183213070732110818321309021504100107021103050612036607130610101412211215001101                                                                                                        010196065209020059018906030386130012040386130012050011001901060132043607070196065209080196065209090020005505100011002501110016004104120000000015130386130012140132043607150011001601                                                                                                                                                                     120017110130074421140022313150074421160018611170111628180027916220000035230074421240014805250015906260011703270111628280006901330223232340074421350074421360055819370015906380027916440111628450074421460013104470024814480009702550000035560055819570015906580024814660111628670074421680015906770223232780018611880037218000000004580000000032500000000288
O112018090820180909060402110908071615157773010496090200410203000015040496090501770506015504070496090824801409024806100127031104130812033007130826131406201215001601                                                                                                        010401096209020018003705030797192012040797192012050015002702060016003003070401096209080401096209090027005707100017003404110019003806120000000015130797192012140269064208150013002301                                                                                                                                                                     120021310130092422140027713150092422160023111170138729180034616220000035230092422240012004250011502260012605270092422280004201330277432340092422350092422360069320370019808380034616440138729450034616460013206470027713480011502550000035560069320570019808580030815660138729670092422680016307770277432780023111880039619000000006200000000048000000000358
O112018090820180909060402110908072115157773010562100200330203187414040562100502000606017505070170040828121509028107100127031104680912037408130937131406241215001801                                                                                                        010477108211020021004005030033006708040949216013050017002902060018003303070046009709080477108211090030006207100020003704110022004306120000000015130949216013140320072210150015002401                                                                                                                                                                     120025210130065723140032814150109525160027311170164331180041019220000035230041019240011303250010902260012104270109525280004401330328632340082124350109525360032814370023409380029813440109525450041019460012104470032814480012606550000035560032814570021908580036518660109525670109525680014907770328632780027311880041019000000007030000000054000000000424
O112018090820180909060402110908072615157773010574110200330203143614040574110502050606017404070174040828721509028707100122031104781012038208130820131404410915001801                                                                                                        010506113812020022004105030026005107041008226814050017003102060019003503070048010209080339076011090029005908100021003904110023004506120000000015130506113812140256057110150015002401                                                                                                                                                                     120029512130076724140038317150127828160031914170191831180047923220000035230042619240010902250011203260012305270095927280004601330383632340076724350127828360018208370027410380031914440076724450042619460012305470031914480011904550000035560038317570025509580042619660127828670029512680014207770383632780027410880042619000000007180000000056800000000495
O112018090820180909060402110908073215157773010574120200360203126414040421090502250806019106070191060831601509012604100123031101700512042109130902131404511115002001                                                                                                        010594129012020024004506030029005608041184257214050018003202060018003102070054011109080398086111090020003604100022004105110026005007120000000015130594129012140241051810150016002701                                                                                                                                                                     120038013130088827140038013150177730160041020170266631180066625220000035230053322240011103250015605260014804270133329280006202330533232340088827350029609360020508370038013380029609440044421450059224460016607470033311480016106550000035560038013570035512580038013660076126670038013680003901770533232780038013880053322000000007900000000064400000000688
O112018090820180909060402110908073715157773010574120200370203086114040430110502370806020807070202060811481509009503100112041101810512038210130765131402640915002101                                                                                                        010476106114020015002401030032006508040050010609050020003803060020003703070055011710080146032111090023004405100024004806110030005907120000000015130358079813140182040112150018003302                                                                                                                                                                     120038514130072327140038514150192931160041319170289432180052624220000035230052624240010703250017005260016004270144730280006602330578933340082728350032112360019908370041319380028910440048222450064326460018007470036113480017005550115729560030411570038514580038514660021409670041319680004101770578933780038514880048222000000008610000000079700000000747
O112018090820180909060402110908074215157773010351100200430203089714040367110501440506020206070224090808971409006503100110041102070712042512130808131402120815002401                                                                                                        010123030411020016003002030034007708040058013909050023004905060022004804070062014910080142035412090012001901100024005306110026005807120000000015130417105014140170042413150019004103                                                                                                                                                                     120044217130082927140033112150221133160047322170094729180041416220000035230047322240011804250018906260008903270132631280006502330110530340082927350034915360021408370044217380031510440055224450073726460019507470031510480016505550132631560033112570044217580044217660024509670044217680004601770663434780033112880055224000000010100000000105600000000856
O112018090820180909060402110908074815157773010385110200450203068213040403120501580606021109070164070808871409006903100109041101260512026010130887141402010815002701                                                                                                        010145022112020018002502030038005608040073011010050020002804060026003806070067010009080180027613090014001601100027003907110019002603120355054414130530081215140105016011150023003405                                                                                                                                                                     120033313130056524140029311150244933160052423170091829180040821220000035230033313240011804250020406260009003270146931280006902330122430340056524350036718360023708370048922380034915440061226450073428460020406470034915480017905550146931560028210570036718580034915660027209670036718680004901770367334780029311880061226000000011090000000122800000000948
O112018090820180909060402110908075315157773010424110200390203075013040443120501310506018408070150070808861409007203100118041101390612028610130975151402160915002801                                                                                                        010143022212020016002102030039005908040057008809050020002904060027004006070070010710080175027214090014001701100028004107110019002803120373058015130152023613140074011311150024003505                                                                                                                                                                     120036115130061225140031812150265333160056824170099429180044221220000035230022709240012004250021508260008403270159131280007102330132630340053022350039718360015305370053022380034614440066326450072328460020407470036115480018006550159131560028410570039718580036115660029411670039718680005101770397934780031812880066326000000012190000000132100000001027
O112018090820180909060402110908075815157773010429110200410203073613040448120501370506019008070156070808591509007003100086041101450612029410130736131402190915003001                                                                                                        010154023313020017002202030042006208040062009209050022003105060029004107070075011210080188028514090015001801100021002903110021002903120345052215130124018712140079011911150025003506                                                                                                                                                                     120037017130065526140032714150284133160056823170106529180044822220852535230023609240012704250021308260008603270142030280007402330142030340056823350040519360016306370056823380035515440038718450071027460020707470026611480015505550170532560029312570042621580035515660031513670040519680005301770426234780024310880071027000000012890000000138700000001100
O112018090820180909060402110908080415157773010455110200400203078014040475120501280506019809070165080809101509007403100078041101510612030310130683131401580715003201                                                                                                        010156023313020017002202030045006608040066009710050019002603060030004307070081011911080203030314090015001901100022003004110022003004120327048715130108016012140052007709150026003706                                                                                                                                                                     120036817130063226140032714150221233160055323170098329180044221220295034230023209240013204250021007260008503270147531280007602330147531340059024350038418360016005370059024380034015440040220450073727460021508470027611480016005550126430560027611570044221580034015660031613670038418680005301770442535780025210880073727000000013660000000147700000001142
O112018090820180909060402110908080915157773010454110200420203075714040454110501270506019909070155070808731509007604100074031101320612031510130710131401570815003301                                                                                                        010161023814020017002202030046006708040066009710050019002703060031004407070071010411080152022513090015001901100021002904110022003105120336049815130111016412140052007609150027003806                                                                                                                                                                     120035517130065927140032914150230733160054223170102529180041920220307634230023609240013304250021907260008203270153832280007602330131830340054223350040118360015605370054223380032914440041920450054223460021907470027911480016106550131830560028812570046122580029713660032914670040118680005401770461535780026310880076928000000014200000000151400000001191
O112018090820180909060402110908081415157773010447110200420203077614040447110501300506020409070147070808951509007604100071031101330612027010130727131401550815003301                                                                                                        010157023013020017002202030048006808040068009911050019002703060032004507070049007009080157023013090015001901100021002904110023003105120347050915130114016712140052007510150028003906                                                                                                                                                                     120036517130059327140033916150189833160047422170105429180041220220316434230023709240013504250022608260008403270158232280007802330118630340052724350039518360015305370055825380032714440041220450055825460022007470028712480016606550118630560026310570047422580029613660032714670039518680005501770474635780026310880067828000000014550000000154700000001225
O112018090820180909060402110908082015157773010516110200420203070613040516110501420706021609070169080810321509008505100068031101380612027910130838141400720415003901                                                                                                        010127017413020020002502030052007110040084011512050023003003060038005108070060008111080142019414090017002101100024003205110024003105120347047415130044005909140023003003150033004407                                                                                                                                                                     120041519130067527140038517150216033160054025170120029180043222220270034230022908240013804250022908260008503270135030280008002330135030340040018350034816360014205370056826380029113440045023450041519460021107470030014480016106550135030560024510570051424580025711660033715670041519680005801770540135780027012880067527000000016770000000181200000001394
O112018090820180909060402110908082515157773010367110200430203073413040536120501480706022509070176080810731509008605100062031101420612028410130775141400730415004001                                                                                                        010093012613020020002502030053007110040087011812050024003104060038005008070061008211080146019714090018002101100024003004110024003204120326043915130043005809140023003003150034004407                                                                                                                                                                     120044721130072727140037517150232633160058125170129229180046522220290834230018407240014105250024210260008503270145430280008302330145430340037517350035215360014506370061226380030613440048423450041519460019708470032314480013004550145430560022809570055324580024711660036316670041519680005901770581635780027612880072727000000017450000000185500000001501
O112018090820180909060402110908083015157773010594110200690303118914040869130502350706036409070269080817381509011605100018011102260612046110130807121401080415006402                                                                                                        010094012812020022002902030061008211040100013713050027003506060043005809070029003907080168023014090016001901100026003504110022002902120345047015130049006610140026003504150030003908                                                                                                                                                                     120041519130075328140038918150200933160057425170120529180048222220241134230019107240013104250024610260008803270120529280008002330150732340037617350036515360014806370063426380031713440050223450043021460020409470033414480013505550133931560019408570052424580025111660036515670041519680006001770301435780028012880070927000000028250000000216200000001556
O112018090820180909060402110908083615157773010610110200650203115914040891130502410706035109070269080817831509011805100018011102220612043710130799121401000415006603                                                                                                        010096013012020022002902030062008311040101013613050027003605060042005609070030003907080167022515090016001901100027003505110023002903120145019614130049006510140026003304150031004008                                                                                                                                                                     120044820130081328140042018150217033160062025170130230180052022220260434230018308240011704250025510260008403270100129280007702330162732340039416350039416360015506370065126380032513440052022450044820460018007470035114480012805550144631560020009570056624580027111660037215670042018680006201770325535780029512880076527000000028980000000222100000001680
O112018090820180909060402110908084115157773010613110200600203119714040920130502040606034709070257080817101509012205100019011102250712043510130748121401040415006703                                                                                                        010100013412020022002802030064008611040106014313050025003305060043005709070031004007080159021315090017002001100024003104110023003003120144019414130050006610140027003506150032004108                                                                                                                                                                     120044720130067127140041918150167832160061025170122030180051622220268634230018607240012004250025810260008003270103329280007502330167832340040617350039516360015806370063926380032713440053723450044720460018607470036214480013205550134331560020009570055924580027411660038315670043319680006101770335735780030512880079028000000029930000000234000000001733
O112018090820180909060402110908084615157773010628110200580203122514040942130502070706035009070191060817501509012505100019011102240812044510130765121401060415006903                                                                                                        010104013812020022002802030067008811040111014713050023003003060045005909070028003606080166022015090017002101100025003205110024003004120151020014130052006810140028003606150033004308                                                                                                                                                                     120046220130069327140043318150173332160063025170126030180053322220277234230018708240012104250026110260008003270099029280007302330173332340042017350040716360015506370063025380030813440055423450046220460018407470037414480013005550138631560020609570057724580028211660038515670044719680006001770346635780029412880077028000000030630000000241400000001789
O112018090820180909060402110908085215157773010650110200570203120714040975130501500606036209070190070818111509013005100020011102240812046110130792121401010415007103                                                                                                        010108014912020018002201030068009411040115015913050021002703060047006309070029003807080172023715090018002201100025003405110024003204120139019214130054007310140028003806150034004608                                                                                                                                                                     120046520130068727140043718150180333160060125170120230180046520220288634230019208240012204250026710260007903270090129280007002330160332340042416350042416360015606370062726380031313440057723450048122460018207470037914480013105550144331560021509570057723580029411660039015670045019680006001770360735780030712880072128000000031700000000260400000001862
O112018090820180909060402110908085715157773010538110200580203117414040833130501340606036909070183070818461509013205100020011102130812045310130783121401030415007203                                                                                                        010109015112020018002201030070009611040119016413050020002603060045006109070028003806080178024515090018002201100025003304110025003304120133018414130055007510140029003907150033004508                                                                                                                                                                     120048220130067927140045318150186933160059824170124630180048220220299134230019908240011504250027610260007603270093429280007202330166132340043916350043916360015907370062326380031813440057523450048220460015706470038314480012805550149531560021609570059824580029911660039315670045318680006201770373935780030512880067927000000032310000000269400000001930
O112018090820180909060402110908090215157773010536110200560203099214040864130501320506037710070179070817861509013606100021011102170812037209130812121401000415007303                                                                                                        010101014312020018002402030073010311040132018713050022002904060048006609070031004206080191027115090018002402100016001901110027003605120132018713130060008410140032004407150035004808                                                                                                                                                                     120048920130068927140045919150189633160060624170126430180048920220303434230020208240011704250028110260007703270094829280007402330168632340044616350044616360014406370063226380031613440058323450048920460015307470037914480012705550151731560021609570060624580030311660039915670044616680006201770379335780030912880068927000000033500000000307800000001958
O112018090820180909060402110908090815157773010566110200420203103114040875130501420506039509070177070818051509014205100022011102290812039509130849121401030415007803                                                                                                        010107014912020019002502030078010711040139019314050023003005060051007009070022002904080200027615090019002502100016002001110028003806120113015613130064008810140033004507150037005008                                                                                                                                                                     120051721130072928140048620150200633160053523170133730180044517220321034230021108240010904250029710260007603270100329280007302330178332340045818350041115360014807370066827380032712440061725450051721460013806470035614480012705550160531560021409570064226580032111660041115670047219680006201770401235780032712880059424000000036100000000325700000002071
O112018090820180909060402110908091315157773010566110200420203101514040892130501450506038209070159070817311509014505100022011102300812039710130626121401050415007903                                                                                                        010107014812020019002502030077010611040141019514050023003105060051006909070022002904080191026315090020002503100017002001110029003806120115015813130061008310140032004307150037005008                                                                                                                                                                     120052721130074228140049520150204333160054423170136230180045417220326834230021508240011004250030210260007503270102129280007202330181632340046618350041915360014507370068127380032011440062825450052721460013706470036314480012505550163431560021508570062825580032612660041915670048019680006201770408635780033313880060524000000036800000000329100000002109
O112018090820180909060402110908091815157773010580110200400203104014040887130501350506039109070160070817741509014806100023011102330812039109130641121401040415008103                                                                                                        010109015013020019002402030078010711040140019314050024003105060052007009070022002804080193026615090020002603100017002001110029003806120101013912130062008510140032004307150037005008                                                                                                                                                                     120055322130078028140047617150214533160057223170143030180047617220286134230022208240011304250030611260007903270090329280007602330190732340047617350041816360015307370068627380033612440061324450053621460011705470037315480013006550156031560022208570063525580034313660028610670049020680005801770429135780035014880063525000000037710000000334100000002215
O112018090820180909060402110908092415157773010540110200380203101114040922130501360506038710070165070818441509015106100023011102090812037709130591121401080415008403                                                                                                        010105014913020019002603030083011711040149021114050018002402060054007509070023003005080206029015090020002704100016001901110030004106120092013012130066009210140034004707150039005408                                                                                                                                                                     120056622130078728140048919150226433160058423170139330180050320220301934230023209240011605250031711260007803270078728280007602330201332340038516350044117360015307370058423380034813440062425450051721460011404470033512480013006550150931560022908570064726580035515660029710670047618680005901770452935780034813880064726000000039190000000364700000002338
O112018090820180909060402110908092915157773010428110200440203097114040633130501140506031409070151060819871509015607100029011101770812038310130475121400540315010404                                                                                                        010093012812020022002903030086011911040143019714050021002702060045006109070024003105080203027915090023003004100016001901110029003907120094012913130074010210140024003205150040005408                                                                                                                                                                     120066521130127229140067522150240331160073325170180230180078626220240331230019108240012305250022210260006802270032214280008203330332734340035416350045020360015807370069723380030613440090128450026512460011804470038617480013906550254433560021609570088227580026311660040418670034615680006601770721035780042019880069723000000054650000000467700000005582
O112018090820180909060402110908093415157773010488110200440203086314040616130501260706032109070104040819921509012306100033011101950812035410130518121400500315011205                                                                                                        010110014813020021002602030071009510040136018414050024003104060034004508070026003405080212028615090026003405100017002101110027003507120078010512130077010411140022002903150042005509                                                                                                                                                                     120070423130121829140066422150254332160080125170146230180084726220208931230018608240013205250022610260006801270034015280008303330292533340034216350041420360014706370064221380026712440104428450031714460011604470039719480015607550292533560022109570084726580024611660036517670027513680006902770585035780039518880071324000000064750000000567300000007549
O112018090820180909060402110908094015157773010501110200420203079014040627130501230506019008070093040818611509012807100035011101990912038410130549121400530315012406                                                                                                        010122018213020019002703030076011210040157023414050026003705060035005008070028004106080243036215090014001701100018002502110030004207120091013512130083012311140023003304150038005509                                                                                                                                                                     120069521130147329140079924150250532160079924170159930180095127220214731230017408240011404250023209260005901270032814280007703330375834340035716350049720360015206370072222380030613440121228450034415460011404470039517480015907550357933560024710570085426580027111660041719670029712680007102770536935780040418880077423000000072140000000756500000009699
O112018090820180909060402110908094515157773010518120200410203081614040647130501250506019408070094040815271509012707100035011102040912038910130441111400530315012606                                                                                                        010128018813020020002703030080011611040165024314050027003706060036005108070030004207080250036915090014001701100019002502110026003705120095013912130078011410140022003004150039005709                                                                                                                                                                     120069921130145229140081925150240532160081024170160330180096227220213831230017708240011204250023409260005901270032614280007603330384934340036416350049920360015507370073322380029312440124128450035315460011505470040317480015306550366633560025210570086526580026211660042519670030313680007102770549935780041118880079323000000074470000000784000000009934
O112018090820180909060402110908095015157773010413110200420203084714040672130501250506020608070095040811441509013407100035011102090912034710130426121400540315012806                                                                                                        010096013812020020002703030078011111040153022014050027003705060036005008070031004407080198028415090015001801100018002402110028003906120096013812130076010910140021002904150039005409                                                                                                                                                                     120075223130135529140084726150195731160081524170157330180085527220200232230017708240010904250023609260005701270032914280007603330303733340036115350051220360015506370068821380029312440125828450036516460011505470040217480016407550400434560024510570082325580028011660044919670029613680007302770440435780041318880071622000000081580000000865400000011367
