O11201809082018090906040207090820321313777301031211020086050300340104029309050586120600710307010406080075040901110710029309111172131201730813004802                                                                                                                        010030004505020047007007030014001801040163024613050054008209060016002203070015001902080047007007090061009311100035005206110058008710120104015712130016002203                                                                                                                                                                                             120275127130014407140045818150034313160000033170039315180019608         230137523240137523250034313260055021270137523280027512         340275127350011405360013706370022910380006202440000033450137523460045818470039315480045818550000033560022910570019608580009104660275127670068722680005601770000033780008503880039315000000005860000000047500000000355
O11201809082018090906040207090820371313777301032611020090050300330104030609050613120600740307009806080076040901160710030609111226131201440813005102                                                                                                                        010031004506020049007308030014001801040172025813050057008609060016002203070015002002080030004405090065009711100037005407110061009110120110016412130016002303                                                                                                                                                                                             120308427130016207140051420150038514160000033170044016180017108         230154224240102823250038514260051420270154224280022010         340308427350012305360014606370025712380006102440000033450154224460044016470044016480030813550000033560023711570020509580008103660308427670077122680005701770000033780008304880044016000000006130000000049700000000398
O11201809082018090906040207090820431313777301006203020108060300370104037311050747120600830407011907080084050901380810035110111195131201700913004902                                                                                                                        010018002405020058008508030015001901040183026713050072010509060017002303070017002403080032004506090076011111100046006607110072010509120139020212130016002102                                                                                                                                                                                             120316227130015007140052720150035114160000033170045116180017508         230158124240079023250039515260052720270158124280022510         340316227350012605360014306370024312380006302440000033450158124460045116470045116480031613550000033560022510570019709580008303660316227670052720680005801770000033780008504880045116000000007470000000061300000000408
O11201809082018090906040207090820481313777301006203020111060300380104038311050766120600790507012207080074040901420810036010111225131201750913005002                                                                                                                        010014001801020078011810030015002002040020002804050097014711060022003105070022003105080033004807090097014711100057008608110059008909120168025513130018002503                                                                                                                                                                                             120328627130015607140054721150036514160000033170046918180016408         230164325240082123250041016260046918270109524280023410         340328627350013105360014206370025212380006002440000033450164325460041016470046918480032813550000033560023410570020509580008604660328627670054721680005801770000033780008403880036514000000007660000000087500000000424
O11201809082018090906040207090820541313777301007003020090060300320104043611050872120600840507013607080080040901620810038710111395131201990913005002                                                                                                                        010014001801020074010910030016002102040020002804050105015511060022003005070023003306080036005107090105015511100053007808110064009409120164024413130016002202                                                                                                                                                                                             120340227130016207140056722150037815160000033170048618180016207         230170126240085023250042516260048618270113424280024311         340340227350013605360014706370026112380006002440000033450113424460042516470048618480034013550000033560022610570021209580007703660340227670048618680005901770000033780008504880034013000000008720000000092800000000439
O11201809082018090906040207090820591313777301007303020078040300320104046511050930120600860607014508080082050901370710041310111240131202120913005302                                                                                                                        010014002002020078012411030015002203040021003204050110017612060023003405070024003706080036005707090069011110100056008808110067010709120173027613130013001601                                                                                                                                                                                             120352627130016008140058722150039115160000033170050318180015306         230176326240058722250044016260050318270088124280025111         340352627350014105360015306370027112380005301440000033450117525460044016470050318480035213550000033560023510570022009580008003660352627670050318680006102770000033780008804880035213000000009300000000105700000000455
O11201809082018090906040207090821051313777301007804020069030300330104044811050807120600910607014407080087050901460810036610111009131202120913005002                                                                                                                        010015002002020047007208030016002303040022003204050105016312060024003505070026003806080038005707090072011111100052008009110063009810120133020813130013001601                                                                                                                                                                                             120134526130016807140057622150036713160403729170044817180016807         230134526240057622250044817260050420270080724280026912         340201828350013405360016106370023711380004801440000033450100925460044817470050420480036713550000033560022410570021209580008703660403729670040316680006802770000033780009604880036713000000010090000000111000000000521
O11201809082018090906040207090821101313777301008205020070030300340104037111050853120600950607015208080079040901390710032810110853121202180913004902                                                                                                                        010015002202020043006608030015002102040023003404050112017412060025003705070027004006080034005207090076011811100050007609110067010410120133020713130013001601                                                                                                                                                                                             120078624130017408140052421150024812160117929170042918180016807         230078624240058923250039315260047119270078624280026213         340094327350013805360016206370020509380005201440471930450094327460047119470052421480036314550000033560021410570022411580009403660471930670039315680007302770000033780010704880039315000000010670000000118300000000609
O11201809082018090906040207090821161313777301008004020074030300350104038111050831120600980607016309080083050901420710033810110914131201520813004602                                                                                                                        010015002202020042006408030015002102040024003504050112017412060024003604070028004206080035005307090078012111100047007209110068010610120118018413130013001601                                                                                                                                                                                             120083726130017308140055822150026412160125529170045618180016707         230050219240062724250041817260050219270071725280027913         340083726350012505360015206370017909380005201440502230450100428460050219470055822480038614550000033560021810570023911580009803660502230670038614680007402770000033780011104880038614000000011430000000125300000000648
O11201809082018090906040207090821211313777301008004020075030300350104038511050841120600970607016209080084050901440710033010110841121201540813004602                                                                                                                        010015002102020043006508030015002102040024003504050114017812060025003705070029004206080032004707090079012311100048007409110068010510120121018713130013001601                                                                                                                                                                                             120085726130017708140057122150027012160128629170046718180016607         230051419240064324250042817260051419270073525280027012         340085726350012805360014206370017708380005201440514630450102928460051419470057122480039516550000033560022310570024511580009803660514630670036715680007302770000033780011104880034314000000011570000000127700000000664
O11201809082018090906040207090821271313777301008204020077030300320104038311050871130600990607016509080087050901490710034210110737121201590813004702                                                                                                                        010015002203020043006808030014001902040024003604050111017512060025003805070029004406080032004907090059009310100049007709110066010311120123019413130013001701                                                                                                                                                                                             120074926130018008140058222150027612160131129170043718180016307         230052420240058222250040316260052420270065525280027612         340087427350013105360014506370018008380005201440524630450104928460047619470058222480040316550000033560021810570022811580010003660524630670034914680007402770000033780011404880034914000000011980000000133200000000677
O11201809082018090906040207090821321313777301008205020075030300330104038311050906130600970607017209080077040901510710035610110767121201660813004802                                                                                                                        010016002203020040006108030014002002040025003704050110017112060025003804070030004507080029004306090061009610100051007909110068010611120115018013130013001701                                                                                                                                                                                             120067025130017308140059522150028212160134029170044618180015307         230048719240059522250041217260053621270067025280028212         340089327350013005360014806370018409380005301440536330450089327460048719470059522480038316550000033560021410570023311580009703660536330670035714680007602770000033780011604880035714000000012470000000136700000000692
O11201809082018090906040207090821381313777301008405020076040300350104040011050947130601020607017909080071030901550810037210110744121201250713004902                                                                                                                        010016002303020032004708030015002002040026003805050114017612060025003704070031004607080029004406090064009810100052007909110069010611120114017612130013001701                                                                                                                                                                                             120068325130017608140060723150028713160136729170045518180015607         230049720240060723250042017260049720270068325280028713         340091127350013305360014306370018809380005401440547130450091127460045518470049720480039016550000033560021810570022711580009903660547130670036415680007802770000033780011804880024812000000013030000000140800000000706
O11201809082018090906040207090821431313777301008906020080050300350104042111050997130600720307018909080075040901610810039110110783121201320713005102                                                                                                                        010016002303020032004808030015002002040026003805050111017013060025003704070031004607080029004306090058008810100051007809110068010411120106016312130013001701                                                                                                                                                                                             120070125130018108140056123150019309160140229170046718180016007         230051020240062324250043117260051020270070125280029514         340093527350013305360014306370019309380005401440561130450093527460046718470051020480040016550000033560022411570023312580010203660561130670035015680008002770000033780011904880024313000000013710000000142200000000724
O11201809082018090906040207090821491313777301009006020080050300350104042911050931130600730407019209080071030901550810034910110798121201340713005102                                                                                                                        010017002403020034004908030015002002040027004006050112016913060026003704070033004807080026003804090059008810100046006909110072010812120068010311130014001701                                                                                                                                                                                             120072825130018208140058223150020009160145729170048519180016607         230052920240064724250044818260052920270072825280030614         340097127350013505360014206370020009380005301440291430450097127460041617470052920480034215550582833560022411570024213580010403660291430670036416680007902770291430780012104880023312000000013970000000149300000000752
O11201809082018090906040207090821541313777301009206020083050300360104044311050960130600740407019809080073030901550810036010110822121201350713004502                                                                                                                        010017002403020034005008030015002002040027004006050113017113060026003804070032004807080026003804090059008910100046006909110068010412120067010111130014001701                                                                                                                                                                                             120074625130017508140049720150019909160149329170049720180017007         230045918240066324250045918260054322270074625280031414         340099527350013505360013806370020610380005301440298730450099527460042617470054322480031414550597533560022111570024813580010303660298730670037316680008102770298730780012404880022912000000014400000000150900000000771
O11201809082018090906040207090822001313777301009506020082050300340104045911050994130600770407020509080071030901610810037310110746121201380713004602                                                                                                                        010017002403020034005008030015001902040028004106050107016113060026003805070033004807080025003604090059008910100047007009110064009711120067010112130014001701                                                                                                                                                                                             120067925130017407140043617150020309160152829170050921180017407         230047019240067925250047019260055522270055522280027714         340076427350013805360014206370021010380005401440305730450101928460043617470055522480027714550611433560022611570023513580010503660305730670038216680008302770305730780012704880022611000000014920000000155200000000789
O11201809082018090906040207090822051313777301009706020084050300340104047211051023130600760407021109080070030901650810032310110682121201420713004602                                                                                                                        010018002503020034005107030014001701040028004206050110017113060027004105070034005107080024003504090061009411100047007309110052008010120069010712130014001801                                                                                                                                                                                             120070725130018207140045517150018709160159229170053021180018207         230049019240070725250049019260057922270057922280028915         340079627350013505360014406370021911380005501440318531450106128460045517470057922480027614550212330560020510570024513580008703660318531670039816680008602770318531780013204880023512000000015350000000164500000000822
O11201809082018090906040207090822111313777301010006020087050300350104049212051068130600740307021709080074030901730810033711110272101201470713004602                                                                                                                        010018002603020033005007030014001701040029004306050109016913060026003905070034005108080024003604090060009311100047007209110051007910120068010512130014001801                                                                                                                                                                                             120072225130018508140046417150019109160108328170054121180017107         230050019240072225250050019260059123270059123280029515         340081227350013504360014106370022411380005601440325131450108328460046417470054121480028214550216730560020310570024012580008703660325131670040616680008402770325131780013504880024012000000016020000000169100000000839
O11201809082018090906040207090822161313777301010006020087050300350104044512050993130600750407021509080074030901740810034011110274101201460713004602                                                                                                                        010018002603020034005107030014001701040028004106050106016413060026003905070034005107080024003604090061009411100048007309110052008010120066010112130014001801                                                                                                                                                                                             120066225130018909140038916150016507160110429170055221180017408         230050920240073626250047318260055221270055221280030115         340082827350013804360014406370022811380005601440331331450094628460047318470055221480028814550220830560020710570024512580008903660331331670041417680008402770331331780013804880024512000000016150000000170600000000855
O11201809082018090906040207090822221313777301010106020087050300360104045712051020130600740407021409080070030901790810034911110282101201420713004602                                                                                                                        010018002803020034005707030012001601040028004606050110018713060027004405070035005808080025004104090049008310100046007809110051008711120068011512130013001602                                                                                                                                                                                             120073125130020309140043016150018207160121929170060921180019208         230052218240081226250052218260060921270060921280033215         340091427350014904360014904370025211380003601440365831450104528460052218470060921480031814550243830560022810570027012580009803660365831670045717680009202770365831780014904880027012000000016590000000195300000000944
O11201809082018090906040207090822271313777301010106020088050300360104046412051035130600750407021009080069030901810810035411110286101201410713004502                                                                                                                        010018002803020034005707030012001601040029004706050111019013060027004405070035005808080025004104090048008210100046007909110051008711120067011512130013001602                                                                                                                                                                                             120062523130020809140044116150018307160125129170062523180019708         230046917240075026250046917260053620270057722280031214         340093827350014704360015005370025811380003701440375432450093827460053620470062523480031214550187730560022710570026812580010003660250331670046917680009302770375432780015306880027813000000016820000000198500000000969
O11201809082018090906040207090822331313777301008406020074040300380104047512051096130600780507021609080073030901920810036511110303101201500713004602                                                                                                                        010016002503020030004806030013001601040030004906050120020113060028004505070034005608080027004304090052008610100049008109110055009211120073012112130013001701                                                                                                                                                                                             120059722130021509140043116150018507160111029170059722180019408         230048518240070626250043116260051820270059722280028714         340097127350015204360015505370026811380003701440388632450097127460055521470059722480031015550194330560022810570027712580009803660259131670048518680009302770388632780015505880027712000000017820000000209200000001003
O11201809082018090906040207090822381313777301008406020071030300380104048112051111130600790507021809080074040901950810037011110307101201520713004602                                                                                                                        010017002503020027004304030013001601040030004907050123020513060029004606070035005708080027004304090053008810100050008209110056009311120074012312130013001701                                                                                                                                                                                             120062323130020709140045016150018807160115829170050620180019308         230045016240073626250045016260054021270062323280030014         340081027350015005360014204370026111380003801440405332450101328460057922470062323480032415550202630560023810570028912580010103660270231670047619680008202770405332780016206880028912000000018060000000213100000001046
O11201809082018090906040207090822441313777301006703020071040300380104051512051190130600850607023009080071040902060810036811110309101201590713004902                                                                                                                        010014002003020027004204030012001601040033005207050136022213060031004906070038006008080029004605090058009510100054008809110061009911120082013312130013001802                                                                                                                                                                                             120063324130021109140043316150019107160117629170048419180019107         230045717240074826250045717260054921270063324280028413         340082327350015205360014404370026511380003901440411932450102928460058823470054921480032915550205930560024210570029414580009903660274631670048419680008202770411932780016106880027412000000019340000000230700000001063
O11201809082018090906040207090822491313777301007004020074050300360104053912051156130600860607022109080068030902150810038511110323101201650713004802                                                                                                                        010014002103020027004304030012001601040034005307050133021713060032004906070038006108080027004204090059009610100055008909110061009911120083013512130013001802                                                                                                                                                                                             120063424130021109140043416150019107160117929170048519180019107         230045817240075026250045817260055021270063424280028413         340082527350015205360014404370026611380003901440412632450103128460058923470055021480033015550206330560024210570028413580009903660275131670048519680008202770412632780016106880026611000000020240000000233500000001065
O11201809082018090906040207090822551313777301007304020074050300340104056612051062130600890607022609080071030902230810038611110326101201730713004802                                                                                                                        010014002103020027004205030013001701040034005407050132021613060032005006070038006108080026004004090060009810100056009109110060009810120083013612130013001701                                                                                                                                                                                             120064325130021409140044016150019407160119429170049120180019407         230046417240069626250046417260052221270059724280028813         340083627350015405360014604370026911380003901440418132450104528460055723470052221480032115550209030560021409570028813580009903660278731670046417680008202770418132780016306880026911000000021250000000240600000001079
O11201809082018090906040207090823001313777301007604020076040300350104058912051105130600930607023208080070030902320810040211110340101201680713004302                                                                                                                        010014002103020027004205030013001701040034005407050132021713060032005006070038006108080026004004090060009810100056009209110060009810120084013712130013001701                                                                                                                                                                                             120060625130020709140044716150019307160106128170047119180019307         230044716240070726250047119260049921270056623280029213         340084927350015405360014604370026511380004001440424732450106128460056623470053022480031415550212330560021710570029213580009903660283131670044716680008402770424732780016606880027412000000022110000000241900000001096
O11201809082018090906040207090823061313777301007704020078050300350104060012051125130600910607023308080072030902360910033310110346111201650713004202                                                                                                                        010014002103020027004305030013001701040034005507050129021313060032005106070038006108080026004004090061009910100056009209110061009910120074012112130013001701                                                                                                                                                                                             120059323130020709140029614150020208160111328170031817180019307         230044518240068426250046819260052321270059323280028713         340080927350016105360015004370027812380004001440445232450111328460059323470055622480029614550222630560022810570030716580010303660296831670046819680008602770445232780017106880026911000000022500000000245800000001149
O11201809082018090906040207090823111313777301007804020079050300360104058912051141130600880607023708080072030902400910033810110351111201640713004102                                                                                                                        010015002103020027004305030013001701040035005507050130021413060031004806070038006208080026004004090061010010100056009109110061010010120075012212130013001701                                                                                                                                                                                             120056722130019708140029313150020109160100928170031317180019307         230045418240069826250047819260050421270060524280029313         340082527350016506360015104370028312380004001440454132450113529460060524470056722480030215550227030560022710570030215580010403660302731670047819680008502770454132780016205880026711000000022830000000247300000001172
O11201809082018090906040207090823171313777301008205020081040300360104062212051206130600930607024408080076030902440810034411110279101201700713003702                                                                                                                        010014002103020027004405030012001601040036005807050134022313060031005006070039006408080026004204090059009710100054008909110059009910120075012512130013001702                                                                                                                                                                                             120054522130019307140029914150020109160103028170030916180019708         230042118240071326250048820260051521270057924280028913         340084327350016806360014904370027211380004101440463833450115929460061825470054522480030916550231930560023110570029914580010503660309231670042118680008502770309231780015905880027211000000024120000000258200000001197
O11201809082018090906040207090823221313777301008305020080040300360104063012051150130600900607024708080074030902470810034911110283101201730713003802                                                                                                                        010014002103020028004405030012001601040036005807050135022613060031005106070039006408080025004004090058009710100054009009110060010011120076012712130013001702                                                                                                                                                                                             120054622130018907140029914150020109160103128170030916180019708         230042218240071426250048820260051521270058024280029013         340084427350016806360014904370027311380004101440464233450116029460061825470054622480030916550232130560023210570029914580010503660309431670042218680008502770309431780016005880027311000000024450000000261100000001198
O11201809082018090906040207090823281313777301008505020079040300360104058912051178130600920607025008080070030902530910035111110270101201740713003802                                                                                                                        010015002203020028004405030012001601040036005907050138022913060032005106070040006508080024003804090060009911100055009009110057009510120074012212130013001702                                                                                                                                                                                             120052321130018807140030314150020409160104628170031317180019608         230040918240072426250049520260052321270058824280028513         340085627350017106360015104370027612380004001440470833450117729460062725470052321480030314550235430560023510570030314580010703660313831670042819680008602770313831780015605880026911000000025040000000265600000001215
O11201809082018090906040207090823331313777301008605020078040300360104060612050763130600930607025408080072030902540810035511110274101201760713003802                                                                                                                        010015002203020028004505030012001601040036005907050139023013060032005106070039006408080024003804090059009811100055009110110054009009120074012312130013001702                                                                                                                                                                                             120053221130017106140030914150020809160106428170031917180018008         230039918240073626250050420260053221270059824280029013         340087027350017106360015204370027311380004001440478933450119729460063825470053221480030914550239430560023910570030914580010803660319332670043519680008702770239430780015905880027311000000025760000000266700000001236
O11201809082018090906040207090823391313777301008705020078040300370104061312050772130600940607024809080070030902310810035911110274101201750713003802                                                                                                                        010015002203020028004405030012001601040037005907050135022413060032005106070038006208080024003804090060009811100055009109110055009009120075012312130013001702                                                                                                                                                                                             120055322130017708140032115150021609160110728170033217180017106         230041519240076626250049821260055322270058624280027612         340090627350017407360015804370028413380004001440498333450124529460066425470035518480031114550249131560024910570032115580010703660166130670043320680008702770249131780016605880026211000000026060000000268000000001286
O11201809082018090906040207090823441313777301008805020079040300370104059812050776130600950607024309080069030902320810036111110275101201760713003802                                                                                                                        010015002203020028004405030012001601040037005907050136022513060032005106070038006108080024003804090060009811100056009110110055009009120073012012130013001702                                                                                                                                                                                             120056123130018008140032615150021909160091927170033717180017406         230042119240077726250050521260050521270059424280028012         340091927350017707360015304370028012380004001440505633450126429460067425470034818480031614550252831560024010570032615580010703660168530670043920680008602770252831780016505880026611000000026190000000268800000001305
O11201809082018090906040207090823501313777301008905020080040300370104059012050786130600890507024409080070030902230810035411110279101201720713003802                                                                                                                        010015002203020029004505030013001601040038006007050142022913060032005006070039006108080025003804090056009010100058009311110047007509120058009311130013001801                                                                                                                                                                                             120053523130017807140030814150021609160084827170032816180017206         230042419240078326250050921260050921270056524280028212         340092528350017807360015404370028212380004001440509133450127229460067825470035118480031815550254531560024210570032816580010803660169730670044220680008702770254531780016605880026711000000026550000000276400000001314
O11201809082018090906040207090823551313777301008905020080040300370104059312050791130600900607024509080068030902220810035611110281101201730713003802                                                                                                                        010015002203020029004505030013001601040038006008050136021913060033005106070037005807080025003904090056009010100058009411110048007609120059009512130013001701                                                                                                                                                                                             120053723130017907140030914150021709160085127170032916180017306         230042519240078526250051021260051021270053723280028312         340092828350017907360015404370028312380004001440510733450127629460068025470035218480031915550255331560023210570032916580010803660170230670044420680008702770255331780016705880026811000000026700000000281700000001318
O11201809092018090906040207090900061313777301009105020083040300370104061612050821130600930607025509080059030902280810036911110292101201780713003902                                                                                                                        010015002103020030004605030013001701040039006108050120019313060033005206070037005807080024003704090056009010100059009511110048007709120060009612130013001701                                                                                                                                                                                             120056223130018408140031414150022209160082126170034417180017706         230039520240082126250046422260032315270056223280027311         340097028350017706360013504370029613380004201440533933450133429460066725470036819480032315550266931560022209570034417580011003660177930670044421680008802770266931780017505880028112000000027740000000284900000001378
O11201809092018090906040207090900121313777301008705020084040300380104062912050839130600950607025709080059030902310810034811110298101201710713003902                                                                                                                        010015002203020030004605030013001701040039006108050121019413060032005006070036005707080024003704090056009010100059009511110049007709120060009612130013001701                                                                                                                                                                                             120056223130018408140031414150022209160082126170034417180017706         230039520240082126250046422260032315270056223280027311         340097028350017706360013504370029613380004201440533933450133429460066725470036819480032315550266931560022209570034417580011003660177930670044421680008802770266931780017505880028112000000028320000000286100000001378
O11201809092018090906040207090900171313777301008805020085040300370104063612050848130600960607025709080060030902330810035211110301101201730713003902                                                                                                                        010015002203020030004605030013001701040039006108050122019613060032005106070036005707080025003804090057009110100058009311110049007809120060009712130013001701                                                                                                                                                                                             120056524130018508140031614150022309160082626170034618180017906         230039820240082626250044721260032515270053723280027511         340097728350017906360013604370029813380004101440537433450134329460067125470037019480032515550268731560022309570033517580011003660179130670044721680008902770268731780017305880028212000000028650000000288300000001387
O11201809092018090906040207090900231313777301008905020086040300370104065812050878130600990607024909080061030902390810035911110304101201780713003701                                                                                                                        010015002203020030004705030013001701040040006308050126020013060033005106070034005307080023003504090058009310100059009411110050008009120059009411130013001701                                                                                                                                                                                             120058824130019208140032814150022809160085926170036018180015705         230039921240085926250038519260032814270053223280022809         340101528350018307360013904370031013380004101440558733450139629460069825470038519480033816550223531560023211570034917580010303660186230670046522680009202770279332780018006880029412000000029640000000295600000001442
O11201809092018090906040207090900281313777301008204020085050300380204068012050907130601020607025709080063030902140810037111110310101201770713003601                                                                                                                        010015002103020031004705030013001701040041006308050129020313060034005206070035005407080024003504090057008911100060009512110051008109120054008610130013001701                                                                                                                                                                                             120059724130018607140033414150023109160071025170036618180015305         230040521240087327250039119260033414270054123280023109         340103228350018607360013304370031513380004101440568033450142029460071025470039119480034416550227231560023611570035517580010503660189330670047322680009002770284032780018306880029812000000030620000000300300000001466
O11201809092018090906040207090900341313777301008304020086050300380204068812050917130601030607025809080062030902150810037511110313101201740713003601                                                                                                                        010015002103020031004805030013001701040041006308050129020413060034005306070035005407080024003504090056008811100060009512110052008109120054008510130013001701                                                                                                                                                                                             120059924130018607140033514150023209160067025170036718180015305         230040621240087627250039219260033514270054223280023209         340103528350018607360013404370031613380004101440569633450142429460071226470039219480034516550227831560023711570035617580010503660189830670045522680008902770284832780018006880029912000000030960000000302000000001470
O11201809092018090906040207090900391313777301008504020087050300400204071312050951130601070607026709080052030902230810038911110325101201800713003701                                                                                                                        010015002103020028004305030013001701040041006408050131020813060034005306070035005507080024003604090056008911100061009712110052008309120055008710130013001801                                                                                                                                                                                             120060024130018608140033514150023209160067025170036718180015405         230040721240087627250039319260033514270054223280023209         340103628350018307360013404370031613380004101440570033450142529460071226470039319480034516550228031560023711570035617580010503660190030670045622680008902770285032780018006880030012000000032110000000306600000001471
O11201809092018090906040207090900451313777301007604020086050300400204072712050969130601080607027209080053030902270810039611110331101201840713003701                                                                                                                        010015002003020027004105030013001701040042006608050136021213060033005106070036005607080024003604090058009111100063009912110054008409120056008810130013001801                                                                                                                                                                                             120060724130018908140033914150023510160067925170037218180014605         230041221240088827250039820260033914270054923280023009         340104928350018607360013404370032013380004001440577333450144329460067925470038419480034916550230931560024011570034916580010503660192430670046122680009002770288632780018306880030312000000032720000000313600000001490
O11201809092018090906040207090900501313777301007704020085050300410204071312050977130601090607027409080053030902290810039911110334101201850713003601                                                                                                                        010015002003020027004105030013001701040043006608050136021313060034005106070036005607080024003604090059009211100064009912110054008509120056008810130013001801                                                                                                                                                                                             120061124130019008140034114150023710160068326170037418180014705         230041421240089327250040020260034114270055323280023209         340105628350018707360013304370032213380004101440580833450145229460064525470038719480035216550232331560024211570035216580010603660193630670044622680008802770290432780018406880029712000000032990000000314800000001499
O11201809092018090906040207090900561313777301007704020085050300410204071512050980130601090607027509080053030902300810040011110334101201860713003601                                                                                                                        010015002003020027004105030013001701040043006608050137021413060034005106070037005607080025003704090059009211100064010012110052008109120057008810130013001801                                                                                                                                                                                             120061324130019108140034215150023710160068526170037618180014705         230041621240089627250040120260034215270055523280023309         340105928350018807360013304370031513380004101440582833450145729460064725470038819480033314550233131560024211570035317580010603660194230670044822680008802770291432780018206880029812000000033080000000315800000001504
O11201809092018090906040207090901011313777301007804020080050300410204072412050992130601100607027309080054030902330810040611110335101201880713003701                                                                                                                        010015002103020025003705030013001701040044006708050139021613060034005206070037005707080024003604090060009311100065010112110053008109120058008910130013001801                                                                                                                                                                                             120061324130019108140034315150023810160068626170037618180014705         230041621240089727250040220260034315270055523280023309         340106028350018807360013404370031513380004101440583133450145729460064725470038819480033314550233231560024211570035317580010703660194330670044822680008802770291532780017906880029912000000033510000000319300000001505
