O112018090820180909090402020908193409097773010000090200000903001001040000090500000906000009070000090800000909000009                                                                                                                                                        010000000009020000000009030010001601040000000009050000000009060000000009070010001601080000000009090000000009                                                                                                                                                                                                                                             120000029130000029140000029150000029160000029170000029180000029         230000029240000029250000029260000029270000029280000029         340000029350000029360000029370000029380000029         450000029460000029470000029480000029         560000029570000029580000029         670000029680000029         780000029880000029000000000100000000000200000000000
O112018090820180909090402020908194009097773010000090200890203001301040089020503570706017805070119040803570709017805                                                                                                                                                        010040007407020014002202030022004004040014002202050011001101060022004004070022004004080040007407090040007407                                                                                                                                                                                                                                             120000029130011605140000029150000029160000029170000029180000029         230000029240011605250011605260003801270000029280005802         340000029350000029360011605370000029380000029         450000029460000029470011605480005802         560000029570000029580000029         670000029680005802         780011605880000029000000000420000000002800000000015
O112018090820180909090402020908194509097773010000090201190403001801040068030502380606011904070052020802380609023806                                                                                                                                                        010053009807020012001702030029005205040014002404050011001301060029005205070013002003080053009807090053009807                                                                                                                                                                                                                                             120000029130025510140000029150000029160000029170000029180012706         230000029240025510250003601260008503270025510280012706         340000029350000029360008503370000029380012706         450025510460000029470025510480006302         560000029570000029580000029         670000029680012706         780008503880000029000000000560000000003700000000033
O112018090820180909090402020908195109097773010544090201550603003501040098050501550606004803070054040800460209021608                                                                                                                                                        010074012908020020003305030040006807040015002303050012001501060022003706070015002303080012001701090144025009                                                                                                                                                                                                                                             120000029130046514140007702150000029160046514170000029180015507         230000029240023212250006601260015507270023212280015507         340000029350000029360009304370046514380007702         450046514460046514470015507480009304         560000029570000029580046514         670000029680015507         780009304880046514000000001280000000009800000000060
O112018090820180909090402020908195609097773010651090201390603004903040028010501620706004302070088050800800409039108                                                                                                                                                        010090012808020015002002030022003106040018002505050015002002060028004007070014001901080016002304090261036809                                                                                                                                                                                                                                             120000029130049614140008203150000029160049614170000029180016508         230000029240024812250007001260016508270024812280016508         340000029350049614360009905370049614380007001         450049614460049614470016508480009905         560000029570000029580049614         670000029680012407         780008203880049614000000002300000000015000000000064
O112018090820180909090402020908200209097773010170080202310903007804040047020500970606003101070075030800850509012407                                                                                                                                                        010018003003020012001501030027004607040012001501050019003005060030005108070018003003080021003406090205035409                                                                                                                                                                                                                                             120000029130020410140010203150000029160061218170000029180012205         230061218240030614250008702260015309270020410280020410         340000029350061218360012205370030614380005501         450061218460030614470020410480012205         560000029570000029580030614         670000029680012205         780010203880061218000000003820000000029600000000079
O112018090820180909090402020908200709097773010177080202330903004702040054030501030606003401070085040800900509013207                                                                                                                                                        010023003505020012001601030031004707040013001803050021003104060037005708070023003505080012001701090187028709                                                                                                                                                                                                                                             120000029130021710140010805150000029160065118170000029180013006         230065118240032514250009303260016209270021710280021710         340000029350065118360013006370032514380005401         450065118460032514470021710480013006         560000029570000029580032514         670000029680008102         780009303880065118000000004400000000035500000000084
O112018090820180909090402020908201309097773010218080202700903005602040057030500880506003201070097060800660409011407                                                                                                                                                        010029004706020014002103030033005308040015002304050025003905060011001401070029004706080013001802090156025309                                                                                                                                                                                                                                             120000029130026012140013006150078219160078219170000029180013006         230078219240039117250009702260019511270026012280026012         340000029350013006360013006370039117380006001         450078219460026012470026012480015610         560000029570000029580011105         670000029680009702         780009702880078219000000005430000000052300000000101
O112018090820180909090402020908201809097773010211080202690903005802040061030500880506003401070091060800610309011707                                                                                                                                                        010030004807020014002103030032005108040016002304050025003905060011001401070028004606080013001802090135021809                                                                                                                                                                                                                                             120000029130030713140015306150092222160046119170000029180015306         230092222240046119250010203260015306270030713280030713         340000029350015306360015306370030713380006101         450046119460030713470030713480015306         560000029570023012580011505         670092222680009202         780010203880092222000000005730000000054000000000119
O112018090820180909090402020908202409097773010264080203520903006102040079030500850506002201070116060800790309014407                                                                                                                                                        010033005208020016002403030020003105040016002403050026004106060012001501070030004807080013001602090096015409                                                                                                                                                                                                                                             120000029130017608140023511150141025160070522170000029180023511         230023511240070522250014106260023511270047018280047018         340028215350011704360010803370017608380005801         450047018460047018470035216480020110         560141025570035216580015607         670141025680012805         780006402880070522000000007490000000062700000000182
O112018090820180909090402020908202909097773010239080203850903006302040076040500860506002301070103060800740309014707                                                                                                                                                        010037005608020018002604030016002303040018002604050028004306060013001601070029004507080013001601090092014209                                                                                                                                                                                                                                             120000029130019108140025511150153425160076722170000029180025511         230025511240076722250015306260025511270051119280051119         340025511350012705360008503370019108380005901         450051119460025511470038317480021910         560153425570038317580017007         670153425680009504         780006902880076722000000008170000000069200000000198
O112018090820180909090402020908203509097773010278090202520803004402040087040500910506002601070099060800740309017007                                                                                                                                                        010041006008020018002504030015002103040020002805050023003406060013001801070030004407080013001701090106015509                                                                                                                                                                                                                                             120000029130015107140032815150032815160098425170039319180032815         230028113240049221250017809260028113270049221280049221         340032815350010904360010904370015107380006701         450065624460024612470039319480021810         560196827570021810580014006         670196827680010303         780008202880098425000000009850000000075900000000254
O112018090820180909090402020908204009097773010261080202760903004602040095050500950506002601070076040800740309019107                                                                                                                                                        010041006008020018002604030014002002040021002905050022003206060014001802070031004507080013001701090111016209                                                                                                                                                                                                                                             120000029130014507140033815150033815160101525170040619180033815         230029014240050721250018409260025312270050721280050721         340033815350011205360010604370015608380006701         450067624460025312470040619480022510         560101525570022510580012606         670203028680010103         780008402880101525000000011080000000079000000000262
O112018090820180909090402020908204609097773010297080202970803005202040106060500930506002201070087040800820309022207                                                                                                                                                        010035004808020019002604030015002003040021002805050022003006060014001801070027003807080014001801090112015509                                                                                                                                                                                                                                             120000029130014607140036616150036616160110026170044019180036616         230027514240044019250020010260024412270055022280055022         340031415350011505360010003370014607380006801         450055022460024412470044019480018309         560073325570022011580013706         670220128680010003         780009102880110026000000013330000000083900000000284
O112018090820180909090402020908205109097773010325090203160803005202040105060500830406002201070095050800730309023807                                                                                                                                                        010038005308020020002805030015002102040022003006050018002504060015001902070029004207080013001701090107015109                                                                                                                                                                                                                                             120227028130014106140037818150032415160113526170037818180032415         230028314240045420250020610260025212270056723280045420         340032415350011905360010304370014106380007001         450056723460025212470045420480018909         560075625570022711580014106         670227028680009803         780009002880113526000000014570000000093100000000293
O112018090820180909090402020908205709097773010251080203210903005202040108060500780406002301070096050800750309024707                                                                                                                                                        010027003707020022003005030015002002040022002905050019002504060015002002070032004308080014001701090111014809                                                                                                                                                                                                                                             120151129130016708140043121150037717160100727170043121180037717         230033515240037717250025112260030214270050323280050323         340037717350010704360010403370016708380009101         450050323460027413470050323480023210         560033515570023210580011105         670009402680012507         780011606880100727000000015150000000099500000000390
