O11201809082018090909040206090820311010777301102508020031020301250404246010050256060609460707153809080017010902450510009203                                                                                                                                                010026005006020011001501030023004404040340071710050025004905060058012008070042008607080011001801090096020109100011001401                                                                                                                                                                                                                                 120000030130021008140021008150018006160063122170025213180042118         230000030240063122250021008260042118270012603280018006         340063122350014005360031516370010502380021008         450042118460025213470025213480042118         560063122570012603580021008         670126327680031516770000030780003901880063122000000014480000000083100000000163
O11201809082018090909040206090820371010777301061307020032020301340404112410050244060606740807089809080017010902130510009903                                                                                                                                                010025004706020011001501030023004404040352073710050024004605060060012308070043008807080011001801090100020709100011001401                                                                                                                                                                                                                                 120154228130025710140025710150022009160077124170030816180051420         230025710240051420250015406260038517270008502280012804         340077124350017108360038517370011003380025710         450051420460025710470025710480051420         560077124570015406580014005         670154228680038517770000030780004601880077124000000015880000000085400000000199
O11201809082018090909040206090820421010777301064607020034020301260404118310050248060606750807088809080017010902170510010403                                                                                                                                                010027005006020011001501030025004504040300059110050025004604060027004906070047009108080012001903090084016309100011001501                                                                                                                                                                                                                                 120168128130021009140028013150024011160084025170033616180056021         230021009240042018250016807260042018270008802280012004         340056021350016807360033616370009303380024011         450056021460028013470028013480056021         560084025570014005580015206         670168128680042018770000030780005001880084025000000016720000000092200000000217
O11201809082018090909040206090820481010777301062007020031020301260404114510050235060606760807087509080017010902220510010803                                                                                                                                                010028005207020011001501030024004404040313061010050025004505060027005006070049009408080012001903090066012809100011001501                                                                                                                                                                                                                                 120033515130025112140033515150025112160100726170040319180067122         230014306240022311250013405260020109270007702280010003         340067122350020109360040319370010604380028714         450067122460033515470033515480067122         560100726570016707580018308         670201529680050321770000030780005901880100726000000017530000000095500000000260
O11201809082018090909040206090820531010777301074308020024020301420404137210050282060608110907048207080019010902580510012703                                                                                                                                                010029005107020011001501030022003804040266050510050025004405060028005106070050009308080012001903090062011609100011001501                                                                                                                                                                                                                                 120031214130027312140036416150027312160109227170036416180072823         230015607240024211250014506260021809270006802280010904         340072823350021809360043720370011505380031214         450054621460036416470036416480072823         560109227570018208580010403         670218529680054621770000030780006001880072823000000021010000000099000000000282
O11201809082018090909040206090820591010777301077708020021010301440404149610050290060608840907051107080021010902810510013903                                                                                                                                                010015002204020013001701030029004405040191029810050033005007060038005908070032004906080014002003090045007109100013001701                                                                                                                                                                                                                                 120033115130026513140037817150029414160088327170037817180066226         230016507240020309250015506260024011270007102280011504         340053022350022010360037817370012005380024011         450044121460037817470033115480053022         560088327570017608580011003         670132529680053022770000030780006601880053022000000022880000000120300000000342
O11201809082018090909040206090821041010777301069908020022020301470404144910050274050609220907045007080021010902840610014203                                                                                                                                                010016002204020013001701030028004305040201030910050034005107060040006108070029004406080014002003090044006809100013001701                                                                                                                                                                                                                                 120034315130027513140039317150030514160091728170039317180055024         230017107240019609250016106260025011270007402280011904         340055024350021110360039317370011904380025011         450045821460039317470034315480045821         560055024570018308580011403         670091728680055024770000030780006201880045821000000023870000000124700000000355
O11201809082018090909040206090821101010777301069208020022020301250304138610050280050609450907046207080021010902840610013604                                                                                                                                                010016002204020013001701030028004305040185028510050032004907060040006208070029004406080015002103090045006909100013001801                                                                                                                                                                                                                                 120036015130029514140046323150021610160081128170040520180036015         230019107240023112250017006260027013270007502280010403         340064927350020208360040520370013505380021610         450054126460046323470040520480036015         560046323570020208580011504         670081128680036015770000030780006601880036015000000024480000000126300000000419
O11201809082018090909040206090821151010777301068608020024020301310404141710050119030609860907047107080021010902790610013805                                                                                                                                                010016002604020013001802030029004905040140024510050033005707060042007308070031005206080011001401090047008009100013002102                                                                                                                                                                                                                                 120036516130029814140046923150021910160082128170041020180036516         230019307240023412250016406260027313270007302280010203         340065727350020508360041020370013605380021910         450054726460046923470041020480036516         560046923570020508580011704         670082128680032815770000030780006701880036516000000026680000000154800000000424
O11201809082018090909040206090821211010777301070908020025020301300404150710050125030610480907049107080020010902900610013105                                                                                                                                                010018004205020014002902030017003904040159043310050037009607060047012508070034008806080011001101090051013609100015003203                                                                                                                                                                                                                                 120037416130030614140048123150022411160084228170042120180037416         230018707240024012250016006260028013270007102280010203         340067427350021009360042120370012905380021009         450056126460048123470042120480037416         560048123570018707580012004         670084228680033715770000030780006701880037416000000028390000000267900000000435
O11201809082018090909040206090821261010777301060908020025020301270504156210050116030610860907049907080021010902970610012204                                                                                                                                                010019004405020014002902030018004004040175045110050033007906060052013008070034008207080011001101090055013909100014002902                                                                                                                                                                                                                                 120041420130033815140053224150024811160093128170046522180037216         230019608240024811250016906260031014270005301280010903         340074527350023210360028613370013805380021909         450062126460041420470046522480037216         560053224570018607580012804         670093128680037216770186330780007102880037216000000029420000000278900000000481
O11201809082018090909040206090821321010777301059708020026020301280404164210050122030611420907052407080020010902980610012804                                                                                                                                                010019004405020014002902030018003904040175045310050033007906060051012808070034008207080011001101090055013909100014002902                                                                                                                                                                                                                                 120042720130035015140055024150025611160096229170048122180038516         230017506240025611250017506260029614270005101280011303         340077027350022609360027513370013204380022609         450064126460042720470048122480038516         560055024570018308580013204         670077027680038516770192530780007202880038516000000030920000000280100000000497
O11201809082018090909040206090821371010777301058308020026020301200304149010050122040611170907053607080020010902550610013105                                                                                                                                                010020004605020014003002030018004104040167045810050032008106060051013508070034008807080011001101090055014709100014003102                                                                                                                                                                                                                                 120043621130035715140056124150026111160098229170049123180039217         230017808240026111250017006260030214270005201280011503         340078528350021809360026111370013504380023110         450065426460043621470039217480039217         560056124570017006580013504         670065426680039217770196430780007202880035715000000031580000000300400000000507
O11201809082018090909040206090821431010777301055208020026020301150304150610050123040611290907054107080020010902480610013205                                                                                                                                                010020004605020014003002030018004104040167045910050032008106060051013508070034008807080011001101090055014709100014003102                                                                                                                                                                                                                                 120040517130036815140057924150016206160101329170050623180040517         230018409240027012250017607260031114270005201280011503         340081028350022510360027012370013504380023811         450067526460040517470040517480040517         560057924570017607580013905         670067526680040517770202630780007502880036815000000031910000000300900000000523
O11201809082018090909040206090821481010777301054908020026020301160304152610050124040611450907053807080020010902510610013305                                                                                                                                                010020004705020014002902030017004104040170046610050031008006060052013708070034008807080011001101090054014409100014003102                                                                                                                                                                                                                                 120042520130038619140053123150017007160106329170053123180042520         230018408240028312250018408260032714270005201280011803         340085028350023610360028312370013204380023610         450070926460035417470042520480032714         560060725570015706580014605         670070926680035417770141830780007502880032714000000032340000000305700000000549
O11201809082018090909040206090821541010777301054607020026020301160304154710050125040611600907054607080020010902160610013605                                                                                                                                                010020004805020014002902030017003904040173047410050031008006060052014008070035008907080011001101090052014008100014003102                                                                                                                                                                                                                                 120042720130038819140053423150017107160106929170053423180042720         230018608240028512250018608260032915270005201280011503         340085528350023710360028512370013304380023710         450071326460035617470042720480030514         560061125570015806580014705         670071326680035617770142630780007502880032915000000032780000000311200000000552
O11201809082018090909040206090821591010777301055807020026020301110304158510050126040611880907055807080020010902060610013405                                                                                                                                                010020004805020013002702030017003904040176048110050032008006060053014209070035009107080011001101090045011808100014003203                                                                                                                                                                                                                                 120034516130032114140056125150016607160112329170049923180044922         230018709240029912250017908260034516270005401280011203         340089928350023610360029912370014004380024911         450056125460037419470040821480032114         560049923570016006580014905         670074927680037419770149830780007402880034516000000033570000000316700000000580
O11201809082018090909040206090822051010777301057507020027020300940304163210050129040612240907057507080021010902090610013405                                                                                                                                                010022005005020014002802030014003002040199050110050035008306060060014709070039009507080011001101090039009507100015003204                                                                                                                                                                                                                                 120032716130028612140057325150016907160114729170050923180041721         230016907240030514250018309260035217270005501280011103         340091728350024110360030514370013904380024110         450057325460038219470041721480028612         560050923570016306580015205         670076427680038219770152930780007602880035217000000034570000000332000000000592
O11201809082018090909040206090822101010777301058007020027020300940304150710050121040612560907059008080021010902110610013805                                                                                                                                                010023005405020013002602030015003103040186048710050029007006060061015709070040010007080011001101090040010007100015003403                                                                                                                                                                                                                                 120032815130030714140061525150017507160123029170054624180044721         230015805240028912250018209260035117270005501280010603         340098428350025911360032815370013604380020510         450061525460037819470044721480028912         560049223570017507580016406         670082027680037819770164030780007102880035117000000035490000000359500000000635
O11201809082018090909040206090822161010777301057807020027020300930304153310050122040612770907060008080021010902130610013905                                                                                                                                                010023005505020013002602030015003203040186049810050029007106060061016009070040010307080011001101090040010207100015003503                                                                                                                                                                                                                                 120033615130031514140050523150014805160126329170056126180045921         230016306240029712250018008260036017270005501280010903         340101028350025211360033615370013604380021010         450050523460038819470045921480029712         560050523570018008580016807         670084227680038819770168430780007202880036017000000036080000000367500000000652
O11201809082018090909040206090822211010777301061307020026020300970304162510050128040613540907062408080020010902180610013805                                                                                                                                                010023006205020011001701030015003603040190057410050028007606060062018409070041011708080011001101090038011007100015003803                                                                                                                                                                                                                                 120033816130033816140054023150015906160135229170060126180049121         230016907240030014250018608260036018270005801280011503         340108128350027013360031815370012804380022511         450054023460041620470049121480020010         560054023570019309580013505         670067627680023512770180330780007702880038619000000038250000000421600000000698
O11201809082018090909040206090822271010777301062407020026020300980304165610050120040613800907063608080021010902130610014005                                                                                                                                                010024006305020011001701030015003703040178053710050024006605060064019009070042012108080011001101090039011207100016003904                                                                                                                                                                                                                                 120034016130034016140054423150016006160136029170060426180049422         230017007240028614250018708260036218270005801280011503         340108828350027213360032015370012904380022611         450054423460041820470045321480019409         560054423570019409580013605         670068027680023612770181330780007702880038819000000038980000000434700000000702
O11201809082018090909040206090822321010777301046807020027020300970304173610050106040614470907066708080021010901760610014305                                                                                                                                                010024006305020011001701030015003703040179053910050025006606060065019009070040011508080011001101090038011007100016003904                                                                                                                                                                                                                                 120035616130035616140057024150016706160142629170063326180051823         230016706240028514250019608260038018270005901280011603         340114028350022812360033515370013204380021911         450057024460040719470047522480019608         560043821570019608580014205         670071327680023713770190130780007002880040719000000040860000000437000000000736
O11201809082018090909040206090822381010777301047207020027020300960304175110050105040614580907067208080021010901730610014305                                                                                                                                                010024006505020011001701030015003703040182054910050025006706060066019409070041011708080011001101090037010707100016003804                                                                                                                                                                                                                                 120035716130035716140057225150016806160143129170047722180052024         230016806240028614250019708260038118270005901280011603         340114528350022912360033615370013304380022011         450057225460040919470047722480019708         560044021570019708580014305         670071527680023813770190930780007002880040919000000041200000000445400000000739
O11201809082018090909040206090822431010777301045007020027020300980304178110050100040614850907068508080022010901740610014605                                                                                                                                                010024006505020011001701030015003703040185055410050024006305060066019209070038010807080011001101090038010807100016003904                                                                                                                                                                                                                                 120037216130037216140059625150016106160149129170037216180054224         230017007240029814250019809260039719270006001280011903         340119328350022911360035115370013504380022911         450059625460042620470042620480020510         560045923570017508580014905         670066327680024813770149129780006702880042620000000041940000000449700000000770
O11201809082018090909040206090822491010777301044807020026020300990304181610050102040613460907069908080022010901760610014805                                                                                                                                                010024006806020011001501030015003903040186058010050023006405060065019809070038011307080011001101090038011107100016004004                                                                                                                                                                                                                                 120038116130038116140061025150016506160152629170038116180055524         230016506240030514250019010260040719270005901280011703         340122128350022611360035915370013804380023412         450061025460043620470043620480017909         560046923570017408580014805         670067827680025413770152629780006902880043620000000042770000000471000000000788
O11201809082018090909040206090822541010777301044507020026020300980304176210050103040613700907068508080022010901760610015105                                                                                                                                                010024006805020011001501030015003803040166051110050024006505060066019909070037010707080011001101090037010707100016004004                                                                                                                                                                                                                                 120035315130039717140063625150017106160159029170039717180057824         230017106240031814250019810260042419270005301280010203         340127228350023511360035315370014404380023511         450063625460045421470042419480018709         560048923570018108580015505         670070627680026513770159029780007102880045421000000043560000000473900000000821
O11201809082018090909040206090823001010777301038207020028020300830304123110050099040610650907057008080023010901640610013905                                                                                                                                                010024007005020011001601030016004103040170054910050024006905060068021409070037011408080011001101090032009607100016004303                                                                                                                                                                                                                                 120033915130037917140064525150017407160161329170037917180053724         230016906240032214250020110260043019270005201280010203         340129128350023912360035816370014304380023011         450064525460046121470043019480018909         560049623570018408580015705         670071727680026813770161329780007102880046121000000046390000000508400000000833
O11201809082018090909040206090823051010777301035307020028020300810304115310050100040610920907049808080023010901610610014005                                                                                                                                                010024006906020011001601030016004103040159051110050023006705060069021509070038011508080011001101090032009707100016004303                                                                                                                                                                                                                                 120034615130038717140065825150017807160164629170038717180050623         230017306240032914250019911260043919270005301280010203         340131728350024312360036516370014304380018809         450065825460047022470043919480018208         560050623570018809580015605         670073127680027413770164629780007202880043919000000047550000000511900000000850
O11201809082018090909040206090823111010777301035907020029020300790304114710050102040611160907050308080023010901630610014005                                                                                                                                                010024006906020011001601030015004003040156049510050023006605060070021609070038011508080011001101090032009507100016004304                                                                                                                                                                                                                                 120035215130039417140067025150018107160167529170039417180051523         230016706240033514250019711260044619270005301280010303         340134028350023912360037216370013404380019110         450067025460047822470044619480018609         560051523570018107580015205         670074427680027913770167529780007202880044619000000048640000000515000000000865
O11201809082018090909040206090823161010777301036907020028020300720304118310050105040611510907051308080023010901630610014405                                                                                                                                                010025006906020011001601030015003903040159050010050023006405060071021909070038011508080011001101090032009507100017004304                                                                                                                                                                                                                                 120035715130039917140067825150017807160169730170039917180052223         230016506240033914250019911260045219270005201280010403         340135728350024212360035715370013304380019310         450067825460048422470045219480018809         560052223570018308580015405         670067825680027113770135728780007302880045219000000050150000000520200000000876
O11201809082018090909040206090823221010777301037407020029020300720304119610050104040611630907051808080023010901540610014305                                                                                                                                                010025007006020011001601030015003903040129040210050022006205060070021409070039011608080011001101090033009607100017004304                                                                                                                                                                                                                                 120035915130040117140068225150017907160170630170040117180048722         230016606240034114250020011260045519270005201280010303         340136528350024312360035915370013304380018909         450068225460048722470045519480018909         560052524570018408580015105         670068225680027313770136528780007302880045519000000050680000000524800000000881
O11201809082018090909040206090823271010777301037807020029020300690304120910050104040611450907052308080024010901540610014105                                                                                                                                                010025006906020011001601030015003903040127039310050022006205060070021509070039011608080011001101090033009607100017004304                                                                                                                                                                                                                                 120036115130040317140068625150018007160171630170040317180049022         230016306240034314250020111260045719270005201280010403         340137328350024512360036115370013204380019009         450068625460049022470045719480019009         560052824570018007580015205         670068625680027413770137328780007302880045719000000051240000000528200000000886
O11201809082018090909040206090823331010777301039107020029020300700304124910050105040611830907054108080023010901590610014605                                                                                                                                                010025006906020011001601030015003903040124038310050022006205060071021509070039011608080011001101090033009607100017004304                                                                                                                                                                                                                                 120036315130040617140069025150018107160172630170040617180049322         230016006240034514250020311260046019270005201280010403         340138129350024612360036315370013004380019109         450069025460049322470046019480019109         560053124570018107580015305         670069025680027613770115028780007302880046019000000052920000000529300000000891
O11201809082018090909040206090823381010777301038207020029020300710304123110050106040611980907051108080023010901550610014705                                                                                                                                                010025007306020011001701030016004203040122040010050023006605060071023109070038011808080011001101090031009607100017004604                                                                                                                                                                                                                                 120037216130041619140070826150018608160177030170039318180047221         230016406240035415250020211260047221270005301280010703         340141629350025212360037216370013104380019609         450070826460050523470026213480019609         560054424570018107580015705         670064325680027214770101128780007402880044220000000053620000000568200000000914
O11201809082018090909040206090823441010777301038407020029020300710304123810050107040610650907051508080023010901550610014805                                                                                                                                                010025007406020011001701030016004203040123040110050023006605060067021609070038011908080011001101090031009507100017004604                                                                                                                                                                                                                                 120038516130043020140073126150019208160182930170040619180048722         230017006240029215250020911260048722270005501280011003         340146329350026113360038516370013504380020309         450073126460052224470027014480020309         560056225570018207580016205         670038516680021512770104528780007102880045721000000053960000000570000000000944
O11201809082018090909040206090823491010777301037507020030020300720304125610050106040610810907052108080023010901440510015006                                                                                                                                                010025007406020011001701030016004103040120039210050023006505060067021309070038011808080011001101090031009407100017004604                                                                                                                                                                                                                                 120039316130043920140074726150019608160186730170041519180049822         230015805240029815250021311260049822270005201280011303         340149429350026613360039316370012604380020709         450074726460053324470027614480020709         560057425570018607580016606         670039316680021912770106728780007102880046621000000054720000000572400000000964
O11201809082018090909040206090823551010777301037807020030020300720304126710050107040610900907052708080023010901450510015106                                                                                                                                                010025007406020011001701030016004203040122039410050023006505060067021409070038011808080011001101090030008907100017004604                                                                                                                                                                                                                                 120040816130045620140077526150016106160193930170043019180051722         230015505240022112250020409260051722270005301280011403         340155129350027714360040816370012704380021510         450077526460055424470028715480021510         560059625570018908580016807         670040816680022813770110828780007102880048421000000055180000000575100000001001
O11201809092018090909040206090900061010777301038107020029020300720304125510050108040611100907053008080023010901460510015106                                                                                                                                                010026007406020011001701030016004103040113036010050023006405060069021609070039011808080011001101090029008407100017004604                                                                                                                                                                                                                                 120042718130045120140073926150016906160162529170042718180050821         230015905240023212250021309260054123270005201280011704         340162529350029015360040616370011403380021910         450081227460054123470025414480022511         560062525570017607580017607         670040616680023913770101628780007102880050821000000056190000000580500000001049
O11201809092018090909040206090900111010777301039907020030020300760304130110050115040608050907056308080021010901540510016106                                                                                                                                                010028008806020011001501030013003503040126043710050025007705060076026209070043014208080011001101090031010107100018005404                                                                                                                                                                                                                                 120042818130045220140073926150016606160162729170042818180050821         230015905240023212250021409260054223270005201280011704         340162729350029015360040616370011403380021910         450081327460054223470025414480022611         560062525570017607580017607         670040616680023913770101728780007102880050821000000059720000000701200000001050
O11201809092018090909040206090900171010777301041407020031020300790304131710050120040608100907058508080020010901590510016606                                                                                                                                                010028008806020011001501030013003503040121041910050025007605060076025909070043014208080011001101090031010007100018005404                                                                                                                                                                                                                                 120042918130045320140074226150016606160163330170042918180051021         230016005240023312250020909260054423270005201280011804         340136129350029115360040816370011503380022010         450081627460054423470025514480022611         560062825570017307580017708         670040816680024013770102128780007102880051021000000062030000000704800000001054
O11201809092018090909040206090900221010777301041407020031020300780304133810050119040608230907058808080020010901620510016606                                                                                                                                                010028008606020011001501030013003503040123042110050024007405060072024409070043014208080011001101090031010007100019005404                                                                                                                                                                                                                                 120043719130046120140075526150016906160166330170041516180051921         230015905240023712250018409260055423270005201280011804         340138529350029615360041516370011503380021810         450083127460055423470025914480023011         560063925570017307580018008         670041516680023712770103928780007102880051921000000063030000000708600000001073
O11201809092018090909040206090900281010777301042007020031020300760304108610050119040608360907059708080020010901550510016806                                                                                                                                                010028008806020011001501030013003603040125043210050024007205060074025009070044014608080011001101090028008906100019005504                                                                                                                                                                                                                                 120044319130046820140076626150017207160168630170042116180052721         230015905240024012250018709260052721270005201280012004         340140529350030115360042116370011503380022110         450084327460056224470026314480023411         560064825570016206580017207         670042116680024012770105428780007002880052721000000063960000000725800000001088
O11201809092018090909040206090900331010777301041807020032020300770304103710050117040608070907059708080020010901550510017006                                                                                                                                                010028008806020011001501030013003603040121041410050024007205060070023609070044014608080011001101090028008806100019005504                                                                                                                                                                                                                                 120044519130047020140076926150017207160141029170042317180052821         230015905240024112250018809260052821270005201280012004         340141029350030215360040316370011503380022210         450084627460056424470026414480023511         560065125570016206580017207         670042317680024112770084627780007002880052821000000064680000000727400000001092
O11201809092018090909040206090900391010777301042107020031020300770304104210050119040608120907059308080020010901550510017106                                                                                                                                                010028008806020011001501030013003603040121041710050024007305060070023709070044014608080011001101090028008906100019005604                                                                                                                                                                                                                                 120044919130047420140077526150017407160142229170042617180053321         230016005240024312250018509260053321270005201280012004         340142229350029415360040616370011503380022410         450085327460056824470025814480023711         560065625570016005580017407         670042617680024312770085327780007002880053321000000065040000000733600000001101
O11201809092018090909040206090900441010777301042207020031020300780304101610050119040608090907058208080020010901480510017206                                                                                                                                                010029009007020011001501030013003203040126041910050024007205060074024309070046014908080011001101090028008606100020005704                                                                                                                                                                                                                                 120045019130047520140077826150017407160142729170042817180053521         230016106240024412250018609260053521270005201280011804         340142729350029515360038916370011503380022510         450085627460053521470025914480023711         560065825570015805580017407         670042817680024412770085627780007002880053521000000065800000000752200000001105
O11201809092018090909040206090900501010777301042007020031020300770304100010050120040608110907058308080020010901480510017206                                                                                                                                                010029009007020011001501030013003203040124041110050024007205060074024409070046014808080011001101090028008606100020005704                                                                                                                                                                                                                                 120045119130047620140077926150017407160142829170042817180053521         230016106240024412250018609260053521270005201280011904         340142829350029515360038916370011503380022510         450085727460053521470025914480023811         560065925570015805580017407         670042817680024412770085727780007002880053521000000065980000000752700000001106
O11201809092018090909040206090900551010777301042107020032020300780304101110050112040608200907058908080020010901500510016806                                                                                                                                                010030009107020011001501030013003203040128041710050023006505060077024709070046014508080011001101090029008706100020005504                                                                                                                                                                                                                                 120045319130047920140078426150017607160143729170041017180053921         230015906240024612250018709260053921270005201280011904         340143729350029715360039216370011603380022610         450086227460053921470026114480023311         560066325570015605580017607         670043118680024612770086227780007002880053921000000066640000000764400000001113
O11201809092018090909040206090901011010777301041107020032020300780304102210050113040608290907058308080020010901500510017006                                                                                                                                                010029008806020011001501030013003203040129042010050023006505060077024909070046014408080011001101090029008706100020005504                                                                                                                                                                                                                                 120045819130048320140079126150017707160145029170041417180054321         230015806240024812250018109260054321270005201280011904         340145029350029015360039516370011603380022910         450087027460054321470026314480023511         560066925570015505580017707         670043518680024812770087027780006902880054321000000067370000000769800000001123
O11201809092018090909040206090901061010777301040607020031020300780304100610050113040608300907058508080020010901500510017006                                                                                                                                                010029008806020011001501030013003203040129042110050023006505060078024909070046014308080011001101090029008706100020005504                                                                                                                                                                                                                                 120046119130046119140079726150017907160146229170039816180054821         230015305240025012250018209260054821270005301280011604         340146229350029215360039816370011503380023010         450087727460054821470026514480023711         560067425570015606580017907         670043818680025012770087727780006902880054821000000067520000000771200000001132
O11201809092018090909040206090901121010777301040007020031020300790304101310050111040608370907058908080021010901470510017006                                                                                                                                                010029008706020011001501030013003203040131042210050022006305060079025009070046014408080011001101090029008506100020005504                                                                                                                                                                                                                                 120046419130046419140080126150017907160146929170040016180055121         230015405240025112250018309260055121270005301280011604         340146929350028415360040016370011403380022610         450088127460055121470026714480023811         560067825570015405580017907         670044018680025112770088127780006902880055121000000068030000000773800000001138
O11201809092018090909040206090901171010777301041207020034020300830304107810050117040608900907062608080019010901570510018006                                                                                                                                                010030008807020011001501030013003203040132042410050022006305060079025109070047014408080011001101090029008506100020005404                                                                                                                                                                                                                                 120051419130051419140088926150019907160163029170042516180061122         230017106240027112250020309260057521270003601280012704         340163029350031515360044417370010903380025010         450097828460061122470028714480026411         560075225570016805580019907         670046518680027112770088926780007502880061122000000072320000000776600000001262
