O1120180908201809090904021009082101111177730101550702006505030179080403631105006003060053020703451008020909090063041001070611003701                                                                                                                                        010018002502020037005308030030004306040054007910050019002603060019002603070072010511080050007309090020002705100034004807110013001501                                                                                                                                                                                                                     120327431130059520140072725150022509160040917170034415180011905         230163728240065424250013606260026112270059520280024211         340093527350032713360054519370032713380043618         450059520460059520470081826480038516         560022509570015507580007202660163728670018708680005601770218230780007903880011204000000017250000000129700000000845
O1120180908201809090904021009082106111177730101560702006605030181080403571105006003060053020703401008019609090063041001040611003701                                                                                                                                        010018002502020037005308030030004306040053007610050019002603060019002603070071010311080051007309090020002805100032004607110013001501                                                                                                                                                                                                                     120333231130060520140074025150022910160041617170035015180012105         230166628240066624250013806260026612270060520280023811         340095227350033313360055519370033313380044418         450060520460060520470083326480039216         560019009570015807580007202660166628670018508680005701770222130780007803880011204000000017430000000131300000000860
O1120180908201809090904021009082112111177730101730702007305030206080404081105006504060038010703461008022109090064031001090611003902                                                                                                                                        010019002604020037005208030033004607040058008310050017002302060019002704070069009911080055008009090018002403100030004306110013001601                                                                                                                                                                                                                     120238930130059721140071625150020411160039816170035815180012505         230143328240065124250014306260026512270059721280015907         340102427350031113360051219370034114380042118         450059721460055120470089626480039816         560018809570016608580007602660143328670018809680006001770238930780008203880011904000000019900000000143800000000925
O1120180908201809090904021009082117111177730101740702006503030212080404091105006605060039010703481008022709090065031001060611004002                                                                                                                                        010015001902020025003606030036005308040064009410050018002603060021003005070068010011080060008909090020002704100029004307110014001701                                                                                                                                                                                                                     120256730130064122140077025150019210160033413170038516180012205         230077025240070024250015406260027512270051319280016007         340110028350033413360055020370036615380042718         450064122460059221470096227480040517         560017908570017908580007302660154029670019711680005801770256730780008603880011404000000020480000000167300000000994
O1120180908201809090904021009082123111177730101580702006503030224080404161105006804060041020703061008022909090068041001080611003701                                                                                                                                        010015002002020027003806030039005608040066009611050019002503060019002603070065009409080065009409090020002705100029004007110014001801                                                                                                                                                                                                                     120298631130068923140089525150021812160035813170038914180012706         230089525240059720250017507260021310270052719280012605         340127928350038914360059720370042616380047118         450074624460059720470111927480042616         560019408570019909580007202660149329670021310680005701770149329780008003880010004000000021840000000177300000001156
O1120180908201809090904021009082128111177730101640702006703030181080404311105006904060042020703171008023509090070051001100611003501                                                                                                                                        010016002002020028004007030034004808040070009911050019002603060020002704070045006409080069009710090021002805100027003806110015001801                                                                                                                                                                                                                     120307631130071023140092325150022512160036913170040114180012605         230092325240057621250017707260020510270051219280012605         340131829350040114360061522370041916380048518         450076924460054220470115327480041916         560019608570020009580007302660115327670021411680005801770131829780008003880009804000000022640000000186200000001191
O1120180908201809090904021009082134111177730101600702007203030194080404621105007304060045020703291008023609090073041001130611003001                                                                                                                                        010016002102020027004006030035005208040072010711050020002803060020002903070045006709080069010310090020002903100027003906110013001601                                                                                                                                                                                                                     120165931130071123140099525150023112160034313170043215180012705         230099525240062221250018107260022110270055319280012906         340142229350039814360066322370045216380049718         450076624460058520470099525480045216         560018408570019909580007302660099525670022611680005901770142229780007903880008304000000024280000000201200000001285
O1120180908201809090904021009082139111177730101590702007003030196080404671105007204060045020703271008023909090073051001130611003101                                                                                                                                        010017002403020023003406030039005708040081012011050021003004060015002002070050007409080078011610090022003205100030004307110014001701                                                                                                                                                                                                                     120167631130071823140100525150023312160034613170043715180012805         230100525240059120250018207260022310270055819280013006         340143729350040214360067022370043715380050218         450077324460059120470100525480045717         560018608570019709580007402660100525670022811680005701770143729780008003880008404000000024550000000225100000001298
O1120180908201809090904021009082145111177730101740702007704030223080405431105004602060052030703301008027809090084051000970611003201                                                                                                                                        010016002203020024003506030040005908040074010910050021003004060015002002070044006509080078011511090023003205100031004507110014001701                                                                                                                                                                                                                     120173031130069222140094425150019510160035813170043215180012805         230103826240057619250018807260022511270057619280012906         340148329350041514360069222370043215380049418         450079824460057619470103826480045117         560018807570019209580007502660103826670023012680005801770148329780007903880008504000000028510000000238500000001340
O1120180908201809090904021009082150111177730101740702007304030230080405591105004702060054030702640908028610090083051000950611003301                                                                                                                                        010017002403020025003706030042006309040078011710050020002904060016002102070037005508080082012311090023003405100031004507110013001601                                                                                                                                                                                                                     120175631130070222140095825150019510160036313170043916180012805         230105426240058520250018807260022911270058520280013006         340150530350040514360070222370043916380050118         450075224460052719470105426480042115         560018807570019109580007602660105426670023412680005701770131729780008003880008504000000029380000000255900000001360
O1120180908201809090904021009082156111177730101720702006004030222080405721105005002060054030702830908030710090082051000900611003501                                                                                                                                        010018002403020026003806030031004607040083012110050021003004060016002202070034004909080087012711090023003305100033004808110013001601                                                                                                                                                                                                                     120119229130067022140089425150019810160037013170044716180012905         230107326240059620250019108260023312270059620280013006         340134130350039714360071523370044716380051118         450076624460051118470107326480041215         560018807570019108580007702660107326670022311680005701770134130780007903880008704000000031490000000268700000001385
O1120180908201809090904021009082201111177730101800702006204030226080406021105005102060057030702911008028409090086051000910611003201                                                                                                                                        010018002503020027003906030028004007040085012310050021003004060017002302070035005009080089013011090023003305100033004808110013001601                                                                                                                                                                                                                     120092625130069522140092625150019107160030013170046316180012205         230101127240058520250019509260022611270058520280013006         340139030350041114360074123370046316380052918         450079424460052918470111228480041114         560019107570019509580007902660111228670022611680005701770139030780008003880008904000000033130000000274400000001435
O1120180908201809090904021009082207111177730101800702006304030215080405621105005302060055030703031008026209090088051000900611003201                                                                                                                                        010019002503020027003907030026003606040077011010050021003004060017002302070036005209080077011010090023003205100033004708110014001601                                                                                                                                                                                                                     120093925130070422140093925150019008160029613170046916180012205         230102427240059320250018707260022912270059320280013106         340140830350041715360075123370046916380053618         450080424460053618470112628480038814         560019008570019410580007802660112628670022511680005701770140830780008103880009004000000034470000000285300000001454
O1120180908201809090904021009082212111177730101810702006404030218080405751105005002060055030703061008026309090089051000900611003201                                                                                                                                        010019002603020028003907030026003606040077011010050021002904060017002302070037005309080077011010090023003305100033004708110014001601                                                                                                                                                                                                                     120100225130081422140108526150018008160026513170052116180012606         230108526240068521250021311260018809270065120280012205         340162830350046515360086823370054217380059218         450093024460062019470130228480044914         560021010570021712580008703660130228670016207680005201770162830780006802880010404000000035240000000290800000001681
O1120180908201809090904021009082218111177730101810702006604030219090405501105005102060057030701900808027210090092061000850511003301                                                                                                                                        010020002703020025003405030027003708040078010710050022003004060018002402070026003607080084011511090025003405100033004609110014001701                                                                                                                                                                                                                     120064719130084924140113227150017808160024213170045314180011905         230079923240071522250021911260019709270064719280012106         340169930350048516360090625370054317380061718         450097026460064719470135928480046815         560021510570022212580008703660135928670016507680005401770169930780006702880010704000000036490000000312200000001754
O1120180908201809090904021009082223111177730101760702006604030218090405421105005102060057030701910808027310090092061000860511003301                                                                                                                                        010020002703020025003505030026003707040078010910050023003104060016002102070027003708080083011711090025003605100033004709110015001801                                                                                                                                                                                                                     120065519130086025140114727150017808160024113170045914180011605         230081023240072422250021810260019909270065519280012106         340172130350049116360081023370055017380062518         450098326460065519470137728480045914         560021810570022212580008703660137728670016307680005401770172130780006702880010804000000036640000000324700000001777
O1120180908201809090904021009082229111177730101710702007404030238090405661105005603060052020702120808028310090102061000920511002901                                                                                                                                        010020002803020024003405030027003707040077010811050023003204060016002102070027003807080075010510090025003506100033004709110015001801                                                                                                                                                                                                                     120066720130087525140116727150018108160024513170046716180011505         230082423240070022250021810260020309270060918280011906         340175130350042414360082423370056017380060918         450100026460066720470127328480043715         560022211570022211580008703660127328670016607680005401770175130780006702880010904000000041100000000333300000001808
O1120180908201809090904021009082234111177730101690702007504030237090405641105005603060052020702140808028210090101061000900511002901                                                                                                                                        010021002803020025003405030027003707040077010711050022003004060016002002070027003807080074010410090025003505100033004709110015001801                                                                                                                                                                                                                     120058017130090625140120827150018108160022612170042614180011605         230085223240069022250022311260021009270060419280011806         340181230350043915360085223370058017380060419         450103526460065921470131828480043915         560021910570022612580008703660131828670017007680005401770181230780006902880010604000000041610000000340600000001871
O1120180908201809090904021009082240111177730101640702007604030238090405781105005603060052020701960808025210090102061000920511002901                                                                                                                                        010019002603020026003505030027003707040080011011050022003004060016002102070028003908080068009410090026003605100035004809110015001801                                                                                                                                                                                                                     120056617130092025140122727150018408160023012170039714180011806         230086623240070122250022611260019809270061319280011505         340184030350044615360086623370058918380061319         450105126460066921470122727480044615         560022310570023012580008903660133829670017307680005301770184030780006902880010504000000042670000000353300000001900
O1120180908201809090904021009082245111177730101710702007904030245090406041105005903060054020702030808026210090107061000950511002701                                                                                                                                        010019002603020026003605030027003707040080011211050022003004060016002002070028003908080068009510090026003605100035004909110015001901                                                                                                                                                                                                                     120057117130092925140123827150017908160022812170037114180011906         230087423240070722250022812260020009270059418280011405         340185830350045015360087423370059418380061920         450106126460067521470123827480045015         560022511570021810580008803660135129670017407680005401770185830780006902880010604000000044580000000360600000001918
O1120180908201809090904021009082251111177730101760702007304030252090405791105005703060056020702140808027710090111061000940511002601                                                                                                                                        010021002705020019002503030030004007040082011011050020002704060017002102070031004208080065008710090029003906100039005209110016002001                                                                                                                                                                                                                     120055417130093525140124727150018008160023013170037414180012006         230083123240068021250022611260019909270057518280011405         340187130350045316360083123370059819380062320         450106926460068021470124727480039415         560022611570022010580008903660136129670017607680005401770187130780007002880010604000000047120000000395800000001932
O1120180908201809090904021009082256111177730101780702007304030255090405681105005703060056020702150808027010090111061000930511002601                                                                                                                                        010021002705020019002503030030004007040083011111050020002604060017002102070031004208080060008110090029003806100039005209110016002001                                                                                                                                                                                                                     120050917130095425140127228150018108160023113170038114180012006         230084823240069421250022410260019309270058718280011205         340190930350046216360084823370061119380063620         450109126460069421470117527480040115         560022410570022410580008803660127228670017907680005401770190930780007102880010604000000047640000000401900000001971
O1120180908201809090904021009082302111177730101840702007804030260090405181105004602060059030702300808028410090116061000970511002701                                                                                                                                        010022002905020020002604030031004107040087011311050017002201060017002201070033004308080062008210090028003706100041005509110017002101                                                                                                                                                                                                                     120051217130096025140128028150018208160023213170038414180012006         230085323240069821250022210260019409270059118280011205         340192130350046516360085323370061419380061419         450109726460069821470118227480039415         560022611570022611580008803660128028670017807680005401770192130780007102880010604000000051200000000425800000001983
O1120180908201809090904021009082307111177730101850702007704030265090405261105004702060060030702330808028310090117061000970511002701                                                                                                                                        010023002905020019002504030031004007040089011611050018002203060017002201070033004308080063008310090029003706100042005509110017002001                                                                                                                                                                                                                     120051218130099225140122228150018608160023713170037814180012206         230088223240072222250022011260019609270056719280011005         340198530350048116360088223370063520380049617         450105926460069021470113427480037814         560021710570022312580008803660132329670017807680005401770198530780007202880010604000000052010000000436400000002050
O1120180908201809090904021009082313111177730101610702007904030272090405421105004602060060030702390808028110090121061000960511002701                                                                                                                                        010022002905020020002504030030004007040090011711050018002202060018002202070033004308080063008310090029003706100042005609110017002101                                                                                                                                                                                                                     120050018130100125140123228150018808160023913170038114180012206         230084323240069621250021910260019709270053419280010905         340200330350048516360089024370064120380048516         450106826460069621470114427480038114         560021910570022212580008703660133529670018007680005401770200330780007202880010704000000053550000000439700000002068
O1120180908201809090904021009082318111177730101640702008004030282090405541105004402060059030702470808029110090125061000970511002701                                                                                                                                        010022003005020020002604030031004107040091012211050016002001060017002202070032004408080064008710090029003906100042005809110017002102                                                                                                                                                                                                                     120049716130102526140126229150019008160024113170039014180012406         230086324240071321250022112260020009270051219280011105         340205130350049716360086324370065620380049716         450109427460071321470117228480039014         560021010570021511580008603660074623670018207680005501770205130780007402880010204000000055470000000457900000002118
O1120180908201809090904021009082324111177730101640702008204030291090404971105004502060060030702420808030110090127061000960511002601                                                                                                                                        010023003005020020002604030031004107040082010911050016002001060018002303070031004207080066008810090030004006100037004909110017002102                                                                                                                                                                                                                     120050216130097626140127629150019208160024413170039515180012506         230087324240072121250022112260020209270051819280011205         340207431350050216360087324370063820380050216         450110627460072121470118528480038514         560021010570021511580008603660075423670018207680005601770184330780007402880009704000000057260000000472800000002141
O1120180908201809090904021009082329111177730101680702008404030290090405111105004602060062030702470808029710090124061000980511002601                                                                                                                                        010023003005020020002604030031004107040082010911050016002001060018002303070031004207080065008710090030004006100036004909110017002102                                                                                                                                                                                                                     120050316130097826140127929150019308160024413170039515180012506         230087524240072321250022112260020209270051919280011305         340207831350050316360087524370063920380050316         450110827460072321470118728480038614         560021010570021511580008603660072321670018007680005501770184730780007402880009704000000058840000000473900000002146
O1120180908201809090904021009082335111177730101710702008504030294090405161105004502060063030702470808029409090121061000980511002501                                                                                                                                        010022002905020021002704030030004107040083011111050016002001060018002303070032004308080066008910090029003906100036004909110016002001                                                                                                                                                                                                                     120050916130098826140129229150019508160024013170038114180012406         230088424240073021250022112260020209270050916280011305         340210031350050916360088424370064620380050916         450112027460073021470120028480039015         560021210570021811580008703660073021670017807680005601770168030780007402880009704000000060710000000488200000002168
O1120180908201809090904021009082340111177730101450702008704030295090405251105004602060063030702500808029710090122061000990511002501                                                                                                                                        010020002604020021002805030031004207040087011511050017002101060018002303070033004408080069009210090030004006100037005009110017002101                                                                                                                                                                                                                     120051416130099827140130629150019708160023913170038514180012506         230089326240073824250022312260020209270051416280011405         340212231350051416360084925370065321380051416         450113228460070722470070722480039415         560021210570022011580008703660062820670017807680005601770169830780007502880009804000000061690000000504900000002191
O1120180908201809090904021009082346111177730101460702008704030274090405341105004702060064030702480808028510090121061000980511002501                                                                                                                                        010020002604020021002805030031004107040087011611050017002102060018002303070033004408080065008710090030004006100037005109110016002001                                                                                                                                                                                                                     120050916130101927140133329150019908160024413170039314180012706         230091226240061820250022812260020609270052517280011605         340216631350052517360086625370066622380052517         450115528460072223470072223480039314         560021110570021110580008703660064121670018207680005501770173230780007502880009504000000062820000000513900000002236
O1120180908201809090904021009082351111177730101470702008704030270090405311105004702060064030702480808028510090120061000990511002501                                                                                                                                        010020002604020021002805030031004107040088011611050017002102060018002303070033004508080059007810090030004006100038005009110016002001                                                                                                                                                                                                                     120051616130103227140135029150020108160024713170039814180012806         230092326240062620250023012260020809270051616280010905         340219431350053118360087725370067522380053118         450117028460073123470073123480039814         560021411570021110580008403660065021670018207680005501770175530780007502880009604000000063130000000517700000002265
O1120180908201809090904021009082357111177730101480702008804030271090405371105004702060063030702510808027210090121061000970511002601                                                                                                                                        010020002704020022002805030031004107040088011611050017002102060018002303070034004508080060007910090030004006100034004608110016002001                                                                                                                                                                                                                     120053618130107327140130329150018807160025313170041414180013306         230096026240048016250023312260021209270048016280009704         340228031350055219360086825370070122380055219         450121628460072923470076024480041414         560021710570021911580008203660067521670019008680005501770182430780007802880009905000000063810000000522500000002354
O1120180909201809090904021009090008111177730101470702008704030276090405301105004602060063030702460808027810090122061000940511002601                                                                                                                                        010021002704020021002804030031004207040086011211050017002102060018002403070034004508080060007910090030004006100034004508110016002001                                                                                                                                                                                                                     120054419130102827140132129150018607160025713170041114180013206         230097426240048717250023712260021209270047416280009604         340231331350056020360088125370071122380052818         450123328460074023470077124480041114         560022011570021710580008103660068521670019208680005601770185030780007802880009805000000065700000000530000000002388
O1120180909201809090904021009090013111177730101310702008804030280090405381105004602060063030702380808028210090122061000950511002601                                                                                                                                        010021002704020021002804030031004207040086011311050017002102060018002303070034004508080060007910090030004006100034004508110016002001                                                                                                                                                                                                                     120054519130102927140132329150018707160025313170041114180013206         230097526240048717250023712260021209270047516280009704         340231631350056120360088225370071222380052918         450123528460074123470077224480041114         560021810570021810580008103660066121670019308680005601770185330780007802880009905000000066700000000533900000002391
O1120180909201809090904021009090019111177730101300702008904030255090405471105004702060062030702400808028210090121061000960511002601                                                                                                                                        010023003105020023003205030035004907040097013611050018002403060020002704070037005308080067009510090014001601100037005208110017002302                                                                                                                                                                                                                     120049317130104227140134029150018907160024613170041715180012906         230098726240049317250022812260020809270046916280009704         340234631350052119360089325370072122380053620         450125128460075023470078224480039114         560021310570021811580008203660067021670019508680005601770187730780007902880010005000000067780000000638000000002422
O1120180909201809090904021009090024111177730101280702009105030257090405481105004702060062030702430808028510090123061000890411002701                                                                                                                                        010023003105020024003306030034004807040097013711050018002403060020002704070038005309080068009610090014001701100037005208110017002302                                                                                                                                                                                                                     120051417130108527140139629150018408160023513170042415180012606         230102826240051417250021711260021410270044416280010004         340217131350054219360093025370075122380055820         450130328460078123470081424480040714         560020509570021912580008103660069821670017607680005701770195430780008002880010205000000068600000000641700000002522
O1120180909201809090904021009090030111177730101300702009105030262090405601105004802060064030702430808029010090125061000880411002601                                                                                                                                        010023003105020024003306030034004807040099013911050018002403060020002704070038005409080069009610090014001701100035004908110017002302                                                                                                                                                                                                                     120050617130109727140141029150018608160023513170042915180012706         230098726240051918250021710260021710270043816280010004         340219431350053319360094025370075922380056420         450131628460078923470082224480041114         560020509570022112580008203660070521670016807680005601770197430780007902880010305000000070020000000649900000002548
O1120180909201809090904021009090035111177730101280702009205030264090405571105004802060064030702430808029110090123061000880411002601                                                                                                                                        010023003105020024003306030034004807040099013811050018002403060020002804070038005409080069009710090014001701100034004807110017002302                                                                                                                                                                                                                     120052117130113027140145329150019108160023913170044215180013006         230101726240053518250022311260022110270045216280010305         340226131350055019360088425370078222380058120         450135628460078222470084724480042314         560020909570022812580008403660070121670017207680005401770203530780007502880009604000000070340000000652000000002626
O1120180909201809090904021009090041111177730101270702009305030266090405381105004902060064030702350808027410090125061000890411002601                                                                                                                                        010023003205020024003406030035005008040097013911050018002403060020002804070039005609080065009410090014001701100033004807110016002002                                                                                                                                                                                                                     120051117130113727140146129150019108160023713170043515180013006         230102326240053818250022411260022210270045416280010305         340227431350053818360085224370078723380058420         450136428460075822470085224480042614         560021109570022712580008403660070521670017307680005401770204630780007502880009604000000071400000000682900000002641
O1120180909201809090904021009090046111177730101270702009305030251090405421105004902060064030702360808027510090126061000890411002601                                                                                                                                        010023003205020024003406030034004908040097014011050018002403060020002804070038005509080065009410090014001701100033004707110016002102                                                                                                                                                                                                                     120051417130114227140146929150019208160023913170043715180013006         230102826240054118250022611260022110270045716280010205         340228531350054118360085724370079123380058720         450137128460076122470085724480042814         560020709570022812580008403660070921670017207680005401770205630780007502880009704000000071900000000685700000002654
O1120180909201809090904021009090052111177730101230702009606030257090405571105004902060067030702380808028110090095051000920411002701                                                                                                                                        010022003205020025003506030035005008040099014411050017002403060021002904070039005709080066009510090014001701100034004807110016002102                                                                                                                                                                                                                     120051517130114427140147129150019208160023913170043815180013006         230103026240054218250022611260022110270045716280010305         340228931350054218360085824370079223380058820         450137328460076322470085824480042014         560020609570022812580008403660071021670017307680005401770206030780007602880009604000000074590000000704900000002659
O1120180909201809090904021009090057111177730101200702009706030257090405591105004902060067030702380808027810090095051000920411002701                                                                                                                                        010022003205020025003506030035005008040099014411050017002403060021002904070039005709080065009410090014001701100034004907110016002102                                                                                                                                                                                                                     120051717130115027140147929150019308160024013170044015180013106         230103526240054518250022711260022210270045016280010305         340230131350054518360086324370079623380059120         450138128460073922470086324480042214         560020709570022711580008403660071421670017107680005401770207130780007402880009704000000074890000000706200000002673
O1120180909201809090904021009090103111177730101210702009706030255090405631105005002060066030702400808027910090095051000910411002701                                                                                                                                        010023003205020025003506030035005008040101014611050017002303060021002904070040005709080066009510090014001701100032004607110016002102                                                                                                                                                                                                                     120050817130115927140149029150019408160023913170044315180013106         230104326240054918250022611260021910270045316280010205         340231831350054918360086924370080223380059620         450139028460074522470086924480042514         560020409570022611580008403660071921670017107680005401770208630780007402880009704000000075410000000716600000002692
O1120180909201809090904021009090108111177730101210702009806030249090405271105005002060063030702360808027310090096051000910411002701                                                                                                                                        010023003205020025003506030035005108040102014711050017002303060021002904070040005809080066009610090014001701100032004607110016002102                                                                                                                                                                                                                     120051017130110127140149529150019508160024013170043615180013106         230104626240055018250022711260022010270045516280010305         340232531350055018360087224370077523380059820         450130828460074722470087224480042714         560020309570022711580008403660072121670017107680005401770209330780007402880009704000000077170000000721700000002701
O1120180909201809090904021009090114111177730101180702010006030251090405321105005002060063030702400808026610090096051000920411002701                                                                                                                                        010023003205020025003506030035005108040103014811050017002303060021003004070040005809080061008810090014001701100032004607110016002102                                                                                                                                                                                                                     120051417130110927140150629150019708160024213170043915180013106         230105426240055418250022911260021910270045816280010205         340234331350055418360087825370075323380060220         450131728460075323470062021480043014         560020409570022911580008403660072722670017207680005401770210830780007402880009804000000078610000000728300000002721
O1120180909201809090904021009090119111177730101180702010006030246090405301105005002060063030702330808026710090095051000920411002701                                                                                                                                        010023003205020025003506030034004908040102014611050017002303060021003004070039005609080061008810090014001701100032004607110016002102                                                                                                                                                                                                                     120051517130111127140150929150019708160024213170044015180013206         230105626240054118250022911260022010270045916280010205         340234731350055519360088025370075423380060320         450132028460075423470062121480043114         560020509570022911580008403660072822670017307680005401770211230780007402880009704000000078930000000731300000002726
