O11201809082018090906040208090819371313777301000013020000130300640204012803050000130600001307000013080000130901280310000013110128031200110113000013                                                                                                                        010010009601020010009601030000000013040000000013050000000013060000000013070000000013080000000013090000000013100000000013110000000013120010001101130000000013                                                                                                                                                                                             120000033130000033140000033150000033160000033170000033180000033         230000033240000033250000033260000033270000033280000033         340000033350000033360000033370000033380000033440000033450000033460000033470000033480001101550000033560000033570003102580000033660000033670000033680000033770000033780000033880000033000000000160000000001200000000004
O11201809082018090906040208090819431313777301000013020280070301860504001601050112030602800707000013080560100901860510056010110112031200460213028007                                                                                                                        010048265608020019088504030000000013040010001001050013053103060000000013070000000013080000000013090026132806100000000013110019088504120010022101130026132806                                                                                                                                                                                             120000033130018606140018606150000033160018606170000033180009303         230000033240018606250018606260018606270000033280000033         340000033350000033360000033370000033380018606440000033450000033460018606470006202480004601550000033560000033570018606580000033660000033670000033680009303770009303780018606880018606000000000700000000033200000000024
O11201809082018090906040208090819481313777301000013020120040302800804002001050140060604201007084011080210070902800810084011110052021200640313012004                                                                                                                        010034060006020021033305030077150010040010001101050034060006060000000013070034060006080019030004090077150010100000000013110016023002120016023002130053100009                                                                                                                                                                                             120000033130034810140034810150000033160034810170034810180011604         230000033240017408250034810260034810270034810280000033         340034810350000033360034810370034810380011604440000033450000033460011604470006902480005801550000033560000033570034810580034810660000033670000033680011604770017408780006902880034810000000001050000000037500000000045
O11201809082018090906040208090819541313777301026208020164060304371004003001050218070604371007131212080037020903280910131212110045031200930413010905                                                                                                                        010014011603020029030107030149180811040011001101050062072309060000000013070062072309080013010002090025025805100000000013110021020004120025025805130046051608                                                                                                                                                                                             120000033130010604140008902150053417160053417170026712180017807         230000033240026712250026712260017807270053417280053417         340053417350053417360053417370026712380017807440053417450000033460017807470008902480007601550000033560000033570017807580053417660000033670000033680010604770026712780010604880053417000000001640000000045200000000069
O11201809082018090906040208090819591313777301029908020124050302990804003201050249070603741007149612080032010903741010149612110049031200990413012405                                                                                                                        010016006803020031015607030042022408040011001101050073040111060118066412070047025210080012004002090029014606100000000013110022010304120027013605130042022408                                                                                                                                                                                             120000033130014106140011703150070522160070522170035215180023510         230070522240023510250035215260014106270035215280070522         340035215350070522360035215370023510380023510440070522450000033460014106470008801480008801550000033560070522570023510580017609660070522670035215680011703770035215780011703880070522000000001870000000050000000000091
O11201809082018090906040208090820051313777301034811020145060301160504003502050290090603481107029009080034010901740810174413110058031201090413014506                                                                                                                        010017004603020035011007030048015708040011001101050082027811060102034612070053017610080013002902090020006004100198068513110024007305120028008506130048015708                                                                                                                                                                                             120000033130015607140013004150078223160078223170039117180026011         230078223240026011250039117260015607270039117280078223         340019510350078223360039117370026011380026011440078223450039117460011103470008601480008601550000033560078223570026011580015607660078223670026011680013004770039117780013004880078223000000002180000000051900000000101
O11201809082018090906040208090820101313777301039310020124050300520304004602050393100604721207012405080040010901960810118013110056041201380713019608                                                                                                                        010018004903020021005704030056017209040011001101050098030611060121038012070063019310080012002502090023006305100237075313110026007306120028008007130036010508                                                                                                                                                                                             120000033130022010140018308150055022160110027170027513180027513         230110027240036618250036618260022010270036618280110027         340027513350027513360055022370027513380022010440110027450055022460011002470011002480008401550000033560055022570012204580013707660110027670018308680012204770036618780012204880055022000000002950000000057000000000142
O11201809082018090906040208090820161313777301035011020140060300560304003901050400120602801007013305080041020902150910070013110065041201550713016408                                                                                                                        010022005403020025006304030048013011040011001101050041010810060037009709070056015112080013002402090027007005100208058113110033008507120034008908130027006805                                                                                                                                                                                             120145728130029115140016109150072824160145728170036417180036417         230145728240048519250048519260024213270048519280145728         340020810350020810360029115370020810380014507440145728450072824460010402470012105480009101550000033560048519570013206580014507660072824670024213680010402770048519780011204880072824000000003500000000067400000000188
O11201809082018090906040208090820211313777301015008020175100300680404005303050336120604371307014107080049010901560910031211110101051200500213013206                                                                                                                        010022004704020021004503030045010511040011001101050030006705060041009610070067015712080014002302090032007207100166039713110037008509120036008208130031006906                                                                                                                                                                                             120197629130032915140021910150098827160197629170049419180032915         230197629240065821250039518260032915270065821280065821         340028213350021910360021910370028213380017907440197629450065821460011604470012305480007302550000033560049419570016406580017907660098827670019709680007903770065821780007001880065821000000005470000000076800000000255
O11201809082018090906040208090820271313777301016809020187100300720404004501050374130603041107015708080047020901520710034812110101051200550313013506                                                                                                                        010024004805020023004604030045009710040011001101050034007106060047010111070076016612080014002402090035007307100137030213110036007608120040008609130020003803                                                                                                                                                                                             120228629130038115140025411150114327160228629170045719180038115         230228629240076223250038115260038115270076223280076223         340032613350025411360019006370032613380020709440228629450045719460009904470014205480004801550000033560045719570019006580019006660114327670022810680007802770076223780008103880057122000000006090000000081500000000295
