2018100209040903,0,16,7,,," ",0,12,,,,,0,,0,60,0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,490.0,490.0,490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,23.2,0,17.5,0,35.9,0,9.6,0,123.3,0,3.5,0,7.7,0,32.2,0,26.4,0,6.1,0,12.2,0,109.6,0,18.2,0,55.8,0,23.0,0,6.2,0,0.0,0,0.0,0,1,0,82,1,0,0,1,4.9,,000000000001110100000100,60
2018100209040901,0,12,7,,," ",0,11,,,,,6160,,0,45,7915,468.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.1,468.1,468.1,468.1,867,0,0,6,12,5,10,9,0,0,0,0,87,0,0,30,174,49,0,0,41,0,0,2248,0,0,585,127,765,0,0,0,0,4082,0,0,0,0,0,6160,0,0,44227,0,0,0,0,0,,,,,18.3,0,5.6,0,73.9,0,172.4,0,21.4,0,8.7,0,51.0,0,180.0,0,8.9,0,14.3,0,1.8,0,85.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,30,0,6,1,2,12,1,238.5,,,0,0,6,1,6,12,1,488.6,,,0,0,6,1,9,12,1,553.3,,,0,0,6,1,11,12,1,148.9,,,0,0,6,2,3,12,1,841.8,,,0,0,6,2,5,12,1,312.0,,,0,0,6,2,6,12,1,258.3,,,0,0,6,2,7,12,1,564.7,,,0,0,6,2,9,12,1,300.3,,,0,0,6,2,10,12,1,444.5,,,0,0,6,2,11,12,2,91.9,,,0,0,6,3,6,12,1,1785.2,,,0,0,6,3,9,12,1,1347.2,,,0,0,6,3,11,12,1,494.9,,,0,0,6,5,6,12,1,616.0,,,0,0,6,5,9,12,1,659.7,,,0,0,6,5,11,12,1,231.4,,,0,0,6,6,7,12,1,1284.2,,,0,0,6,6,9,12,1,371.5,,,0,0,6,6,10,12,1,740.2,,,0,0,6,6,11,12,1,142.6,,,0,0,6,7,9,12,1,1242.7,,,0,0,6,7,11,12,1,441.8,,,0,0,6,9,10,12,1,581.8,,,0,0,6,9,11,12,1,134.6,,,0,0,6,10,11,12,1,169.8,,,0,0,4,2,12,0,5,26.6,,,0,0,4,6,12,0,3,53.6,,,0,0,4,9,12,0,3,48.9,,,0,0,4,11,12,0,7,18.2,,,0
