HR22002122120000129100101010909000000000000000000000000000000000000000000000000000000000000000000000000600000019001                          060000001200107000000210040400000064007                          6700000075003                          0607000000730003                                060700000034000404060000010200110407000001590015                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101021818000000000000000000000000000000000000000000000000000000000000000000000000800000090004                          080000003300512000000260030100000048008                          4600000120004                          0812000002490009                                081200000076000801080000016200200112000000970011                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101031616000000000000000000000000000000000000000000000000000000000000000000000001400000281011                          140000009301209000000290040300000039006                          5700000216009                          0914000023330059                                091400000610006103140000039200510309000002010027                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101041515000000000000000000000000000000000000000000000000000000000000000000000000500000034002                          050000001500214000000130010900000094012                          3800000033001                          0514000000540001                                051400000024000105090000022700250914000001900019                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101051414000000000000000000000000000000000000000000000000000000000000000000000000600000014001                          060000001000113000000220040100000017003                          4800000063003                          0613000000860003                                061300000036000301060000002400020113000000920011                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101061818000000000000000000000000000000000000000000000000000000000000000000000001000000104004                          100000003500509000000180021300000095010                          5500000258013                          0910000002360008                                091000000100001110130000054300530913000003320032                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101071515000000000000000000000000000000000000000000000000000000000000000000000000600000033002                          060000001700313000000280060800000028005                          4700000174007                          0613000001440005                                061300000069000706080000006900060813000001890026                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101081817000000000000000000000000000000000000000000000000000000000000000000000001200000045001                          120000001600102000000290041500000033007                          1600000062002                          0212000001680002                                021200000071000112150000008500060215000001510021                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101091414000000000000000000000000000000000000000000000000000000000000000000000000100000026001                          010000001600106000000630091200000055008                          1400000055002                          0106000006910024                                010600000160001901120000010500110612000004790041                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101101515000000000000000000000000000000000000000000000000000000000000000000000000200000266007                          020000004600603000000330040100000020003                          2200001189024                          0203000010500024                                020300000196002101020000010300120103000000900009                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101111818000000000000000000000000000000000000000000000000000000000000000000000000600000055003                          060000002400309000000270041600000045006                          3500000185008                          0609000002680008                                060900000087000606160000012000100916000001540016                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000129100101121616000000000000000000000000000000000000000000000000000000000000000000000001300000023001                          130000001200101000000280040200000043007                          1700000090002                          0113000001800006                                011300000075000502130000008600080102000002130022                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000130100102011312000000000000000000000000000000000000000000000000000000000000000000000000100000051002                          010000001300210000000100010200000013003                          1700000032001                          0110000000330001                                011000000016000101020000002700040210000000180002                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000130100102021818000000000000000000000000000000000000000000000000000000000000000000000001100000046002                          110000001300210000000110011400000015003                          5600000042001                          1011000000540001                                101100000023000111140000005000061014000000300002                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000130100102031010000000000000000000000000000000000000000000000000000000000000000000000000100000031001                          010000001200107000000140040500000013002                          1700000090004                          0107000001000004                                010700000040000601050000002300010507000000380005                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000130100102041818000000000000000000000000000000000000000000000000000000000000000000000001300000060002                          130000002100205000000220031500000025004                          3700000092004                          0513000002330008                                051300000080000713150000007100050515000000690004                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120000130100102051414000000000000000000000000000000000000000000000000000000000000000000000000600002748013                          060000021501209000000220020200000033006                          4600000874025                          0609000030740055                                060900000730005902060000093300640209000000760007                                                                                                                0000                                                                                            000000                                                                                                                                                                  
