HR22002122119930814100401010808000000000000000000000000000000000000000000000000000000000000000000000000100000087003                          010000001500407000000100010300000012002                          1700000048002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401020909000000000000000000000000000000000000000000000000000000000000000000000000500000012001                          050000001000103000000150030400000027005                          3500000042002                          0305000000420002                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401031212000000000000000000000000000000000000000000000000000000000000000000000000500000025001                          050000001400108000000340050100000040006                          5600000159007                          0508000001680006                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401041111000000000000000000000000000000000000000000000000000000000000000000000000300000033002                          030000001300208000000170031000000013001                          3700000117005                          0308000001230005                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401051212000000000000000000000000000000000000000000000000000000000000000000000000500000025002                          050000001200202000000120010100000043008                          2500000028001                          0205000000280001                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401061212000000000000000000000000000000000000000000000000000000000000000000000000900000088003                          090000002200311000000120010100000023004                          7800000064002                          0911000000740002                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401071212000000000000000000000000000000000000000000000000000000000000000000000000600000038002                          060000001500208000000210041100000114011                          5600000076003                          0608000001270005                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401081212000000000000000000000000000000000000000000000000000000000000000000000001000000069003                          100000001900205000000110010800000027006                          5700000038001                          0510000000710001                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401090909000000000000000000000000000000000000000000000000000000000000000000000000100000025001                          010000001600204000000240050200000029006                          1400000132006                          0104000001360006                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401101212000000000000000000000000000000000000000000000000000000000000000000000000100000040002                          010000001700209000000180031000000019004                          1700000071002                          0109000001550005                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401111212000000000000000000000000000000000000000000000000000000000000000000000000300000022001                          030000001200102000000200051200000017002                          2300000092004                          0203000000910004                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930814100401121818000000000000000000000000000000000000000000000000000000000000000000000001600000094006                          160000003500507000000500080900000068009                          4800000093003                          0716000011660041                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402011313000000000000000000000000000000000000000000000000000000000000000000000001000000083005                          100000002000505000000120011100000013002                          4700000029001                          0510000001070004                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402021212000000000000000000000000000000000000000000000000000000000000000000000000200000041002                          020000001900305000000160020100000026004                          2500000158007                          0205000001550007                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402031111000000000000000000000000000000000000000000000000000000000000000000000000400000028002                          040000001200208000000120010500000019004                          4700000040001                          0408000000400001                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402041212000000000000000000000000000000000000000000000000000000000000000000000000700000056003                          070000001900305000000130010400000028006                          5600000068002                          0507000000870002                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22004041219930815100402051010000000000000000000000000000000000000000000000000000000000000000000000000900000023001                          090000001100208000000480080600000011001                          7800000144007                          0809000009270021                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402061111000000000000000000000000000000000000000000000000000000000000000000000000800000104004                          080000002400403000000130011100000013002                          3700000084004                          0308000001250004                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402071212000000000000000000000000000000000000000000000000000000000000000000000000300000039002                          030000001500102000000530081200000016002                          2300000392017                          0203000003980015                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402081212000000000000000000000000000000000000000000000000000000000000000000000000200000026001                          020000001300107000000180020600000032008                          2600000106003                          0207000001120002                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402091010000000000000000000000000000000000000000000000000000000000000000000000000100000017001                          010000001100102000001120090500000016002                          1200000781016                          0102000008690017                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402101009000000000000000000000000000000000000000000000000000000000000000000000000200000053002                          020000001900301000000480070500000018002                          1200000695019                          0102000006730020                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119930815100402111414000000000000000000000000000000000000000000000000000000000000000000000000900000048002                          090000002000211000000370050300000027004                          6700000126004                          0911000002710008                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
