HR22004101220041011050401011414000000000000000000000000000000000000000000000000000000000000000000000000100000039002                          010000001300203000000230030600000011001                          1300000235010                          0103000002170007                                010300000065000701060000001900010306000000370002                                                                                                                0103000003490009                                                                                010306000001250001                                    000000                                                                                                            
HR22004101220041011050401021009000000000000000000000000000000000000000000000000000000000000000000000000500000057003                          050000001700303000000130010800000024006                          3500000076004                          0305000000760002                                030500000029000205080000007500130308000000550008                                                                                                                0503000001880007                                                                                030508000001830008                                    000000                                                                                                            
HR22004101220041011050401031616000000000000000000000000000000000000000000000000000000000000000000000000800000060004                          080000002100309000002190120200000036005                          4500000114006                          0809000024120050                                080900000579004602080000010600110209000007000055                                                                                                                0809000039030076                                                                                020809000073750143                                    000000                                                                                                            
HR22004101220041011050401041413000000000000000000111110110000000001000000000000000000000000000000001001000000131004                          100000001800205000000110010300000021004                          4600000043001                          0510000000530001                                051000000023000103100000008200090305000000360004                                                                                                                1005000002120008                                                                                030510000001200002                                    000000                                                                                                            
HR22004101220041011050401051616000000000000000000000000000000000000000000000000000000000000000000000000600000795011                          060000014601101000000680090500000018002                          1300000426018                          0106000042390060                                010600000893005905060000019200230105000001510017                                                                                                                0601000123040135                                                                                010506000047880113                                    000000                                                                                                            
HR22004101220041011050401061616000000000000000000000000000000000000000000000000000000000000000000000000700000023001                          070000001400110000000200030100000178014                          4500000060002                          0710000000870001                                071000000040000201070000047200490110000008550070                                                                                                                0710000001390002                                                                                010710000029690084                                    000000                                                                                                            
HR22004101220041011050401071818000000000000000000000000000000000000000000000000000000000000000000000000700000085004                          070000003100406000000530071500000047006                          3400000395017                          0607000007010025                                060700000263002607150000024900250615000003280033                                                                                                                0706000012960045                                                                                060715000028630079                                    000000                                                                                                            
HR22004101220041011050401081111000000000000000000000000000000000000000000000000000000000000000000000000300000272007                          030000005500708000000200030400000033004                          3700000482016                          0308000006490020                                030800000184001903040000023200240408000001090012                                                                                                                0308000015340041                                                                                030408000017520049                                    000000                                                                                                            
HR22004101220041011050401091212000000000000000000000000000000000000000000000000000000000000000000000000200000018001                          020000001200106000000160040700000014002                          2500000057002                          0206000000580001                                020600000023000102070000002700030607000000410005                                                                                                                0206000000830001                                                                                020607000000890001                                    0206070000027600001                                                                                               
HR22004101220041011050401101010000000000000000000000000000000000000000000000000000000000000000000000000300000026001                          030000001400104000000760080200000033006                          3400000530016                          0304000004980016                                030400000158001802030000005800060204000004120035                                                                                                                0304000007500026                                                                                020304000013530040                                    0304020000731200197                                                                                               
HR22004101220041011050401110909000000000000000000000000000000000000000000000000000000000000000000000000700000015001                          070000001000102000000170030400000012002                          2700000080004                          0207000000760002                                020700000033000304070000001700010204000000510007                                                                                                                0702000001150004                                                                                020407000000840002                                    0702040000034700004                                                                                               
HR22004101220041011050401121818000000000000000000000000000000000000000000000000000000000000000000000000800000270007                          080000006500706000000520061100000023003                          3400000930027                          0608000017840048                                060800000600005708110000024300240611000001510012                                                                                                                0806000040490100                                                                                060811000035640097                                    0806110003374400774                                                                                               
HR22004101220041010050402011616000000000000000000000000000000000000000000000000000000000000000000000001600000085004                          160000002400507000000130020600000011001                          4800000217010                          0716000002000008                                071600000068000906160000005600070607000000250001                                                                                                                1607000004150019                                                                                060716000001830003                                    000000                                                                                                            
HR22004101220041010050402021717000000000000000000000000000000000000000000000000000000000000000000000000600000015001                          060000001100110000000140021300000052008                          3500000043002                          0610000000500001                                061000000023000106130000010200091013000002640026                                                                                                                0610000000690001                                                                                061013000005050013                                    000000                                                                                                            
HR22004101220041010050402031716000000000000000000111110110001000000000000000000000000000000000010000000200000057003                          020000001800411000000130011400000021005                          1600000083003                          0211000001020003                                021100000037000202140000007200101114000000380003                                                                                                                0211000002470008                                                                                021114000002250006                                    000000                                                                                                            
HR22004101220041010050402041010000000000000000000000000000000000000000000000000000000000000000000000001000000013001                          100000001000108000000130020600000019004                          7800000025001                          0810000000270001                                081000000016000106100000003200040608000000590007                                                                                                                1008000000360001                                                                                060810000000800002                                    000000                                                                                                            
HR22004101220041010050402051616000000000000000000000000000000000000000000000000000000000000000000000001000000030001                          100000001400112000000170021500000035007                          5600000071002                          1012000000920001                                101200000037000110150000008200071215000001290015                                                                                                                1012000001530001                                                                                101215000003610006                                    000000                                                                                                            
HR22004101220041010050402061616000000000000000000000000000000000000000000000000000000000000000000000001300000013001                          130000001000105000000130020400000015004                          3700000029001                          0513000000340001                                051300000016000104130000002200030405000000350004                                                                                                                1305000000430001                                                                                040513000000610001                                    000000                                                                                                            
HR22004101220041010050402071515000000000000000000000000000000000000000000000000000000000000000000000000900000054003                          090000001800405000000130010600000016003                          3500000041001                          0509000000820003                                050900000031000306090000005700070506000000260001                                                                                                                0905000001950007                                                                                050609000001170002                                    000000                                                                                                            
HR22004101220041010050402080707000000000000000000000000000000000000000000000000000000000000000000000000700000037002                          0700000019002040000001400100                                     4700000053001                          0000                                            0000            0000            0000                                                                                                                            0704000001180004                                                                                040507000001720007                                    000000                                                                                                            
HR22004101220041010050402091616000000000000000000000000000000000000000000000000000000000000000000000001400000445012                          140000010401316000000260031100000021002                          7800000675025                          1416000024040065                                141600000627006811140000043000541116000000700003                                                                                                                1416000054790136                                                                                111416000041980140                                    1416110004123901083                                                                                               
HR22004101220041010050402100909000000000000000000000000000000000000000000000000000000000000000000000000100000014001                          010000001000103000000240050800000015002                          1300000102004                          0103000001030004                                010300000038000401080000001700010308000000930011                                                                                                                0103000001330005                                                                                010308000001470005                                    0103080000057500016                                                                                               
HR22004101220041010050402111111000000000000000000000000000000000000000000000000000000000000000000000000400000030001                          040000001200110000000150030600000013002                          4800000063003                          0410000000930002                                041000000030000204060000002500010610000000390003                                                                                                                0410000001770003                                                                                040610000000970001                                    0410060000050600003                                                                                               
HR22004101220041010050402121818000000000000000000000000000000000000000000000000000000000000000000000000800000026001                          080000001500115000000450080200000030004                          4700000116005                          0815000002560008                                081500000106001102080000005700040215000002770031                                                                                                                0815000003580012                                                                                020815000007130021                                    0815020000389600099                                                                                               
HR22004101820041016050403011010000000000000000000000000000000000000000000000000000000000000000000000000300000026002                          030000001100204000000110010700000012003                          3400000033001                          0304000000340001                                030400000015000103070000002100020407000000210003                                                                                                                0304000000730002                                                                                030407000000460001                                    000000                                                                                                            
HR22004101820041016050403021616000000000000000000000000000000000000000000000000000000000000000000000000500000054004                          050000001900314000000330051100000020004                          3700000273011                          0514000003440011                                051400000104001005110000004600041114000000910008                                                                                                                0514000006300020                                                                                051114000004200010                                    000000                                                                                                            
HR22004101820041016050403031212000000000000000000000000000000000000000000000000000000000000000000000000600000055003                          060000001700303000000160020500000011001                          3500000046001                          0306000001460007                                030600000060000805060000001800010305000000240002                                                                                                                0603000003150010                                                                                030506000001020001                                    000000                                                                                                            
HR22004101820041016050403041414000000000000000000000000000000000000000000000000000000000000000000000000100000046002                          010000001500314000000120010200000014002                          1800000061001                          0114000000830002                                011400000026000101020000003900040214000000320002                                                                                                                0114000001880004                                                                                010214000001120001                                    000000                                                                                                            
HR22004101820041016050403051111000000000000000000000000000000000000000000000000000000000000000000000000200000033002                          020000001400208000000170030500000033006                          2700000069003                          0208000000780003                                020800000035000302050000008700100508000001070012                                                                                                                0208000001290004                                                                                020508000003190012                                    000000                                                                                                            
HR22004101820041016050403061515000000000000000000000000000000000000000000000000000000000000000000000000400000020001                          040000001200107000000130020900000034006                          3400000047001                          0407000000550001                                040700000021000104090000007800090709000001010014                                                                                                                0407000000820001                                                                                040709000002320006                                    000000                                                                                                            
HR22004101820041016050403071616000000000000000000000000000000000000000000000000000000000000000000000001500000081005                          150000002600504000000220040900000014001                          2800000365018                          0415000004380018                                041500000146001809150000008900090409000000660005                                                                                                                1504000007840032                                                                                040915000006820021                                    000000                                                                                                            
HR22004101820041016050403081313000000000000000000000000000000000000000000000000000000000000000000000000900000014001                          090000001100101000000200030600000021004                          1600000063003                          0109000000620003                                010900000031000306090000002900020106000001180013                                                                                                                0901000000870003                                                                                010609000001360003                                    000000                                                                                                            
HR22004101820041016050403091414000000000000000000000000000000000000000000000000000000000000000000000000600000114003                          060000003800504000000170020200000083009                          3400000033001                          0406000002250008                                040600000099000802060000051200450204000002280022                                                                                                                0604000005000016                                                                                020406000023640062                                    0604020001403900314                                                                                               
HR22004101820041016050403101212000000000000000000000000000000000000000000000000000000000000000000000000700000070003                          070000002300309000000270050800000230010                          6700000235012                          0709000002380010                                070900000077000907080000058800380809000006500040                                                                                                                0709000004260016                                                                                070809000050510085                                    0709080001710500347                                                                                               
HR22004101820041016050403111414000000000000000000000000000000000000000000000000000000000000000000000000500000370008                          050000008400901000000150010300000028004                          1400000288011                          0105000005150016                                010500000162001603050000055700390103000000620004                                                                                                                0501000015880044                                                                                010305000014280042                                    0501030001341300296                                                                                               
HR22004101820041016050403121313000000000000000000000000000000000000000000000000000000000000000000000000800000023001                          080000001300106000000310060200000044009                          5600000097004                          0608000001280003                                060800000051000402080000007800070206000002280027                                                                                                                0806000001920005                                                                                020608000006280019                                    0806020000241400060                                                                                               
HR22004101820041017050404010909000000000000000000000000000000000000000000000000000000000000000000000000600000053003                          060000001900405000000160020800000041005                          5600000136006                          0506000001450006                                050600000058000606080000014500150508000001300013                                                                                                                0605000002850013                                                                                050608000007720024                                    000000                                                                                                            
HR22004101820041017050404021110000000000000000000111110110000001000000000000000000000000000000000001000400000020001                          040000001300111000000310060800000025004                          4800000145006                          0411000001780006                                041100000059000604080000005100050811000001800016                                                                                                                0411000002260009                                                                                040811000004820013                                    000000                                                                                                            
HR22004101820041017050404031313000000000000000000000000000000000000000000000000000000000000000000000001200000034002                          120000001300203000000130011100000026005                          3800000040001                          0312000000510001                                031200000024000111120000005900060311000000650008                                                                                                                1203000001050001                                                                                031112000001650003                                    000000                                                                                                            
HR22004101820041017050404041212000000000000000000000000000000000000000000000000000000000000000000000001000000054003                          100000001800305000000120010900000072008                          5700000059001                          0510000000630001                                051000000027000109100000020600230509000001440019                                                                                                                1005000001470004                                                                                050910000005910021                                    000000                                                                                                            
HR22004101820041017050404051313000000000000000000000000000000000000000000000000000000000000000000000001200000029001                          120000001300106000000150020800000018004                          5800000034001                          0612000000660001                                061200000028000108120000003800030608000000490005                                                                                                                1206000001140001                                                                                060812000001260002                                    000000                                                                                                            
HR22004101820041017050404060909000000000000000000000000000000000000000000000000000000000000000000000000700000017001                          070000001000104000000110020100000015004                          4700000027001                          0407000000240001                                040700000014000101070000002000020104000000240004                                                                                                                0704000000360001                                                                                010407000000400001                                    000000                                                                                                            
HR22004101820041017050404071212000000000000000000000000000000000000000000000000000000000000000000000000500000102007                          050000003500703000000350060400000150011                          3500000265012                          0305000003990021                                030500000136002204050000090200560304000006730053                                                                                                                0503000008720046                                                                                030405000074520147                                    000000                                                                                                            
HR22004101820041017050404081616000000000000000000000000000000000000000000000000000000000000000000000001100000038002                          110000001800206000000140010100000034006                          3600000042001                          0611000000670001                                061100000034000201110000015700190106000001060010                                                                                                                1106000001440002                                                                                010611000005240014                                    000000                                                                                                            
HR22004101820041017050404091212000000000000000000000000000000000000000000000000000000000000000000000000700000022001                          070000001100103000000130020200000018004                          3600000049001                          0307000000500001                                030700000021000102070000003700040203000000440006                                                                                                                0703000000870001                                                                                020307000000960001                                    0703020000028100001                                                                                               
HR22004101820041017050404101313000000000000000000000000000000000000000000000000000000000000000000000000500000026001                          050000001200103000000150020700000062010                          3400000040001                          0305000000540001                                030500000025000105070000010200130307000001870023                                                                                                                0503000000920001                                                                                030507000005470019                                    0503070000192500052                                                                                               
HR22004101820041017050404111616000000000000000000000000000000000000000000000000000000000000000000000000100000114005                          010000003500516000000260040500000015002                          1800000256012                          0116000003540013                                011600000126001301050000009900090516000000740006                                                                                                                0116000008430032                                                                                010516000005260014                                    0116050000445700124                                                                                               
HR22004101820041017050404121818000000000000000000000000000000000000000000000000000000000000000000000000200000039002                          020000001500218000000130011600000028006                          1800000042001                          0218000000620001                                021800000027000102160000006300071618000000690009                                                                                                                0218000001530002                                                                                021618000002240004                                    0218160000099200012                                                                                               
HR22004102520041023050405011313000000000000000000000000000000000000000000000000000000000000000000000000400000025001                          040000001100106000000190050200000019004                          4500000026001                          0406000000920003                                040600000041000402040000003200020206000000800011                                                                                                                0406000001390004                                                                                020406000001620004                                    000000                                                                                                            
HR22004102520041023050405021515000000000000000000000000000000000000000000000000000000000000000000000000600000027001                          060000001200104000000130021000000057010                          3400000039001                          0406000000690001                                040600000029000106100000014600160410000001730024                                                                                                                0604000001150001                                                                                040610000003940009                                    000000                                                                                                            
HR22004102520041023050405031111000000000000000000000000000000000000000000000000000000000000000000000000400000015001                          040000001000110000000170040900000011002                          4800000103004                          0410000001360004                                041000000031000404090000001200010910000000380006                                                                                                                0410000001620004                                                                                040910000000600002                                    000000                                                                                                            
HR22004102520041023050405040909000000000000000000000000000000000000000000000000000000000000000000000000700000013001                          070000001100105000000350070900000022004                          5700000173006                          0507000001650006                                050700000049000607090000002700030509000001740020                                                                                                                0705000001870007                                                                                050709000002950013                                    000000                                                                                                            
HR22004102520041023050405050909000000000000000000000000000000000000000000000000000000000000000000000000200000026001                          020000001300309000000170040100000013002                          2800000031001                          0209000001060005                                020900000040000501020000002500020109000000430006                                                                                                                0209000001740008                                                                                010209000001200004                                    000000                                                                                                            
HR22004102520041023050405061414000000000000000000000000000000000000000000000000000000000000000000000000100000014001                          010000001000103000000140021200000025007                          1300000032002                          0103000000370001                                010300000020000101120000003900050312000001330017                                                                                                                0103000000480001                                                                                010312000001010001                                    000000                                                                                                            
HR22004102520041023050405071414000000000000000000000000000000000000000000000000000000000000000000000001000000037001                          100000001300114000000190030300000017002                          6800000081004                          1014000000950001                                101400000042000303100000004000020314000000640005                                                                                                                1014000001860002                                                                                031014000001540001                                    000000                                                                                                            
HR22004102520041023050405081616000000000000000000000000000000000000000000000000000000000000000000000000100000020001                          010000001200108000000330061300000015002                          1400000122005                          0108000001520005                                010800000075000701130000002900010813000000950009                                                                                                                0108000002350006                                                                                010813000002470004                                    000000                                                                                                            
HR22004102520041023050405090908000000000000000000111110111010000000000000000000000000001000000000000000700000108005                          070000001700506000000150030800000011001                          6700000236009                          0607000002200009                                060700000047000807080000002500040608000000180002                                                                                                                0706000005390020                                                                                060708000000820005                                    0706080000094300036                                                                                               
HR22004102520041023050405101111000000000000000000000000000000000000000000000000000000000000000000000000200000230006                          020000006000601000000260040500000030005                          1200000681020                          0102000006130021                                010200000201002202050000023400270105000000970010                                                                                                                0201000016670053                                                                                010205000014530052                                    0201050001117100341                                                                                               
HR22004102520041023050405111414000000000000000000000000000000000000000000000000000000000000000000000000100000023001                          010000001200106000000130020800000028006                          1400000042001                          0106000000460001                                010600000020000101080000006000070608000000710009                                                                                                                0106000000720001                                                                                010608000001590003                                    0106080000048000006                                                                                               
HR22004102520041023050405121514000000000000000000000000000000000000000000000000000000000000000000000001400000215006                          140000003400709000000170020100000012001                          5800000242010                          0914000003790014                                091400000091001401140000006100050109000000230001                                                                                                                1409000009820031                                                                                010914000002070005                                    1409010000210000058                                                                                               
HR22004102520041024050406011212000000000000000000000000000000000000000000000000000000000000000000000000800000055003                          080000002000304000000140020600000029006                          4600000117005                          0408000001100004                                040800000043000406080000008400110406000000690010                                                                                                                0804000002580011                                                                                040608000002820011                                    000000                                                                                                            
HR22004102520041024050406021111000000000000000000000000000000000000000000000000000000000000000000000000800000029002                          080000001900307000000160020100000037005                          6700000074003                          0708000000920003                                070800000036000301080000005900070107000001000014                                                                                                                0807000001540005                                                                                010708000003540011                                    000000                                                                                                            
HR22004102520041024050406031010000000000000000000000000000000000000000000000000000000000000000000000000200000130005                          020000002000504000000110011000000036006                          2400000060004                          0204000000660004                                020400000030000402100000023000200410000000690008                                                                                                                0204000002670010                                                                                020410000004090013                                    000000                                                                                                            
HR22004102520041024050406041414000000000000000000000000000000000000000000000000000000000000000000000000400000038003                          040000001300211000000160041300000013001                          3700000053001                          0411000000830003                                041100000037000404130000003400021113000000370003                                                                                                                0411000001730006                                                                                041113000001100002                                    000000                                                                                                            
HR22004102520041024050406051010000000000000000000000000000000000000000000000000000000000000000000000000300000017001                          030000001100107000000130020400000019004                          3700000032002                          0307000000490002                                030700000022000203040000003600050407000000750010                                                                                                                0307000000750002                                                                                030407000001560005                                    000000                                                                                                            
HR22004102520041024050406061010000000000000000000000000000000000000000000000000000000000000000000000001000000046002                          100000001300207000000110010800000020004                          7800000017001                          0710000000350001                                071000000016000108100000006100080708000000360003                                                                                                                1007000001010003                                                                                070810000000910002                                    000000                                                                                                            
HR22004102520041024050406071414000000000000000000000000000000000000000000000000000000000000000000000001200000031002                          120000001400205000000150030700000041006                          4700000060003                          0512000000550003                                051200000029000307120000010100110507000001060012                                                                                                                1205000001120006                                                                                050712000003530011                                    000000                                                                                                            
HR22004102520041024050406081515000000000000000000000000000000000000000000000000000000000000000000000000700000173007                          070000003200612000000260040400000021003                          4700000377012                          0712000004340020                                071200000155002104070000013500190412000000620005                                                                                                                0712000011130042                                                                                040712000007510027                                    000000                                                                                                            
HR22004102520041024050406090909000000000000000000000000000000000000000000000000000000000000000000000000900000052003                          090000001300301000000130020700000012001                          1800000097004                          0109000001010004                                010900000030000407090000002500030107000000200001                                                                                                                0901000001950008                                                                                010709000000660001                                    0901070000048600013                                                                                               
HR22004102520041024050406101616000000000000000000000000000000000000000000000000000000000000000000000001300000017001                          130000001200110000000690110100000044008                          5700000064002                          1013000002800010                                101300000141001501130000008200080110000005690054                                                                                                                1310000003510011                                                                                011013000012740042                                    1310010000417300120                                                                                               
HR22004102520041024050406111313000000000000000000000000000000000000000000000000000000000000000000000000500000021001                          050000001100113000000160020800000043009                          4800000054001                          0513000000550001                                051300000027000105080000012200170813000002240028                                                                                                                0513000000740001                                                                                050813000005630017                                    0513080000155100040                                                                                               
HR22004102520041024050406121111000000000000000000000000000000000000000000000000000000000000000000000000400000065004                          040000002100406000000140010200000038006                          4600000106004                          0406000001120004                                040600000047000402040000022300240206000001350015                                                                                                                0406000003000011                                                                                020406000007390025                                    0406020000424400125                                                                                               
HR22004110120041030050407011010000000000000000000000000000000000000000000000000000000000000000000000000700000090002                          070000001800302000000190060600000011001                          2700000282009                          0207000004030014                                020700000086001506070000002500020206000000310005                                                                                                                0702000007940023                                                                                020607000001510008                                    000000                                                                                                            
HR22004110120041030050407021010000000000000000000000000000000000000000000000000000000000000000000000000900000017001                          090000001100106000000130020100000022005                          6800000034001                          0609000000410001                                060900000019000101090000003700050106000000660009                                                                                                                0906000000620001                                                                                010609000001110004                                    000000                                                                                                            
HR22004110120041030050407031717000000000000000000000000000000000000000000000000000000000000000000000001500001061012                          150000027601301000000500080200000013001                          1800000168008                          0115000079110070                                011500003597009002150000047400340102000001170013                                                                                                                1501000196120142                                                                                010215000074790118                                    000000                                                                                                            
HR22004110120041030050407041414000000000000000000000000000000000000000000000000000000000000000000000000700000033002                          070000001200203000000110010500000016003                          3500000043001                          0307000000560001                                030700000022000105070000003700030305000000290002                                                                                                                0703000000980001                                                                                030507000000840001                                    000000                                                                                                            
HR22004110120041030050407051212000000000000000000000000000000000000000000000000000000000000000000000000600000106004                          060000002100403000000190031000000014002                          3500000322010                          0306000003150009                                030600000079001006100000006000070310000000540005                                                                                                                0603000007760023                                                                                030610000004220011                                    000000                                                                                                            
HR22004110120041030050407061212000000000000000000000000000000000000000000000000000000000000000000000000400000055003                          040000001400301000000140011000000036007                          1400000077003                          0104000000820002                                010400000034000304100000014200190110000001130014                                                                                                                0401000001830005                                                                                010410000004760017                                    000000                                                                                                            
HR22004110120041030050407071414000000000000000000000000000000000000000000000000000000000000000000000001100000091006                          110000002800503000000280060100000046007                          3700000101005                          0311000003110014                                031100000104001401110000013400180103000001820022                                                                                                                1103000006150028                                                                                010311000014000043                                    000000                                                                                                            
HR22004110120041030050407081111000000000000000000000000000000000000000000000000000000000000000000000001100000049002                          110000001600209000000440080200000011001                          7800000314009                          0911000007560017                                091100000172001802110000002300010209000000560006                                                                                                                1109000010850027                                                                                020911000002240007                                    000000                                                                                                            
HR22004110120041030050407091616000000000000000000000000000000000000000000000000000000000000000000000001000000319009                          100000005700814000000120011200000084010                          5700000159007                          1014000003850014                                101400000163001510120000056900451214000001540014                                                                                                                1014000010000032                                                                                101214000023710065                                    1014120001818300404                                                                                               
HR22004110120041030050407101010000000000000000000000000000000000000000000000000000000000000000000000000400000021001                          040000001300109000000220040300000052007                          4800000090004                          0409000001030003                                040900000038000203040000012100150309000002070021                                                                                                                0409000001710004                                                                                030409000005810021                                    0409030000240800085                                                                                               
