RAA20100912201009115307020510000福山・高知連携勝海舟シリーズ二戦　Ｃ４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     福山・高知連携勝海舟福山・高知連福山・0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000340000001700000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,1,7,8,3,6,2                                                       204,(5,7),1,8,6,3,2                                                     30(4,7),(1,5),8,6,3,2                                                   407,1,8,4,6,5,3,2                                                       0
RAA20100905201009045306060510000福山・高知連携対潮楼シリーズ十戦　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     福山・高知連携対潮楼福山・高知連福山・0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000340000001700000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,7,2,8,3,4,1                                                       205,6,7,2,8,3,4,1                                                       305,6,2,7,8,3,1,4                                                       405,2,7,6,3,8,1,4                                                       0
RAA20100921201009205307050140000サラ系３歳　９　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　９　　　サラ系３歳　サラ系0000  120004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000200000000400000002000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,5,4,(7,8),1,2,6                                                     203,8,5,4,7,1,2,6                                                       303,8,4,5,1,7,2,6                                                       403,8,4,5,1,2,7,6                                                       0
RAA20100906201009055307010320000サラ系３歳　５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　５　　　サラ系３歳　サラ系0000  120004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000200000000400000002000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,8,1,2,3,5,7,4                                                       206,8,1,2,5,3,7,4                                                       306,1,2,5,3,8,7,4                                                       406,2,1,3,5,7,8,4                                                       0
RAA20100920201009195307040220000福山・高知連携勝海舟シリーズ六戦　４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          福山・高知連携勝海舟福山・高知連福山・0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000200000000400000002000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,(2,4),5,7,6                                                       201,3,5,2,4,7,6                                                         301,3,5,2,(4,7),6                                                       401,3,5,2,7,4,6                                                         0
