UM12004020219941000361199605231996112019940531プリティライト　　　　　　　　　　　ﾌﾟﾘﾃｨﾗｲﾄ                            Pretty Light(JPN)                                           0                   03210311200747ヤマニンボールド　　　　　　　　　　12223756エメラルド　　　　　　　　　　　　　11200134ボールドリツク　　　　　　　　　　　12207128アンメンシヨナブル　　　　　　　　　11100457チヤイナロツク　　　　　　　　　　　12204622ペアオブシユーズ　　　　　　　　　　11300158Round Table                         12301338Two Cities                          11300112Buckpasser                          12300981Petticoat                           11300586Rockefella                          12401807May Wong                            11100825ザーストン　　　　　　　　　　　　　12101191マーヴエラス　　　　　　　　　　　　200338野元昭　　　　　　　　　　　800172小園　一男　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　474009小園　一男　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000003000000000000000003000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003003
UM42006061419941000391199604111997012219940406ウイニングヒロイン　　　　　　　　　ｳｲﾆﾝｸﾞﾋﾛｲﾝ                          Winning Heroine(JPN)                                        0                   03210311200961シンウルフ　　　　　　　　　　　　　12221159ホウヨウワード　　　　　　　　　　　11200421ラツキーソブリン　　　　　　　　　　12210655スノーシヨツト　　　　　　　　　　　11200477マダング　　　　　　　　　　　　　　12213383パスワード　　　　　　　　　　　　　11300096Nijinsky                            12403579Sovereign                           11100922フオルテイノ　　　　　　　　　　　　12103664健宝　　　　　　　　　　　　　　　　11300397Habitat                             12403411Jellatina                           11200159フアーストフアミリー　　　　　　　　12208222ホウヨウドーター　　　　　　　　　　200104浅見国一　　　　　　　　　　233188杉元牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　848009杉元　四男　　　　　　　　　　　　　　　　　　　　　　　　　　　000078900000000000000000000000000000000020000000000000001000000001001002001000000001001002000000000000000000001000000001001002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001002000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001001002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002002001005
UM42006061419941000481199605161997012919940403タハラウイン　　　　　　　　　　　　ﾀﾊﾗｳｲﾝ                              Tahara Win(JPN)                                             0                   03210111200748ホクトフラツグ　　　　　　　　　　　12228695サチモプリンス　　　　　　　　　　　11200028シヤトーゲイ　　　　　　　　　　　　12209639ノブボタン　　　　　　　　　　　　　11200374サチモシロー　　　　　　　　　　　　12209998ベロナチグサ　　　　　　　　　　　　11300075Swaps                               12400220Banquet Bell                        11100922フオルテイノ　　　　　　　　　　　　12101752トビクイン　　　　　　　　　　　　　11400468Saint Crespin                       12107679ウイツプコード　　　　　　　　　　　11100873ロイヤルレコード　　　　　　　　　　12201659ユキノニシキ　　　　　　　　　　　　200269二分久男　　　　　　　　　　300187田原牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　894009田原　幸男　　　　　　　　　　　　　　　　　　　　　　　　　　　000059000000000000000000000000000000000020000000000000001000000000000001001000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000001002
UM12004020219941000521199606271996122119940504ゼロアワー　　　　　　　　　　　　　ｾﾞﾛｱﾜｰ                              Zero Hour(JPN)                                              0                   03210711200961シンウルフ　　　　　　　　　　　　　12232918ダツシングシグマ　　　　　　　　　　11200421ラツキーソブリン　　　　　　　　　　12210655スノーシヨツト　　　　　　　　　　　11200572フレーミングユース　　　　　　　　　12219175カネシグマ　　　　　　　　　　　　　11300096Nijinsky                            12403579Sovereign                           11100922フオルテイノ　　　　　　　　　　　　12103664健宝　　　　　　　　　　　　　　　　11200149ミンスキー　　　　　　　　　　　　　12205085ダブルクラシツク　　　　　　　　　　11200078ダンシングキヤツプ　　　　　　　　　12200374カネジヨリー　　　　　　　　　　　　200365崎山博樹　　　　　　　　　　330400新保牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　528009吉田　三郎　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219941000611199603211996091819940413マルシゲティアラ　　　　　　　　　　ﾏﾙｼｹﾞﾃｨｱﾗ                           Marushige Tiara(JPN)                                        0                   03210311200604メジロイーグル　　　　　　　　　　　12232934マルシゲイットー　　　　　　　　　　11100884メジロサンマン　　　　　　　　　　　12104442アマゾンウオリアー　　　　　　　　　11200871サクライツトー　　　　　　　　　　　12219669ソロナイメージ　　　　　　　　　　　11300065Charlottesville                     12102816パラデイシア　　　　　　　　　　　　11300432Khaled                              12301372War Betsy                           11200142サンシー　　　　　　　　　　　　　　12209332イツトー　　　　　　　　　　　　　　11101013フアバージ　　　　　　　　　　　　　12208665ハマノチエイス　　　　　　　　　　　200224武田博　　　　　　　　　　　900456坂東島　繁藤　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　240009坂東島　繁藤　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219941000661199606131997051019940504シェスタムーン　　　　　　　　　　　ｼｪｽﾀﾑｰﾝ                             Shasta Moon(JPN)                                            0                   03210311201402ハクヨウコマンド　　　　　　　　　　12225182トキノフアミリー　　　　　　　　　　11200414トウシヨウボーイ　　　　　　　　　　12216073サンエイカン　　　　　　　　　　　　11200159フアーストフアミリー　　　　　　　　12213288カワチカホ　　　　　　　　　　　　　11100795テスコボーイ　　　　　　　　　　　　12104558ソシアルバターフライ　　　　　　　　11100575ダラノーア　　　　　　　　　　　　　12205438ヒハカイモナーク　　　　　　　　　　11300368First Landing                       12402714Somethingroyal                      11100744フイダルゴ　　　　　　　　　　　　　12108342カワチヒメ　　　　　　　　　　　　　200177斉藤義美　　　　　　　　　　900187福重　幸雄　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　511009吉永　藤雄　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000007000000000000000006000000000000000000000000000000000004000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000003000000000000000001000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000001002002001007
UM12004020219941000731199701091997082719940515ヨシノセキト　　　　　　　　　　　　ﾖｼﾉｾｷﾄ                              Yoshino Sekito(JPN)                                         0                   00210111201237アサティス　　　　　　　　　　　　　12233539イッツノージョーク　　　　　　　　　11401820Topsider                            12407831Secret Asset                        11200676シービークロス　　　　　　　　　　　12213386リトルジヨーク　　　　　　　　　　　11300102Northern Dancer                     12407208Drumtop                             11301186Graustark                           12406324Numbered Account                    11100922フオルテイノ　　　　　　　　　　　　12204778ズイシヨウ　　　　　　　　　　　　　11200172デユール　　　　　　　　　　　　　　12205154ブライトニンフ　　　　　　　　　　　100403吉永正人　　　　　　　　　　400400吉永　清人　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　475009吉永　清人　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001001
UM12004020219941000751199612051997101219940401ヤマニンエイト　　　　　　　　　　　ﾔﾏﾆﾝｴｲﾄ                             Yamanin Eight(JPN)                                          0                   03210311200747ヤマニンボールド　　　　　　　　　　12235960センゴクエイト　　　　　　　　　　　11200134ボールドリツク　　　　　　　　　　　12207128アンメンシヨナブル　　　　　　　　　11200299フイリツプオブスペイン　　　　　　　12223127センゴクスキー　　　　　　　　　　　11300158Round Table                         12301338Two Cities                          11300112Buckpasser                          12300981Petticoat                           11300090Tudor Melody                        12401645Lerida                              11200415マルゼンスキー　　　　　　　　　　　12206181クラメルド　　　　　　　　　　　　　100270二本柳一　　　　　　　　　　400400吉永　清人　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　475009吉永　清人　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000005000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000001001005
UM12004020219941000761199609121997061519940505スマイルドーター　　　　　　　　　　ｽﾏｲﾙﾄﾞｰﾀｰ                           Smile Daughter(JPN)                                         0                   03210311200747ヤマニンボールド　　　　　　　　　　12234122テーキングスマイル　　　　　　　　　11200134ボールドリツク　　　　　　　　　　　12207128アンメンシヨナブル　　　　　　　　　11200780ハツピープログレス　　　　　　　　　12214194ケンセイクイン　　　　　　　　　　　11300158Round Table                         12301338Two Cities                          11300112Buckpasser                          12300981Petticoat                           11200066フリートウイング　　　　　　　　　　12210837シングルワン　　　　　　　　　　　　11200008ズグ　　　　　　　　　　　　　　　　12204169ミスケンセイ　　　　　　　　　　　　100214高木嘉夫　　　　　　　　　　400400吉永　清人　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　514009柏木　務　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219941000871199607251997040519940511ロイヤルスキップ　　　　　　　　　　ﾛｲﾔﾙｽｷｯﾌﾟ                           Royal Skip(JPN)                                             0                   00210111200504ロイヤルスキー　　　　　　　　　　　12228140ハイマート　　　　　　　　　　　　　11300878Raja Baba                           12403314Coz O'Nijinsky                      11200286サーペンフロ　　　　　　　　　　　　12221920ミヤホシ　　　　　　　　　　　　　　11300247Bold Ruler                          12403466Missy Baba                          11400652Involvement                         12403377Gleam                               11300054Sir Ivor                            12402499Running Blue                        11200404ハンザダンサー　　　　　　　　　　　12212058ミヤギノチドリ　　　　　　　　　　　100415菅原泰夫　　　　　　　　　　000190篠木牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　福島県　　　　　　　571002篠木　俊二　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001
UM12004020219941000891199606131997032919940526ルードマイガール　　　　　　　　　　ﾙｰﾄﾞﾏｲｶﾞｰﾙ                          Rude My Girl(JPN)                                           0                   03210311201358サクラホクトオー　　　　　　　　　　12235207リキアイドリーム　　　　　　　　　　11200414トウシヨウボーイ　　　　　　　　　　12210880サクラセダン　　　　　　　　　　　　11201057サンキリコ　　　　　　　　　　　　　12228491リキアイレデイー　　　　　　　　　　11100795テスコボーイ　　　　　　　　　　　　12104558ソシアルバターフライ　　　　　　　　11100629セダン　　　　　　　　　　　　　　　12107653スワンズウツドグローヴ　　　　　　　11400665Lypheor                             12406424Nell's Briquette                    11200590リキアイオー　　　　　　　　　　　　12209214セキノホマレ　　　　　　　　　　　　100415菅原泰夫　　　　　　　　　　000190篠木牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　福島県　　　　　　　103006楠本　勝美　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000006000000000000000001000000000000000000000000000000000003000000000000000000000000000000000000000000000000000005000000000000000000000000000000000001000000000000000001000000000000000001000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000001003006010
UM12004020219941001131199610241997052019940404ルルドフルール　　　　　　　　　　　ﾙﾙﾄﾞﾌﾙｰﾙ                            Lourdes Fleur(JPN)                                          0                   03210711201416プレクラスニー　　　　　　　　　　　12234009レイトブルミング　　　　　　　　　　11200773クリスタルパレス　　　　　　　　　　12212127ミトモオー　　　　　　　　　　　　　11200790ビゼンニシキ　　　　　　　　　　　　12207038マイリークイン　　　　　　　　　　　11300863Caro                                12404218Hermieres                           11100618ヴイミー　　　　　　　　　　　　　　12105546ロイヤルリツキ　　　　　　　　　　　11200292ダンデイルート　　　　　　　　　　　12215154ベニバナビゼン　　　　　　　　　　　11100576パーソロン　　　　　　　　　　　　　12104487ニイナー　　　　　　　　　　　　　　100364矢野照正　　　　　　　　　　750007赤田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　714002永野　千枝子　　　　　　　　　　　　　　　　　　　　　　　　　　000020000000000000000000000000000000000000000000000000000001000000000004000001000000000004000000000000000000000001000000000002000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000001000000000002000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004001005
