RAA20130603201306025504040720000Ｃ２－４組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－４組　Ｃ２　　Ｃ２－４組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,6,2,7,8,5,3,4                                                       201,6,7,2,8,5,3,4                                                       306,1,7,2,8,3,5,4                                                       401,7,2,6,8,3,5,4                                                       0
RAA20130609201306085505011110000３歳－２組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳－２組　　　　　３歳－２組　３歳－0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000230000000530000002100000012000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,9,2,1,5,3,4,8,6,11,10                                               207,9,2,1,3,4,5,8,6,10,11                                               307,2,9,1,3,4,10,8,6,11,5                                               407,2,3,1,9,10,6,4,8,11,5                                               0
RAA20130610201306095505020920000虹ノ松原特選　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          虹ノ松原特選　　　　虹ノ松原特選虹ノ松0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　175000002400    0000280000000640000002500000014000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,2,9,3,4,10,1,8,7,11                                               205,6,2,9,3,4,1,10,7,8,11                                               305,6,2,9,3,1,8,7,10,4,11                                               406,9,5,2,3,1,7,4,10,8,11                                               0
RAA20130623201306225506011110000３歳－２組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳－２組　　　　　３歳－２組　３歳－0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000230000000530000002100000012000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,8,4,7,5,1,6,3,9,10                                                  202,8,4,7,1,5,6,3,9,10                                                  302,8,1,7,4,6,5,3,10,9                                                  408,2,1,6,7,4,5,9,3,10                                                  0
RAA20130624201306235506020120000２歳－１組新馬　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            ２歳－１組新馬　　　２歳－１組新２歳－0000  110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　090000002400    0000500000001500000005000000030000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707072030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301,5,4,7,2,6,3                                                         401,5,4,7,3,2,6                                                         00                                                                      00                                                                      0
RAA20130609201306085505010910000向暑特別　Ｂ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          向暑特別　Ｂ　　　　向暑特別　Ｂ向暑特0000E 130002000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　180000002400    0000400000000920000003600000020000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,1,8,9,3,6,2,7                                                     204,5,8,1,9,6,3,2,7                                                     304,5,1,9,8,6,2,3,7                                                     404,5,1,9,6,8,2,3,7                                                     0
RAA20130624201306235506021120000なでしこ特別　Ｂ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          なでしこ特別　Ｂ　　なでしこ特別なでし0000E 130002000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　180000002400    0000500000001150000004500000025000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,5,2,1,4,7,8,6,9                                                     203,5,2,1,4,7,8,9,6                                                     303,5,2,4,7,8,9,6,1                                                     405,2,4,3,7,8,6,9,1                                                     0
RAA20130603201306025504040620000Ｃ２－６組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－６組　Ｃ２　　Ｃ２－６組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,5,10,7,6,2,4,9,8                                                  201,3,5,10,7,6,2,4,8,9                                                  301,10,5,3,7,6,4,2,9,8                                                  4010,1,5,3,7,2,4,6,9,8                                                  0
RAA20130616201306155505030610000Ｃ２－６組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－６組　Ｃ２　　Ｃ２－６組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,2,6,7,1,3,9,8                                                     204,5,2,6,7,1,3,9,8                                                     304,5,6,2,7,1,3,9,8                                                     404,5,6,2,1,7,3,9,8                                                     0
RAA20130630201306295506030710000Ｃ２－３組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－３組　Ｃ２　　Ｃ２－３組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,8,5,7,6,3,1,9,4                                                     202,8,5,7,6,3,9,1,4                                                     302,8,7,5,6,3,9,1,4                                                     402,7,5,3,6,9,8,1,4                                                     0
