RAA20131117201311163607011010000ノベンバーＣ　Ｂ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          ノベンバーＣ　Ｂ２　ノベンバーＣノベン0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000021000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,6,8,2,10,4,5,12,11,7,1,9                                            203,(6,8),2,10,4,5,12,7,11,1,9                                          303,8,2,6,10,4,5,7,(11,12),1,9                                          403,8,2,4,(6,7,10),5,11,12,1,9                                          0
RAA20131118201311173607020220000Ｃ２八組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２八組　　　　　　Ｃ２八組　　Ｃ２八0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,2,1,5,4,3,(6,8,9)                                                   207,2,1,5,(3,4),6,8,9                                                   307,2,1,5,3,4,6,8,9                                                     407,2,1,5,3,4,6,8,9                                                     0
RAA20131125201311243607051020000ダービーＧＰ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　DERBY GRAND PRIX                                                                                                                                                                                                                                                                                                                                                        ダービーＧＰ　　　　ダービーＧＰダービ0000D 120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　200000002400    0008000000018400000104000000720000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,9,11,3,8,6,1,7,2,4,10,12                                            205,11,9,3,6,8,1,7,2,10,4,12                                            307,5,9,(3,11),8,6,2,1,4,10,12                                          405,7,3,9,11,6,8,2,1,4,10,12                                            0
RAA20131126201311253607060240000選抜戦Ｃ２四組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     選抜戦Ｃ２四組　　　選抜戦Ｃ２四選抜戦0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001009092020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,4,3,8,9,5,10,2                                                    206,7,4,3,8,5,9,10,2                                                    306,4,7,3,(8,10),5,9,2                                                  406,4,7,3,8,10,5,2,9                                                    0
RAA20131126201311253607060340000選抜戦Ｃ２三組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     選抜戦Ｃ２三組　　　選抜戦Ｃ２三選抜戦0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000120000000240000001200000009000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,2,6,7,4,5,1,10,9,8                                                  203,2,6,7,4,5,10,1,9,8                                                  303,(2,6),9,5,7,(1,4),10,8                                              406,3,9,2,5,4,1,7,10,8                                                  0
RAA20131117201311163607010410000フューチャーステップ（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            フューチャーステップフューチャーフュー0000  110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0002000000004600000026000000180000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,7,6,1,10,5,2,9,8,3                                                  204,7,6,1,(5,10),(2,9),8,3                                              304,6,7,1,2,10,5,9,3,8                                                  404,6,1,2,7,10,8,5,9,3                                                  0
RAA20131118201311163607010510000Ｃ２十一組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２十一組　　　　　Ｃ２十一組　Ｃ２十0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,3,8,1,5,(2,6),7,(9,10)                                              204,3,8,1,5,2,6,10,7,9                                                  304,3,8,5,(1,6),2,7,10,9                                                404,3,8,6,1,5,7,2,10,9                                                  0
RAA20131118201311173607020420000Ｃ２六組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２六組　　　　　　Ｃ２六組　　Ｃ２六0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,(1,4,9,10),2,8,3,6,7                                                205,(1,9),10,2,8,4,6,3,7                                                305,9,1,2,(3,8),10,(4,6),7                                              405,(1,9),2,8,3,(6,10),4,7                                              0
RAA20131119201311183607030540000Ｃ２二組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２二組　　　　　　Ｃ２二組　　Ｃ２二0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,7,1,10,3,9,4,8,5                                                  202,6,7,1,10,3,9,4,8,5                                                  302,6,7,1,(3,9),(4,10),8,5                                              40(2,6),7,(1,4,9),(3,10),8,5                                            0
RAA20131126201311253607060140000２歳Ｃ２二組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            ２歳Ｃ２二組　　　　２歳Ｃ２二組２歳Ｃ0000  110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　085000002400    0000240000000480000002400000017000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305,(2,4),6,3,1,7,9,8                                                   402,4,5,3,6,1,7,8,9                                                     00                                                                      00                                                                      0
RAA20131118201311173607021020000南部駒賞（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　NAMBUKOMA SHO                                                                                                                                                                                                                                                                                                                                                           南部駒賞（中央認定）南部駒賞（中南部駒0000D 110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0005000000011500000065000000450000002500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,8,5,6,9,7,10,3,4                                                  201,2,8,5,6,(7,9),10,3,4                                                301,8,5,2,6,(7,9,10),3,4                                                401,8,5,6,2,7,10,9,3,4                                                  0
