RAA20131007201310065409020220000Ｃ３－１１　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３－１１　Ｃ３　　Ｃ３－１１　Ｃ３－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001009091040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,10,2,(6,7),5,4,3,1                                                  209,10,2,7,6,5,4,3,1                                                    309,7,(2,10),5,6,4,3,1                                                  409,7,2,10,5,3,6,4,1                                                    0
RAA20131007201310065409021120000西土佐黒尊渓谷特別　Ａ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          西土佐黒尊渓谷特別　西土佐黒尊渓西土佐0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000180000000450000002200000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707071040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,(4,5),7,2,1,6                                                       203,5,(4,7),2,6,1                                                       30(3,5,6),(4,7),2,1                                                     406,4,2,3,5,1,7                                                         0
RAA20131021201310205410021020000寒風山のシコクザサ特別　Ａ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          寒風山のシコクザサ特寒風山のシコ寒風山0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000180000000450000002200000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606062040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,4,1,2,(3,5)                                                         206,4,1,2,5,3                                                           306,4,5,1,2,3                                                           40(4,6),5,1,2,3                                                         0
