RAA20131225201312244209010850000サラ系一般　Ｃ２四五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２四五サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001000000003000000017000000130000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,12,5,10,8,7,1,11,3,4,2,6                                            209,12,5,8,10,11,1,3,7,4,2,6                                            309,12,5,8,10,11,1,3,6,4,2,7                                            409,12,5,10,8,6,1,4,11,2,3,7                                            0
RAA20131210201312094208010940000カトレア賞　Ｃ１六　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     カトレア賞　Ｃ１六　カトレア賞　カトレ0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001200000003600000020400000156000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,12,11,6,10,9,8,5,7,1,2,4                                            203,12,11,10,6,9,5,8,1,7,2,4                                            303,12,11,10,6,5,8,9,7,1,2,4                                            4012,11,3,10,5,6,8,1,7,2,9,4                                            0
RAA20131213201312124208040570000サラ系一般　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３　　サラ系一般　サラ系0000  000001000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　080000002300    00008000000024000000136000001040000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003011,10,2,8,4,6,1,5,3,7,9                                               4011,10,2,8,7,4,1,3,5,6,9                                               00                                                                      00                                                                      0
RAA20131226201312254209020460000サラ系一般　Ｃ３三四　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３三四サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0000800000002400000013600000104000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,9,2,7,11,8,4,12,6,10,5                                            201,3,(2,9),11,7,8,4,6,12,10,5                                          301,9,2,11,3,8,7,4,6,10,5,12                                            401,2,9,11,4,8,5,7,10,6,3,12                                            0
RAA20131226201312254209020860000サラ系一般　Ｃ１五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１五　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001100000003300000018700000143000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,10,11,1,4,7,5,8,12,9,6                                            202,3,(1,10),5,11,4,7,8,12,6,9                                          302,11,10,8,3,5,1,7,9,4,12,6                                            4011,2,8,10,5,9,7,1,12,6,4,3                                            0
RAA20131211201312104208020250000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　　　　　サラ系３歳　サラ系0000  120000000000000000000１２７万上１４１万未満　　　　　　　　　　　　　　　　　　　140000002300    0001000000003000000017000000130000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212123030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,9,12,10,3,11,4,7,5,1,2,8                                            206,9,12,11,3,10,4,7,5,2,1,8                                            3011,12,4,7,6,5,10,2,9,3,1,8                                            4011,12,5,4,6,10,7,3,2,1,9,8                                            0
RAA20131211201312104208020950000ひいらぎ賞　Ｂ３三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ひいらぎ賞　Ｂ３三　ひいらぎ賞　ひいら0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0001500000004500000025500000195000001500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,1,3,6,10,11,7,8,2,9,5                                               204,1,3,7,10,6,8,11,2,9,5                                               301,4,3,8,11,7,6,2,10,9,5                                               401,8,3,4,7,11,6,2,5,9,10                                               0
RAA20131226201312254209020660000サラ系一般　Ｃ２六七　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２六七サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001000000003000000017000000130000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,8,10,5,9,4,3,11,12,1,7                                            202,6,8,10,5,9,4,11,3,12,1,7                                            302,10,11,5,9,6,8,12,4,3,7,1                                            402,11,9,(5,10),(4,12),1,3,7,6,8                                        0
RAA20131213201312124208040870000川越藩の御蔵米新米収穫記念　Ｃ１五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     川越藩の御蔵米新米収川越藩の御蔵川越藩0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0001200000003600000020400000156000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,1,10,4,6,2,5,7,11,3,9                                               208,1,4,10,2,6,5,7,11,3,9                                               308,4,1,5,10,6,2,3,7,11,9                                               408,4,5,6,3,1,7,2,10,9,11                                               0
RAA20131225201312244209011050000クリスマスキャロル賞　Ｃ１三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     クリスマスキャロル賞クリスマスキクリス0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001200000003600000020400000156000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,11,8,2,5,12,7,10,4,6,3,9                                            201,11,2,8,5,12,7,10,4,6,3,9                                            305,11,8,12,2,1,7,10,4,6,3,9                                            4012,5,7,11,10,8,2,4,6,1,3,9                                            0
RAA20131211201312104208020750000ベゴニア賞　Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ベゴニア賞　Ｃ２三　ベゴニア賞　ベゴニ0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    00011000000033000000187000001430000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121220300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,6,12,2,5,8,9,7,11,3,4,1                                            2010,6,12,2,5,8,9,7,11,3,1,4                                            3010,6,2,5,12,8,9,11,4,7,1,3                                            406,2,5,9,10,8,11,7,3,4,1,12                                            0
RAA20131227201312264209031070000グッドラック賞　Ｃ１四　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     グッドラック賞　Ｃ１グッドラックグッド0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001100000003300000018700000143000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,8,9,5,6,4,3,10,11,2,7                                               201,8,9,5,3,6,4,10,11,7,2                                               301,8,3,9,5,6,4,10,7,2,11                                               401,8,3,5,6,4,2,7,9,10,11                                               0
RAA20131211201312104208020850000新風特別（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 新風特別（中央認定）新風特別（中新風特0000E 110000000000000000000サラ系２歳　２１０万上　　　　　　　　　　　　　　　　　　　160000002300    0002500000007500000042500000325000002500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,9,1,8,4,10,2,7,6,11,5                                               203,9,1,8,4,10,2,7,6,11,5                                               309,8,7,3,4,1,6,11,10,2,5                                               409,8,4,1,7,6,3,11,10,5,2                                               0
RAA20131225201312244209010950000サラ系一般　Ｃ２四五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２四五サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001000000003000000017000000130000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,9,1,12,4,7,8,6,5,2,10,11                                            203,9,1,12,4,7,8,6,5,2,10,11                                            303,9,4,1,12,7,8,6,5,2,10,11                                            403,9,1,4,7,8,12,5,6,2,10,11                                            0
