UM42014021920071000051201002112010061020070328ラヴァリーズーム　　　　　　　　　　ﾗｳﾞｧﾘｰｽﾞｰﾑ                          Loverly Zoom(JPN)                                           0                   00210311201339スキャン　　　　　　　　　　　　　　12250595ラピーナヘーラ　　　　　　　　　　　11400948Mr. Prospector                      12409586Video                               11201542フジキセキ　　　　　　　　　　　　　12232399トツプクルー　　　　　　　　　　　　11300169Raise a Native                      12403815Gold Digger                         11300096Nijinsky                            12405309Foreseer                            11201232サンデーサイレンス　　　　　　　　　12229223ミルレーサー　　　　　　　　　　　　11200414トウシヨウボーイ　　　　　　　　　　12215584セイビニシキ　　　　　　　　　　　　100390池上昌弘　　　　　　　　　　803062朝野　勝洋　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　449007村中　徳広　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000004003000000001009000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001017
UM42012011620071000141200906182009100120070514オリオンザエルメス　　　　　　　　　ｵﾘｵﾝｻﾞｴﾙﾒｽ                          Orionza Hermes(JPN)                                         0                   00210511201659フサイチコンコルド　　　　　　　　　12238755ミラノコレクション　　　　　　　　　11401191Caerleon                            12234714バレークイーン　　　　　　　　　　　11201062リヴリア　　　　　　　　　　　　　　12222016フドウゴールド　　　　　　　　　　　11300096Nijinsky                            12405309Foreseer                            11401591Sadler's Wells                      12407604Sun Princess                        11400450Riverman                            12405039Dahlia                              11200268モハビ　　　　　　　　　　　　　　　12207206カウンテスドレスアツプ　　　　　　　101093松永康利　　　　　　　　　　433066荒木　貴宏　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　832008平本　敏夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000002000013000000000000000003000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000003000015
UM42012100920071000231200907222009072820070323オノユウ　　　　　　　　　　　　　　ｵﾉﾕｳ                                Onoyu(JPN)                                                  0                   21210311201658バブルガムフェロー　　　　　　　　　12246780オナーザミント　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12231148バブルカンパニー　　　　　　　　　　11403841Honour and Glory                    12241415ストームザミント　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11301153Lyphard                             12409019Prodice                             11402365Relaunch                            12415459Fair to All                         11402183Storm Cat                           12415476Mint Cooler                         305311角川秀樹北海道　　　　　　　213067池田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか　　　　　　767800オリオンファーム　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000021500000000000005003001000000009000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000018
UM92010090620071000271201001212010090320070410マキノターコイズ　　　　　　　　　　ﾏｷﾉﾀｰｺｲｽﾞ                           Makino Turquoise(JPN)                                       0                   00210311202016サクラプレジデント　　　　　　　　　12234776フレンチカラー　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12229105セダンフオーエバー　　　　　　　　　11401173Fabulous Dancer                     12410204Embarrassed                         11301358Halo                                12407543Wishing Well                        11200415マルゼンスキー　　　　　　　　　　　12210880サクラセダン　　　　　　　　　　　　11300102Northern Dancer                     12405252Last of the Line                    11301511Blushing Groom                      12405069My Bupers                           100409二ノ宮敬　　　　　　　　　　703067石川　栄一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　197002小川　敏夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000033000000000000000000000000000000000000000000000000000001000000001000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000001001000002
UM92013120520071000281201002252013120420070322エスピナアスール　　　　　　　　　　ｴｽﾋﾟﾅｱｽｰﾙ                           Espina Azul(JPN)                                            0                   00210411201542フジキセキ　　　　　　　　　　　　　12252548リメインフォレスト　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12229223ミルレーサー　　　　　　　　　　　　11201255アジュディケーティング　　　　　　　12243258リメインラブ　　　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11300167Le Fabuleux                         12408074Marston's Mill                      11401155Danzig                              12405166Resolver                            11403198Nabeel Dancer                       12237474レストオブラブ　　　　　　　　　　　100409二ノ宮敬　　　　　　　　　　703067石川　栄一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　473006青木　照吉　　　　　　　　　　　　　　　　　　　　　　　　　　　000536400000000000000012390000000000000135000000000000004002000000001018004002000000001018000000000000000000002002000000000008002000000000001008000000000000000000000000000000000001000000000000000001000000000000000000004002000000001015000000000000000001000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001008004001000000000008000000000000000000000000000000000002000000000000000000000000000000000000002014008001025
UM42011061420071000291200910292011051120070424サングレアズール　　　　　　　　　　ｻﾝｸﾞﾚｱｽﾞｰﾙ                          Sangre Azul(JPN)                                            0                   00210311201853クロフネ　　　　　　　　　　　　　　12243258リメインラブ　　　　　　　　　　　　11403861French Deputy                       12417427Blue Avenue                         11403198Nabeel Dancer                       12237474レストオブラブ　　　　　　　　　　　11401570Deputy Minister                     12415529Mitterand                           11404263Classic Go Go                       12413980Eliza Blue                          11300102Northern Dancer                     12411948Prayers'n Promises                  11400948Mr. Prospector                      12409225Ignore                              101064武藤善則　　　　　　　　　　703067石川　栄一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　473006青木　照吉　　　　　　　　　　　　　　　　　　　　　　　　　　　000549500000000000000004830000000000000120000000000000004001002001001007004001002001001007000000000000000000002000001000000002001000000000000001000000000000000000001001001000001002000000000001000002000000000000000000003000001000000003000000000000000000000000000000000000000000000000000000000000001001000002000001000000001000000000000000000002001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000001000000003000000000000000000000000000000000000001001001000000001000000000001001003000000000000000000002011002001016
UM92012083020071000301201106162012083020070319ピシーズクイーン　　　　　　　　　　ﾋﾟｼｰｽﾞｸｲｰﾝ                          Pisces Queen(JPN)                                           0                   05210311201981アグネスデジタル　　　　　　　　　　12248074タカミツクイーン　　　　　　　　　　11401821Crafty Prospector                   12416268Chancey Squaw                       11201604ジョリーズヘイロー　　　　　　　　　12235374マルサンホマレ　　　　　　　　　　　11400948Mr. Prospector                      12407210Real Crafty Lady                    11402440Chief's Crown                       12416267Allicance                           11301358Halo                                12413472Jolie Jolie                         11200498サテインゴ　　　　　　　　　　　　　12212283イチガヤヒメ　　　　　　　　　　　　201087庄野靖志　　　　　　　　　　803067石川　新一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　372008三宅　勝俊　　　　　　　　　　　　　　　　　　　　　　　　　　　000074000000000000000000000000000000000058500000000000006000000000000008001000000000000008000000000000000000000000000000000002000000000000000000000000000000000000001000000000000006000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000001000000000000005000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000002001000000000000004000000000000000000000003004002014
UM92010060320071000331200907082010060120070529マイアンドキリ　　　　　　　　　　　ﾏｲｱﾝﾄﾞｷﾘ                            Mai and Kiri(JPN)                                           0                   00210111201957ワイルドラッシュ　　　　　　　　　　12244611リトルシェーバー　　　　　　　　　　11401593Wild Again                          12412764Rose Park                           11201354リンドシェーバー　　　　　　　　　　12221590リードリイフオー　　　　　　　　　　11300879Icecapade                           12406604Bushel-n-Peck                       11400881Plugged Nickle                      12412763Hardship                            11401308Alydar                              12408008Bersid                              11200502リイフオー　　　　　　　　　　　　　12209033リードガール　　　　　　　　　　　　101109伊藤大士　　　　　　　　　　803067石川　新一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　966007小林　祥晃　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000002002
UM92010031120071000351200908202010031120070412カシノミニパイン　　　　　　　　　　ｶｼﾉﾐﾆﾊﾟｲﾝ                           Kashino Mini Pine(JPN)                                      0                   00210411201916マンハッタンカフェ　　　　　　　　　12247767エンベゼル　　　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12239009サトルチェンジ　　　　　　　　　　　11402552Seeking the Gold                    12419255Bookkeeper                          11301358Halo                                12407543Wishing Well                        11401193Law Society                         12405240Santa Luciana                       11400948Mr. Prospector                      12406357Con Game                            11401518Private Account                     12414106Resume                              200398梅内忍　　　　　　　　　　　043068石川牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　514009柏木　務　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000003000000000000000003000000000000000000000000000000000002000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002001003
UM42012020620071000401200904302010081420070407メガフェリーチェ　　　　　　　　　　ﾒｶﾞﾌｪﾘｰﾁｪ                           Mega Felice(JPN)                                            0                   00210311201520サクラバクシンオー　　　　　　　　　12252602ミスフェリチタ　　　　　　　　　　　11200941サクラユタカオー　　　　　　　　　　12226430サクラハゴロモ　　　　　　　　　　　11201551フォーティナイナー　　　　　　　　　12240863スリーエフ　　　　　　　　　　　　　11100795テスコボーイ　　　　　　　　　　　　12207268アンジエリカ　　　　　　　　　　　　11200291ノーザンテースト　　　　　　　　　　12203046クリアアンバー　　　　　　　　　　　11400948Mr. Prospector                      12409833File                                11401063Nureyev                             12410243Agacerie                            101014高市圭二　　　　　　　　　　043068石川牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　639009鈴木　芳夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000005000000000000000000000000000000000000000000000000000000000000001006000000000000001004000000000000000000000000000000000001000000000000000000000000000000000000000000000000000003000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000001000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001002000000000000000001000000000000000000001002002000007
UM42011062720071000431201003042010081120070306バリスタ　　　　　　　　　　　　　　ﾊﾞﾘｽﾀ                               Barista(JPN)                                                0                   00210411201916マンハッタンカフェ　　　　　　　　　12249196ヒットザボード　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12239009サトルチェンジ　　　　　　　　　　　11402924A.P. Indy                           12420010Dans l'Argent                       11301358Halo                                12407543Wishing Well                        11401193Law Society                         12405240Santa Luciana                       11400936Seattle Slew                        12410790Weekend Surprise                    11401155Danzig                              12406478Clef d'Argent                       200337小原伊佐　　　　　　　　　　633066井高牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　547800ヒダカ・ブリーダーズ・ユニオン　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000002003001002006000000000000000004000000000000000000000000000000000002000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000002000000000000000000000001002001014
UM92013030720071000441200910082013030620070222モーニングフェイス　　　　　　　　　ﾓｰﾆﾝｸﾞﾌｪｲｽ                          Morning Face(JPN)                                           0                   00210111201743スペシャルウィーク　　　　　　　　　12251530ファーストナイト　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12229715キャンペンガール　　　　　　　　　　11401591Sadler's Wells                      12411584Morning Devotion                    11301358Halo                                12407543Wishing Well                        11200415マルゼンスキー　　　　　　　　　　　12220432レデイーシラオキ　　　　　　　　　　11300102Northern Dancer                     12406600Fairy Bridge                        11401354Affirmed                            12411583Morning Has Broken                  101124大和田成　　　　　　　　　　633066井高牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　050002井高　義光　　　　　　　　　　　　　　　　　　　　　　　　　　　000546000000000000000007200000000000000127500000000000003002001001001019003002001001001019000000000000000000001002001000001017002000000001000001000000000000000000000000000000000001000000000000000000000000000000000000003001001001001016000001000000000001000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002003001001000001012000001000001000004000000000000000000000000000000000001000000000000000000000008012007027
UM92011111720071000501200907082011111720070505ナムラアトラクト　　　　　　　　　　ﾅﾑﾗｱﾄﾗｸﾄ                            Namura Attract(JPN)                                         0                   00210311201796フレンチデピュティ　　　　　　　　　12251235ナムラキャサリン　　　　　　　　　　11401570Deputy Minister                     12415529Mitterand                           11200994フオテイテン　　　　　　　　　　　　12241449フェナ　　　　　　　　　　　　　　　11401115Vice Regent                         12406530Mint Copy                           11401574Hold Your Peace                     12415528Laredo Lass                         11401063Nureyev                             12405882Dry Fly                             11403870Dowsing                             12415554Tasseled                            200387目野哲也　　　　　　　　　　733066伊藤　和明　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　945004奈村　信重　　　　　　　　　　　　　　　　　　　　　　　　　　　000247000000000000000000560000000000000045000000000000002002002002000008002002002002000008000000000000000000000000000000000001000000000000000000000000000000000000002002002002000005000000000000000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001002001002000003000000001000000000001000000000000002000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000002002002002000007000000000000000000000000000000000000007005003001016
UM92010080520071000521200912032010080520070303ナムラクンリン　　　　　　　　　　　ﾅﾑﾗｸﾝﾘﾝ                             Namura Kunrin(JPN)                                          0                   00210111201847アグネスタキオン　　　　　　　　　　12248075ナムラマリオン　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12233314アグネスフローラ　　　　　　　　　　11201611ウォーニング　　　　　　　　　　　　12231107チャリスオブシルバー　　　　　　　　11301358Halo                                12407543Wishing Well                        11200504ロイヤルスキー　　　　　　　　　　　12215932アグネスレデイー　　　　　　　　　　11400879Known Fact                          12410222Slightly Dangerous                  11301186Graustark                           12405954Loot                                201107村山明　　　　　　　　　　　733066伊藤　和明　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　945004奈村　信重　　　　　　　　　　　　　　　　　　　　　　　　　　　000024000000000000000000000000000000000000000000000000000000001001000005000000001001000005000000000000000000000000000000000000000000000000000000000000000000000000000000001001000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000001000002000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000005000000000000000000000000001005007
