HR22007071720070716100201011414000000000000000000000000000000000000000000000000000000000000000000000000200000025002                          020000001200212000000110010300000032007                          2700000027001                          0212000000280001                                021200000015000102030000006600110312000000600009                                                                                                                0212000000550001                                                                                020312000001230003                                    000000                                                                                                            
HR22007071720070716100201021515000000000000000000000000000000000000000000000000000000000000000000000000400000017001                          040000001100103000000170030900000028006                          2300000028001                          0304000000580002                                030400000027000204090000004700050309000001110015                                                                                                                0403000000790002                                                                                030409000002510008                                    000000                                                                                                            
HR22007071720070716100201031818000000000000000000000000000000000000000000000000000000000000000000000000200000021001                          020000001200109000000470071000000016002                          1500000042001                          0209000002800009                                020900000094001102100000002500010910000001630018                                                                                                                0209000003980013                                                                                020910000003730011                                    000000                                                                                                            
HR22007071720070716100201041818000000000000000000000000000000000000000000000000000000000000000000000000100000016001                          010000001100114000000420081700000028006                          1700000053001                          0114000001940007                                011400000096000801170000005200051417000002420029                                                                                                                0114000002490008                                                                                011417000005360020                                    000000                                                                                                            
HR22007071720070716100201051616000000000000000000000000000000000000000000000000000000000000000000000000900000014001                          090000001000102000000210041400000016002                          1500000049003                          0209000000710003                                020900000031000309140000002400010214000000890009                                                                                                                0902000000860003                                                                                020914000001300002                                    000000                                                                                                            
HR22007071720070716100201061212000000000000000000000000000000000000000000000000000000000000000000000001000000096004                          100000003100406000002460110500000398012                          5700001508018                          0610000039850038                                061000000794003805100000114300460506000039810066                                                                                                                1006000087270074                                                                                050610000771200204                                    000000                                                                                                            
HR22007071720070716100201071616000000000000000000000000000000000000000000000000000000000000000000000000300000028001                          030000001500106000000290041200000246013                          2300000117004                          0306000001430004                                030600000063000603120000060700490612000011410065                                                                                                                0306000002200007                                                                                030612000065460128                                    000000                                                                                                            
HR22007071720070716100201081414000000000000000000000000000000000000000000000000000000000000000000000000700000026001                          070000001300101000000160021100000019004                          1500000075001                          0107000000800001                                010700000035000107110000003900020111000000730007                                                                                                                0701000001350001                                                                                010711000001680001                                    000000                                                                                                            
HR22007071720070716100201091818000000000000000000000000000000000000000000000000000000000000000000000000100000066003                          010000002400403000000210021200000022003                          1200000146005                          0103000001530002                                010300000065000301120000009300080312000000700005                                                                                                                0103000003650010                                                                                010312000003890004                                    0103120000218700030                                                                                               
HR22007071720070716100201101010000000000000000000000000000000000000000000000000000000000000000000000000300000023001                          030000001400101000000460050800000020004                          1300000290008                          0103000003190007                                010300000094000703080000003500040108000001780018                                                                                                                0301000004090013                                                                                010308000005270013                                    0301080000283900067                                                                                               
