SEA1999102219990630510102031011997102851フジノショウリ　　　　　　　　　　　00110503000000利國雪城000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000岩田康誠　　　　00452    000020005148        0000000000000200010500000000000000000000001997101444センターバック　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+013000000000000000000
SEA1999102219990630510102032021997101610ハードウェア　　　　　　　　　　　　00110303000000橋本忠男000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000坂本和也　　　　00419    000060005357        0000000000000700000000000000000000000000001997101444センターバック　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+034000000000000000000
SEA1999102219990630510102033031997106542エスアイクィーン　　　　　　　　　　00210303000000藤原幸藏000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000000000000小牧毅　　　　　00406    000070005477        0000000000000500000000000000000000000000001997101444センターバック　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+046000000000000000000
SEA1999102219990630510102034041997101470スペシャルスズラン　　　　　　　　　00210603000000大石省三000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000000000000尾林幸二　　　　00449    00005000523 34      0000000000000600003000000000000000000000001997101444センターバック　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+022000000000000000000
SEA1999102219990630510102035051997105823イメージハーレー　　　　　　　　　　00110103000000手嶋英治000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000宮西晃宏　　　　00438    00003000518212      0000000000000400006000000000000000000000001997101444センターバック　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+017000000000000000000
SEA1999102219990630510102036061997107514セイザンドリーム　　　　　　　　　　00110403000000寺地隆　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000寺地誠一　　　　00459    00008000547K        0000000000000800000000000000000000000000001997101444センターバック　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+046000000000000000000
SEA1999102219990630510102037071997101846フジノシャトー　　　　　　　　　　　00110103000000山田耕造000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000平松徳彦　　　　00455    00004000522212      0000000000000300004500000000000000000000001997101444センターバック　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+021000000000000000000
SEA1999102219990630510102038081997101444センターバック　　　　　　　　　　　00110603000000西村守幸000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000田中学　　　　　00494    00001000501         0000000000000100030000000000000000000000001997102851フジノショウリ　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-013000000000000000000
SEA1999102219990630510102041011997105243ニシノマーヴェラス　　　　　　　　　00210403000000大石省三000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000000000000赤木高太　　　　00426    000050005332        0000000000000700003000000000000000000000001997105038リネントップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+025000000000000000000
SEA1999102219990630510102042021997106703テイクブラスト　　　　　　　　　　　00110303000000橋本忠男000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000平松徳彦　　　　00455    00007000534K        0000000000000400000000000000000000000000001997105038リネントップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+026000000000000000000
SEA1999102219990630510102043031997102837キングダリヤ　　　　　　　　　　　　00110303000000山口益巳000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000岩田康誠　　　　00492    000090005488        0000000000000400000000000000000000000000001997105038リネントップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+040000000000000000000
SEA1999102219990630510102044041997106790レッドミュージック　　　　　　　　　00210103000000住吉朝男000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000000000000田中学　　　　　00402    000040005301        0000000000000300004500000000000000000000001997105038リネントップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+022000000000000000000
SEA1999102219990630510102045051997105038リネントップレディ　　　　　　　　　00210103000000國澤利照000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000000000000谷川真生　　　　00416    00001000508         0000000000000600030000000000000000000000001997109042イチライデルマー　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-013000000000000000000
SEA1999102219990630510102046061997105608ハリマユニコーン　　　　　　　　　　00210303000000寺地隆　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000000000000坂本和也　　　　00408    00006000533K        0000000000000900000000000000000000000000001997105038リネントップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+025000000000000000000
SEA1999102219990630510102047071997100808アンバーサクセス　　　　　　　　　　00110103000000濱口正行000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000尾林幸二　　　　00405    00008000535 12      0000000000000800000000000000000000000000001997105038リネントップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+027000000000000000000
SEA1999102219990630510102048081997109042イチライデルマー　　　　　　　　　　00110303000000野田学　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000000000000宮西晃宏　　　　00457    000020005218        0000000000000200010500000000000000000000001997105038リネントップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+013000000000000000000
SEA1999102219990630510102048091997104794モナクメジロ　　　　　　　　　　　　00210303000000西村守幸000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000000000000小牧太　　　　　00434    000030005284        0000000000000100006000000000000000000000001997105038リネントップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+020000000000000000000
SEA2000040519990630510102051011997102022ラブポエム　　　　　　　　　　　　　00210303000000山口益巳000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　510000000000000000渡瀬和幸　　　　00427    000080005351        0000000000000700000000000000000000000000001997105764ハリマトップレディ　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+025000000000000000000
