SEB2002122020000325C70000050031993108431ゴーイングスズカ　　　　　　　　　　03110308200362橋田満　382004永井　啓弐　　　　　　　　　　　　　　　　　　　　　　　　　　　緑，黄袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　560000000067400000芹沢純一　　　　00       00505000000312      0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050040000000000HIGH-RISE                           00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000030000002        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050050000000000NOEL                                00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000110000002        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050060000000000PEGNITZ                             00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00012000000212      0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050070000000000POZARICA                            00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000060000002        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050080000000000SAGAMIX                             00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00009000000H        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050090000000000SEASQUILL                           00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00014000000A        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050100000000000THESAURUS                           00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000130000003        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050110000000000YAVANA'S PACE                       00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00015000000112      0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050120000000000AMILYNX                             00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00007000000114      0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050130000000000BREATHTAKING VIEW                   00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000080000003        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050140000000000FANTASTIC LIGHT                     00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00001002277         0000000000000000000000000000000000000000000000000000CAITANO                             0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050150000000000RHAGAAS                             00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000040000002        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000050160000000000POTRIZARIS                          00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000160000008        0000000000000000000000000000000000000000000000000000FANTASTIC LIGHT                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070010000000000DUBAI MILLENNIUM                    00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00001001595         0000000000000000000000000000000000000000000000000000BEHRENS                             0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070020000000000BEHRENS                             00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000020000006        0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070030000000000PUBLIC PURSE                        00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000030000005        0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070040000000000PUERTO MADERO                       00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00004000000A        0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070050000000000ECTON PARK                          00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000050000003        0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070061995101273ワールドクリーク　　　　　　　　　　00110706200354新井仁　478800インターナシヨナルホース　　　　　　　　　　　　　　　　　　　　桃，袖赤三本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000039200000加藤和宏　　　　00       00606000000114      0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070070000000000RUNNING STAG                        00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000070000002        0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070080000000000INDIGENOUS                          00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00008000000 12      0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070090000000000LEAR SPEAR                          00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00009000000 34      0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070100000000000SAINT'S HONOR                       00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00010000000212      0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070110000000000STRUDEL FITZ                        00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000110000003        0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070120000000000GRACIOSO                            00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000120000005        0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000325C70000070130000000000WORLDLY MANNER                      00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00013000000 34      0000000000000000000000000000000000000000000000000000DUBAI MILLENNIUM                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020010000000000NUCLEAR DEBATE                      00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00001001011         0000000000000000000000000000000000000000001995108665アグネスワールド　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020021995108665アグネスワールド　　　　　　　　　　06110406200427森秀行　021005渡辺　孝男　　　　　　　　　　　　　　　　　　　　　　　　　　　黄，赤袖，水色二本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　595000000066600000武豊　　　　　　00       00202000000112      0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020030000000000BERTOLINI                           00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00003000000 34      0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020040000000000IMPERIAL BEAUTY                     00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00004000000A        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020050000000000EASTERN PURPLE                      00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00005000000A        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020060000000000CASSANDRA GO                        00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00006000000A        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020070000000000WARRIOR QUEEN                       00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       000070000001        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020080000000000LORD KINTYRE                        00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00008000000H        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020090000000000RAMBLING BEAR                       00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00009000000 34      0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020100000000000BOLSHOI                             00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00010000000 34      0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020110000000000WATCHING                            00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00011000000H        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020120000000000FLANDERS                            00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00012000000A        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020130000000000THE TATLING                         00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00013000000 34      0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020140000000000TABHEEJ                             00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00014000000 12      0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020150000000000SERAPHINA                           00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00015000000K        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020160000000000TRINCULO                            00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00016000000H        0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2002122020000620A60000020170000000000SELTITUDE                           00000000000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000　　　　　　　　00       00017000000 34      0000000000000000000000000000000000000000000000000000NUCLEAR DEBATE                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
