UM42013112520091000071201107142012112320090218ハギノクィーン　　　　　　　　　　　ﾊｷﾞﾉｸｨｰﾝ                            Hagino Queen(JPN)                                           0                   00210111202006キングカメハメハ　　　　　　　　　　12249332エリモセレブ　　　　　　　　　　　　11403006Kingmambo                           12245300マンファス　　　　　　　　　　　　　11201614ダンスインザダーク　　　　　　　　　12226530エリモシユーテング　　　　　　　　　11400948Mr. Prospector                      12411133Miesque                             11402544Last Tycoon                         12417901Pilot Bird                          11201232サンデーサイレンス　　　　　　　　　12229400ダンシングキイ　　　　　　　　　　　11100795テスコボーイ　　　　　　　　　　　　12207210デプグリーフ　　　　　　　　　　　　201011松田国英　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　950006日隈　良江　　　　　　　　　　　　　　　　　　　　　　　　　　　000033000000000000000000000000000000000000000000000000000001001001002001000000001001002001000000000000000000000000000001002000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000001002000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000002000000000000000000000000000000000000000000000001000000001000000000000000000000001004000006
UM92013101020091000091201302282013101020090223エリモフェアリー　　　　　　　　　　ｴﾘﾓﾌｪｱﾘｰ                            Erimo Fairy(JPN)                                            0                   05210411202084ハーツクライ　　　　　　　　　　　　12239235エリモパッション　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12238933アイリッシュダンス　　　　　　　　　11200415マルゼンスキー　　　　　　　　　　　12229359エリモファンタジー　　　　　　　　　11301358Halo                                12407543Wishing Well                        11201131トニービン　　　　　　　　　　　　　12227298ビユーパーダンス　　　　　　　　　　11300096Nijinsky                            12205156シル　　　　　　　　　　　　　　　　11400450Riverman                            12408207Share the Fantasy                   200343橋口弘次　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　603003山本　慎一　　　　　　　　　　　　　　　　　　　　　　　　　　　000056700000000000000000000000000000000002000000000000002001001002004008000001001001004007000000000000000000000001000000003003000000001001001003000000000000000000000000000000000001000000000000000000000000000000000000000001000001001006000000000000003000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001003004000001000000001002000000000000000000000000000000000000000000000000000001000000000000000000000001010003018
UM42013112520091000101201105042012092120090223エリモベッラ　　　　　　　　　　　　ｴﾘﾓﾍﾞｯﾗ                             Erimo Bella(JPN)                                            0                   00210511201743スペシャルウィーク　　　　　　　　　12248000エリモロマンス　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12229715キャンペンガール　　　　　　　　　　11201550サンシャインフォーエヴァー　　　　　12235643パッシングピース　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11200415マルゼンスキー　　　　　　　　　　　12220432レデイーシラオキ　　　　　　　　　　11301372Roberto                             12407600Outward Sunshine                    11200766アーテイアス　　　　　　　　　　　　12208872シインギング　　　　　　　　　　　　201078北出成人　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　953030山本　三津子　　　　　　　　　　　　　　　　　　　　　　　　　　000007000000000000000000000000000000000000000000000000000000001000001009000000000000001005000000000000000000000000000000001002000000000000000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000001004000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001003000000000000000000000000000000000000000000000000000001000000000000000000001001001003011
UM92012091320091000151201112152012091320090208ミルキーウェイ　　　　　　　　　　　ﾐﾙｷｰｳｪｲ                             Milky Way(JPN)                                              0                   00210111201847アグネスタキオン　　　　　　　　　　12254589ディアチャンス　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12233314アグネスフローラ　　　　　　　　　　11201700タイキシャトル　　　　　　　　　　　12237629マルカムーンライト　　　　　　　　　11301358Halo                                12407543Wishing Well                        11200504ロイヤルスキー　　　　　　　　　　　12215932アグネスレデイー　　　　　　　　　　11402172Devil's Bag                         12412519Welsh Muffin                        11200415マルゼンスキー　　　　　　　　　　　12220344アヤテンリユウ　　　　　　　　　　　200369清水出美　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　534006寺田　千代乃　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000005000000000000000005000000000000000000000000000000000002000000000000000000000000000000000000000000000000000002000000000000000001000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000005005
UM92011120120091000161201108182011113020090124トウケイスマイル　　　　　　　　　　ﾄｳｹｲｽﾏｲﾙ                            Tokei Smile(JPN)                                            0                   00210111201796フレンチデピュティ　　　　　　　　　12249334トウケイチェリー　　　　　　　　　　11401570Deputy Minister                     12415529Mitterand                           11201507アフリート　　　　　　　　　　　　　12242626シュバルヴォラント　　　　　　　　　11401115Vice Regent                         12406530Mint Copy                           11401574Hold Your Peace                     12415528Laredo Lass                         11400948Mr. Prospector                      12409172Polite Lady                         11401199Kris S.                             12409632Flight                              200378沖芳夫　　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　258006木村　信彦　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001000001
UM92015100820091000201201110132015100720090218ラヴァズアゲイン　　　　　　　　　　ﾗｳﾞｧｽﾞｱｹﾞｲﾝ                         Lovers Again(JPN)                                           0                   00210111201966ファルブラヴ　　　　　　　　　　　　12247536ロスマリヌス　　　　　　　　　　　　11402535Fairy King                          12420002Gift of the Night                   11201232サンデーサイレンス　　　　　　　　　12238897アンブロジン　　　　　　　　　　　　11300102Northern Dancer                     12406600Fairy Bridge                        11401793Slewpy                              12420001Little Nana                         11301358Halo                                12407543Wishing Well                        11400948Mr. Prospector                      12413043Barada                              101076小笠倫弘　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　370008岡　浩二　　　　　　　　　　　　　　　　　　　　　　　　　　　　000251300000000000000000000000000000000020000000000000001001004006005013001001004006005013000000000000000000000000000000000007000000000000001001000000000000000000000000002004002003001001002002002002000000000000000000000000000000000006000000000000001002000000000000000000000000000000000000000001002004004001000000000002000001000000002000000002001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000001002000000000000000000001001004004002003000000000002002002000000000000000000000002016012030
UM42016060620091000221201306062014022520090323マルヨフレンドリー　　　　　　　　　ﾏﾙﾖﾌﾚﾝﾄﾞﾘｰ                          Maruyo Friendly(JPN)                                        0                   05210311202062アルカセット　　　　　　　　　　　　12246619カレッジホース　　　　　　　　　　　11403006Kingmambo                           12423713Chesa Plana                         11201131トニービン　　　　　　　　　　　　　12239167モザーティアナ　　　　　　　　　　　11400948Mr. Prospector                      12411133Miesque                             11401926Niniski                             12423712Top of The League                   11401385Kampala                             12405825Severn Bridge                       11300096Nijinsky                            12405032Sex Appeal                          200221武宏平　　　　　　　　　　　600000上島牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　131005野村　春行　　　　　　　　　　　　　　　　　　　　　　　　　　　000021400000000000000000000000000000000006500000000000008004000001004019000000000000004017000000000000000001000000000000000001000000000000000000000000000000000000000000000000004011000000000000000002000000000000000002000000000000000001000000000000000001000000000000000000000000000000000000000000000000002009000000000000001003000000000000001001000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000002000000000000004011000000000000000000004002010005036
UM42013081220091000241201106302011092520090226イットーヒメ　　　　　　　　　　　　ｲｯﾄｰﾋﾒ                              Itto Hime(JPN)                                              0                   00210311202120ローエングリン　　　　　　　　　　　12242231キープイットアップ　　　　　　　　　11404069Singspiel                           12242868カーリング　　　　　　　　　　　　　11201353モガミチャンピオン　　　　　　　　　12209332イツトー　　　　　　　　　　　　　　11402807In The Wings                        12405908Glorious Song                       11403406Garde Royale                        12412873Corraleja                           11200414トウシヨウボーイ　　　　　　　　　　12207784イーストサイド　　　　　　　　　　　11100936ヴエンチア　　　　　　　　　　　　　12108409ミスマルミチ　　　　　　　　　　　　101126木村哲也　　　　　　　　　　600000上島牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　318007吉永　清美　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
UM92013121620091000251201105262013121120090502ナムラビーム　　　　　　　　　　　　ﾅﾑﾗﾋﾞｰﾑ                             Namura Beam(JPN)                                            0                   00210711201906スウェプトオーヴァーボード　　　　　12253733クールベット　　　　　　　　　　　　11403690End Sweep                           12419297Sheer Ice                           11201801キングヘイロー　　　　　　　　　　　12242231キープイットアップ　　　　　　　　　11402676Forty Niner                         12414431Broom Dance                         11402525Cutlass                             12419298Hey Dolly A.                        11201333ダンシングブレーヴ　　　　　　　　　12231004グッバイヘイロー　　　　　　　　　　11201353モガミチャンピオン　　　　　　　　　12209332イツトー　　　　　　　　　　　　　　101124大和田成　　　　　　　　　　600000上島牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　945004奈村　信重　　　　　　　　　　　　　　　　　　　　　　　　　　　000274900000000000000000000000000000000070000000000000002002002005002008002002002005002008000000001003000002000000000000000000000000000000000000000000000000000000001001000001002005001001001001000001000000000000000000000000001003000002000000000000000000000000000000000000000000000000000000001002001001002003000000000000000000000000000001000002001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001003000002000000000000000000000000000000000000002002001002002006000000000000000000000000000000000000010007003001021
UM42013042220091000261201109292012040420090206ケイムアフターミー　　　　　　　　　ｹｲﾑｱﾌﾀｰﾐｰ                           Came after Me(JPN)                                          0                   00210111202117ケイムホーム　　　　　　　　　　　　12254591ニッシンナイナー　　　　　　　　　　11402540Gone West                           12415800Nice Assay                          11201551フォーティナイナー　　　　　　　　　12231300レディーム　　　　　　　　　　　　　11400948Mr. Prospector                      12409184Secrettame                          11401409Clever Trick                        12415799In Full View                        11400948Mr. Prospector                      12409833File                                11401166Storm Bird                          12409212Escaline                            200387目野哲也　　　　　　　　　　600000上島牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　699002津村　圭一　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000001000012000000000000000004000000000000000001000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000001003013
