RAA20170921201709204205021160000テレ玉杯オーバルＳ（中央交流）　Ｊｐｎ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TELE TAMA HAI OVAL SPRINT                                                                                                                                                                                                                                                                                                                                               テレ玉杯オーバルＳ（テレ玉杯オーテレ玉0000C 130002000000000000000サラ系３歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　140000002300    0021000000073500000420000002100000010500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,10,12,5,6,11,8,3,1,4,9,2                                            207,10,5,12,6,3,8,11,1,4,9,2                                            307,5,10,12,6,3,8,11,1,4,9,2                                            407,3,5,6,8,11,10,12,1,4,9,2                                            0
RAA20170922201709214205031070000マルチサンド特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          マルチサンド特別（中マルチサンドマルチ0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    00040000000140000000800000006000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121210100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,4,11,8,9,3,7,1,5,12,6,2                                            2010,4,11,8,9,3,1,7,6,5,12,2                                            3010,4,9,8,11,3,7,6,12,1,2,5                                            4010,8,3,6,7,9,1,4,2,5,12,11                                            0
RAA20170920201709194205011250000テレ玉バッハプラザ特別　Ｂ３三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          テレ玉バッハプラザ特テレ玉バッハテレ玉0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    00020000000070000000400000003000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121210200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,11,6,9,10,1,2,3,5,4,7,8                                            2012,6,11,9,1,10,2,3,5,4,7,8                                            3012,6,11,9,1,2,10,7,4,8,5,3                                            406,1,2,9,12,11,10,4,8,7,5,3                                            0
RAA20170923201709224205040380000サラ系３歳　八　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　八　　　サラ系３歳　サラ系0000  120000000000000000000１０５万未満　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001000000003500000020000000150000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,12,3,6,11,5,8,10,4,7,9,1                                            202,12,3,6,11,5,10,9,8,7,4,1                                            3012,3,2,10,9,6,11,7,4,1,5,8                                            4012,3,10,2,9,7,11,4,6,1,5,8                                            0
RAA20170920201709194205010950000こうのす花まつり賞　Ｃ１七八　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     こうのす花まつり賞　こうのす花まこうの0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001100000003850000022000000165000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,10,12,6,1,5,11,2,9,7,8,3                                            204,10,12,6,1,5,2,11,9,7,8,3                                            3010,12,6,4,5,1,2,3,11,8,9,7                                            4010,12,6,2,3,4,1,5,9,8,11,7                                            0
RAA20170921201709204205021060000秋遅草特別　Ｃ１三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          秋遅草特別　Ｃ１三　秋遅草特別　秋遅草0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001800000006300000036000000270000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,10,9,4,5,11,3,1,7,12,8                                            202,6,9,10,4,5,11,3,1,7,12,8                                            306,2,9,10,3,5,4,11,1,7,12,8                                            403,2,6,9,5,4,10,1,7,11,12,8                                            0
RAA20170921201709204205020460000サラ系３歳　四　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　四　　　サラ系３歳　サラ系0000  120000000000000000000１５０万上２１４万未満　　　　　　　　　　　　　　　　　　　140000002300    0001100000003850000022000000165000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,7,12,9,5,2,6,10,8,4,1,11                                            203,7,12,9,2,5,1,6,10,8,4,11                                            303,7,12,2,5,6,10,9,1,8,4,11                                            403,7,2,6,5,1,12,10,8,11,9,4                                            0
RAA20170922201709214205030570000サラ系一般　Ｃ３四五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３四五サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    00008000000028000000160000001200000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121210200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,4,1,6,3,11,8,10,5,2,7,9                                            2012,4,6,1,3,11,8,10,9,5,2,7                                            3012,4,6,1,11,3,8,9,10,5,2,7                                            4012,4,6,1,11,3,9,8,5,10,2,7                                            0
