RAA20170531201705304202020650000ツインベスト特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               ツインベスト特別（中ツインベストツイン0000E 120002000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0002000000007000000040000000300000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,9,3,5,7,4,6,8,12,2,10,11                                            201,9,5,3,4,8,6,7,2,12,10,11                                            301,9,5,6,4,8,12,2,7,3,11,10                                            401,9,4,5,12,6,11,2,8,7,3,10                                            0
RAA20170601201705314202031160000さきたま杯（中央交流）　Ｊｐｎ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　SAKITAMA HAI                                                                                                                                                                                                                                                                                                                                                            さきたま杯（中央交流さきたま杯（さきた0000B 140002000000000000000サラ系４歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　140000002300    00310000001085000006200000031000000155000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121220100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,4,5,1,8,6,11,2,3,7,9,12                                            2010,4,1,5,8,6,3,11,2,7,9,12                                            306,10,4,8,1,5,2,11,3,7,9,12                                            406,4,8,2,1,10,5,11,3,7,9,12                                            0
RAA20170530201705294202010240000サラ系３歳　二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　二　　　サラ系３歳　サラ系0000  120000000000000000000２３０万上２９７万未満　　　　　　　　　　　　　　　　　　　140000002300    0001100000003850000022000000165000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,9,4,8,1,10,2,3,5,7                                                  206,9,4,8,1,10,2,3,5,7                                                  306,8,5,9,4,1,10,3,2,7                                                  406,8,4,9,1,3,10,5,7,2                                                  0
RAA20170531201705304202020850000世界キャラクターサミットｉｎ羽生賞　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     世界キャラクターサミ世界キャラク世界キ0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001100000003850000022000000165000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,3,10,1,4,12,8,9,11,7,2,5                                            206,3,10,1,12,8,7,11,4,9,5,2                                            306,3,1,10,12,8,11,7,9,5,4,2                                            406,3,1,8,7,5,10,11,2,9,4,12                                            0
RAA20170531201705304202021050000深緑特別　Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          深緑特別　Ｃ２二　　深緑特別　Ｃ深緑特0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0001600000005600000032000000240000001600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,10,2,9,3,7,1,6,8,5,11                                               204,10,2,9,3,7,1,6,8,11,5                                               304,10,2,9,3,7,1,6,8,11,5                                               404,10,2,3,9,6,1,7,11,8,5                                               0
RAA20170531201705304202021150000エメラルドＣ　Ａ２Ｂ１一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          エメラルドＣ　Ａ２ＢエメラルドＣエメラ0000E 000001000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0005000000017500000100000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,4,11,9,12,10,5,8,3,2,1                                            206,7,4,11,9,12,10,5,3,8,2,1                                            306,7,9,11,12,4,10,3,5,2,1,8                                            406,7,9,11,12,3,5,10,1,2,8,4                                            0
