RAA20170324201703234621030270000サラ系一般　Ｃ１６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１６　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000220000000500000002600000019000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,7,6,9,1,2,3,8,5                                                     204,7,(1,6),2,9,3,5,8                                                   304,7,6,1,2,9,3,5,8                                                     404,7,(1,6),2,3,9,5,8                                                   0
RAA20170324201703234621030670000サラ系一般　Ｃ１２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１２　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000220000000500000002600000019000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,9,(1,8),7,(3,6),4                                                 202,5,9,8,1,7,3,(4,6)                                                   305,(2,9),1,3,(4,7,8),6                                                 405,(1,9),(2,3),4,(7,8),6                                               0
RAA20170320201703194621010820000山中温泉カニ汁大鍋特別　Ｂ１１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          山中温泉カニ汁大鍋特山中温泉カニ山中温0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000380000000870000004500000034000000220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,8,1,9,10,4,6,(5,7)                                                202,3,1,8,9,10,4,6,7,5                                                  302,3,8,(1,9),6,10,(4,7),5                                              402,9,1,8,3,6,5,7,4,10                                                  0
