RAA20171206201712055516031050000ミヤマキリシマ特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 ミヤマキリシマ特別（ミヤマキリシミヤマ0000E 110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0003000000009000000030000000180000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,9,10,3,5,6,1,8,2,7                                                  204,9,3,10,5,1,6,2,7,8                                                  304,9,10,3,5,6,1,7,2,8                                                  4010,5,4,6,3,1,9,7,8,2                                                  0
RAA20171206201712055516031150000ノカイドウ特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 ノカイドウ特別（中央ノカイドウ特ノカイ0000E 110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0003000000009000000030000000180000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,10,1,3,6,2,8,9,5,7                                                  204,10,1,3,2,6,8,9,5,7                                                  304,10,1,8,3,2,6,9,5,7                                                  4010,1,8,3,6,9,4,2,5,7                                                  0
RAA20171210201712095516040610000Ｃ２－８組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－８組　Ｃ２　　Ｃ２－８組　Ｃ２－0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000210000000480000001900000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,10,4,9,3,8,2,5,1                                                  206,7,10,4,9,3,8,2,5,1                                                  306,10,7,4,8,3,9,2,5,1                                                  4010,6,8,7,4,9,3,5,2,1                                                  0
RAA20171203201712025516010110000Ｃ２－２８組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－２８組　Ｃ２　Ｃ２－２８組Ｃ２－0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　130000002400    00002000000004600000018000000100000000600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,2,5,3,7,8,1,6,9,4                                                  202,10,5,3,7,8,1,6,9,4                                                  3010,5,2,7,6,3,8,1,9,4                                                  407,5,10,6,3,4,2,8,9,1                                                  0
RAA20171217201712165517010710000Ｃ２－１５組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－１５組　Ｃ２　Ｃ２－１５組Ｃ２－0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000460000001800000010000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212124010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,7,1,8,6,11,5,10,12,4,9,3                                            202,7,1,8,11,6,5,10,12,4,9,3                                            302,7,11,1,8,12,4,6,10,5,3,9                                            402,11,12,7,1,8,4,3,6,10,5,9                                            0
RAA20171206201712055516031250000リゲル特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 リゲル特別　　　　　リゲル特別　リゲル0000E 110002000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　175000002400    0000450000001350000004500000027000000180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,8,1,2,7,4,6,3,9                                                     205,8,1,2,7,4,3,6,9                                                     308,5,1,7,2,4,3,9,6                                                     408,7,1,2,4,3,9,5,6                                                     0
RAA20171225201712245517041220000中島記念　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　NAKAJIMA KINEN                                                                                                                                                                                                                                                                                                                                                          中島記念　　　　　　中島記念　　中島記0000D 130002000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　180000002400    00030000000090000000300000001800000012000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121230100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011,8,10,4,7,3,9,1,5,2,6,12                                            2011,8,4,10,7,3,9,1,2,5,6,12                                            3011,8,10,9,4,3,7,2,1,5,6,12                                            4011,8,10,9,4,3,2,7,1,6,5,12                                            0
RAA20171225201712245517040820000クリスマスイブ賞　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     クリスマスイブ賞　Ｃクリスマスイクリス0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000210000000480000001900000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,10,1,9,6,5,8,2,7                                                  203,4,10,1,6,9,5,8,2,7                                                  303,10,4,6,1,9,5,8,2,7                                                  403,10,4,9,6,1,5,8,2,7                                                  0
RAA20171206201712055516030850000Ｃ１－４組　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１－４組　Ｃ１　　Ｃ１－４組　Ｃ１－0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000230000000530000002100000012000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,8,10,4,5,7,6,9,1                                                  202,3,10,4,8,5,6,7,9,1                                                  303,2,10,4,8,5,9,7,6,1                                                  4010,3,5,4,9,8,2,7,6,1                                                  0
