RAA20170609201706083004041170000北海道スプリントＣ（中央交流）　Ｊｐｎ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　HOKKAIDO SPRINT CUP                                                                                                                                                                                                                                                                                                                                                     北海道スプリントＣ（北海道スプリ北海道0000C 130002000000000000000サラ系３歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　120000002400    0022000000044000000330000002200000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001616162040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303,(5,8),7,14,13,2,(12,16),(9,11),(1,6,15),4,10                        403,(5,7,8),14,(2,13),(9,16),(4,12),1,(11,15),6,10                      00                                                                      00                                                                      0
RAA20170615201706143005020760000アルキバ特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               アルキバ特別（中央交アルキバ特別アルキ0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    000050000000100000000750000005000000025000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030(1,3,7),10,6,(4,5),9,2,11,8                                           40(3,7),1,10,(4,6),5,9,2,11,8                                           00                                                                      00                                                                      0
RAA20170622201706213005040760000アルビレオ特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          アルビレオ特別（中央アルビレオ特アルビ0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　180000002400    0000800000001600000012000000080000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707073010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,(1,6),5,2,7                                                       203,4,(1,6),5,2,7                                                       30(4,6),5,1,2,7,3                                                       404,6,(1,5),2,7,3                                                       0
RAA20170629201706283006020860000フェルカド特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               フェルカド特別（中央フェルカド特フェル0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　180000002400    0000500000001000000007500000050000000250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,8,(1,6),7,3,(2,4)                                                   205,8,(1,6,7),(2,3),4                                                   305,1,(6,7,8),3,2,4                                                     40(1,3,5),6,7,(2,8),4                                                   0
RAA20170602201706013004021070000まるごと！エンタメ～ション特別　Ｂ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          まるごと！エンタメ～まるごと！エまるご0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0000400000000800000006000000040000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305,7,(8,9),(1,6),3,2,4                                                 405,7,8,(1,6),(3,9),2,4                                                 00                                                                      00                                                                      0
RAA20170616201706153005031070000中富良野町営ラベンダー園特別　Ｂ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          中富良野町営ラベンダ中富良野町営中富良0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0000400000000800000006000000040000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306,7,9,8,(4,5,10),(2,3),1                                              406,(7,9),8,(3,4),(5,10),2,1                                            00                                                                      00                                                                      0
RAA20170609201706083004040970000ウィナーズＣｈ１（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD OP)                                                                                                                                                                                                                                                                                                                                              ウィナーズＣｈ１（中ウィナーズＣウィナ0000E 110004000000000000000サラ系２歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　120000002400    000200000000400000003000000020000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070707204000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030(4,6),7,(2,3,5),1                                                     40(4,6),7,5,3,2,1                                                       00                                                                      00                                                                      0
RAA20170630201706293006031270000栄冠賞（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　EIKAN SHO                                                                                                                                                                                                                                                                                                                                                               栄冠賞（中央認定）　栄冠賞（中央栄冠賞0000D 110004000000000000000サラ系２歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　120000002400    000300000000600000004500000030000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131313201000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030(3,10,12),13,(2,5),(4,9),1,(7,8),11,6                                 40(3,10,12),5,9,(4,13),(1,2,11),7,8,6                                   00                                                                      00                                                                      0
RAA20170615201706143005020960000日高地区測量設計協会特別　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          日高地区測量設計協会日高地区測量日高地0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    000030000000060000000450000003000000015000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070707101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030(3,6),2,(1,7),5,4                                                     40(1,3,6),(5,7),2,4                                                     00                                                                      00                                                                      0
RAA20170629201706283006020960000くちなし特別　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          くちなし特別　Ｃ３　くちなし特別くちな0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0000300000000600000004500000030000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000807071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308,4,(2,3),6,7,5                                                       40(4,8),2,3,5,(6,7)                                                     00                                                                      00                                                                      0
RAA20170608201706073004030560000アタックＣｈ（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            アタックＣｈ（中央認アタックＣｈアタッ0000  110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0000800000001600000012000000080000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001109091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306,(7,9),(1,3,10),(2,11),5                                             406,7,9,1,(3,10,11),(2,5)                                               00                                                                      00                                                                      0
RAA20170609201706083004040170000２歳未勝利　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            ２歳未勝利　　　　　２歳未勝利　２歳未0000  110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0000300000000600000004500000030000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000307,11,(5,12),(2,6),(4,10),1,3,8,9                                      407,(2,11),12,(4,5),6,(1,10),(3,8),9                                    00                                                                      00                                                                      0
RAA20170623201706223005050170000「ＡＩＲＤＯ絆の森」賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            「ＡＩＲＤＯ絆の森」「ＡＩＲＤＯ「ＡＩ0000  110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0000300000000600000004500000030000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707072040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304,5,(2,3,7),(1,6)                                                     404,5,(3,7),(1,2),6                                                     00                                                                      00                                                                      0
RAA20170623201706223005050570000アタックＣｈ（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            アタックＣｈ（中央認アタックＣｈアタッ0000  110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0000800000001600000012000000080000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306,8,(2,5),(3,7),4,1                                                   406,5,(2,8),3,7,4,1                                                     00                                                                      00                                                                      0
RAA20170602201706013004020670000フレッシュＣｈ（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD NEWCOMER                                                                                                                                                                                                                                                                                                                                                   フレッシュＣｈ（中央フレッシュＣフレッ0000  110004000000000000000サラ系２歳　新馬　　　　　　　　　　　　　　　　　　　　　　120000002400    0001500000003000000022500000150000000750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000806063030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305,6,(2,7),1,3                                                         405,6,2,7,1,3                                                           00                                                                      00                                                                      0
RAA20170620201706013004021270000北海優駿　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　HOKKAI YUSHUN                                                                                                                                                                                                                                                                                                                                                           北海優駿　　　　　　北海優駿　　北海優0000D 120004000000000000000サラ系３歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　200000002400    00050000000100000000750000005000000025000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014131330400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,7,9,2,(3,8),(1,11),6,4,12,(13,14)                                  2010,7,9,2,(3,8),1,6,11,4,12,(13,14)                                    3010,7,(6,9),(2,3),8,(1,4,11),(12,14),13                                4010,7,6,2,9,3,1,4,(8,11),12,14,13                                      0
RAA20170622201706213005040460000フレッシュＣｈ（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD NEWCOMER                                                                                                                                                                                                                                                                                                                                                   フレッシュＣｈ（中央フレッシュＣフレッ0000  110004000000000000000サラ系２歳　新馬　　　　　　　　　　　　　　　　　　　　　　120000002400    0001500000003000000022500000150000000750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303,4,(1,5),6,2,11,10,8,7,9                                             403,4,1,5,10,6,(2,8),7,9,11                                             00                                                                      00                                                                      0
RAA20170622201706213005040960000おうむ産業観光まつり賞　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     おうむ産業観光まつりおうむ産業観おうむ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0000200000000400000003000000020000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,1,9,3,7,6,4,5,2                                                     208,1,9,(3,7),6,(4,5),2                                                 308,9,1,3,7,4,5,2,6                                                     408,9,3,1,7,4,5,2,6                                                     0
RAA20170628201706273006011150000ホクレンえん麦特別　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          ホクレンえん麦特別　ホクレンえんホクレ0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0000350000000700000005300000035000000170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304,9,2,1,3,8,5,10,(6,7)                                                404,9,2,1,3,8,(6,7),5,10                                                00                                                                      00                                                                      0
RAA20170628201706273006011250000厚沢部町ふるさと夏まつり特別　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          厚沢部町ふるさと夏ま厚沢部町ふる厚沢部0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    000035000000070000000530000003500000017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010201000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(2,7),10,5,9,(3,6),4,1,8                                              202,7,10,5,3,9,6,4,1,8                                                  30(2,7),3,10,5,(4,9),6,8,1                                              40(2,7),5,(3,4,9,10),6,8,1                                              0
