RAA20170925201709245511020120000Ｃ２－２６組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－２６組　Ｃ２　Ｃ２－２６組Ｃ２－0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　090000002400    0000200000000460000001800000010000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306,5,10,8,12,1,3,2,11,9,4,7                                            406,10,8,5,12,11,2,3,4,1,9,7                                            00                                                                      00                                                                      0
RAA20170925201709245511021120000ロータスクラウン賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　LOTUS CROWN SHO                                                                                                                                                                                                                                                                                                                                                         ロータスクラウン賞　ロータスクラロータ0000D 120004000000000000000サラ系３歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　180000002400    0001800000005400000018000000108000000720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,8,2,3,1,4,5,6                                                       207,8,2,1,3,4,5,6                                                       307,2,8,3,1,4,5,6                                                       407,3,2,5,8,1,6,4                                                       0
RAA20170925201709245511020520000Ｃ２－２０組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－２０組　Ｃ２　Ｃ２－２０組Ｃ２－0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000460000001800000010000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,8,10,12,4,3,11,7,2,5,6,9                                            201,8,10,4,3,12,7,11,2,5,6,9                                            308,10,4,7,5,3,12,1,2,11,6,9                                            408,10,5,7,4,2,11,3,6,12,9,1                                            0
RAA20170924201709235511010610000Ｃ２－１９組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－１９組　Ｃ２　Ｃ２－１９組Ｃ２－0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00002000000004600000018000000100000000600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121220100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,10,4,6,9,7,11,1,3,5,2,8                                            2012,10,9,4,6,11,1,3,7,2,5,8                                            3012,10,9,4,1,11,3,6,2,7,5,8                                            4012,9,4,1,3,11,2,5,6,7,8,10                                            0
