RAA20170102201701015413030820000初夢特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　OPEN(FOUR-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                                初夢特別　　　　　　初夢特別　　初夢特0000E 140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000800000002000000010000000060000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,10,4,12,1,6,8,3,7,2,11,9                                            205,4,10,1,12,6,8,3,7,11,2,9                                            30(5,10),4,1,(6,12),3,(7,8),2,11,9                                      4010,5,1,4,12,3,6,8,7,11,2,9                                            0
RAA20170108201701075413041210000ファイナルレース　Ａ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ファイナルレース　Ａファイナルレファイ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000600000001500000007500000045000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,1,2,5,3,(6,8),7                                                     204,1,2,(5,7),8,3,6                                                     304,1,5,3,(7,8),6,2                                                     401,4,3,5,8,6,7,2                                                       0
RAA20170123201701225414040720000大高坂賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　OTAKASAKA SHO                                                                                                                                                                                                                                                                                                                                                           大高坂賞　　　　　　大高坂賞　　大高坂0000D 140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0002000000005000000025000000150000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,5,4,1,9,3,8,7                                                     202,6,5,4,1,9,3,8,7                                                     302,4,6,5,1,3,9,8,7                                                     404,2,5,1,6,8,3,9,7                                                     0
RAA20170130201701295415011120000睦月特別　Ａ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          睦月特別　Ａ　　　　睦月特別　Ａ睦月特0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000700000001750000008800000052000000350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808083020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,1,8,5,3,4,6,7                                                       202,3,8,1,5,4,6,7                                                       302,3,(1,5),8,4,6,7                                                     403,2,5,6,8,1,4,7                                                       0
RAA20170109201701085413050820000Ｃ３－２　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３－２　Ｃ３　　　Ｃ３－２　ＣＣ３－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808083040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,6,1,4,8,5,7,2                                                       203,6,1,4,5,8,7,2                                                       303,6,4,1,5,8,7,2                                                       406,3,1,4,2,5,7,8                                                       0
RAA20170123201701225414040320000佐々原藍子誕生日特別　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     佐々原藍子誕生日特別佐々原藍子誕佐々原0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000750000003800000022000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,4,5,3,7,9,2,8,1                                                     206,4,3,5,2,8,7,9,1                                                     306,3,4,5,(2,8),9,7,1                                                   406,9,8,3,1,5,2,7,4                                                     0
