RAA20170329201703284212020650000ツインエース特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               ツインエース特別（中ツインエースツイン0000E 120002000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0002000000006000000034000000260000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,10,9,2,7,3,4,1,6,8,11,12                                            205,10,9,2,7,3,4,1,6,8,11,12                                            305,10,9,7,6,4,2,1,3,8,12,11                                            405,9,6,7,10,12,4,1,8,2,3,11                                            0
RAA20170331201703304212040670000ツインロマン特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               ツインロマン特別（中ツインロマンツイン0000E 120002000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0002000000006000000034000000260000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,12,3,7,9,10,1,2,5,11,6,8                                            204,12,3,10,9,7,1,2,8,5,6,11                                            304,12,3,9,10,8,7,6,1,2,5,11                                            404,12,9,3,8,6,10,7,1,2,5,11                                            0
RAA20170331201703304212041070000マルチメモリー特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          マルチメモリー特別（マルチメモリマルチ0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0004000000012000000068000000520000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,8,3,10,12,7,6,11,2,9,1,5                                            204,8,3,10,6,12,7,11,2,1,9,5                                            304,10,8,3,11,12,9,1,6,7,2,5                                            404,11,3,10,9,8,1,12,2,7,6,5                                            0
RAA20170406201703294212031160000桜花賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　OKA SHO                                                                                                                                                                                                                                                                                                                                                                 桜花賞　　　　　　　桜花賞　　　桜花賞0000D 120004000000000000000サラ系３歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　160000002300    0020000000070000000400000002000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,7,8,5,6,9,1,4,2,11,10                                               203,7,8,5,9,6,1,4,11,2,10                                               303,7,9,8,6,5,4,1,11,2,10                                               403,9,5,7,6,1,8,4,11,2,10                                               0
RAA20170329201703284212020850000さいたま市北区菜の花Ｃ　Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     さいたま市北区菜の花さいたま市北さいた0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0001100000003300000018700000143000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,2,1,9,5,8,10,6,7                                                  203,4,1,2,9,5,10,6,8,7                                                  303,4,2,9,5,1,10,6,7,8                                                  403,2,1,5,4,9,6,10,7,8                                                  0
RAA20170401201703314212050980000さいたま市見沼区クマガイソウ賞　Ｃ１五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     さいたま市見沼区クマさいたま市見さいた0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001200000003600000020400000156000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212123020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,10,9,11,2,4,3,8,1,6,12,5                                            207,10,9,11,2,4,8,3,6,1,5,12                                            307,10,11,9,4,8,2,6,3,5,12,1                                            407,11,9,2,10,3,6,4,8,5,1,12                                            0
RAA20170328201703274212010240000サラ系３歳　二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　二　　　サラ系３歳　サラ系0000  120000000000000000000１９９万上３１３万未満　　　　　　　　　　　　　　　　　　　150000002300    0001200000003600000020400000156000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212123040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,8,11,7,2,3,9,1,5,6,12,10                                            204,11,8,2,9,7,3,5,1,6,12,10                                            304,11,9,8,3,12,2,5,1,6,7,10                                            404,11,12,8,9,3,1,5,6,2,7,10                                            0
