RAA20171211201712104619031020000中日杯　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　CHUNICHI HAI                                                                                                                                                                                                                                                                                                                                                            中日杯　　　　　　　中日杯　　　中日杯0000D 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　200000002400    0004000000009200000048000000360000002400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,(6,12),(3,11),2,8,4,7,9,5,10                                        201,(6,12),3,(2,11),8,4,7,9,5,10                                        301,6,12,3,2,(4,8),11,7,(5,9),10                                        401,3,4,(2,5,6,12),7,8,9,11,10                                          0
RAA20171206201712054619020950000サラ系一般　Ｂ１４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂ１４　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    000031000000071000000370000002700000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000090808304000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(4,8),7,3,(2,5),6,1                                                   208,4,7,3,5,2,6,1                                                       308,7,4,3,5,2,6,1                                                       408,7,3,5,4,2,(1,6)                                                     0
RAA20171211201712104619030720000小林勝美生誕６０周年記念　Ｂ２５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     小林勝美生誕６０周年小林勝美生誕小林勝0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000250000000570000003000000022000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010092040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,1,10,2,8,7,5,4,3,6                                                  201,9,10,2,8,7,5,4,3,6                                                  30(1,2),10,9,8,(5,7),4,3,6                                              401,(8,10),2,(5,7),(4,9),6,3                                            0
RAA20171223201712224620020780000１０００人が歌う能登の第九特別　Ｂ２１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          １０００人が歌う能登１０００人が１００0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    000030000000069000000360000002700000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110204000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(1,4),9,8,5,2,7,(3,10,11),6                                           201,4,9,8,(5,7),2,3,11,10,6                                             301,9,4,7,8,5,(2,3),11,(6,10)                                           401,9,4,8,2,7,3,5,11,6                                                  0
RAA20171223201712224620020880000サラ系一般　Ｂ１４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂ１４　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000310000000710000003700000027000000180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,4,(2,5),9,8,3,6,1                                                   207,4,2,5,9,8,6,3,1                                                     307,(2,4),9,5,(6,8),(1,3)                                               407,2,4,(6,9),5,8,(1,3)                                                 0
RAA20171206201712054619020150000サラ系一般　Ｃ２６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２６　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000200000000460000002400000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,8,1,3,6,2,9,5,7                                                     204,8,(1,3),2,6,9,5,7                                                   304,8,1,3,2,5,6,9,7                                                     404,1,8,2,3,5,9,6,7                                                     0
RAA20171223201712224620020580000きらめきクリスマス特別　Ｃ２１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          きらめきクリスマス特きらめきクリきらめ0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000240000000550000002800000021000000140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,10,1,5,(2,9),8,6,7                                                203,10,1,4,2,5,9,(6,8),7                                                303,10,1,2,4,9,(6,8),5,7                                                403,(1,10),2,6,4,9,8,(5,7)                                              0
RAA20171222201712214620010770000サラ系一般　Ｂ２５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂ２５　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000570000003000000022000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,8,9,(1,6),(3,7),(4,5)                                               202,8,1,9,6,4,3,5,7                                                     302,(1,8),9,6,(3,4),5,7                                                 402,8,1,(6,9),3,7,5,4                                                   0
RAA20171227201712264620030750000サラ系一般　Ｃ１６　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１６　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000220000000500000002600000019000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,1,6,(5,9),(2,3),4,7                                                 208,1,6,5,9,2,3,4,7                                                     308,1,6,5,(2,3,9),4,7                                                   408,1,6,5,2,(3,9),4,7                                                   0
